# z, uu, uv, uw, vv, vw, ww, tke
0.000000000000000000e+00 7.015644969024866784e-01 1.392848103115699732e-01 -7.386745535241068250e-02 3.371542545653228307e-01 -2.110906813518441047e-02 7.478788412813246189e-02 5.567533177979709924e-01
1.041666700000000034e+01 6.932274517172599682e-01 1.450691326050268237e-01 -7.127612197259118598e-02 3.104510246747734237e-01 -2.119721418844655592e-02 6.026341442175092711e-02 5.319709454068921595e-01
2.083333299999999966e+01 6.500456790024111697e-01 1.211888514051524535e-01 -1.055530592738446322e-01 3.090724804067552789e-01 -2.835395438281229988e-02 1.120186304899524615e-01 5.355683949495594343e-01
3.125000000000000000e+01 5.297363807289378057e-01 9.137968393058368277e-02 -1.033098937026822456e-01 2.733599804334920780e-01 -2.547483683239000832e-02 1.361624805938692340e-01 4.696294208781495727e-01
4.166666699999999679e+01 4.742107115432765974e-01 7.405961823687794154e-02 -1.039721882874331260e-01 2.536089042557402307e-01 -2.359560590043863898e-02 1.402078540414222751e-01 4.340137349202195516e-01
5.208333300000000321e+01 4.292586704880172466e-01 5.888134214879645056e-02 -1.006912069925705033e-01 2.332284488666155342e-01 -2.054731096281336988e-02 1.413390199841482453e-01 4.019130696693904992e-01
6.250000000000000000e+01 4.019001450726294444e-01 5.053522895021970995e-02 -9.857304721713722184e-02 2.182627608913130235e-01 -1.803698377243080631e-02 1.394027423179962366e-01 3.797828241409693106e-01
7.291666700000000390e+01 3.793654726174568448e-01 4.261041353408204918e-02 -9.539705999383722712e-02 2.062709001506422279e-01 -1.536792481248652753e-02 1.361147944290619083e-01 3.608755835985805183e-01
8.333333299999999610e+01 3.591033247446610011e-01 3.537661730288779033e-02 -9.280157313236357675e-02 1.961100590117312858e-01 -1.302969656190770820e-02 1.329830817625179684e-01 3.440982327594551138e-01
9.375000000000000000e+01 3.449774637436421876e-01 2.983264179131868074e-02 -8.961680639093516643e-02 1.875832842179569748e-01 -1.084762043675273173e-02 1.293138735030714415e-01 3.309373107323352881e-01
1.041666670000000039e+02 3.304759458269356798e-01 2.438901676284484232e-02 -8.714782209559797377e-02 1.786104654245261047e-01 -8.934573391965744057e-03 1.266237348434247900e-01 3.178550730474433150e-01
1.145833329999999961e+02 3.171725616684696325e-01 2.047621556479520613e-02 -8.394446478144680646e-02 1.711741659819051575e-01 -6.862053710653528114e-03 1.229494495269943810e-01 3.056480885886845855e-01
1.250000000000000000e+02 3.055654261233169966e-01 1.694439325406571148e-02 -8.138718355463550602e-02 1.649732268192980744e-01 -5.131414365947307120e-03 1.204273197144013763e-01 2.954829863285082237e-01
1.354166669999999897e+02 2.959747143769858591e-01 1.295940371902421472e-02 -7.836822608565810477e-02 1.597681076723213855e-01 -3.194151740675481126e-03 1.169061255326590276e-01 2.863244737909831361e-01
1.458333330000000103e+02 2.847324911124685665e-01 9.232327166578124800e-03 -7.570924986247720700e-02 1.547044529023524906e-01 -1.481221220115024528e-03 1.138611764317741665e-01 2.766490602232976048e-01
1.562500000000000000e+02 2.728226353702437046e-01 7.342799806001814450e-03 -7.282598149829129508e-02 1.496849706010990044e-01 -7.718189171775232359e-05 1.106791817879347606e-01 2.665933938796387626e-01
1.666666669999999897e+02 2.611325461610158327e-01 4.681750807479499212e-03 -7.030836727726264002e-02 1.446977705248297386e-01 1.406251734552414192e-03 1.077148546172144172e-01 2.567725856515299943e-01
1.770833330000000103e+02 2.495753114108821002e-01 2.043424044574500623e-03 -6.754919797381048197e-02 1.410933061467476990e-01 2.685842083628635617e-03 1.041136069778660911e-01 2.473911122677479590e-01
1.875000000000000000e+02 2.400688421707244946e-01 4.977287958901575058e-04 -6.490527651973590495e-02 1.368299911018066306e-01 3.919876764337999232e-03 1.012001747986827904e-01 2.390495040356069856e-01
1.979166669999999897e+02 2.299640184015058209e-01 -8.187692313102124192e-04 -6.221955611323557594e-02 1.326329951369903670e-01 4.826470452878592506e-03 9.768676020179840880e-02 2.301418868701472775e-01
2.083333330000000103e+02 2.205968179562475817e-01 -1.560508006807004343e-03 -5.965051116229454220e-02 1.295642421579581705e-01 5.842936823953255414e-03 9.464008826761567683e-02 2.224005741909107214e-01
2.187500000000000000e+02 2.114864172162877198e-01 -2.542516886005413007e-03 -5.705976778961141527e-02 1.255992724948740702e-01 6.776937825547771008e-03 9.140224579219670409e-02 2.142439677516792540e-01
2.291666669999999897e+02 2.017151349121586723e-01 -4.455195108129765894e-03 -5.462854200491484846e-02 1.222128447532384865e-01 7.512218861742116227e-03 8.865965363008494748e-02 2.062938166477410462e-01
2.395833330000000103e+02 1.946136581078964645e-01 -6.424633349645923232e-03 -5.200652600944622589e-02 1.191929173165694883e-01 8.172920905826861621e-03 8.534912100692756964e-02 1.995778482156967404e-01
2.500000000000000000e+02 1.878111585974406028e-01 -7.642696624954741641e-03 -4.965542309115620473e-02 1.159876466422020275e-01 8.832181366025355571e-03 8.245142697184920655e-02 1.931251161057459254e-01
2.604166670000000181e+02 1.805014171762733544e-01 -9.083204551743466124e-03 -4.730302733090106793e-02 1.121248361500010449e-01 9.254842498621441982e-03 7.929605539205500375e-02 1.859611543591647154e-01
2.708333329999999819e+02 1.728465206009989485e-01 -1.106665629757249032e-02 -4.504248152837841274e-02 1.084348821754960446e-01 9.954860583949062119e-03 7.645794591527106665e-02 1.788696743458830229e-01
2.812500000000000000e+02 1.662465902377994187e-01 -1.231664256708350780e-02 -4.258072644591717054e-02 1.044709660735303886e-01 1.021009230717095234e-02 7.339752467379104250e-02 1.720575404925604457e-01
2.916666670000000181e+02 1.596834791363949124e-01 -1.330737898761527593e-02 -4.039701342638499226e-02 1.008616982580819027e-01 1.058486838672242046e-02 7.044234547412826786e-02 1.654937614343025276e-01
3.020833329999999819e+02 1.520669291155670177e-01 -1.361407070566274767e-02 -3.812329005362145168e-02 9.732580477892346926e-02 1.081475803079166333e-02 6.737106473093287806e-02 1.583818993127116825e-01
3.125000000000000000e+02 1.457564179357621337e-01 -1.419922952026230097e-02 -3.597424465581693792e-02 9.394968429222209927e-02 1.106453943644987274e-02 6.449649463418762052e-02 1.521012984310859129e-01
3.229166670000000181e+02 1.393591714520679981e-01 -1.510067778513677836e-02 -3.366498768362335969e-02 9.115190252244462221e-02 1.108763361826371231e-02 6.144138131584210571e-02 1.459762276451773699e-01
3.333333329999999819e+02 1.330107676786138615e-01 -1.597412306624896097e-02 -3.168909384610629071e-02 8.904702462155338061e-02 1.131528870727572557e-02 5.854925747867843755e-02 1.403035248894228537e-01
3.437500000000000000e+02 1.265757353461291479e-01 -1.660712445016433725e-02 -2.951074522168163974e-02 8.637094302036141258e-02 1.136135296252388863e-02 5.543812869947089411e-02 1.341924035329807308e-01
3.541666670000000181e+02 1.190669895051819499e-01 -1.688903009554143519e-02 -2.749927756984418478e-02 8.366051386780240517e-02 1.142880311914144624e-02 5.220513712415369295e-02 1.274663202485690205e-01
3.645833329999999819e+02 1.120492108555809913e-01 -1.660227304112983984e-02 -2.556552640009481306e-02 8.031555450820565545e-02 1.148961782789570917e-02 4.898708453196697760e-02 1.206759249478768226e-01
3.750000000000000000e+02 1.057238471453929990e-01 -1.675530787901945845e-02 -2.362243838762969131e-02 7.711293772815498715e-02 1.140105940757364829e-02 4.583670670967062571e-02 1.143367457916093094e-01
3.854166670000000181e+02 1.000925489140716551e-01 -1.658683208997204298e-02 -2.173889793764342132e-02 7.381062172931887599e-02 1.127833861670926412e-02 4.296916077611522694e-02 1.084361657097528825e-01
3.958333329999999819e+02 9.507255498650693526e-02 -1.668896486615011401e-02 -1.986894636266235345e-02 7.110626190917773704e-02 1.111325772223969652e-02 4.007190261002409326e-02 1.031253597528543897e-01
4.062500000000000000e+02 8.964522710596042887e-02 -1.635993884361977568e-02 -1.820583363115641992e-02 6.886838274938889004e-02 1.087058657439692391e-02 3.745537373394634828e-02 9.798449179464782666e-02
4.166666670000000181e+02 8.391581779738520319e-02 -1.550586194938611412e-02 -1.642524460763354274e-02 6.636179762559676898e-02 1.058919830263170894e-02 3.493643685021557282e-02 9.260702613659876903e-02
