# z, T
0.000000000000000000e+00 2.908427073467042874e+02
1.041666700000000034e+01 2.908427718271347544e+02
2.083333299999999966e+01 2.908429070080618999e+02
3.125000000000000000e+01 2.908430685769351953e+02
4.166666699999999679e+01 2.908432436612129663e+02
5.208333300000000321e+01 2.908434314699316587e+02
6.250000000000000000e+01 2.908436336598278444e+02
7.291666700000000390e+01 2.908438530345520689e+02
8.333333299999999610e+01 2.908440877411416068e+02
9.375000000000000000e+01 2.908443392604945075e+02
1.041666670000000039e+02 2.908446066751179160e+02
1.145833329999999961e+02 2.908448940800889773e+02
1.250000000000000000e+02 2.908452010368731635e+02
1.354166669999999897e+02 2.908455309044493333e+02
1.458333330000000103e+02 2.908458869494610326e+02
1.562500000000000000e+02 2.908462675704092248e+02
1.666666669999999897e+02 2.908466683907017796e+02
1.770833330000000103e+02 2.908470960435784036e+02
1.875000000000000000e+02 2.908475502047913892e+02
1.979166669999999897e+02 2.908480334210233309e+02
2.083333330000000103e+02 2.908485470638937613e+02
2.187500000000000000e+02 2.908490926869590680e+02
2.291666669999999897e+02 2.908496586141848184e+02
2.395833330000000103e+02 2.908502501856704043e+02
2.500000000000000000e+02 2.908508866026641613e+02
2.604166670000000181e+02 2.908515762156411029e+02
2.708333329999999819e+02 2.908523119766053924e+02
2.812500000000000000e+02 2.908530948419701758e+02
2.916666670000000181e+02 2.908539406522256172e+02
3.020833329999999819e+02 2.908548508445557559e+02
3.125000000000000000e+02 2.908558243018190979e+02
3.229166670000000181e+02 2.908568790444323895e+02
3.333333329999999819e+02 2.908580310748506577e+02
3.437500000000000000e+02 2.908592814869630843e+02
3.541666670000000181e+02 2.908606593132873854e+02
3.645833329999999819e+02 2.908621836254342838e+02
3.750000000000000000e+02 2.908638642419671214e+02
3.854166670000000181e+02 2.908657134627547975e+02
3.958333329999999819e+02 2.908677605429161304e+02
4.062500000000000000e+02 2.908700377284569072e+02
4.166666670000000181e+02 2.908725827668665715e+02
4.270833329999999819e+02 2.908754893101838661e+02
4.375000000000000000e+02 2.908788225284155260e+02
4.479166670000000181e+02 2.908826935253242709e+02
4.583333329999999819e+02 2.908872070023858782e+02
4.687500000000000000e+02 2.908925328708545521e+02
4.791666670000000181e+02 2.908990835504237680e+02
4.895833329999999819e+02 2.909074878085965565e+02
5.000000000000000000e+02 2.909185104615747264e+02
5.104166670000000181e+02 2.909333332738463014e+02
5.208333330000000387e+02 2.909537054036365475e+02
5.312500000000000000e+02 2.909823090813585509e+02
5.416666669999999613e+02 2.910231143044969713e+02
5.520833330000000387e+02 2.910817106541279600e+02
5.625000000000000000e+02 2.911637067526885971e+02
5.729166669999999613e+02 2.912698394195696210e+02
5.833333330000000387e+02 2.913924081220945936e+02
5.937500000000000000e+02 2.915188854440541490e+02
6.041666669999999613e+02 2.916374309471301558e+02
6.145833330000000387e+02 2.917398536137445717e+02
6.250000000000000000e+02 2.918229272437061468e+02
6.354166669999999613e+02 2.918877459152956249e+02
6.458333330000000387e+02 2.919378898147227801e+02
6.562500000000000000e+02 2.919776082981055083e+02
6.666666669999999613e+02 2.920107665191914634e+02
6.770833330000000387e+02 2.920404435124092970e+02
6.875000000000000000e+02 2.920688671753252379e+02
6.979166669999999613e+02 2.920974786823925342e+02
7.083333330000000387e+02 2.921270479005077050e+02
7.187500000000000000e+02 2.921578075423842051e+02
7.291666669999999613e+02 2.921896139646177062e+02
7.395833330000000387e+02 2.922221138979987813e+02
7.500000000000000000e+02 2.922548972952868667e+02
7.604166669999999613e+02 2.922876013158448814e+02
7.708333330000000387e+02 2.923199672163815990e+02
7.812500000000000000e+02 2.923518512140734060e+02
7.916666669999999613e+02 2.923832137313737007e+02
8.020833330000000387e+02 2.924140938083672268e+02
8.125000000000000000e+02 2.924445811699106343e+02
8.229166669999999613e+02 2.924747884766272819e+02
8.333333330000000387e+02 2.925048319820608640e+02
8.437500000000000000e+02 2.925348214449380748e+02
8.541666669999999613e+02 2.925648562055458797e+02
8.645833330000000387e+02 2.925950210776271661e+02
8.750000000000000000e+02 2.926253790065754856e+02
