# z, uu, uv, uw, vv, vw, ww, tke
0.000000000000000000e+00 9.923121557528052916e-01 1.490772140020690251e-01 -9.779154542691799457e-02 4.683136314548256851e-01 -1.947132056808024633e-02 9.455366422648681102e-02 7.775897257170588661e-01
1.041666700000000034e+01 1.103307442113872217e+00 1.749384774938395892e-01 -9.861475547871428882e-02 4.717705107538182063e-01 -1.826342883560407721e-02 7.477493201867156658e-02 8.249264424431809184e-01
2.083333299999999966e+01 1.080927435840435491e+00 1.635008444325797283e-01 -1.513236996367463283e-01 4.774608664121473001e-01 -2.721531464037290488e-02 1.436760038032816322e-01 8.510321530279322255e-01
3.125000000000000000e+01 9.287497523360990215e-01 1.364815355111870521e-01 -1.442875750153833070e-01 4.382581620519792054e-01 -2.415354950877268703e-02 1.686867310362603067e-01 7.678473227121692668e-01
4.166666699999999679e+01 8.596190694956558076e-01 1.179998428599678545e-01 -1.504104609967290285e-01 4.090751287836826844e-01 -2.359525924918267140e-02 1.723256535975354331e-01 7.205099259384369903e-01
5.208333300000000321e+01 8.019996730596999912e-01 1.033557253358763778e-01 -1.436164366990983488e-01 3.780532583817685643e-01 -2.129878389406033440e-02 1.708078391247692951e-01 6.754303852831189392e-01
6.250000000000000000e+01 7.599804169530969267e-01 9.239168894994291559e-02 -1.449990553777377178e-01 3.539697002988254626e-01 -1.974647830093896259e-02 1.672221695550051568e-01 6.405861434034637591e-01
7.291666700000000390e+01 7.233908711899632582e-01 8.504424374535042574e-02 -1.390888587945523225e-01 3.307181733023440984e-01 -1.803544877805427632e-02 1.612404920292125343e-01 6.076747682607599454e-01
8.333333299999999610e+01 6.913972338066636247e-01 7.855240458661548464e-02 -1.391046895862910193e-01 3.118448448453541855e-01 -1.662128019701438267e-02 1.571034929285363146e-01 5.801727857902769792e-01
9.375000000000000000e+01 6.664441356786788839e-01 7.390554072078921177e-02 -1.337082637330344603e-01 2.909252168478869693e-01 -1.515238924128096965e-02 1.502151743673195983e-01 5.537922634469427674e-01
1.041666670000000039e+02 6.442345200948439432e-01 6.670747962098384776e-02 -1.331162754804713078e-01 2.707886025770460670e-01 -1.390706657895862328e-02 1.472804456413375207e-01 5.311517841566137932e-01
1.145833329999999961e+02 6.256093212011653026e-01 6.143990288775529052e-02 -1.283159961338176946e-01 2.544949802213081758e-01 -1.259396010062147769e-02 1.415128632458113045e-01 5.108085823341423914e-01
1.250000000000000000e+02 6.058647297354101680e-01 5.581824400528481028e-02 -1.271206312409958739e-01 2.379396795402476117e-01 -1.136883936135730903e-02 1.393888117700428086e-01 4.915966105228503080e-01
1.354166669999999897e+02 5.904875634743353974e-01 4.991751066029145867e-02 -1.228721748990471846e-01 2.229601904932285161e-01 -1.023699388249909269e-02 1.346673744124978200e-01 4.740575641900308668e-01
1.458333330000000103e+02 5.755247317972729260e-01 4.449621870626831177e-02 -1.213441628924025600e-01 2.111117791992059012e-01 -9.123619710628538132e-03 1.326515056496033740e-01 4.596440083230410867e-01
1.562500000000000000e+02 5.621895694929239795e-01 3.924507788441280315e-02 -1.171935674468763955e-01 1.990091359648522296e-01 -8.166004837264704760e-03 1.279940598909014293e-01 4.445963826743388192e-01
1.666666669999999897e+02 5.472056776293617864e-01 3.420121239079049191e-02 -1.156029611150219266e-01 1.864936873742034096e-01 -7.157533580259746279e-03 1.269041680410356587e-01 4.303017665223004551e-01
1.770833330000000103e+02 5.365795203858513274e-01 2.917193049447843259e-02 -1.118400878081331762e-01 1.761177225547691794e-01 -6.420055283527011797e-03 1.235032798380031882e-01 4.181002613893118891e-01
1.875000000000000000e+02 5.254800092759589480e-01 2.564848115553990116e-02 -1.100044355497315357e-01 1.662277788901683206e-01 -5.513489377929110639e-03 1.226253650348393537e-01 4.071665766004833320e-01
1.979166669999999897e+02 5.170567854386456386e-01 2.310378278538161370e-02 -1.065561976090009938e-01 1.574872091785365635e-01 -4.693175405008483299e-03 1.197691791850274134e-01 3.971565869011047800e-01
2.083333330000000103e+02 5.054506443170525554e-01 2.067870860782231729e-02 -1.046266709614676882e-01 1.499823665367245040e-01 -3.900708887056477010e-03 1.189173473992507640e-01 3.871751791265138909e-01
2.187500000000000000e+02 4.967685448646795288e-01 1.677537476753491325e-02 -1.013798740937253695e-01 1.428604219503246398e-01 -3.236957555775760425e-03 1.166707413350035472e-01 3.781498540750038440e-01
2.291666669999999897e+02 4.887948175631378622e-01 1.424687663452913616e-02 -9.938557112096726986e-02 1.360448903326447467e-01 -2.516768558606793157e-03 1.157419513866215222e-01 3.702908296412020794e-01
2.395833330000000103e+02 4.797588645841097676e-01 1.082225769057813293e-02 -9.621257383312931122e-02 1.300872476544099321e-01 -1.841324784141860037e-03 1.138325317772446860e-01 3.618393220078822137e-01
2.500000000000000000e+02 4.739485628151565710e-01 8.081227701434162344e-03 -9.417265555970744106e-02 1.246675186447517153e-01 -1.175767867968952659e-03 1.129349188506909157e-01 3.557755001552996288e-01
2.604166670000000181e+02 4.677708803043367225e-01 4.169451437601502143e-03 -9.110743250068364940e-02 1.196606919669401248e-01 -7.047674729314208283e-04 1.112503761914415551e-01 3.493409742313591804e-01
2.708333329999999819e+02 4.632516346958379105e-01 1.024257601221825135e-03 -8.902027243206321605e-02 1.165083661802000792e-01 -2.108362960615056526e-05 1.101290660759164930e-01 3.449445334759771997e-01
2.812500000000000000e+02 4.587545226711524649e-01 -2.179000865350299611e-03 -8.609823951905311301e-02 1.135308585765396616e-01 3.544069213876770738e-04 1.080465911330323603e-01 3.401659861903622573e-01
2.916666670000000181e+02 4.544214943089616154e-01 -5.573367708785270137e-03 -8.414243603024527951e-02 1.111379568074243041e-01 9.997931156597427566e-04 1.064008350162608113e-01 3.359801430663234001e-01
3.020833329999999819e+02 4.494012910130736338e-01 -7.988726006101011870e-03 -8.131929060897463701e-02 1.084801794135718950e-01 1.210305830806922452e-03 1.041112458889177778e-01 3.309963581577816116e-01
3.125000000000000000e+02 4.437590651168896172e-01 -1.041844176993122519e-02 -7.936721892164334824e-02 1.066274970488830520e-01 1.729970809403430726e-03 1.024029226394365805e-01 3.263947424026046318e-01
3.229166670000000181e+02 4.373450638573730398e-01 -1.236857611615544382e-02 -7.663881453027764079e-02 1.056348440761935847e-01 2.009999428749539938e-03 1.000781373068608537e-01 3.215290226202137669e-01
3.333333329999999819e+02 4.324918112210480170e-01 -1.374642723961758302e-02 -7.475375718449911444e-02 1.057723073872775532e-01 2.484611928491512259e-03 9.844502935588425596e-02 3.183545739821049270e-01
3.437500000000000000e+02 4.254227368903429896e-01 -1.541341392955827144e-02 -7.218144821988770055e-02 1.054826046253799360e-01 2.831470924080294049e-03 9.634228918817153153e-02 3.136238153519472216e-01
3.541666670000000181e+02 4.200319020064197661e-01 -1.580213192740851855e-02 -7.026278018733035646e-02 1.059792652560532650e-01 3.280736593917324417e-03 9.489089381748412599e-02 3.104510305399785786e-01
3.645833329999999819e+02 4.151402969798373976e-01 -1.671749274174427410e-02 -6.777411427919123599e-02 1.070973016337715827e-01 3.600472524051605457e-03 9.290845239637786357e-02 3.075730255049934359e-01
3.750000000000000000e+02 4.109994329580639039e-01 -1.606588605154649074e-02 -6.594377576941308494e-02 1.086884096248793979e-01 4.021082683708160008e-03 9.144927537853317356e-02 3.055685589807382585e-01
3.854166670000000181e+02 4.065427253752636472e-01 -1.541973226808052155e-02 -6.356723779597808766e-02 1.107983887788133170e-01 4.363561844727000330e-03 8.928537914743329973e-02 3.033132466507550973e-01
3.958333329999999819e+02 4.013607110657617660e-01 -1.482948482313407694e-02 -6.182552888868513702e-02 1.127349007898176131e-01 4.741537387919704701e-03 8.768429145632490596e-02 3.008899516559521703e-01
4.062500000000000000e+02 3.973837795667941597e-01 -1.409482443150861242e-02 -5.945871980303182175e-02 1.140931590408708618e-01 4.949539730394747483e-03 8.579569235196649046e-02 2.986363154798157282e-01
4.166666670000000181e+02 3.923301286659501286e-01 -1.273830808957806746e-02 -5.782842752629979016e-02 1.156490448394848769e-01 5.306403370200139108e-03 8.399899001758925898e-02 2.959890817615121184e-01
