# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 5.245073663403268527e-02 -1.605146275846629396e-03 5.726724421662385007e-04 3.698398624508821009e-02 8.571972940386161271e-04 2.644839769871736631e-03 4.603978132449631361e-02
1.500000000000000000e+01 5.311148691608191807e-02 5.019064077346510437e-03 3.927068393706534960e-03 5.649603229378377667e-02 7.563912131095248265e-03 1.616623231194695351e-02 6.288687576090631892e-02
2.500000000000000000e+01 5.247322317172123385e-02 8.410888644387373367e-03 6.453333700104205845e-03 6.386109354344020328e-02 1.466130864601931406e-02 2.817784167626709649e-02 7.225607919571426507e-02
3.500000000000000000e+01 5.619502408094938228e-02 1.069528597249180812e-02 8.307163508861809681e-03 7.164947469763496835e-02 1.863023714142087242e-02 3.523243715606466653e-02 8.153846796732450164e-02
4.500000000000000000e+01 6.187083353958871407e-02 1.227627059514966971e-02 1.044752634043247599e-02 7.552758179639786074e-02 1.913340909232876669e-02 3.857425711987121086e-02 8.798633622792889630e-02
5.500000000000000000e+01 6.845215388875237894e-02 1.451355637627823811e-02 1.256359384657270914e-02 7.921629317158673800e-02 1.933741289175583064e-02 3.975008670871245375e-02 9.370926688452577147e-02
6.500000000000000000e+01 7.604032107183372746e-02 1.738279183159100946e-02 1.499155879108710759e-02 8.467954542773586946e-02 1.989360956494214128e-02 3.954846277074765271e-02 1.001341646351586179e-01
7.500000000000000000e+01 8.456489901284010291e-02 2.115219318839612825e-02 1.772498070942828824e-02 8.943128448146664411e-02 1.994745118558399755e-02 3.873468866052118265e-02 1.063654360774139579e-01
8.500000000000000000e+01 9.383650782348934571e-02 2.599991238850536332e-02 2.057191892741898689e-02 9.258173595618766905e-02 1.966595413035548273e-02 3.760634842567815023e-02 1.120122961026775860e-01
9.500000000000000000e+01 1.008042020765223673e-01 2.923058367445762265e-02 2.221735999674136555e-02 9.263007260436974255e-02 1.861527559895714834e-02 3.613394081277636338e-02 1.147841077468342297e-01
1.050000000000000000e+02 1.033322280731950871e-01 3.020073695309281187e-02 2.188397908530937200e-02 8.887680070813405719e-02 1.655863809417667046e-02 3.449677557531820316e-02 1.133529021783236668e-01
