# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 4.843011393965506728e-01 -2.245028157327587717e-02 1.177534864750226333e-03 3.656371621701732799e-01 2.336892632396359373e-03 1.009967305480670430e-02 4.300189873107653216e-01
1.500000000000000000e+01 4.762546512777402485e-01 -1.905063944390684993e-02 7.010291636188479593e-03 4.241524436460805680e-01 1.911797857440280732e-02 6.511217456369668144e-02 4.827596347437587143e-01
2.500000000000000000e+01 4.410217642109633407e-01 -1.151161517422110564e-02 1.339980891330844193e-02 4.094038538880258593e-01 3.797761884261521143e-02 1.228539318564390997e-01 4.866397749777141568e-01
3.500000000000000000e+01 4.231778806704644680e-01 -7.508016296362065266e-03 1.964862931599965085e-02 4.047064916616195385e-01 5.034773766609475926e-02 1.697145563796369216e-01 4.987994643558604779e-01
4.500000000000000000e+01 4.080136173418416612e-01 -5.092221022909751427e-03 2.607142571649141011e-02 3.909536578956090414e-01 5.423982692069636430e-02 2.065039903528997356e-01 5.027356327951751913e-01
5.500000000000000000e+01 3.963190406725583537e-01 -1.108700395882177090e-03 3.239615238038465184e-02 3.794566982989258097e-01 5.807437377523039929e-02 2.361958851069392018e-01 5.059858120392116687e-01
6.500000000000000000e+01 3.856658021347901255e-01 3.534048858571523042e-03 3.889902150005670328e-02 3.694411627653653163e-01 6.450104370830427036e-02 2.612229233054974009e-01 5.081649441028264214e-01
7.500000000000000000e+01 3.763270017457064354e-01 6.685723712425645573e-03 4.514680254343723942e-02 3.621919484593946192e-01 7.025705350185175446e-02 2.826613037057585376e-01 5.105901269554298239e-01
8.500000000000000000e+01 3.681164730199210089e-01 9.249497519667679302e-03 5.088840870814703016e-02 3.551050098545029954e-01 7.427737298465607318e-02 3.010456264139862448e-01 5.121335546442051800e-01
9.500000000000000000e+01 3.609707293078152079e-01 1.194887148847072374e-02 5.545203209119357185e-02 3.497109358090870201e-01 7.748446279729728770e-02 3.170859227749249221e-01 5.138837939459135473e-01
