# z u v w uhoriz
5.000000000000000000e+00 1.033998163998813696e-01 -8.058635643395710701e+00 -2.566101910248088184e-08 8.059298974168866536e+00
1.500000000000000000e+01 9.692465933479538220e-02 -8.208614728934417570e+00 -4.012862174081061159e-08 8.209186936455170169e+00
2.500000000000000000e+01 8.737505549567707586e-02 -8.428356277871568381e+00 -4.878882357882036898e-08 8.428809165419510308e+00
3.500000000000000000e+01 8.092420303452643737e-02 -8.594985537425083422e+00 -5.321698310507984741e-08 8.595366491033592737e+00
4.500000000000000000e+01 7.360863997740609010e-02 -8.729607275704127645e+00 -5.513901797037758434e-08 8.729917606707738642e+00
5.500000000000000000e+01 6.539774006112922256e-02 -8.832428664085826497e+00 -5.529713182119407568e-08 8.832670772227958267e+00
6.500000000000000000e+01 5.604298276209247059e-02 -8.925973408395369901e+00 -5.459209671390055791e-08 8.926149343546640580e+00
7.500000000000000000e+01 4.556623187284133958e-02 -9.010321263873816378e+00 -5.327656573019240676e-08 9.010436479977190771e+00
8.500000000000000000e+01 3.517097994454799342e-02 -9.085872282036081771e+00 -5.180483452428755292e-08 9.085940354377296302e+00
9.500000000000000000e+01 2.486833942149613980e-02 -9.152622328324428125e+00 -5.018444658546972022e-08 9.152656112804001154e+00
1.050000000000000000e+02 1.428295277948326072e-02 -9.211929957721029183e+00 -4.865150259328357277e-08 9.211941030461401780e+00
1.150000000000000000e+02 3.402335235386235064e-03 -9.263844794702368546e+00 -4.711135661361223832e-08 9.263845419490721156e+00
1.250000000000000000e+02 -8.052972398864918779e-03 -9.313932639770721167e+00 -4.571335638174589230e-08 9.313936121133258084e+00
1.350000000000000000e+02 -2.008803941422607556e-02 -9.362229529208173417e+00 -4.434744430749229859e-08 9.362251080103812129e+00
1.450000000000000000e+02 -3.355602079171819685e-02 -9.410175469491809608e+00 -4.311747464475111036e-08 9.410235298501136825e+00
1.550000000000000000e+02 -4.846603730786742253e-02 -9.457786875985782160e+00 -4.192582115006919142e-08 9.457911056271422368e+00
1.650000000000000000e+02 -6.526460669140636550e-02 -9.505970135196896820e+00 -4.083200960312786209e-08 9.506194174334011038e+00
1.750000000000000000e+02 -8.395295794720199212e-02 -9.554717272078788071e+00 -3.977483382491436285e-08 9.555086093202342923e+00
1.850000000000000000e+02 -1.039323969334774306e-01 -9.603943172253933014e+00 -3.880260504016535930e-08 9.604505526002641957e+00
1.950000000000000000e+02 -1.252308104487839802e-01 -9.653675417316291529e+00 -3.787384137977295043e-08 9.654487651801234804e+00
2.050000000000000000e+02 -1.520283954792225334e-01 -9.707533104674917368e+00 -3.706324066408746539e-08 9.708723480014837648e+00
2.150000000000000000e+02 -1.842963874327261387e-01 -9.765485450525982714e+00 -3.631022261424276674e-08 9.767224336670855322e+00
2.250000000000000000e+02 -2.156022063414098633e-01 -9.820193262320058736e+00 -3.571979162993217696e-08 9.822559748899243104e+00
2.350000000000000000e+02 -2.459063560325420172e-01 -9.871586867785220321e+00 -3.521766445105266460e-08 9.874649220309894559e+00
2.450000000000000000e+02 -2.727702936740566408e-01 -9.912239027445655992e+00 -3.494818354408022350e-08 9.915991436579997043e+00
2.550000000000000000e+02 -2.962020539452204781e-01 -9.942161254992022634e+00 -3.465424004884220695e-08 9.946572579387630952e+00
2.650000000000000000e+02 -3.206186484257517733e-01 -9.971392961917469933e+00 -3.424598511977531553e-08 9.976546191879011261e+00
2.750000000000000000e+02 -3.460686081389195978e-01 -9.999976981568190482e+00 -3.360309546018184361e-08 1.000596337757803589e+01
2.850000000000000000e+02 -3.795735784880095998e-01 -1.002891175489356357e+01 -3.296893557815416161e-08 1.003609222202189954e+01
2.950000000000000000e+02 -4.212101626647447583e-01 -1.005819421219545617e+01 -3.289174742453066628e-08 1.006700992407250084e+01
3.050000000000000000e+02 -4.830846317073921870e-01 -1.008572062562071281e+01 -3.172770103658946612e-08 1.009728336234370261e+01
3.150000000000000000e+02 -5.651803559852327519e-01 -1.011148411494145094e+01 -3.034383234148300986e-08 1.012726714575580367e+01
3.250000000000000000e+02 -6.474314988725256015e-01 -1.013724243399042990e+01 -2.776688913706406319e-08 1.015789602778196077e+01
3.350000000000000000e+02 -7.298389413209412924e-01 -1.016296591210321587e+01 -2.721485396544287120e-08 1.018913838412455775e+01
3.450000000000000000e+02 -8.124266796265806612e-01 -1.018861500242798712e+01 -2.666091217760906929e-08 1.022095459228098413e+01
3.550000000000000000e+02 -9.353200475562885030e-01 -1.020207655405241987e+01 -2.631162786841018727e-08 1.024486161966606446e+01
3.650000000000000000e+02 -1.098570251095527750e+00 -1.020333536047692391e+01 -2.609016269497695031e-08 1.026230525149933648e+01
3.750000000000000000e+02 -1.262063284264768104e+00 -1.020453572645776319e+01 -2.590313287502593310e-08 1.028228345874796723e+01
3.850000000000000000e+02 -1.425676311190913204e+00 -1.020570365626920406e+01 -2.573898074889307621e-08 1.030480179643827654e+01
3.950000000000000000e+02 -1.589363873903147262e+00 -1.020679088583335137e+01 -2.556217412265011607e-08 1.032979465966285204e+01
