# z u v w uhoriz
5.000000000000000000e+00 6.036968600415220099e-01 -6.413947361836259020e+00 -2.471641717665062864e-08 6.442295449545161645e+00
1.500000000000000000e+01 5.844028212412640810e-01 -6.470288776721431212e+00 -3.861657471663079317e-08 6.496627087315545168e+00
2.500000000000000000e+01 5.549708939489704784e-01 -6.567873522261504782e+00 -4.689338302017105211e-08 6.591278730076149728e+00
3.500000000000000000e+01 5.349303907820848192e-01 -6.664162687937194463e+00 -5.105505642761204425e-08 6.685597568974412042e+00
4.500000000000000000e+01 5.109472469373989023e-01 -6.744295413591603783e+00 -5.279381866808311983e-08 6.763622381161270347e+00
5.500000000000000000e+01 4.829608872801913755e-01 -6.808302645688670829e+00 -5.281516935924486864e-08 6.825411059704303618e+00
6.500000000000000000e+01 4.470642672372219795e-01 -6.874060504793559900e+00 -5.200980033886234284e-08 6.888582893643876659e+00
7.500000000000000000e+01 4.031903538188441605e-01 -6.941655671016196294e+00 -5.060978633548695910e-08 6.953355011529605889e+00
8.500000000000000000e+01 3.386466154626031622e-01 -7.021976959586020861e+00 -4.907028981129593053e-08 7.030138117499627803e+00
9.500000000000000000e+01 2.534336837236177420e-01 -7.115002884607977585e+00 -4.738862024146679214e-08 7.119515059329923901e+00
1.050000000000000000e+02 1.551248315394656296e-01 -7.210708589364772436e+00 -4.580633071396994025e-08 7.212377005821247522e+00
1.150000000000000000e+02 4.376581819571544879e-02 -7.309027131032165947e+00 -4.422283104564890913e-08 7.309158162812365411e+00
1.250000000000000000e+02 -7.188728511213277050e-02 -7.400789742054628917e+00 -4.279415035284833691e-08 7.401138871002340913e+00
1.350000000000000000e+02 -1.918165747507106222e-01 -7.485965053097463517e+00 -4.140742551158720867e-08 7.488422155203698694e+00
1.450000000000000000e+02 -3.180038384648378735e-01 -7.565722239649033121e+00 -4.016919300700861452e-08 7.572402488563213296e+00
1.550000000000000000e+02 -4.503512717105379037e-01 -7.640042438914566247e+00 -3.897890128798637733e-08 7.653304171163388681e+00
1.650000000000000000e+02 -5.496083680842597241e-01 -7.692293107521996909e+00 -3.789057899251210938e-08 7.711902658248394715e+00
1.750000000000000000e+02 -6.155781563383152521e-01 -7.722360398317795749e+00 -3.684416590923796021e-08 7.746856561733143742e+00
1.850000000000000000e+02 -6.799594635468206860e-01 -7.747079380470314192e+00 -3.588494947215503809e-08 7.776862079230618896e+00
1.950000000000000000e+02 -7.429886098546216733e-01 -7.766553806484637335e+00 -3.497158273152167078e-08 7.802011926637558936e+00
2.050000000000000000e+02 -8.663970531214362225e-01 -7.793704649410952534e+00 -3.418967955561455460e-08 7.841713844301346548e+00
2.150000000000000000e+02 -1.050317636962180945e+00 -7.828579046209104497e+00 -3.346274222297960067e-08 7.898722492989487698e+00
