# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 1.228930524784059564e-01 7.698650203982668454e-04 3.301354588269691582e-04 9.692938096319968222e-02 2.331440593336533713e-03 5.249610075108200082e-03 1.125360217583569189e-01
1.500000000000000000e+01 1.152136903030805681e-01 5.409827964762087792e-03 2.155459347413961942e-03 1.565316978713081064e-01 1.872399754057973986e-02 3.176988790340160018e-02 1.517576380388951374e-01
2.500000000000000000e+01 1.088698116089526630e-01 7.708519598826000553e-03 3.714938278275788791e-03 1.765832578909349027e-01 3.463426006481439695e-02 5.550010901961220655e-02 1.704765892597499000e-01
3.500000000000000000e+01 1.093152460398614800e-01 9.379278475278895674e-03 4.837124862008264185e-03 1.929535035431045042e-01 4.469580723185055671e-02 7.068484341738726084e-02 1.864767965001766226e-01
4.500000000000000000e+01 1.113038650833777926e-01 1.051359095026297395e-02 5.843556456206618240e-03 1.988628464303860977e-01 4.903967864371406443e-02 7.930130603154658675e-02 1.947340087726552316e-01
5.500000000000000000e+01 1.138581909043597101e-01 1.159412753715659272e-02 6.758723909250325540e-03 2.039606367191776348e-01 5.182183050531945917e-02 8.366399506242246098e-02 2.007414113429799030e-01
6.500000000000000000e+01 1.163067638297215073e-01 1.275264872530185514e-02 7.684437155269267621e-03 2.100680961210301678e-01 5.430652615438148756e-02 8.532213319658377149e-02 2.058484965736677164e-01
7.500000000000000000e+01 1.184586780404130596e-01 1.433835249059749357e-02 8.773826549210137632e-03 2.166251359364805285e-01 5.620856572647442428e-02 8.515772961479592396e-02 2.101207717958447629e-01
8.500000000000000000e+01 1.201175592470163228e-01 1.648682899227084386e-02 9.960709204241299103e-03 2.235673613060873144e-01 5.764144839502523265e-02 8.369014610789812791e-02 2.136875333305008895e-01
9.500000000000000000e+01 1.209097770687807827e-01 1.884448162197059282e-02 1.091634320211054901e-02 2.284177047852996023e-01 5.742631305717562501e-02 8.127316252454262757e-02 2.153003221893114993e-01
