# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 3.759125009590663646e-02 -1.519100643105596995e-03 5.455125724525474460e-04 2.504435926394153744e-02 8.683746521926993594e-04 2.159025688304234535e-03 3.239731752407620097e-02
1.500000000000000000e+01 3.784994219741305566e-02 5.776401327826960475e-03 4.110347837803529115e-03 4.376627975239003737e-02 8.072990780331128213e-03 1.311048640961518137e-02 4.736335417970913286e-02
2.500000000000000000e+01 3.668755416596668900e-02 1.005932411277506155e-02 7.027421048887553569e-03 5.134950010712103358e-02 1.548893656997220834e-02 2.229992442624467719e-02 5.516848934966619988e-02
3.500000000000000000e+01 3.816411114661148740e-02 1.311328413517750570e-02 8.699773567863300708e-03 5.686684864679059093e-02 1.924685769355899412e-02 2.659719199212314325e-02 6.081407589276260905e-02
4.500000000000000000e+01 4.059313485411875089e-02 1.470543128217467396e-02 9.862315188307440791e-03 5.695387453465620281e-02 1.882954826945764867e-02 2.697510080633117729e-02 6.226105509755305856e-02
5.500000000000000000e+01 4.213256182651354403e-02 1.489139262912798391e-02 9.728755259787263271e-03 5.464213140323334605e-02 1.636872251796635605e-02 2.496115340358948803e-02 6.086792331666818212e-02
6.500000000000000000e+01 4.244014806147775737e-02 1.418417137337894297e-02 8.520958947283953019e-03 5.044882613127876086e-02 1.281581309391693901e-02 2.193222491556667819e-02 5.741059955416159821e-02
7.500000000000000000e+01 4.179741875483940911e-02 1.320643313405548552e-02 6.717136979255755765e-03 4.510788247497128645e-02 8.933915084173380677e-03 1.866111481404513980e-02 5.278320802192791594e-02
8.500000000000000000e+01 3.944286443567098649e-02 1.210916009293494001e-02 4.568161759129394164e-03 3.937036459240821074e-02 5.450281652637944951e-03 1.561055181635547483e-02 4.721189042221732995e-02
9.500000000000000000e+01 3.584974942830899264e-02 1.091808198187739151e-02 2.502204809481085087e-03 3.330054971339609093e-02 2.820902809147124001e-03 1.301257895860969370e-02 4.108143905015738950e-02
1.050000000000000000e+02 3.163231742886431913e-02 9.105276734176152853e-03 8.093408666362362711e-04 2.654994727441379113e-02 1.262525718060119413e-03 1.086496238341970108e-02 3.452361354334890914e-02
1.150000000000000000e+02 2.734969613189187909e-02 6.566606554036627345e-03 -2.401519164472130376e-04 1.946911958866298642e-02 6.405900760693644756e-04 9.133112838039979947e-03 2.797596427929742446e-02
1.250000000000000000e+02 2.416169943400504547e-02 3.653769005094111618e-03 -6.632046427679758093e-04 1.382820096040539466e-02 5.383614137968459681e-04 7.631906308490135279e-03 2.281090335145028944e-02
1.350000000000000000e+02 2.341167366234556471e-02 1.022532807955985577e-03 -2.783947007014371446e-04 1.054326329332103303e-02 4.784393220949262424e-04 6.348007437850538073e-03 2.015147219675856791e-02
