# z uT vT wT
5.000000000000000000e+00 1.793394912405265403e-04 1.618469680691875679e-03 2.133813066919178561e-03
1.500000000000000000e+01 1.085795271372476433e-03 1.485552803490894705e-02 8.581533095383909668e-03
2.500000000000000000e+01 1.519519739316810671e-03 1.958931130209387930e-02 1.212737973684841451e-02
3.500000000000000000e+01 1.660341288476657349e-03 2.004572453889799308e-02 1.282894444670020125e-02
4.500000000000000000e+01 1.768888549009620895e-03 1.932580116260411429e-02 1.295161024778002101e-02
5.500000000000000000e+01 1.862188579192707331e-03 1.831629379697210028e-02 1.273993233604815353e-02
6.500000000000000000e+01 1.979358444535995760e-03 1.753324236468545988e-02 1.253601202170932967e-02
7.500000000000000000e+01 2.062418801703133457e-03 1.657974574080547936e-02 1.211192570034013739e-02
8.500000000000000000e+01 2.092258914845053063e-03 1.545753426547601117e-02 1.151079839676096353e-02
9.500000000000000000e+01 2.102917810566816946e-03 1.437472644502036517e-02 1.096099616434459065e-02
1.050000000000000000e+02 2.101897768467606963e-03 1.344614398041606325e-02 1.052465543486981285e-02
1.150000000000000000e+02 2.073379471090703967e-03 1.254475687162918442e-02 9.995391202502887026e-03
1.250000000000000000e+02 2.024600460410220029e-03 1.164879973626186706e-02 9.352969491968492893e-03
1.350000000000000000e+02 1.988264910434222807e-03 1.085508928840888190e-02 8.781787987948170421e-03
1.450000000000000000e+02 1.957061094091921277e-03 1.020277645249075861e-02 8.322840541823391461e-03
1.550000000000000000e+02 1.903881626411723770e-03 9.553800442658961015e-03 7.816670017036736126e-03
1.650000000000000000e+02 1.833144675694603661e-03 8.860796621478822174e-03 7.234695640953833599e-03
1.750000000000000000e+02 1.762923628760456251e-03 8.213875737071290109e-03 6.709459625741100511e-03
1.850000000000000000e+02 1.691318450098941873e-03 7.654154439113051295e-03 6.274214860022755448e-03
1.950000000000000000e+02 1.602774730243106821e-03 7.126388367789760446e-03 5.845698411511546927e-03
2.050000000000000000e+02 1.508238951856530948e-03 6.605803880080077760e-03 5.406164784251840313e-03
2.150000000000000000e+02 1.420207783847096325e-03 6.130684347082823379e-03 5.034225260013236447e-03
2.250000000000000000e+02 1.338563841294270439e-03 5.727438893566340339e-03 4.733577082259510932e-03
2.350000000000000000e+02 1.216492600620339929e-03 5.219719996166462955e-03 4.245755851518704001e-03
2.450000000000000000e+02 1.017175337066409876e-03 4.458237439947089487e-03 3.514169827085841802e-03
2.550000000000000000e+02 8.141699209965049758e-04 3.719829530653095268e-03 2.948476651378551579e-03
2.650000000000000000e+02 6.445895360518806095e-04 3.198897587467150472e-03 2.627868293782486837e-03
2.750000000000000000e+02 4.112700916161014081e-04 2.611569166627204872e-03 2.067650796559283681e-03
2.850000000000000000e+02 1.945339038559620629e-05 1.711209105558616746e-03 1.160680188802112487e-03
2.950000000000000000e+02 -4.794160232546160389e-04 6.439500384152982990e-04 1.438243841593278539e-04
3.050000000000000000e+02 -1.096409793520934954e-03 -6.144564792198207136e-04 -8.926979440364196964e-04
3.150000000000000000e+02 -1.751173358988622648e-03 -1.895854705015985681e-03 -1.503844618306114265e-03
3.250000000000000000e+02 -2.364080108054529908e-03 -2.985088522542482699e-03 -1.627147109740943775e-03
3.350000000000000000e+02 -3.065079442975705663e-03 -4.039580204255392194e-03 -1.663380308674922321e-03
3.450000000000000000e+02 -3.976781164588681639e-03 -5.199075252641014062e-03 -2.620730299109797195e-03
3.550000000000000000e+02 -5.441428292390530080e-03 -7.350719945439827471e-03 -4.621089192671718957e-03
3.650000000000000000e+02 -7.063966144808337712e-03 -9.707089633211894719e-03 -5.200087723393645271e-03
3.750000000000000000e+02 -8.603144686605486077e-03 -1.096242545431805153e-02 -4.091205241244102488e-03
3.850000000000000000e+02 -1.044021059519903080e-02 -1.091649443029088853e-02 -2.686116334875073963e-03
3.950000000000000000e+02 -1.277198980062222225e-02 -9.200549223100953217e-03 -2.547140113362978114e-03
4.050000000000000000e+02 -1.601400118631897407e-02 -6.293706949090960810e-03 -3.662425237965962876e-03
4.150000000000000000e+02 -1.920696645426575935e-02 -1.957215849518736169e-03 -3.092320321275469300e-03
4.250000000000000000e+02 -2.266334192926000232e-02 4.166007367469811741e-03 -1.092707411169872075e-03
4.350000000000000000e+02 -2.897709187483249807e-02 1.174541180482409179e-02 5.119212572291702897e-04
4.450000000000000000e+02 -4.137398591180867224e-02 2.047078654992170316e-02 5.814054106737247436e-05
4.550000000000000000e+02 -5.882823812614295517e-02 2.903497186119209997e-02 -1.858178952314786967e-03
4.650000000000000000e+02 -7.101456877517275945e-02 3.332219594137566382e-02 -1.893924946717338593e-03
4.750000000000000000e+02 -7.344159900003779939e-02 3.304265015638609831e-02 -5.189246005611713574e-04
4.850000000000000000e+02 -6.754595950256821191e-02 3.228746073876848088e-02 5.521889652866891285e-04
4.950000000000000000e+02 -5.732304048258841239e-02 3.473600236647145928e-02 6.363450040543528483e-04
5.050000000000000000e+02 -4.882305382361058765e-02 4.009026207576249501e-02 -5.582919590954715382e-05
5.150000000000000000e+02 -4.369681588837218134e-02 4.205942819293746054e-02 -1.441750944341827173e-05
5.250000000000000000e+02 -3.991791986246927271e-02 3.914562964957245955e-02 4.047028464692703303e-04
5.350000000000000000e+02 -3.594097541416448743e-02 3.486896132055914560e-02 4.398925332699890893e-04
5.450000000000000000e+02 -3.246851927706585067e-02 3.297793058834806723e-02 3.099516335146777161e-04
5.550000000000000000e+02 -2.967836528547769179e-02 3.351241530553394216e-02 1.812814839934360827e-04
5.650000000000000000e+02 -2.712882623950441108e-02 3.242402657822249235e-02 2.380595335313996890e-04
5.750000000000000000e+02 -2.555412527671994602e-02 2.947570842247342754e-02 2.483822856030148789e-04
5.850000000000000000e+02 -2.505565611719961713e-02 2.726193112989472658e-02 1.958068201394560246e-04
5.950000000000000000e+02 -2.300153558624105227e-02 2.594598851388137464e-02 2.225083561955524148e-04
6.050000000000000000e+02 -1.874114205870749256e-02 2.480170136036790110e-02 2.229068183795921581e-04
6.150000000000000000e+02 -1.582808540473294029e-02 2.383180393471500888e-02 2.292348500364640496e-04
6.250000000000000000e+02 -1.516530878815501235e-02 2.307006170936127046e-02 2.070525232292313945e-04
6.350000000000000000e+02 -1.460850676852875826e-02 2.241082376779176752e-02 1.645321909723099902e-04
6.450000000000000000e+02 -1.318908911124384159e-02 2.143991414471599702e-02 1.648610016006110343e-04
6.550000000000000000e+02 -1.162616333225775095e-02 2.003982847203628764e-02 1.635147906420443141e-04
6.650000000000000000e+02 -1.109774852096460929e-02 1.890082383187938198e-02 1.526511546228162455e-04
6.750000000000000000e+02 -1.133388868497040361e-02 1.842065499225293765e-02 1.342401465016804045e-04
6.850000000000000000e+02 -1.149747398558245530e-02 1.821745778296918888e-02 1.393603295643608213e-04
6.950000000000000000e+02 -1.086477116480033707e-02 1.785407279558659868e-02 1.392037690800027418e-04
7.050000000000000000e+02 -9.514908800507530795e-03 1.738268583082564975e-02 1.062169566402485177e-04
7.150000000000000000e+02 -8.601810631844560712e-03 1.696843291088983782e-02 1.032241412826402361e-04
7.250000000000000000e+02 -8.287078419287309539e-03 1.637711653738448472e-02 1.075152486990279003e-04
7.350000000000000000e+02 -7.987119632558790927e-03 1.545726509451221010e-02 7.917105950936364177e-05
7.450000000000000000e+02 -7.345353829091762037e-03 1.424460231144487887e-02 7.438218008877399217e-05
7.550000000000000000e+02 -6.588768805594855636e-03 1.307776738193892375e-02 9.195321778513708421e-05
7.650000000000000000e+02 -6.463405956495730034e-03 1.261182887606245202e-02 7.923241102441368569e-05
7.750000000000000000e+02 -6.717203516881006461e-03 1.269080583906481187e-02 5.100301155829752459e-05
7.850000000000000000e+02 -6.663162075518869187e-03 1.248737042643962951e-02 1.268369869248229433e-06
7.950000000000000000e+02 -4.906462205891520302e-03 1.143332090908003897e-02 -3.109889301838124738e-05
8.050000000000000000e+02 -1.979101508572520072e-03 9.868672745203616037e-03 -3.404890954209393374e-05
8.150000000000000000e+02 -7.279549074420869166e-04 8.846827278880002240e-03 -5.199353464868451170e-05
8.250000000000000000e+02 -1.062218930679272120e-03 8.331643823300864671e-03 -3.996353615955010373e-05
8.350000000000000000e+02 -1.373079738058997955e-03 8.092342771032812881e-03 -1.932548184002579392e-05
8.450000000000000000e+02 -1.517237803242237754e-03 8.031686954180692478e-03 -2.584467716371320717e-05
8.550000000000000000e+02 -1.772022204246208755e-03 7.974410412184152613e-03 -4.404322029622852983e-05
8.650000000000000000e+02 -1.858616286609226587e-03 7.984538238920394979e-03 -5.622232259404239229e-05
8.750000000000000000e+02 -1.780425847579185416e-03 8.040990632759596052e-03 -5.002116351710817317e-05
8.850000000000000000e+02 -1.707226120516298169e-03 7.950278300999346834e-03 -4.276468633942908949e-05
8.950000000000000000e+02 -5.397050679086253617e-04 7.400183791800922853e-03 -3.729280223923296536e-05
9.050000000000000000e+02 1.196491965033787521e-03 6.413940967390121053e-03 -4.179010328516306725e-05
9.150000000000000000e+02 1.459301001104118187e-03 5.777200947842440516e-03 -5.135342939624991518e-05
9.250000000000000000e+02 1.205639088900246209e-03 5.817877778005799486e-03 -5.724048267452140539e-05
9.350000000000000000e+02 1.720770905770315027e-03 6.251111538933305269e-03 -4.923505457894935704e-05
9.450000000000000000e+02 2.901334008681156259e-03 6.692129820098684928e-03 -3.860890471588623282e-05
9.550000000000000000e+02 3.649628717623120897e-03 4.086411833953334204e-03 -3.231763275898755656e-05
