# z u v w uhoriz
5.000000000000000000e+00 4.019580377895294876e-01 -6.531811573153766481e+00 -2.498992030843819533e-08 6.544167837955341405e+00
1.500000000000000000e+01 3.864339436822541995e-01 -6.584710666402460610e+00 -3.905186634055199347e-08 6.596040157023314698e+00
2.500000000000000000e+01 3.641222148353845389e-01 -6.680578142126354813e+00 -4.743531859236588385e-08 6.690493950404039047e+00
3.500000000000000000e+01 3.505698783507266159e-01 -6.780725890393241251e+00 -5.166690243613755957e-08 6.789782238058601038e+00
4.500000000000000000e+01 3.350148744358538710e-01 -6.861270240363849027e+00 -5.345035104549201695e-08 6.869444248073919290e+00
5.500000000000000000e+01 3.174025101015522932e-01 -6.922228132739512318e+00 -5.350141328663122423e-08 6.929501185158216003e+00
6.500000000000000000e+01 2.954334056857264579e-01 -6.983263448508060911e+00 -5.271439252680287443e-08 6.989509946231120097e+00
7.500000000000000000e+01 2.690014720180528007e-01 -7.044532657342082338e+00 -5.132801563311849833e-08 7.049666811439174730e+00
8.500000000000000000e+01 2.287197877418284120e-01 -7.125806336229537408e+00 -4.979745012230626727e-08 7.129476045457597166e+00
9.500000000000000000e+01 1.746184310347438928e-01 -7.227073193068772383e+00 -4.812439924079675579e-08 7.229182425034680115e+00
1.050000000000000000e+02 1.085121183230029346e-01 -7.333031373200623371e+00 -4.654919925756975836e-08 7.333834195028379632e+00
1.150000000000000000e+02 3.043504266463754188e-02 -7.443582405770337473e+00 -4.497333018623970276e-08 7.443644626345061965e+00
1.250000000000000000e+02 -5.242288850731329636e-02 -7.553299318080157754e+00 -4.355164770478343363e-08 7.553481233692821206e+00
1.350000000000000000e+02 -1.400457951366242404e-01 -7.662141817181350234e+00 -4.217086656266300082e-08 7.663421562940053278e+00
1.450000000000000000e+02 -2.304615712948807349e-01 -7.762422878551351602e+00 -4.093736242664424947e-08 7.765843256292336072e+00
1.550000000000000000e+02 -3.235447219163424815e-01 -7.854110886714330775e+00 -3.974880898683980405e-08 7.860772163590832307e+00
1.650000000000000000e+02 -3.924133382713440588e-01 -7.919054553904102178e+00 -3.866063934455541242e-08 7.928771232401812696e+00
1.750000000000000000e+02 -4.369916380727702498e-01 -7.957117347563269938e+00 -3.761060681696667095e-08 7.969107740182576727e+00
1.850000000000000000e+02 -4.819401313496176620e-01 -7.989768227769098452e+00 -3.664555379940615323e-08 8.004290263582015896e+00
1.950000000000000000e+02 -5.274269975690496493e-01 -8.017147254459340289e+00 -3.572310096035735997e-08 8.034477539793712708e+00
