# z u v w uhoriz
5.000000000000000000e+00 1.035110945882392330e-01 -3.704224213563984680e+00 -2.891104261864112420e-08 3.705670191889258724e+00
1.500000000000000000e+01 9.628300125486227712e-02 -3.656595648531788090e+00 -4.527290260103405173e-08 3.657863058288575608e+00
2.500000000000000000e+01 8.622627936292302786e-02 -3.615023744357810376e+00 -5.515215328718780018e-08 3.616051941485843191e+00
3.500000000000000000e+01 8.036426230877113941e-02 -3.630340804259952314e+00 -6.032354403011460699e-08 3.631230200597482138e+00
4.500000000000000000e+01 7.354443268404899092e-02 -3.643779481233612394e+00 -6.269641912735739136e-08 3.644521599804000811e+00
5.500000000000000000e+01 6.577634228459906807e-02 -3.655367996615270343e+00 -6.309789680769158241e-08 3.655959753318337224e+00
6.500000000000000000e+01 5.715128563020198393e-02 -3.665573020501954993e+00 -6.252747086877408496e-08 3.666018526696368074e+00
7.500000000000000000e+01 4.767238652202598209e-02 -3.674426184197223222e+00 -6.125523809386139313e-08 3.674735424428658082e+00
8.500000000000000000e+01 3.761054422646362139e-02 -3.682635349627903842e+00 -5.978971394156703792e-08 3.682827401788745902e+00
9.500000000000000000e+01 2.695350314125605218e-02 -3.690203580353907942e+00 -5.812113455569423572e-08 3.690302014170166345e+00
1.050000000000000000e+02 1.583544453708473146e-02 -3.697225749547185636e+00 -5.651770201757269894e-08 3.697259661481519188e+00
1.150000000000000000e+02 4.248699039214968824e-03 -3.703695206863642397e+00 -5.486435940948614652e-08 3.703697643813307128e+00
1.250000000000000000e+02 -7.615120456497144301e-03 -3.708567542271658635e+00 -5.333105739905608568e-08 3.708575360654063235e+00
1.350000000000000000e+02 -1.975637033797629852e-02 -3.711862023458419202e+00 -5.179400750149262543e-08 3.711914599685957494e+00
1.450000000000000000e+02 -3.222649846315318173e-02 -3.715529828122467570e+00 -5.037698705782838279e-08 3.715669583112977570e+00
1.550000000000000000e+02 -4.501447796655370925e-02 -3.719564805006478903e+00 -4.898398020338550539e-08 3.719837179483731937e+00
1.650000000000000000e+02 -5.793611959273259338e-02 -3.722811963098929589e+00 -4.770002211862524112e-08 3.723262750135419630e+00
1.750000000000000000e+02 -7.098555376079454526e-02 -3.725261180986016996e+00 -4.646569789669330443e-08 3.725937441155454888e+00
1.850000000000000000e+02 -8.403672484279361976e-02 -3.726845154052629727e+00 -4.533744768099712986e-08 3.727792506753544011e+00
1.950000000000000000e+02 -9.709901694932894511e-02 -3.727575048748178688e+00 -4.428527898660127096e-08 3.728839492810398948e+00
2.050000000000000000e+02 -1.099859984725397033e-01 -3.728582245509294957e+00 -4.335406572754880865e-08 3.730204080393878296e+00
2.150000000000000000e+02 -1.226895606498219771e-01 -3.729851217522036855e+00 -4.252373629656922982e-08 3.731868544461750759e+00
2.250000000000000000e+02 -1.352630399758595059e-01 -3.730544209759756313e+00 -4.183666447190375826e-08 3.732995605536598482e+00
2.350000000000000000e+02 -1.476971909465138733e-01 -3.730659391287304949e+00 -4.127321529649627389e-08 3.733581920088758110e+00
2.450000000000000000e+02 -1.596369639560608622e-01 -3.730329549466120831e+00 -4.085813024471737015e-08 3.733743765697000949e+00
2.550000000000000000e+02 -1.710819000626403186e-01 -3.729580423380502996e+00 -4.051097022709720438e-08 3.733502263424000489e+00
2.650000000000000000e+02 -1.826502491972455122e-01 -3.728483555220384105e+00 -4.018321398738224512e-08 3.732954692342334013e+00
2.750000000000000000e+02 -1.943336773727721845e-01 -3.727033285674822061e+00 -3.983512792298810205e-08 3.732096286363641546e+00
2.850000000000000000e+02 -2.064982559852658883e-01 -3.725706491563950618e+00 -3.951792453218113845e-08 3.731424713297418094e+00
2.950000000000000000e+02 -2.191692936013112658e-01 -3.724484757893713471e+00 -3.937980858512839881e-08 3.730927752053139201e+00
