# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 2.510044458141995616e-01 1.255633634944716519e-02 2.034121628319553337e-05 2.026125028103099301e-01 4.286965077904398430e-03 8.976445843233010757e-03 2.312966972338712512e-01
1.500000000000000000e+01 2.280630729151146008e-01 1.451455930419084765e-02 -1.903880064814413812e-04 2.936075465630234582e-01 2.907284336670209676e-02 5.375653855168426032e-02 2.877135790149111805e-01
2.500000000000000000e+01 2.125901013861240252e-01 1.571025163987760029e-02 -2.705173857764103812e-05 3.324252276280956764e-01 5.717105440009501161e-02 9.418540473673733815e-02 3.196003668754784921e-01
3.500000000000000000e+01 2.107977380502555897e-01 1.551144500304767540e-02 2.102170033759098321e-04 3.683468416106878696e-01 8.034791488365192191e-02 1.225829401062419610e-01 3.508637598835926963e-01
4.500000000000000000e+01 2.112361606764772137e-01 1.524605261871971214e-02 2.148514828136920281e-04 3.872093944824347989e-01 9.584236732480197474e-02 1.414340494937549875e-01 3.699398023263335000e-01
5.500000000000000000e+01 2.111043344775647979e-01 1.654729893558285966e-02 4.750055833387215889e-04 4.014975910072721699e-01 1.065052032848030905e-01 1.536547489191180671e-01 3.831283372019774758e-01
6.500000000000000000e+01 2.101963128703222827e-01 1.840077339411311588e-02 8.341021799899510890e-04 4.105516319323492258e-01 1.136086703051467778e-01 1.613202052417207211e-01 3.910340750221961148e-01
7.500000000000000000e+01 2.099225552167662823e-01 1.996083043772520910e-02 1.766748837683234036e-03 4.151777219653196571e-01 1.177923207494910723e-01 1.656728841571533384e-01 3.953865806696196250e-01
8.500000000000000000e+01 2.084801261374636672e-01 2.176565271775978208e-02 3.018028188380455189e-03 4.136625584465732919e-01 1.189718325230186557e-01 1.673222778934163879e-01 3.947324812387266735e-01
9.500000000000000000e+01 2.065918826776391715e-01 2.400612765493554193e-02 4.406841172546986998e-03 4.117273630429668096e-01 1.185040413375599982e-01 1.672202409722903793e-01 3.927697433464481525e-01
1.050000000000000000e+02 2.034261363759143071e-01 2.505454938145258020e-02 5.307246902618041780e-03 4.091125886020742231e-01 1.174028560512654362e-01 1.662169086823707953e-01 3.893778168301796905e-01
1.150000000000000000e+02 1.998869285452579414e-01 2.552192341194835581e-02 5.471600897383148768e-03 4.061638760327573316e-01 1.162590748857784545e-01 1.642583088701015659e-01 3.851545567240584056e-01
1.250000000000000000e+02 1.968965320000214958e-01 2.648430347895456075e-02 5.572313473161101191e-03 4.010598524439136781e-01 1.142579300274712550e-01 1.612896548998985213e-01 3.796230196719168615e-01
1.350000000000000000e+02 1.950097163428236025e-01 2.694754566810720481e-02 5.777441363310443709e-03 3.928242488355447315e-01 1.107392162986592654e-01 1.575103378508017904e-01 3.726721515145851038e-01
1.450000000000000000e+02 1.933228813858401396e-01 2.817018325477631951e-02 6.358478178122644112e-03 3.844447256134204127e-01 1.063633911045702013e-01 1.532317898829410052e-01 3.654996984411007510e-01
1.550000000000000000e+02 1.899578361700199058e-01 2.980497406513952716e-02 7.294713135877623801e-03 3.784506665835564165e-01 1.028332098460611188e-01 1.485820201712560185e-01 3.584952614624161704e-01
1.650000000000000000e+02 1.852727340594601535e-01 3.225508911361670006e-02 8.698984510282279856e-03 3.771663293353260116e-01 1.006092274500555994e-01 1.434637866199039991e-01 3.529514250073451098e-01
