# z uT vT wT
5.000000000000000000e+00 9.629500717530860450e-05 2.745308531595239739e-04 2.051988328987767725e-04
1.500000000000000000e+01 2.613509693290103249e-04 2.006899136176776809e-03 8.503353841718859496e-04
2.500000000000000000e+01 2.097312232954372366e-04 1.797182168594477171e-03 7.771994928296400637e-04
3.500000000000000000e+01 5.877109312089110838e-05 8.395930717897282652e-04 2.384225598645572366e-04
4.500000000000000000e+01 -6.516492761666254783e-05 2.214766194127666210e-04 -8.778169001487597155e-05
5.500000000000000000e+01 -2.916897701748893913e-04 -4.910541664740017843e-04 -4.663974689682706979e-04
6.500000000000000000e+01 -7.834129445370025804e-04 -1.551725446587500163e-03 -7.252747325181954424e-04
7.500000000000000000e+01 -1.476212583625451970e-03 -2.593967126220729155e-03 -8.360837953529339558e-04
8.500000000000000000e+01 -2.247150752605492092e-03 -3.283225727462056164e-03 -1.170129233795565377e-03
9.500000000000000000e+01 -3.017990896464049604e-03 -1.672987249902467772e-03 -5.110706539241059157e-04
1.050000000000000000e+02 -4.034109533581412693e-03 3.661416349945514101e-04 1.788324594385733385e-04
1.150000000000000000e+02 -4.098880416759289463e-03 9.721235161602568729e-04 1.724926744768676145e-04
1.250000000000000000e+02 -3.678996797811651728e-03 7.268832004145954007e-04 8.705366151965743347e-05
1.350000000000000000e+02 -2.926655669718467110e-03 6.463319154418821185e-04 -2.089032535345020021e-05
1.450000000000000000e+02 -2.071926169704316981e-03 7.806893702465095503e-04 -1.322684762303311589e-04
1.550000000000000000e+02 -1.874324090763685325e-03 8.359929725510175042e-04 -1.124527254401085514e-04
1.650000000000000000e+02 -2.243979441923520026e-03 8.987407627569170667e-04 -7.433377974002285582e-05
1.750000000000000000e+02 -2.286388802521053393e-03 9.310810517037723926e-04 -6.760959137821933966e-05
1.850000000000000000e+02 -2.070205538370317819e-03 8.015623375078861348e-04 -4.538258003490197237e-05
1.950000000000000000e+02 -1.754828657169966392e-03 7.332238358124373509e-04 -2.853053581081681667e-05
2.050000000000000000e+02 -1.538349532781697936e-03 8.080068109374039268e-04 -5.170348993345987997e-05
2.150000000000000000e+02 -1.607384592721111454e-03 9.066583260310737396e-04 -7.358403078429910638e-05
2.250000000000000000e+02 -1.760296099935106584e-03 1.046608566711012623e-03 -6.822267216619059844e-05
2.350000000000000000e+02 -1.671143618488238640e-03 1.113333975886225983e-03 -3.121376190413308066e-05
2.450000000000000000e+02 -1.500144261225194384e-03 1.029628779331160683e-03 -1.460755014183444603e-05
2.550000000000000000e+02 -1.391764356568242576e-03 8.606142746332620923e-04 -9.769885881110224580e-06
2.650000000000000000e+02 -1.298925221349342320e-03 8.207422785143064087e-04 -2.949517713632442311e-06
2.750000000000000000e+02 -1.180614720645546244e-03 9.630279873308004307e-04 -9.948695547125543175e-06
2.850000000000000000e+02 -1.028142164387232027e-03 1.040312548217627812e-03 -2.838346239146057233e-05
2.950000000000000000e+02 -9.092288909669603552e-04 8.972820205597680865e-04 -2.147436027477587822e-05
3.050000000000000000e+02 -9.383955829501046007e-04 7.806659984476256239e-04 -8.472343929252562964e-06
3.150000000000000000e+02 -9.189639136124098636e-04 8.027364983233316754e-04 -3.598487331325899563e-05
3.250000000000000000e+02 -9.396396662783880731e-04 9.247551894484047500e-04 -6.045143892690257653e-05
3.350000000000000000e+02 -1.098535750875464546e-03 1.169673476515059596e-03 -4.854856653413759248e-05
3.450000000000000000e+02 -1.337731866439808128e-03 1.436361251788704401e-03 -3.878124262817324942e-05
3.550000000000000000e+02 -1.572048978516534228e-03 1.623469972944686836e-03 -4.206915837446256501e-05
3.650000000000000000e+02 -1.767518902324490774e-03 1.803468418056024388e-03 -5.375522215767448867e-05
3.750000000000000000e+02 -1.788786311722264646e-03 1.918184716697568125e-03 -8.885601970945054742e-05
3.850000000000000000e+02 -1.489245927458304752e-03 1.695837042125269587e-03 -1.115528001690129769e-04
3.950000000000000000e+02 -1.075702776929684428e-03 1.245654984658289919e-03 -6.833765665886913263e-05
4.050000000000000000e+02 -9.050342230878354044e-04 1.049803978349349212e-03 -8.316129165342997214e-06
4.150000000000000000e+02 -9.549600390255739285e-04 9.783464815147399195e-04 -1.140248044704003035e-05
4.250000000000000000e+02 -9.922192313485773615e-04 8.236750260135949821e-04 -1.449371900214562438e-05
4.350000000000000000e+02 -1.052349789198412083e-03 7.310784891705607432e-04 2.017293196576180558e-05
4.450000000000000000e+02 -1.147222244361359314e-03 8.004420858334854519e-04 3.999135922377854152e-05
4.550000000000000000e+02 -1.147862467838788036e-03 9.370107189622947034e-04 2.371239223602538342e-05
4.650000000000000000e+02 -1.128821018856234187e-03 9.419507434538142371e-04 -1.279264592523321249e-05
4.750000000000000000e+02 -1.067323156012768039e-03 9.676365920151540389e-04 -4.779066245013126432e-05
4.850000000000000000e+02 -9.320396073686316920e-04 9.848908325295472384e-04 -5.061481710545217498e-05
4.950000000000000000e+02 -8.431165613622936547e-04 8.167134166476752895e-04 -1.117583812855405445e-05
5.050000000000000000e+02 -7.181002297446960857e-04 6.031967770810445478e-04 4.515468882759049555e-05
5.150000000000000000e+02 -6.166885597877494679e-04 5.325646236610804803e-04 7.816559175898429716e-05
