# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 7.162324233616011726e-02 -2.119309438665146518e-03 6.044253200592987398e-04 5.126973058414647372e-02 1.598569809645821946e-03 3.716118804383735427e-03 6.330454586234517123e-02
1.500000000000000000e+01 6.924639928196352212e-02 5.381263707633253054e-03 4.307852072805896763e-03 8.569692936691382379e-02 1.380681812926208216e-02 2.256643935529420095e-02 8.875488400208576822e-02
2.500000000000000000e+01 6.730095664584737070e-02 9.023797454828985307e-03 7.336321734049678495e-03 9.753798976666974707e-02 2.492611914589423425e-02 3.911624462015474146e-02 1.019775955163359227e-01
3.500000000000000000e+01 7.065831776066951175e-02 1.136363499623274133e-02 9.465334659395604686e-03 1.064350130348454965e-01 3.065124972674447557e-02 4.886555512723271544e-02 1.129794429613738549e-01
4.500000000000000000e+01 7.606792548123562925e-02 1.249189117105138115e-02 1.143460345630686013e-02 1.091709832995173407e-01 3.164665123534265989e-02 5.341039310481830032e-02 1.193246509427856317e-01
5.500000000000000000e+01 8.249970047732239908e-02 1.392598524772069649e-02 1.317046489731860982e-02 1.120075714325528132e-01 3.160380538277951512e-02 5.479054287655731742e-02 1.246489073932162683e-01
6.500000000000000000e+01 8.914713341330150753e-02 1.618935203285903207e-02 1.495744376647406039e-02 1.160669066741557287e-01 3.171361180103827310e-02 5.452021143343516868e-02 1.298671257604462059e-01
7.500000000000000000e+01 9.584287018146109283e-02 1.993219181542876459e-02 1.750372974258335504e-02 1.211088810946248512e-01 3.204718665807788219e-02 5.347319566770705052e-02 1.352124734718964938e-01
8.500000000000000000e+01 1.026564742862388913e-01 2.519288539496857687e-02 2.079091602828569280e-02 1.267821383498469456e-01 3.272243129640194093e-02 5.200870890481904679e-02 1.407236607704524523e-01
9.500000000000000000e+01 1.080845170579621262e-01 3.001138709350623796e-02 2.312481386194258082e-02 1.298263337758756297e-01 3.224064738710550465e-02 5.014976505779143029e-02 1.440303079458145896e-01
1.050000000000000000e+02 1.110626046218839980e-01 3.356710734175109845e-02 2.404655499228237209e-02 1.286437504412071831e-01 3.032344379011418095e-02 4.793077790921924236e-02 1.438185664861552082e-01
1.150000000000000000e+02 1.113160227184268186e-01 3.575984858216756795e-02 2.343559188863476861e-02 1.228997190046806770e-01 2.700020279247676222e-02 4.547455127311745421e-02 1.398451464981124714e-01
1.250000000000000000e+02 1.086415776231971914e-01 3.629674855302954944e-02 2.140508759145294537e-02 1.130058682183651408e-01 2.247111241437164258e-02 4.297802182550990169e-02 1.323127338335361169e-01
1.350000000000000000e+02 1.039780364791204614e-01 3.603559532715597952e-02 1.871084396164258631e-02 1.010669580182418786e-01 1.762930785924870028e-02 4.066098515287757537e-02 1.228529898251199681e-01
1.450000000000000000e+02 9.672128629855741844e-02 3.456004215239676797e-02 1.549019415029686403e-02 8.816469650856653684e-02 1.281210985518141041e-02 3.857948253939685879e-02 1.117327326732604070e-01
1.550000000000000000e+02 8.440062813600504588e-02 3.045214549143539923e-02 1.005707995492828750e-02 7.359677064722724982e-02 7.726852282683350885e-03 3.635365001172925770e-02 9.717552439748078363e-02
1.650000000000000000e+02 6.821545169768582217e-02 2.392496551882994371e-02 3.447817046964692274e-03 5.828449953615761486e-02 3.209503732316892292e-03 3.333935835915678714e-02 7.991965479650012250e-02
1.750000000000000000e+02 5.251091358545939558e-02 1.706616841636071982e-02 -2.343187237304628632e-04 4.432487722034979261e-02 1.084964724564965212e-03 2.926802108260924754e-02 6.305190594420921613e-02
1.850000000000000000e+02 4.030650720171397028e-02 1.127821456582969901e-02 -1.659768473615551125e-03 3.318671825557337196e-02 6.990074831956273604e-04 2.426052876288904703e-02 4.887687711008819463e-02
1.950000000000000000e+02 3.275696717999051349e-02 6.865276609359907169e-03 -8.278477683688864651e-04 2.577906250733834337e-02 1.055324261688253161e-03 1.893739101954832957e-02 3.873671035343859148e-02
2.050000000000000000e+02 3.062856105563489112e-02 4.124498314191513831e-03 1.238547829325259723e-03 2.091080265507200622e-02 1.603041183352530135e-03 1.435373820028405627e-02 3.294655095549547941e-02
2.150000000000000000e+02 3.077758381355466186e-02 2.881271948847050762e-03 1.312603900136485391e-03 1.710423859298251109e-02 1.632468440818457892e-03 1.100217286985436839e-02 2.944199763819576807e-02
2.250000000000000000e+02 2.784762691009827831e-02 2.195270429600730024e-03 3.804006316265214614e-04 1.376566547916761515e-02 1.373486730701191762e-03 8.751760186751778026e-03 2.518252628800883575e-02
2.350000000000000000e+02 2.325318920227879838e-02 1.264913136700230450e-03 4.665507007317547228e-05 1.101902860960332457e-02 1.154097713605241934e-03 7.269353582886021667e-03 2.077078569738407404e-02
2.450000000000000000e+02 1.949368881140017135e-02 1.802925639818452215e-04 -9.607300913443945781e-06 9.309829990314818365e-03 1.000186605008557489e-03 6.212756224126360534e-03 1.750813751292067469e-02
2.550000000000000000e+02 1.695513224070048855e-02 -1.977137873258084672e-04 -3.426315099612012169e-05 8.526417044500193138e-03 9.645357371106283743e-04 5.379185334497139925e-03 1.543036730984891081e-02
2.650000000000000000e+02 1.537855228571282512e-02 9.338859004290682149e-05 -3.792865403416268436e-05 7.993747930124297726e-03 9.692988531303485403e-04 4.713165666665347989e-03 1.404273294125123542e-02
