# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 3.963154218458861400e-01 -2.440090610084626188e-02 9.756430512637513782e-04 3.051963125967449564e-01 -5.821596581553269579e-04 1.002733094419668361e-02 1.251556250906986079e-01
1.500000000000000000e+01 3.465720400961103675e-01 -2.743002038195193476e-02 5.617560658681625477e-03 2.672209635458904775e-01 -4.802096649546370305e-03 6.380572729230377105e-02 9.779519658503695034e-02
2.500000000000000000e+01 3.032542533843591848e-01 -2.467307200892139563e-02 9.404057650169554000e-03 2.280885241548655240e-01 1.648859814282489008e-03 1.184767416315064825e-01 7.901212767723427011e-02
3.500000000000000000e+01 2.746393063367878473e-01 -1.960303101965870168e-02 1.210037720914765649e-02 2.065639149006157638e-01 8.923878824273734009e-03 1.647269775262059921e-01 7.261518832456999306e-02
4.500000000000000000e+01 2.535987854250632001e-01 -1.651988521128797474e-02 1.721278325729705405e-02 1.925684762445040166e-01 7.604375477653016989e-03 2.032388690109305229e-01 7.135049994451976574e-02
5.500000000000000000e+01 2.412097111943599659e-01 -1.318087149627480449e-02 2.372256258781385227e-02 1.820986164105939942e-01 5.108380740605157969e-03 2.354802264417934221e-01 7.339648395909875722e-02
6.500000000000000000e+01 2.298512046087211047e-01 -8.071271915781479817e-03 3.001690244396033880e-02 1.735521168626275312e-01 3.491502798887074609e-03 2.637394656583022523e-01 7.625520963665305407e-02
7.500000000000000000e+01 2.218250093865866412e-01 -3.418528969253329611e-03 3.458021408462563090e-02 1.647517906958031186e-01 3.509774081404853571e-03 2.884565304150548126e-01 7.977832863296220600e-02
8.500000000000000000e+01 2.144324635808997070e-01 -1.366210101387813807e-03 3.718639309340555227e-02 1.584463078061265628e-01 3.771467717883526197e-03 3.089079446991517264e-01 8.325531609651093401e-02
9.500000000000000000e+01 2.069642479022473225e-01 9.434176063688571407e-04 3.845254592231564517e-02 1.565555261194152281e-01 1.593449739324637410e-04 3.243769021466062497e-01 8.628210365724937880e-02
