# z u v w uhoriz
5.000000000000000000e+00 6.826234113572928752e-01 -6.760120125168983307e+00 -2.415598163533684687e-08 6.794497687721129608e+00
1.500000000000000000e+01 6.573069179198848255e-01 -6.811110782315993539e+00 -3.771854774612100176e-08 6.842754012334984814e+00
2.500000000000000000e+01 6.185435737378699450e-01 -6.900753869759908454e+00 -4.576654137399567644e-08 6.928419742164786399e+00
3.500000000000000000e+01 5.920193324762492715e-01 -6.992537685607326914e+00 -4.976628859278084383e-08 7.017554429761431400e+00
4.500000000000000000e+01 5.578121142513834396e-01 -7.069973762162722331e+00 -5.139091145619905608e-08 7.091944962594881829e+00
5.500000000000000000e+01 5.158837080877012315e-01 -7.133060163655244423e+00 -5.132407948754613486e-08 7.151690939812464620e+00
6.500000000000000000e+01 4.657283950658033245e-01 -7.190717428421922186e+00 -5.045095499159406667e-08 7.205783793133218040e+00
7.500000000000000000e+01 4.073090619443396343e-01 -7.242979955558618954e+00 -4.899337114360218386e-08 7.254423430470950507e+00
8.500000000000000000e+01 3.296263926658409282e-01 -7.297195549557467409e+00 -4.740701850812883279e-08 7.304636640328059372e+00
9.500000000000000000e+01 2.327068718451791585e-01 -7.353357875113784914e+00 -4.568481988907127879e-08 7.357039114188661522e+00
1.050000000000000000e+02 1.355797062234584127e-01 -7.401084923063073084e+00 -4.407075694048957940e-08 7.402326654176453857e+00
1.150000000000000000e+02 3.828886223381915838e-02 -7.440307384738791718e+00 -4.246160684399679748e-08 7.440405904006162530e+00
1.250000000000000000e+02 -6.475068329448964433e-02 -7.470219882012130164e+00 -4.101546009062932389e-08 7.470500501077316002e+00
1.350000000000000000e+02 -1.735804343846347741e-01 -7.490821533562211698e+00 -3.961777141624545108e-08 7.492832402695290384e+00
1.450000000000000000e+02 -3.206369613759589843e-01 -7.509150743588241639e+00 -3.837503324790938970e-08 7.515993144683691618e+00
1.550000000000000000e+02 -5.058927126036122379e-01 -7.525228357463656259e+00 -3.718577418311156303e-08 7.542213817483603755e+00
1.650000000000000000e+02 -6.639355209847823680e-01 -7.532695031070256064e+00 -3.610124873976276892e-08 7.561898227768994118e+00
1.750000000000000000e+02 -7.945533548186572981e-01 -7.531545972029747738e+00 -3.506251339751010837e-08 7.573341386894631988e+00
1.850000000000000000e+02 -9.237565544269268347e-01 -7.525290557624073173e+00 -3.411287247193906556e-08 7.581775791232074013e+00
1.950000000000000000e+02 -1.051713742930471485e+00 -7.513921297793876519e+00 -3.321181680021003873e-08 7.587167789531824802e+00
2.050000000000000000e+02 -1.232415695223511687e+00 -7.485339099561608478e+00 -3.244705748787045124e-08 7.586115598991294284e+00
2.150000000000000000e+02 -1.465905819936455190e+00 -7.439540029059105386e+00 -3.173766585378305055e-08 7.582587666284928751e+00
2.250000000000000000e+02 -1.698176202398011370e+00 -7.390696882861618633e+00 -3.121263861094327219e-08 7.583284435436361548e+00
2.350000000000000000e+02 -1.929094605408209873e+00 -7.338822208450052287e+00 -3.076049761918111928e-08 7.588130033404459240e+00
2.450000000000000000e+02 -2.155705728345867822e+00 -7.277290401862854807e+00 -3.059605774712899095e-08 7.589863159521943459e+00
2.550000000000000000e+02 -2.378026849663184894e+00 -7.206101826090951512e+00 -3.036547913478084681e-08 7.588340742593888244e+00
2.650000000000000000e+02 -2.600221210116109738e+00 -7.133483856659490918e+00 -2.995509866341437980e-08 7.592611031440979374e+00
2.750000000000000000e+02 -2.822293793229167846e+00 -7.059436682019923914e+00 -2.920610482970683240e-08 7.602696135105516895e+00
2.850000000000000000e+02 -3.043754480675494811e+00 -6.973672522400445217e+00 -2.844886691089290104e-08 7.608978235500161169e+00
2.950000000000000000e+02 -3.264601284621917898e+00 -6.876185265627154486e+00 -2.842535116226253240e-08 7.611803029163527690e+00
