# z u v w uhoriz
5.000000000000000000e+00 1.094926709364242579e-02 -4.766615004524666688e+00 -2.831363342236113733e-08 4.766627580146111320e+00
1.500000000000000000e+01 1.119376177267356054e-02 -4.730659621839111040e+00 -4.431767516659655681e-08 4.730672865248831016e+00
2.500000000000000000e+01 1.112772937986911993e-02 -4.706613608801949233e+00 -5.395431085805993399e-08 4.706626763290334914e+00
3.500000000000000000e+01 1.041589759632453351e-02 -4.736023848133009473e+00 -5.896091175922523950e-08 4.736035301917347340e+00
4.500000000000000000e+01 9.660296206575545372e-03 -4.763049172384445917e+00 -6.122030530610056420e-08 4.763058968758937084e+00
5.500000000000000000e+01 8.910440991118161874e-03 -4.787869223345662562e+00 -6.154319696964833178e-08 4.787877514705159321e+00
6.500000000000000000e+01 7.914197846654686883e-03 -4.810263543770286532e+00 -6.091609708092126166e-08 4.810270054274814910e+00
7.500000000000000000e+01 6.700854638037487439e-03 -4.830167888830356304e+00 -5.960407366414422273e-08 4.830172536850084519e+00
8.500000000000000000e+01 5.232944959120070481e-03 -4.847520303378129114e+00 -5.810896418656941870e-08 4.847523127884604044e+00
9.500000000000000000e+01 3.494450575233546633e-03 -4.862406519569566932e+00 -5.642184025794316077e-08 4.862407775242370001e+00
1.050000000000000000e+02 1.712138901219058132e-03 -4.877338656562606012e+00 -5.480709533108897580e-08 4.877338957076855053e+00
1.150000000000000000e+02 -6.189541562307866729e-05 -4.892311198037196718e+00 -5.315108348206368932e-08 4.892311198428734187e+00
1.250000000000000000e+02 -1.998927523080448482e-03 -4.907280957692086609e+00 -5.162182985891591858e-08 4.907281364812762448e+00
1.350000000000000000e+02 -4.128081908032455241e-03 -4.922170011800401923e+00 -5.009580793041094188e-08 4.922171742851666032e+00
1.450000000000000000e+02 -6.475006367772381290e-03 -4.934676498196353123e+00 -4.869527219376456467e-08 4.934680746265039275e+00
1.550000000000000000e+02 -8.975988401163587441e-03 -4.944801838550040074e+00 -4.732118474935070873e-08 4.944809985317498047e+00
1.650000000000000000e+02 -1.145710612530706843e-02 -4.954860262381931335e+00 -4.605634771389505167e-08 4.954873508477517952e+00
1.750000000000000000e+02 -1.406341430594940448e-02 -4.964703802093879403e+00 -4.483763023171126461e-08 4.964723720626089687e+00
1.850000000000000000e+02 -1.694373596185532599e-02 -4.972071115274749431e+00 -4.372239364980844145e-08 4.972099985472721251e+00
1.950000000000000000e+02 -2.003687695219611570e-02 -4.977141186772400694e+00 -4.267525799362889560e-08 4.977181518641265789e+00
2.050000000000000000e+02 -2.303045354990886778e-02 -4.982269780365401246e+00 -4.174855350335716919e-08 4.982323009012263881e+00
2.150000000000000000e+02 -2.603664047722827404e-02 -4.987475366985806957e+00 -4.091319723569138145e-08 4.987543327424590167e+00
2.250000000000000000e+02 -2.889795042079930029e-02 -4.994959644405592591e+00 -4.022569152968037687e-08 4.995043237128079738e+00
2.350000000000000000e+02 -3.159964596829557132e-02 -5.004515839418071543e+00 -3.965662458951715180e-08 5.004615602082910009e+00
2.450000000000000000e+02 -3.425403324557758922e-02 -5.009325271692391723e+00 -3.925231505547696967e-08 5.009442385776050166e+00
2.550000000000000000e+02 -3.679965384171947351e-02 -5.009565713693169720e+00 -3.889923421085883168e-08 5.009700874736237708e+00
2.650000000000000000e+02 -3.955891166948052179e-02 -5.012128250153650377e+00 -3.854079277688113661e-08 5.012284359798510280e+00
2.750000000000000000e+02 -4.264116561568387365e-02 -5.016878938313754865e+00 -3.812198577299308333e-08 5.017060150197644397e+00
2.850000000000000000e+02 -4.621961627348052104e-02 -5.019219964169860049e+00 -3.773084452691902527e-08 5.019432766921951838e+00
