# z uT vT wT
5.000000000000000000e+00 2.081880492954398746e-04 -3.142414374697225996e-04 8.356120257664457346e-04
1.500000000000000000e+01 6.471891499136193330e-04 2.874644014223038963e-03 3.173964597901061165e-03
2.500000000000000000e+01 5.517163835195458207e-04 3.595964462245298133e-03 3.738445716722938340e-03
3.500000000000000000e+01 3.561458586477384545e-04 3.118203417024915849e-03 3.252390144394776486e-03
4.500000000000000000e+01 2.192854271025934437e-04 2.411035989335235438e-03 2.904925948907499493e-03
5.500000000000000000e+01 2.750410184224661568e-06 1.412864823242104698e-03 2.010084008937668837e-03
6.500000000000000000e+01 -3.578035697440892175e-04 7.236246694614603843e-05 6.462847462579007513e-04
7.500000000000000000e+01 -7.082592263258180414e-04 -1.035280096363161775e-03 -1.806644974101639510e-04
8.500000000000000000e+01 -1.045522868079018942e-03 -1.792092291980491772e-03 -4.022856947545772749e-04
9.500000000000000000e+01 -1.732208232794365437e-03 -3.064682714704783199e-03 -1.188215665887136507e-03
1.050000000000000000e+02 -2.857900155963041117e-03 -5.048157717624738444e-03 -2.616450108333190708e-03
1.150000000000000000e+02 -3.868418340777534433e-03 -6.571484333213869523e-03 -3.368527835171816753e-03
1.250000000000000000e+02 -4.454640728425737425e-03 -7.198520533199941583e-03 -3.226180844082892057e-03
1.350000000000000000e+02 -4.941333295435415725e-03 -7.491883953147392139e-03 -2.790798069177122514e-03
1.450000000000000000e+02 -5.408018294810313861e-03 -7.566466463391682655e-03 -2.200861893102700872e-03
1.550000000000000000e+02 -5.601539238520291189e-03 -7.361370325808865890e-03 -1.900497808451546717e-03
1.650000000000000000e+02 -5.253575904133759092e-03 -6.700262877632914491e-03 -2.061332061894905355e-03
1.750000000000000000e+02 -4.560220325353877766e-03 -5.384927666067081120e-03 -1.851523335243169264e-03
1.850000000000000000e+02 -4.062154463158065831e-03 -3.879015196647811296e-03 -1.428736046475717267e-03
1.950000000000000000e+02 -4.576188999157588394e-03 -3.090119117973156530e-03 -7.604062750197448624e-04
2.050000000000000000e+02 -5.996895725841085503e-03 -3.031948844615388501e-03 -4.333160665569720340e-05
2.150000000000000000e+02 -6.640122019272879338e-03 -3.006003420324947304e-03 -1.255964317303138660e-06
2.250000000000000000e+02 -6.431627361697443354e-03 -2.551985568347434757e-03 -1.195160049852422390e-04
2.350000000000000000e+02 -6.360992492395831782e-03 -2.024522469510092650e-03 -1.659172049754097371e-04
2.450000000000000000e+02 -6.394345048151580876e-03 -1.314292173361944699e-03 -2.345612217380474852e-04
2.550000000000000000e+02 -5.827115747086073459e-03 -7.315859161477881491e-04 -1.458677368038620000e-04
2.650000000000000000e+02 -4.779152923680900049e-03 -5.798515033155085627e-04 -4.336222665760739895e-05
2.750000000000000000e+02 -4.282756316597365054e-03 -3.170401533842727177e-04 -4.597154885890417146e-05
2.850000000000000000e+02 -4.320020088284390151e-03 1.594358915588232697e-05 -3.452862557146122189e-05
2.950000000000000000e+02 -4.340058937198507105e-03 2.879973625743788464e-04 -5.372539854732611248e-06
3.050000000000000000e+02 -4.233736631444712586e-03 5.383102103736227793e-04 6.620938825484588521e-06
3.150000000000000000e+02 -4.195077080510597502e-03 6.745790879998184988e-04 -1.183084406832039578e-05
3.250000000000000000e+02 -4.085404959792512773e-03 5.410923055835651415e-04 -2.917022882979017936e-05
3.350000000000000000e+02 -3.907966767005004345e-03 4.114838392799529667e-04 -4.826492515540073132e-05
3.450000000000000000e+02 -4.002921550042838963e-03 7.206447932366796772e-04 -5.470500564130940604e-05
3.550000000000000000e+02 -4.559490230006025754e-03 1.249393643783558482e-03 -1.451669683953589777e-05
3.650000000000000000e+02 -4.537014161880747326e-03 1.521905079188441657e-03 1.853593674456977211e-05
3.750000000000000000e+02 -4.279200248851269817e-03 1.366973215630358897e-03 -1.117315487517842147e-05
3.850000000000000000e+02 -4.184479949237029754e-03 1.255394481896956104e-03 -5.901818973712958896e-05
3.950000000000000000e+02 -4.477034575390700759e-03 1.335054045879376051e-03 -1.049377862579874572e-04
4.050000000000000000e+02 -4.838823398071376118e-03 1.676076289141124106e-03 -1.295253676752495034e-04
4.150000000000000000e+02 -4.710285040132882947e-03 1.968716461764742891e-03 -1.078264027241879625e-04
4.250000000000000000e+02 -3.948987397564334041e-03 1.679662310064699996e-03 -9.789860584711152327e-05
4.350000000000000000e+02 -3.299622666765591409e-03 1.101131831525351164e-03 -1.063289955281836142e-04
4.450000000000000000e+02 -3.038699016975658900e-03 9.864944151748448933e-04 -8.152157035807646335e-05
4.550000000000000000e+02 -3.099549321178528705e-03 1.367641869552491595e-03 -3.722432140942923774e-05
4.650000000000000000e+02 -3.483479659242801670e-03 1.698921211977723073e-03 1.691724873051639189e-05
4.750000000000000000e+02 -3.729646631221725152e-03 1.663568845485395705e-03 -1.707764965788758445e-05
4.850000000000000000e+02 -3.624400104723361771e-03 1.464034577941463041e-03 -1.677910680005569065e-04
4.950000000000000000e+02 -3.665652649038655432e-03 1.472365901366604404e-03 -2.360790970448830217e-04
5.050000000000000000e+02 -3.938059940086066982e-03 1.728254992674559338e-03 -1.144023406451664325e-04
5.150000000000000000e+02 -4.069609335504490583e-03 1.731986192845292065e-03 5.495289008528146549e-05
5.250000000000000000e+02 -3.965383460276794385e-03 1.679144288078866353e-03 1.372539554727629702e-04
5.350000000000000000e+02 -4.039808697259483425e-03 1.809968268229989125e-03 1.382564322171119398e-04
5.450000000000000000e+02 -4.679623352198847286e-03 2.281246687333091713e-03 1.134800612631390839e-04
5.550000000000000000e+02 -4.652691274399434196e-03 2.480221964876488504e-03 1.016471419487822346e-04
5.650000000000000000e+02 -3.866182928526038301e-03 1.834571802220251067e-03 8.052251151134755985e-05
5.750000000000000000e+02 -3.483559949594668744e-03 1.325834764762751517e-03 4.171203820594114017e-05
5.850000000000000000e+02 -3.322364219647055712e-03 1.657699025790127737e-03 1.098410780003416669e-05
5.950000000000000000e+02 -3.022535077317372362e-03 2.175096304733190565e-03 -3.745397050747875222e-05
6.050000000000000000e+02 -2.986865838993579478e-03 2.276159777348068115e-03 -3.970216013741081912e-05
6.150000000000000000e+02 -3.270341151687734815e-03 2.048334274689487481e-03 2.600891971330658353e-05
6.250000000000000000e+02 -3.463902340697054376e-03 1.850157170557369286e-03 8.742029480788302085e-05
6.350000000000000000e+02 -3.536729223135267382e-03 2.031056175753636738e-03 7.253597100199446316e-05
6.450000000000000000e+02 -3.142889034032331046e-03 2.531987879341761599e-03 1.528629676366765496e-05
6.550000000000000000e+02 -2.431044424791129182e-03 2.762081036046043318e-03 -2.548478822020917687e-05
6.650000000000000000e+02 -2.250345539028923009e-03 2.542870703139711846e-03 -1.301109096539428145e-04
6.750000000000000000e+02 -2.770198333553300189e-03 2.277627500152912526e-03 -1.855899896821969544e-04
6.850000000000000000e+02 -3.220078495062959293e-03 1.798448871930297512e-03 -3.132307452892023092e-05
6.950000000000000000e+02 -3.685663575265938664e-03 1.672880631979439337e-03 1.789509012199115090e-04
7.050000000000000000e+02 -4.180031596280423326e-03 2.900417552172186199e-03 1.440468338092433802e-04
7.150000000000000000e+02 -3.688338686124417037e-03 4.037158477023049426e-03 -1.095161412303806479e-04
7.250000000000000000e+02 -2.476412471912471224e-03 3.777541037617638750e-03 -1.694047588192394921e-04
7.350000000000000000e+02 -1.919796979633531285e-03 3.212516650935455607e-03 -4.485064353826760973e-05
7.450000000000000000e+02 -2.251737091157557380e-03 2.793995026687389784e-03 -5.306567722186349186e-08
7.550000000000000000e+02 -2.699334675891174908e-03 2.306576991073348241e-03 4.364679693503781987e-05
7.650000000000000000e+02 -3.416993263326213812e-03 2.472534115030922044e-03 8.145125708889435238e-05
7.750000000000000000e+02 -4.403519842368770927e-03 3.485911897058631762e-03 8.031637149496156447e-05
7.850000000000000000e+02 -4.728002422474621505e-03 4.776912516523436347e-03 7.810976363377277289e-05
7.950000000000000000e+02 -4.113244535175746876e-03 5.245545474940730736e-03 7.124005370482062224e-05
8.050000000000000000e+02 -3.615572355814650370e-03 5.042255038197920348e-03 1.107412154727443993e-04
8.150000000000000000e+02 -3.621542572488764024e-03 4.484164132177364225e-03 1.263075538155351612e-04
8.250000000000000000e+02 -4.759793154133026664e-03 3.324128057243155940e-03 1.027913261599047880e-04
8.350000000000000000e+02 -5.746685767042707636e-03 3.245672951223937518e-03 3.055467379388272098e-05
8.450000000000000000e+02 -5.417327787756402203e-03 4.459460812803863437e-03 -2.430025544174013540e-05
8.550000000000000000e+02 -4.127191384567052354e-03 4.957566026817896918e-03 -2.304308019056970251e-05
8.650000000000000000e+02 -3.270251636104630402e-03 4.326709534344551009e-03 2.804134590946965512e-05
8.750000000000000000e+02 -3.237302898787840222e-03 4.078424303159965646e-03 4.581230939052861260e-05
8.850000000000000000e+02 -3.150625637587256209e-03 3.850629377277890297e-03 -1.707218801694027215e-05
8.950000000000000000e+02 -4.130322178902255496e-03 3.519032878087541543e-03 -9.391579732696063811e-05
9.050000000000000000e+02 -4.927346279089137200e-03 3.465385219655110153e-03 -1.016030727223099408e-04
9.150000000000000000e+02 -5.486905082644371635e-03 3.652499104453139304e-03 -6.214755048213916071e-05
9.250000000000000000e+02 -5.264783258606609527e-03 4.946860204085746539e-03 -6.907368252375045605e-05
9.350000000000000000e+02 -3.858693047214113107e-03 6.064111712086148361e-03 -8.063386750860257674e-05
9.450000000000000000e+02 -1.451649803987068929e-03 7.154017764406571389e-03 -3.842021378362111053e-05
9.550000000000000000e+02 1.388759531188226261e-03 3.517580288469489801e-03 3.030795014629860661e-06
