# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 3.504882874145439087e-01 -6.639554680841616360e-03 6.384333476790400629e-04 2.315725606250989554e-01 5.067434030726073596e-03 9.498699951539303285e-03 2.957797739955910776e-01
1.500000000000000000e+01 3.595727265036721132e-01 -2.409501866581222832e-04 3.645387252955795132e-03 3.721188491126172782e-01 4.197059173248771091e-02 5.876448339253171477e-02 3.952280295044105496e-01
2.500000000000000000e+01 3.496957676369397694e-01 5.104985567050002691e-03 6.857086713067362185e-03 4.210947245116991589e-01 7.501333426563711049e-02 1.061838774366531818e-01 4.384871847926460342e-01
3.500000000000000000e+01 3.436953202576640831e-01 9.830203276694997674e-03 9.801177749495447802e-03 4.484440756825226471e-01 9.550794754749628024e-02 1.409065980765152881e-01 4.665229970083510369e-01
4.500000000000000000e+01 3.362990844283218483e-01 1.412936701034428824e-02 1.281372175401852484e-02 4.542248784269539708e-01 1.079620089897283669e-01 1.651396512220543733e-01 4.778318070386651240e-01
5.500000000000000000e+01 3.285318804375705892e-01 1.873199121191117603e-02 1.562547232709114720e-02 4.548053628446779295e-01 1.169778264412916491e-01 1.820056266863976646e-01 4.826714349843230778e-01
6.500000000000000000e+01 3.191652642851383614e-01 2.341132911803132585e-02 1.813547402764740385e-02 4.544906302410200438e-01 1.246905778030268086e-01 1.938763642288178490e-01 4.837661293774881410e-01
7.500000000000000000e+01 3.087910859944636432e-01 2.790244768430050204e-02 2.021093997004686643e-02 4.506471744882317720e-01 1.292923859633428318e-01 2.021405597038760105e-01 4.807894100932857406e-01
8.500000000000000000e+01 2.979663050904179933e-01 3.208224761294995592e-02 2.187704431054179888e-02 4.433862641798848592e-01 1.310990195229682909e-01 2.077240246057967532e-01 4.745382969380498306e-01
9.500000000000000000e+01 2.874625453247815488e-01 3.602735401550568456e-02 2.320975879882709522e-02 4.343073408687868064e-01 1.311937474459197450e-01 2.112789619562848442e-01 4.665244240749266136e-01
1.050000000000000000e+02 2.775145598118958223e-01 3.947348117310421622e-02 2.418823264614630014e-02 4.244433489131419490e-01 1.301189416997660941e-01 2.132897175014659419e-01 4.576238131132518983e-01
1.150000000000000000e+02 2.684352056629558669e-01 4.242884124460188922e-02 2.489710222832591802e-02 4.149066962803678593e-01 1.285830215051470271e-01 2.140821837419757678e-01 4.487120428426497609e-01
1.250000000000000000e+02 2.602654959989026962e-01 4.519553865934056863e-02 2.540843193032326502e-02 4.070244904165026822e-01 1.270163554401335382e-01 2.138529846298961590e-01 4.405714855226507964e-01
1.350000000000000000e+02 2.531919777678887651e-01 4.787044471373597815e-02 2.586856099746808954e-02 4.000523358608981117e-01 1.253242125141343366e-01 2.127957405721316864e-01 4.330200271004592816e-01
1.450000000000000000e+02 2.474226176980491021e-01 5.038098239306689624e-02 2.632455313995557891e-02 3.935579713630354415e-01 1.234973954325038759e-01 2.110399271480492833e-01 4.260102581045669412e-01
1.550000000000000000e+02 2.426756779997364666e-01 5.237904594733400199e-02 2.669060906880017098e-02 3.868227817357511311e-01 1.211797324835867107e-01 2.086923673646649269e-01 4.190954135500762345e-01
1.650000000000000000e+02 2.389855356949812937e-01 5.387826307344971422e-02 2.699817546017478642e-02 3.798205086930597774e-01 1.183232880773136403e-01 2.058058669517068839e-01 4.123059556698739914e-01
1.750000000000000000e+02 2.361998748639174417e-01 5.501482903168163074e-02 2.722822495647013452e-02 3.729110630706037322e-01 1.152943701191844195e-01 2.023976456010034286e-01 4.057542917677623429e-01
1.850000000000000000e+02 2.341873004163958771e-01 5.599651165948035109e-02 2.733645415684506780e-02 3.667350223268741605e-01 1.122721513373620555e-01 1.984956485341740906e-01 3.997089856387220919e-01
1.950000000000000000e+02 2.328191654034565128e-01 5.708801520362742632e-02 2.748237505117582039e-02 3.613260144616054492e-01 1.091655611742638893e-01 1.941110121494660778e-01 3.941280960072640616e-01
2.050000000000000000e+02 2.321698813969743369e-01 5.825733393957515521e-02 2.770771989044303399e-02 3.569502841663307335e-01 1.059514645079652762e-01 1.892434363606025349e-01 3.891818009619537611e-01
2.150000000000000000e+02 2.320995544156045642e-01 5.906131457581824395e-02 2.772384986011169894e-02 3.531933767850561900e-01 1.024294706219308210e-01 1.839064406517695593e-01 3.845996859262151291e-01
2.250000000000000000e+02 2.326576658500116579e-01 5.956214094878947013e-02 2.750659858170617297e-02 3.495750487635340131e-01 9.850861555430932837e-02 1.780869797253421816e-01 3.801598471694438985e-01
2.350000000000000000e+02 2.338876199038920911e-01 5.987213921396006971e-02 2.731200094662817809e-02 3.455516014039256012e-01 9.388930263359610007e-02 1.717838977607835382e-01 3.756115595343005875e-01
2.450000000000000000e+02 2.356708534061021099e-01 5.984112039025126645e-02 2.715129679400474574e-02 3.406263226547904255e-01 8.849903172955725372e-02 1.650414024546378589e-01 3.706692892577652110e-01
2.550000000000000000e+02 2.377833928757699389e-01 5.936159419598042303e-02 2.662244208231923440e-02 3.353954112514760388e-01 8.276966008495062477e-02 1.579149898771148863e-01 3.655468970021804598e-01
2.650000000000000000e+02 2.400875707641056955e-01 5.838571618326753032e-02 2.562800393061287832e-02 3.300258106979150341e-01 7.688513897945213615e-02 1.504660039601618537e-01 3.602896927110912917e-01
2.750000000000000000e+02 2.425669277004385838e-01 5.679221014356437142e-02 2.438306232576489818e-02 3.240934075674581361e-01 7.047691216969437233e-02 1.427220322142442599e-01 3.546911837410705037e-01
2.850000000000000000e+02 2.451453767534737538e-01 5.448912965246491269e-02 2.298861321716770198e-02 3.174316072374877007e-01 6.352112756353757439e-02 1.346892861572438760e-01 3.486331350741026514e-01
2.950000000000000000e+02 2.473891907044364347e-01 5.170289766685554067e-02 2.151816350036603667e-02 3.105292916742879994e-01 5.659267640668916993e-02 1.264260802924573601e-01 3.421722813355909110e-01
3.050000000000000000e+02 2.490004229165667937e-01 4.856150173245057239e-02 2.001905076484429905e-02 3.036082456815000774e-01 4.988275785315703093e-02 1.180351028609601532e-01 3.353218857295135469e-01
3.150000000000000000e+02 2.493180091033206647e-01 4.514045820634471351e-02 1.836513969497121507e-02 2.961058129249009574e-01 4.343658781991033280e-02 1.096481541719918906e-01 3.275359881001067563e-01
3.250000000000000000e+02 2.478559659921431013e-01 4.157588383159275397e-02 1.653026583625740939e-02 2.881701561667379674e-01 3.736474949115762417e-02 1.013359472785156784e-01 3.186810347186984083e-01
3.350000000000000000e+02 2.439150677053608662e-01 3.820333765795669995e-02 1.460078833225272703e-02 2.794675742523178297e-01 3.161942561878145624e-02 9.306980964744497598e-02 3.082262258025618151e-01
3.450000000000000000e+02 2.372841757040630162e-01 3.517997997716099806e-02 1.314386798848727299e-02 2.697039546385253672e-01 2.616248623579268962e-02 8.485464445512398701e-02 2.959213873988562060e-01
3.550000000000000000e+02 2.278280631576227178e-01 3.292355048529339162e-02 1.223786287032866717e-02 2.578177097374770854e-01 2.105675775215954879e-02 7.694389655767562564e-02 2.812948347263877213e-01
3.650000000000000000e+02 2.149065603568958704e-01 3.125175233483551418e-02 1.070673195257833277e-02 2.432140206441300301e-01 1.661665089587358382e-02 6.968459790255228381e-02 2.639025894517891269e-01
3.750000000000000000e+02 1.992484528511212771e-01 2.923245984411572407e-02 8.525966324093581239e-03 2.261092631859936142e-01 1.295850579742711776e-02 6.312844640667233942e-02 2.442430812218936431e-01
3.850000000000000000e+02 1.820810150711921482e-01 2.685183957738231444e-02 6.383834520817950955e-03 2.062874996610667144e-01 1.008193398563685290e-02 5.700071330199672076e-02 2.226846140171278021e-01
3.950000000000000000e+02 1.645460819782700312e-01 2.398082380446031961e-02 5.640173193139071638e-03 1.845449145842857630e-01 7.601675772725797857e-03 5.105373331640251228e-02 2.000723649394791637e-01
4.050000000000000000e+02 1.472681458923768283e-01 2.104561015991877893e-02 6.084928163660693369e-03 1.611194124503201319e-01 5.591916063669515567e-03 4.543494058103055011e-02 1.769112494618637343e-01
4.150000000000000000e+02 1.322947807071180593e-01 1.720117608332163983e-02 4.814282609598129377e-03 1.374658953165843189e-01 4.945251441389291770e-03 4.040892943717973307e-02 1.550848027304410348e-01
