# z uT vT wT
5.000000000000000000e+00 -1.251972536185230343e-04 1.184049648332149421e-03 1.092752526816366141e-03
1.500000000000000000e+01 -8.111780766455164223e-05 7.245551212367207401e-03 4.176126243362401902e-03
2.500000000000000000e+01 -1.032328225689251142e-04 9.586932226290883000e-03 5.991819566705894676e-03
3.500000000000000000e+01 -1.181198749801779506e-04 9.938917269832524617e-03 5.934627748620038834e-03
4.500000000000000000e+01 -1.623416614420965796e-04 9.128085422151177922e-03 4.962777340448545037e-03
5.500000000000000000e+01 -1.783245724097141059e-04 8.630528901465168296e-03 4.513894512390701115e-03
6.500000000000000000e+01 -1.870401677864822431e-04 8.780760032462416736e-03 4.851067569865970090e-03
7.500000000000000000e+01 -1.586243601620889864e-04 8.359338951562465120e-03 4.485037926980931129e-03
8.500000000000000000e+01 -1.243418868029754615e-04 6.951404373672510038e-03 3.202528575034840983e-03
9.500000000000000000e+01 -8.640998858920254360e-05 5.273558189236397624e-03 1.735614242477482661e-03
1.050000000000000000e+02 -7.217380142801171081e-05 3.703281302160755292e-03 3.480611616366288187e-04
1.150000000000000000e+02 -8.860689978770373496e-06 2.845101927008499530e-03 -1.791079370388605854e-04
1.250000000000000000e+02 6.092472547601917866e-05 2.807019148899887653e-03 1.892172629546068612e-04
1.350000000000000000e+02 9.706461475945070676e-05 2.781435646654500417e-03 4.190692935899203823e-04
1.450000000000000000e+02 1.091971280002796514e-04 2.430473163075772339e-03 2.711828231123862673e-04
1.550000000000000000e+02 8.298805385655352027e-05 1.755651534992059551e-03 -2.705598127149840926e-04
1.650000000000000000e+02 2.106766381668847340e-05 7.708596600118542384e-04 -1.127589754532440022e-03
1.750000000000000000e+02 -5.063540450759067767e-05 1.681608884497939752e-04 -1.399716673684898082e-03
1.850000000000000000e+02 -5.736091220516973110e-05 8.968482440879028874e-05 -1.024042851555098969e-03
1.950000000000000000e+02 -1.202378534896747216e-04 -2.898657996490279737e-04 -1.129881071732705394e-03
2.050000000000000000e+02 -3.156367222622099991e-04 -1.286203961059616090e-03 -1.892722409366201638e-03
2.150000000000000000e+02 -5.063934774948037352e-04 -2.378212845698972865e-03 -2.741168252348498858e-03
2.250000000000000000e+02 -6.998501749646474958e-04 -3.357453785492316416e-03 -3.535236892504247785e-03
2.350000000000000000e+02 -9.434484232770758757e-04 -4.132290849546297294e-03 -4.173779348051971649e-03
2.450000000000000000e+02 -1.230493985622535449e-03 -4.755330414526349331e-03 -4.595576860147867516e-03
2.550000000000000000e+02 -1.670579826928401783e-03 -5.610707330275844368e-03 -4.585904688229758795e-03
2.650000000000000000e+02 -2.356207734819210607e-03 -6.596832779026148667e-03 -4.214815093887675640e-03
2.750000000000000000e+02 -3.370185183547960619e-03 -7.782481156846317999e-03 -4.302299517972718416e-03
2.850000000000000000e+02 -4.958683262562251642e-03 -9.659271959538416261e-03 -4.780624245268642880e-03
2.950000000000000000e+02 -7.131405509557561459e-03 -1.178599552964703333e-02 -4.942667837555705761e-03
3.050000000000000000e+02 -9.887151931851740141e-03 -1.385245527619423725e-02 -4.750807473966160710e-03
3.150000000000000000e+02 -1.260764361986665624e-02 -1.499155270365872157e-02 -3.710715235218749707e-03
3.250000000000000000e+02 -1.432502925061839190e-02 -1.482909249199004451e-02 -2.109962116665380430e-03
3.350000000000000000e+02 -1.535432571086895598e-02 -1.364965122852613601e-02 -7.747644507136317244e-04
3.450000000000000000e+02 -1.633967384549284835e-02 -1.185729036445130370e-02 -5.173461112736947023e-04
3.550000000000000000e+02 -1.783641849675753413e-02 -1.002405887708724373e-02 -1.109135026157899873e-03
3.650000000000000000e+02 -1.863264858808698701e-02 -8.797705829413835638e-03 -1.053325361426338648e-03
3.750000000000000000e+02 -1.764549455080603388e-02 -7.566900187840542268e-03 -3.329940188843509281e-04
3.850000000000000000e+02 -1.596755939810839617e-02 -5.868361152081984916e-03 1.988779388915096506e-04
3.950000000000000000e+02 -1.590185513656268423e-02 -3.485018851505844884e-03 1.990149430348858467e-04
4.050000000000000000e+02 -1.729594366563267857e-02 -5.945915947690853277e-04 -8.161306779472602953e-05
4.150000000000000000e+02 -1.725918771197701429e-02 6.521095350192218513e-04 -1.959097632772814226e-07
4.250000000000000000e+02 -1.541707508737451097e-02 2.875114265231220570e-04 1.478272905746315011e-04
4.350000000000000000e+02 -1.422451356246309459e-02 1.841291857848491732e-04 1.453866404548689417e-04
4.450000000000000000e+02 -1.484274683758897255e-02 1.932671968610707438e-03 7.601634680266435701e-06
4.550000000000000000e+02 -1.648760934530112479e-02 4.980082060816910794e-03 -2.407749016141677882e-04
4.650000000000000000e+02 -1.672330175845624864e-02 6.266638621966420797e-03 -2.974203113512741982e-04
4.750000000000000000e+02 -1.531645933672567961e-02 5.598956095480185809e-03 -2.115277028762145974e-04
4.850000000000000000e+02 -1.390862114172158534e-02 4.572485508407334726e-03 -1.459311543604577071e-04
4.950000000000000000e+02 -1.350401630258498895e-02 4.324654370690969932e-03 -2.076375540851449172e-04
5.050000000000000000e+02 -1.400280912837860783e-02 5.331722420327026334e-03 -3.922809022690478377e-04
