# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 6.593521432914549729e-01 -3.179199131440632424e-03 9.526277814566042317e-04 5.712519987672605160e-01 4.371274740774669983e-04 1.211582683362958518e-02 6.213599844461725752e-01
1.500000000000000000e+01 5.943329210229039150e-01 -6.248814322353562350e-03 5.380531457266872833e-03 5.619233075683582879e-01 3.084306641882702572e-03 7.769975661419245561e-02 6.169779926027273431e-01
2.500000000000000000e+01 5.329228781273525062e-01 -5.607547365579801726e-03 1.004989346136015739e-02 5.091396243329743276e-01 1.656207317813092675e-02 1.472321650252323699e-01 5.946473337427795602e-01
3.500000000000000000e+01 4.931846758938312481e-01 -4.341649640115476626e-03 1.520657705889800343e-02 4.785104597859392017e-01 3.169399509081490679e-02 2.074185558902544579e-01 5.895568457850124400e-01
4.500000000000000000e+01 4.624777617481296565e-01 -3.495244160803141851e-03 2.120328948364820498e-02 4.499166741482424903e-01 3.862675178052628333e-02 2.584074144474655110e-01 5.854009251719187734e-01
5.500000000000000000e+01 4.394041603100206084e-01 -2.614331458223820986e-03 2.748137817845968875e-02 4.268639573735037440e-01 4.382302855610190756e-02 3.023920799115381031e-01 5.843300987975311722e-01
6.500000000000000000e+01 4.208435764434845239e-01 -1.997735890305958346e-03 3.383057507990223228e-02 4.067105318798779900e-01 4.809811479170660736e-02 3.411682423877281378e-01 5.843611753555453259e-01
7.500000000000000000e+01 4.053636452093910547e-01 -1.693116435335494802e-03 4.014096372999902823e-02 3.892346671921808610e-01 5.125636751586690881e-02 3.758334560835265847e-01 5.852158842425492224e-01
8.500000000000000000e+01 3.919140953408643546e-01 -1.314890549799550487e-03 4.632616958787768441e-02 3.740618576886187152e-01 5.343976485578721958e-02 4.070848659997314267e-01 5.865304095146072205e-01
9.500000000000000000e+01 3.802473732052277233e-01 -8.506026940073963634e-04 5.234013700200611241e-02 3.606779939493735543e-01 5.517075115001588564e-02 4.354613815548376010e-01 5.881933743547194116e-01
1.050000000000000000e+02 3.702408771363479012e-01 -4.703466340086284877e-04 5.810985096083666479e-02 3.485015422809785157e-01 5.667176260645716973e-02 4.613228391127977002e-01 5.900326292650620585e-01
