# z u v w uhoriz
5.000000000000000000e+00 1.167723402118923254e-01 -7.022471401073516084e+00 -2.720507060099136977e-08 7.023442201537219987e+00
1.500000000000000000e+01 1.059650235195714330e-01 -7.065817956802988853e+00 -4.257279236002183172e-08 7.066612482999833134e+00
2.500000000000000000e+01 9.164897388097724418e-02 -7.143064751036517279e+00 -5.181317064823875822e-08 7.143652677161300701e+00
3.500000000000000000e+01 8.386863819656679986e-02 -7.227225430724939947e+00 -5.659577237843984795e-08 7.227712042893672972e+00
4.500000000000000000e+01 7.542350033775827023e-02 -7.289367462166185696e+00 -5.873546001559329811e-08 7.289757657349817066e+00
5.500000000000000000e+01 6.624651112600543623e-02 -7.329806905561440544e+00 -5.901161796972300908e-08 7.330106266150072436e+00
6.500000000000000000e+01 5.665789190123888402e-02 -7.369992336192876969e+00 -5.837531323255105813e-08 7.370210115882479762e+00
7.500000000000000000e+01 4.665938192233908682e-02 -7.409861354927173238e+00 -5.708146140432973289e-08 7.410008258913382662e+00
8.500000000000000000e+01 3.626216031849306687e-02 -7.444747075151645355e+00 -5.561395281027482968e-08 7.444835388190255365e+00
9.500000000000000000e+01 2.546703595522638308e-02 -7.474739462191811512e+00 -5.396466307689796116e-08 7.474782846181410534e+00
1.050000000000000000e+02 1.456589150580902582e-02 -7.502233175377029717e+00 -5.238893652093480451e-08 7.502247315499740665e+00
1.150000000000000000e+02 3.524764401900996533e-03 -7.527116000795785133e+00 -5.077681315354427817e-08 7.527116826076237999e+00
1.250000000000000000e+02 -7.678490489185804332e-03 -7.547079351565353811e+00 -4.929156664508060198e-08 7.547083257659234157e+00
1.350000000000000000e+02 -1.897741628231405103e-02 -7.562232985085745263e+00 -4.781229772391143787e-08 7.562256796952058657e+00
1.450000000000000000e+02 -3.056297038561653009e-02 -7.579665641403827259e+00 -4.645826752827392908e-08 7.579727259647043525e+00
1.550000000000000000e+02 -4.241729510631560979e-02 -7.599399360425003636e+00 -4.512988160666709866e-08 7.599517739051083076e+00
1.650000000000000000e+02 -5.370879623673047165e-02 -7.616773616890755605e+00 -4.390768865722773810e-08 7.616962975212382858e+00
1.750000000000000000e+02 -6.453931247740787858e-02 -7.631686474728965663e+00 -4.272645092869248144e-08 7.631959366467833128e+00
1.850000000000000000e+02 -7.540127591638366711e-02 -7.644108740022165449e+00 -4.164387691163537496e-08 7.644480609020672723e+00
1.950000000000000000e+02 -8.618452426002824740e-02 -7.654113250909971633e+00 -4.062106293809030280e-08 7.654598449950039907e+00
2.050000000000000000e+02 -9.692300087374050577e-02 -7.664020209917643989e+00 -3.971454626185838555e-08 7.664633053586092259e+00
2.150000000000000000e+02 -1.077449341833193047e-01 -7.673828657187511837e+00 -3.889007292741906985e-08 7.674585020098120047e+00
2.250000000000000000e+02 -1.183073587354014217e-01 -7.683597339137095972e+00 -3.821200656936585944e-08 7.684508097537903204e+00
2.350000000000000000e+02 -1.285934331420134080e-01 -7.693402382967844844e+00 -3.764607459832069666e-08 7.694477012591731224e+00
2.450000000000000000e+02 -1.397920942427451629e-01 -7.703145408770511793e+00 -3.725001346868142864e-08 7.704413736182330830e+00
2.550000000000000000e+02 -1.519859436885639958e-01 -7.712783816082948718e+00 -3.689418579867244363e-08 7.714281166817161584e+00
2.650000000000000000e+02 -1.641789237792506684e-01 -7.720059605711383277e+00 -3.651854182842428876e-08 7.721805166847316215e+00
2.750000000000000000e+02 -1.763796964658787270e-01 -7.724989796009939624e+00 -3.606125970051629256e-08 7.727003115424703417e+00
2.850000000000000000e+02 -1.903630125641225523e-01 -7.732122979360434911e+00 -3.563032611303678515e-08 7.734465970220967712e+00
2.950000000000000000e+02 -2.060832282638345725e-01 -7.741463942115841768e+00 -3.549287528172105600e-08 7.744206496733632150e+00
3.050000000000000000e+02 -2.222219223325825888e-01 -7.747901880470795533e+00 -3.480917184909334411e-08 7.751088061180061217e+00
3.150000000000000000e+02 -2.388103742971589283e-01 -7.751388824521345811e+00 -3.404327323378509055e-08 7.755066673071635108e+00
3.250000000000000000e+02 -2.554490116143298128e-01 -7.754833597149739965e+00 -3.262831988458131415e-08 7.759039780605401226e+00
3.350000000000000000e+02 -2.720897143293577458e-01 -7.758270443920940451e+00 -3.227714924676494679e-08 7.763040196576406871e+00
3.450000000000000000e+02 -2.887795447655172598e-01 -7.761718755373141043e+00 -3.197292972479531814e-08 7.767089008308463605e+00
