# z uT vT wT
5.000000000000000000e+00 9.425276122670781258e-05 7.648084255209222767e-04 2.447400855563367731e-04
1.500000000000000000e+01 1.997130534425673376e-04 3.645030324240670829e-03 1.204105297026215708e-03
2.500000000000000000e+01 2.043823693629901676e-04 3.799249237458976729e-03 1.516940571946708786e-03
3.500000000000000000e+01 1.281898521559221495e-04 2.246286571710558785e-03 8.052023275588308417e-04
4.500000000000000000e+01 -2.330965685614260136e-05 3.979837925326692939e-04 -1.133959636107512181e-04
5.500000000000000000e+01 -3.199946775764597696e-04 -1.494634120021080858e-03 -8.487408138921772411e-04
6.500000000000000000e+01 -8.439938381321958295e-04 -3.347835864130675829e-03 -1.053906393389913380e-03
7.500000000000000000e+01 -1.399830963602630108e-03 -4.304890480483864086e-03 -1.027040949438605324e-03
8.500000000000000000e+01 -1.599562210662863358e-03 -3.869928116853545846e-03 -1.282232334645361889e-03
9.500000000000000000e+01 -1.811015093152961277e-03 -1.056290987495920632e-03 -5.173562711207669619e-04
1.050000000000000000e+02 -3.378729742524699733e-03 6.682385368849683756e-04 -6.107153921144246260e-05
1.150000000000000000e+02 -4.234191143448085004e-03 6.001288981926899404e-04 -1.571701790126626725e-04
1.250000000000000000e+02 -4.334188402931116527e-03 3.899405200759100418e-04 -1.329092274728619282e-04
1.350000000000000000e+02 -3.263768881835531904e-03 5.478368786132359900e-04 -9.409595965881514129e-05
1.450000000000000000e+02 -1.056513919917677650e-03 8.496255983692391515e-04 -1.045081587247498654e-04
1.550000000000000000e+02 -1.045426924553649909e-03 1.278649783702931302e-03 -5.606841011250013855e-05
1.650000000000000000e+02 -2.479799565399102949e-03 1.587940192577489253e-03 -3.979947406479047127e-05
1.750000000000000000e+02 -2.685296702137113418e-03 1.581956345674242516e-03 -3.127253088889305588e-05
1.850000000000000000e+02 -2.511209041437127525e-03 1.492084540986517160e-03 1.909976307174387201e-05
1.950000000000000000e+02 -2.218771500246568586e-03 1.334344809326017990e-03 2.672715284699898381e-05
2.050000000000000000e+02 -1.789747330481627693e-03 1.193702742035922335e-03 4.348464187747174285e-06
2.150000000000000000e+02 -1.614814088232093079e-03 1.149749408775293386e-03 4.211298417527419781e-06
2.250000000000000000e+02 -1.662942461167632446e-03 1.222928180804058003e-03 -8.625929738761862889e-06
2.350000000000000000e+02 -1.600798756488121125e-03 1.239758389163346389e-03 -9.127538807214239321e-06
2.450000000000000000e+02 -1.391209125054026618e-03 1.194044187851789904e-03 -1.657666563364635368e-06
2.550000000000000000e+02 -1.210327786025096330e-03 1.147518064915320664e-03 -2.169739998771916744e-05
2.650000000000000000e+02 -1.058002277883558122e-03 1.000251865140082581e-03 -4.286577225913667459e-05
2.750000000000000000e+02 -9.671736239358639034e-04 9.027608789871216510e-04 -3.019192995855880137e-05
2.850000000000000000e+02 -9.586118535525202768e-04 1.037386839776962763e-03 -8.566583576891020207e-06
2.950000000000000000e+02 -1.082189279605449798e-03 1.307798166860487006e-03 -3.428138755272756813e-06
3.050000000000000000e+02 -1.196911185994713927e-03 1.480609282578542298e-03 -2.011327826112695839e-05
3.150000000000000000e+02 -1.107243971750080302e-03 1.485298616016291493e-03 -3.237561613544388790e-05
3.250000000000000000e+02 -8.552149630152647286e-04 1.304066896846727301e-03 -2.461340819838174926e-05
3.350000000000000000e+02 -5.875284170469470286e-04 9.271003805357071496e-04 -1.228005664896732924e-05
3.450000000000000000e+02 -4.853242717264880752e-04 5.344973179378212412e-04 -2.597608888893967858e-06
3.550000000000000000e+02 -6.425623899903321881e-04 4.439936310454634452e-04 2.324087225742290085e-05
3.650000000000000000e+02 -8.614315794967700819e-04 5.780859257586683925e-04 5.050669225481408048e-05
3.750000000000000000e+02 -9.333739921408156122e-04 6.937832373015073370e-04 6.000116520316654616e-05
3.850000000000000000e+02 -8.575756137007954378e-04 7.480893415935347757e-04 6.221326926176745978e-05
3.950000000000000000e+02 -7.782480461776647125e-04 7.919992863898123008e-04 5.387453177996678135e-05
4.050000000000000000e+02 -7.276810700046444300e-04 8.505423578128692074e-04 3.527507729374144534e-05
4.150000000000000000e+02 -7.419852099466359412e-04 9.785979124044322762e-04 3.331191651885474043e-05
4.250000000000000000e+02 -7.869466845942610107e-04 1.155159816329800202e-03 3.101984902166930313e-05
4.350000000000000000e+02 -6.986363602658035013e-04 1.102334700199946588e-03 1.155067715872924767e-05
4.450000000000000000e+02 -5.293199797806072242e-04 7.453051128587818161e-04 1.860322534009895129e-05
4.550000000000000000e+02 -4.936284781964922486e-04 4.390403134786027470e-04 7.502839513342351291e-05
4.650000000000000000e+02 -7.468517586610054189e-04 5.528405820494852957e-04 1.295501662812358827e-04
4.750000000000000000e+02 -1.049505832685755039e-03 8.447930840017794235e-04 1.304956584283296027e-04
4.850000000000000000e+02 -1.152387681641663846e-03 9.574981340596148494e-04 7.958025849936817189e-05
