# z uT vT wT
5.000000000000000000e+00 -2.496755847809171958e-04 -6.331131924579829623e-03 3.241248602258102289e-03
1.500000000000000000e+01 9.346598887742509293e-04 -1.714849538573079207e-03 1.202602696367056391e-02
2.500000000000000000e+01 1.268431999461759434e-03 1.079663186513025964e-03 1.788841624888030946e-02
3.500000000000000000e+01 1.397552665413702910e-03 3.451568852969309244e-03 2.125517814369972183e-02
4.500000000000000000e+01 1.559299521598321711e-03 4.295322577775466215e-03 2.423948872538718435e-02
5.500000000000000000e+01 1.760341500691701760e-03 4.754008311846931630e-03 2.653312671563985356e-02
6.500000000000000000e+01 1.929643609283545908e-03 5.033453410630463892e-03 2.833957292534017638e-02
7.500000000000000000e+01 2.070856685133990599e-03 5.207066288228303849e-03 2.990592508777204644e-02
8.500000000000000000e+01 2.187451117557432951e-03 5.263202281784036020e-03 3.135559118817124458e-02
9.500000000000000000e+01 2.189561826439549632e-03 5.229676940910831830e-03 3.235943864089894928e-02
1.050000000000000000e+02 2.117820053453893948e-03 5.166400808151991320e-03 3.291354751457167827e-02
1.150000000000000000e+02 2.077004749119072246e-03 5.059729422651800500e-03 3.348795518474392136e-02
1.250000000000000000e+02 2.097597614697945846e-03 4.953851602502448541e-03 3.420400676337775892e-02
1.350000000000000000e+02 2.072366737193913084e-03 4.807188544663973211e-03 3.441046678490913141e-02
1.450000000000000000e+02 1.956344653979970056e-03 4.612615570122437572e-03 3.398171413067704871e-02
1.550000000000000000e+02 1.788520343648094613e-03 4.435656511876853031e-03 3.363944357335481999e-02
1.650000000000000000e+02 1.631253646470549228e-03 4.335798753191995834e-03 3.361281009249563606e-02
1.750000000000000000e+02 1.467829572834883399e-03 4.244158445353814202e-03 3.319259235248760154e-02
1.850000000000000000e+02 1.324870774694598963e-03 4.098732156843396673e-03 3.221984099464526158e-02
1.950000000000000000e+02 1.181676474491930549e-03 4.018938306048330453e-03 3.133636275368115870e-02
2.050000000000000000e+02 1.028342093577112220e-03 4.003216977033314909e-03 3.075716366886621644e-02
2.150000000000000000e+02 9.038190908886054942e-04 3.952338076525721208e-03 3.007982242630508757e-02
2.250000000000000000e+02 7.969646620994736037e-04 3.874998434101808477e-03 2.918361349988939438e-02
2.350000000000000000e+02 6.893893085020364126e-04 3.762566415211478655e-03 2.826796288457495560e-02
2.450000000000000000e+02 5.979125272850976686e-04 3.601031396778758050e-03 2.737530158382516648e-02
