# z u v w uhoriz
5.000000000000000000e+00 2.534500776462957419e-02 -4.267449244934037544e+00 -2.852750160730709750e-08 4.267524508131931071e+00
1.500000000000000000e+01 2.347350734803341915e-02 -4.226562041848933582e+00 -4.465674835475656229e-08 4.226627225004051525e+00
2.500000000000000000e+01 2.099519447690998547e-02 -4.196378641865223358e+00 -5.437443028071697490e-08 4.196431162796995018e+00
3.500000000000000000e+01 1.955723243684132084e-02 -4.221594564253917881e+00 -5.943123492440041363e-08 4.221639865061776575e+00
4.500000000000000000e+01 1.789988677534547212e-02 -4.243554753858551187e+00 -6.172135976409406770e-08 4.243592505759957945e+00
5.500000000000000000e+01 1.602562589463943019e-02 -4.262473508166049641e+00 -6.206190293459796132e-08 4.262503633840410977e+00
6.500000000000000000e+01 1.396721574580781638e-02 -4.280772784416297938e+00 -6.144493463435754989e-08 4.280795570325095056e+00
7.500000000000000000e+01 1.173379960724871100e-02 -4.298407504652218769e+00 -6.013793392408269122e-08 4.298423520094749151e+00
8.500000000000000000e+01 9.255224339180788753e-03 -4.313579196426668538e+00 -5.864529077562725570e-08 4.313589125429369453e+00
9.500000000000000000e+01 6.509630490199156197e-03 -4.326319064870149056e+00 -5.695834348699972000e-08 4.326323962251097832e+00
1.050000000000000000e+02 3.645153756774455970e-03 -4.338709245758589184e+00 -5.534269832615397802e-08 4.338710776990899909e+00
1.150000000000000000e+02 6.644772212673332465e-04 -4.350783398609934238e+00 -5.368440224988172922e-08 4.350783449351368404e+00
1.250000000000000000e+02 -2.448772487986112991e-03 -4.362748060203902156e+00 -5.215200565226255277e-08 4.362748747441182573e+00
1.350000000000000000e+02 -5.676092944627564307e-03 -4.374562712215684712e+00 -5.062165573839312428e-08 4.374566394642897649e+00
1.450000000000000000e+02 -8.970348088577422691e-03 -4.385135944575679900e+00 -4.921591106949360405e-08 4.385145119554707094e+00
1.550000000000000000e+02 -1.235216233396674475e-02 -4.394494039265451235e+00 -4.783623233358587406e-08 4.394511399126631801e+00
1.650000000000000000e+02 -1.589176277408247545e-02 -4.403349595136704764e+00 -4.656586509153367728e-08 4.403378271862939286e+00
1.750000000000000000e+02 -1.958975335857011252e-02 -4.411682812315881108e+00 -4.534259422341429101e-08 4.411726305531657566e+00
1.850000000000000000e+02 -2.326535749603947725e-02 -4.419679584038640918e+00 -4.422344598509397531e-08 4.419740818467458254e+00
1.950000000000000000e+02 -2.690788527285068940e-02 -4.427314583111996882e+00 -4.317459969169214296e-08 4.427396351370183503e+00
2.050000000000000000e+02 -3.064603951239805793e-02 -4.433516034954519291e+00 -4.224638214857688055e-08 4.433621951851177023e+00
2.150000000000000000e+02 -3.447395558306275837e-02 -4.438305744850498336e+00 -4.141224788270349966e-08 4.438439628786954749e+00
2.250000000000000000e+02 -3.826896981525838848e-02 -4.443949155116640348e+00 -4.072495423249063968e-08 4.444113928255284840e+00
2.350000000000000000e+02 -4.203205485351804715e-02 -4.450410885276527395e+00 -4.015773789482265884e-08 4.450609367426331175e+00
2.450000000000000000e+02 -4.579096103716613630e-02 -4.454975005466820015e+00 -3.975094449145090332e-08 4.455210333019845592e+00
2.550000000000000000e+02 -4.954960630511891923e-02 -4.457696372815396657e+00 -3.939980539710946989e-08 4.457971749091344194e+00
2.650000000000000000e+02 -5.339416241473908531e-02 -4.461182025767790549e+00 -3.904978824641605316e-08 4.461501541366267531e+00
2.750000000000000000e+02 -5.734871228569213969e-02 -4.465399395972136531e+00 -3.864991777065226939e-08 4.465767642897371381e+00
2.850000000000000000e+02 -6.164068120982808818e-02 -4.468923038523457514e+00 -3.827849204642498087e-08 4.469348128958600341e+00
