# z u v w uhoriz
5.000000000000000000e+00 1.088679914001147581e-01 -8.131279354778024882e+00 -2.648118545190597078e-08 8.132008127454794177e+00
1.500000000000000000e+01 9.927661152083182283e-02 -8.257513961345136266e+00 -4.142787512679039846e-08 8.258110720219539402e+00
2.500000000000000000e+01 8.624937051703789048e-02 -8.438431612386596115e+00 -5.039862946274636555e-08 8.438872379106109989e+00
3.500000000000000000e+01 7.858317483069493514e-02 -8.572699250164371065e+00 -5.501877999920151317e-08 8.573059415934036309e+00
4.500000000000000000e+01 7.013417563264705279e-02 -8.674770381977880973e+00 -5.706108287782673432e-08 8.675053889321514333e+00
5.500000000000000000e+01 6.081578470088112864e-02 -8.744931709865017666e+00 -5.728644953686359874e-08 8.745143176064727797e+00
6.500000000000000000e+01 5.126961434561985720e-02 -8.807426460415603842e+00 -5.662274898813376284e-08 8.807575683977066916e+00
7.500000000000000000e+01 4.150932721018645716e-02 -8.862298337608194743e+00 -5.532226762144150410e-08 8.862395547989178723e+00
8.500000000000000000e+01 3.163257289228146862e-02 -8.909704731960577107e+00 -5.385575800446497363e-08 8.909760885140997289e+00
9.500000000000000000e+01 2.172253737249636371e-02 -8.949718496735783901e+00 -5.222064359926281707e-08 8.949744858902096922e+00
1.050000000000000000e+02 1.213463945307631173e-02 -8.987122675668064886e+00 -5.066400223701153505e-08 8.987130867912282994e+00
1.150000000000000000e+02 2.728266133013081476e-03 -9.021957372090732008e+00 -4.908210024111466614e-08 9.021957784608526154e+00
1.250000000000000000e+02 -6.783249311994989615e-03 -9.051876053810993028e+00 -4.763232966387143108e-08 9.051878595409247552e+00
1.350000000000000000e+02 -1.635026963175710210e-02 -9.076848418233053550e+00 -4.619828970612616830e-08 9.076863144219863955e+00
1.450000000000000000e+02 -2.627294908127270068e-02 -9.099299141919345857e+00 -4.489328602180070460e-08 9.099337071566674595e+00
1.550000000000000000e+02 -3.656699375601309143e-02 -9.119234232850647714e+00 -4.361845706629327579e-08 9.119307547101779932e+00
1.650000000000000000e+02 -4.652327224733529554e-02 -9.136745915409369090e+00 -4.244720331345389064e-08 9.136864360250205763e+00
1.750000000000000000e+02 -5.612620881877514178e-02 -9.151843194149190452e+00 -4.131477345068086671e-08 9.152015297278039085e+00
1.850000000000000000e+02 -6.622942232533897411e-02 -9.169292253890514388e+00 -4.027603603341984477e-08 9.169531436973109351e+00
1.950000000000000000e+02 -7.685182427376194281e-02 -9.189006815854794397e+00 -3.928966903362328400e-08 9.189328183535511840e+00
2.050000000000000000e+02 -8.791776720942824641e-02 -9.206241831168856748e+00 -3.841836572525750282e-08 9.206661620139756863e+00
2.150000000000000000e+02 -9.933386140900640759e-02 -9.221077696242158339e+00 -3.761868831633069510e-08 9.221612716664965959e+00
2.250000000000000000e+02 -1.106979255783863553e-01 -9.235852431378463123e+00 -3.696953158817579965e-08 9.236515802234457340e+00
2.350000000000000000e+02 -1.221107076059594065e-01 -9.250572000484659441e+00 -3.642462967075148217e-08 9.251377916886909247e+00
