# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 3.426000252288170095e-02 -8.982437913749870924e-04 4.225185900505185185e-04 2.241049873707494020e-02 1.213621199885933991e-03 2.041916518457609266e-03 2.935620888920712282e-02
1.500000000000000000e+01 3.627366282881495235e-02 6.338446063253676786e-03 3.312098975285043129e-03 5.661602459812068583e-02 1.207926839538021185e-02 1.231383030293827993e-02 5.260175886493696079e-02
2.500000000000000000e+01 3.411071604909787086e-02 1.002436660274981343e-02 5.448938872624476543e-03 6.749489755837063953e-02 2.054253271467462033e-02 2.088199504246904953e-02 6.124380432496877302e-02
3.500000000000000000e+01 3.374753590358757493e-02 1.198245562391660364e-02 6.192198807059704109e-03 6.931740591531676543e-02 2.249905736762275454e-02 2.436847773478169679e-02 6.371670977684301684e-02
4.500000000000000000e+01 3.473387639776027297e-02 1.320702671569667572e-02 6.436388572777613885e-03 6.570569147235977292e-02 2.004971437664191877e-02 2.382302276720473649e-02 6.213129531866239119e-02
5.500000000000000000e+01 3.537555086051113323e-02 1.338941016448998850e-02 5.833213814802517411e-03 5.988305742522859187e-02 1.551363288125626703e-02 2.090654079124155268e-02 5.808257453849063889e-02
6.500000000000000000e+01 3.463167259486711613e-02 1.272716291413612116e-02 4.632106227126846394e-03 5.281393916235552904e-02 1.058471422941767957e-02 1.714385618728410388e-02 5.229473397225337800e-02
7.500000000000000000e+01 3.219840489898904978e-02 1.150421415053189816e-02 3.291417593707471247e-03 4.419440317714922600e-02 6.346465591405982265e-03 1.360839215735053405e-02 4.500060011674440058e-02
8.500000000000000000e+01 2.785830338109010137e-02 9.528395778670151195e-03 1.844880238673105933e-03 3.362808859246819992e-02 3.375410858253979733e-03 1.085976349514415629e-02 3.617307773435123053e-02
9.500000000000000000e+01 2.270042809093809552e-02 6.832567606471657076e-03 7.515772166469245931e-04 2.288284350082874993e-02 1.722699494262949207e-03 8.895827314079654893e-03 2.723954945292324931e-02
1.050000000000000000e+02 1.801600085866969167e-02 4.055826463241092410e-03 2.220438139268464688e-04 1.472618682475798808e-02 1.070658162822359918e-03 7.372502598387286298e-03 2.005734514090748433e-02
1.150000000000000000e+02 1.426647063681503805e-02 1.769416048884887458e-03 -1.659584900622845547e-05 9.598155334972612723e-03 8.698209845911471011e-04 6.043254887358377389e-03 1.495394042957301495e-02
