# z uT vT wT
5.000000000000000000e+00 5.256383755551877895e-04 1.199500653432886404e-03 2.027523974825708696e-03
1.500000000000000000e+01 1.372868256008827814e-03 1.297789492091244203e-02 8.064450839403118979e-03
2.500000000000000000e+01 1.690337331941723113e-03 1.765328048224487981e-02 1.150863317999186938e-02
3.500000000000000000e+01 1.733707160492248310e-03 1.841308141965588424e-02 1.198818220401095050e-02
4.500000000000000000e+01 1.673239584842784204e-03 1.762054006774012305e-02 1.146743762174165515e-02
5.500000000000000000e+01 1.605511403123661626e-03 1.669635025580415433e-02 1.086441706044955283e-02
6.500000000000000000e+01 1.573093626005560774e-03 1.620099881313270124e-02 1.056203436200672113e-02
7.500000000000000000e+01 1.517864814368181242e-03 1.515610644520948291e-02 9.814833276640377510e-03
8.500000000000000000e+01 1.399837370287058524e-03 1.352917462091446366e-02 8.683652333116614191e-03
9.500000000000000000e+01 1.326961307687176067e-03 1.235899624693039683e-02 8.225138280566769364e-03
1.050000000000000000e+02 1.320739473336338685e-03 1.186583069697201738e-02 8.575132024416638049e-03
1.150000000000000000e+02 1.223459042065337199e-03 1.104932054784453499e-02 8.290362278123346307e-03
1.250000000000000000e+02 9.927062667748627178e-04 9.705979345175643272e-03 7.093429493317952514e-03
1.350000000000000000e+02 8.070951168589384026e-04 8.482272149129279140e-03 6.021372497712381387e-03
1.450000000000000000e+02 7.125477221252147749e-04 7.638173541443947674e-03 5.317747706143840722e-03
1.550000000000000000e+02 6.130060117545922324e-04 7.040935093301733429e-03 4.773267513731900211e-03
1.650000000000000000e+02 5.490543389223100220e-04 6.578014261708160434e-03 4.356239960165501392e-03
1.750000000000000000e+02 5.370510951570307790e-04 6.128654193808346848e-03 4.003668457602744049e-03
1.850000000000000000e+02 4.883914184296379640e-04 5.570089639435328761e-03 3.664877594795365283e-03
1.950000000000000000e+02 4.067434000313090679e-04 4.953098573914798894e-03 3.316974686712705241e-03
2.050000000000000000e+02 3.175778680527807370e-04 4.354309967120454684e-03 2.962706665649583043e-03
2.150000000000000000e+02 1.888038383669980583e-04 3.818364216068988095e-03 2.586107886194131782e-03
2.250000000000000000e+02 1.189768037440465283e-05 3.290668001245285190e-03 2.146349582243517809e-03
2.350000000000000000e+02 -1.790995095860515251e-04 2.652499496117782709e-03 1.414741648581537828e-03
2.450000000000000000e+02 -4.664053745985507235e-04 1.687337356212091199e-03 3.813872164345168602e-04
2.550000000000000000e+02 -7.631308414279600700e-04 8.058942450867061713e-04 -1.425347130643770635e-04
2.650000000000000000e+02 -9.535292536598453505e-04 4.286372418606879402e-04 -2.819984091996963300e-05
2.750000000000000000e+02 -1.183078364538115790e-03 -3.858263061691042723e-05 -5.083348444901020224e-04
2.850000000000000000e+02 -1.567305574277208643e-03 -1.262890538278329047e-03 -1.843401543912537776e-03
2.950000000000000000e+02 -2.047683322447864645e-03 -2.744014287605302770e-03 -3.193717917574541952e-03
3.050000000000000000e+02 -2.584526016437440135e-03 -4.379470585514505694e-03 -4.330842758637292421e-03
3.150000000000000000e+02 -3.056960895769607854e-03 -5.986743965013335833e-03 -4.781884936225734226e-03
3.250000000000000000e+02 -3.363715781066461269e-03 -7.138033274770513859e-03 -4.446975863055299683e-03
3.350000000000000000e+02 -3.793364021580908525e-03 -8.008101317031363076e-03 -3.824310181038210934e-03
3.450000000000000000e+02 -4.623163625872643220e-03 -8.648632198465735013e-03 -3.970262933159914367e-03
3.550000000000000000e+02 -6.016428953971031390e-03 -9.704077238863450042e-03 -5.018471765999467891e-03
3.650000000000000000e+02 -7.326439400432860176e-03 -1.041359187777596805e-02 -4.827247401279897120e-03
3.750000000000000000e+02 -8.597318564497804030e-03 -9.998100695203583285e-03 -3.393585608875398629e-03
3.850000000000000000e+02 -1.029456866756543222e-02 -8.769357882042654387e-03 -1.951119337034045494e-03
3.950000000000000000e+02 -1.287188903076761856e-02 -6.927920912876884066e-03 -1.657860613754445853e-03
4.050000000000000000e+02 -1.646465983599247271e-02 -4.705193091676341741e-03 -2.431381030869624819e-03
4.150000000000000000e+02 -1.959656816975824389e-02 -2.463696843278997007e-03 -1.900019797146975569e-03
4.250000000000000000e+02 -2.195705845109066634e-02 -3.029031438353075255e-04 -3.971671565636245601e-04
4.350000000000000000e+02 -2.512449033372010296e-02 2.424289895861732932e-03 8.148086566866614110e-04
4.450000000000000000e+02 -3.275020797995522454e-02 6.961260919996781378e-03 9.758204389000891968e-04
4.550000000000000000e+02 -4.353013021592872650e-02 1.350625119473171723e-02 2.458171997836302940e-04
4.650000000000000000e+02 -4.881865580237858271e-02 1.766570954046552816e-02 2.444150317575650533e-04
4.750000000000000000e+02 -4.624685508743656137e-02 1.850864114193468551e-02 5.549547193858740853e-04
4.850000000000000000e+02 -3.881722876440207859e-02 1.724865764385662831e-02 6.795622443336912831e-04
4.950000000000000000e+02 -3.137922554662263275e-02 1.621972793592361614e-02 3.872543371328191820e-04
5.050000000000000000e+02 -2.821754594778223824e-02 1.781473475522746611e-02 -1.457466154819488373e-04
5.150000000000000000e+02 -2.740153518004019226e-02 1.835938383825907322e-02 -1.482042020364791868e-04
5.250000000000000000e+02 -2.431365488970383890e-02 1.645523957872703849e-02 1.064475420740596770e-04
5.350000000000000000e+02 -2.046766634343977903e-02 1.384789699594183784e-02 1.167492171694899003e-04
5.450000000000000000e+02 -1.952000778190702418e-02 1.290010840136678397e-02 4.052728291225278148e-05
5.550000000000000000e+02 -2.196084424694916271e-02 1.466162195893675607e-02 -3.279076613603081286e-05
5.650000000000000000e+02 -2.382480095312702190e-02 1.719473564987008055e-02 1.392893953216727367e-04
5.750000000000000000e+02 -2.267181330056237606e-02 1.767137717982971909e-02 3.995625057892072366e-04
5.850000000000000000e+02 -1.949257900579441649e-02 1.597837090926026646e-02 5.301686318050176155e-04
5.950000000000000000e+02 -1.526328051575838278e-02 1.370101086265438500e-02 4.745904126562984493e-04
6.050000000000000000e+02 -1.176728523435048926e-02 1.155400722797923947e-02 2.272498215175852200e-04
6.150000000000000000e+02 -1.183023764105583901e-02 1.072506552705914176e-02 1.178618436471086362e-04
6.250000000000000000e+02 -1.318890941292816775e-02 1.135609732389708179e-02 3.318416205732300475e-04
6.350000000000000000e+02 -1.278426457124339465e-02 1.151348824529204937e-02 6.489375419289816543e-04
6.450000000000000000e+02 -1.146694075414427146e-02 1.054258427290056220e-02 7.696695225690432197e-04
6.550000000000000000e+02 -1.126946427507859172e-02 8.996392400383421487e-03 6.559884524437784416e-04
6.650000000000000000e+02 -1.349679513894351535e-02 8.220919286845389598e-03 5.562772713741616273e-04
6.750000000000000000e+02 -1.526833492945609168e-02 8.618299172143463818e-03 5.741089278954650396e-04
6.850000000000000000e+02 -1.424623269855255885e-02 9.392649613700801425e-03 5.418949904746540218e-04
6.950000000000000000e+02 -1.153136362936065147e-02 9.890580170992407244e-03 3.657203602991097088e-04
7.050000000000000000e+02 -9.445636901064596511e-03 1.002891917284665785e-02 1.223857053125296821e-04
7.150000000000000000e+02 -9.031998801180168499e-03 9.889996805877246736e-03 9.456336098450104867e-05
7.250000000000000000e+02 -8.980030565636180212e-03 9.770111315479869385e-03 3.025902057096110627e-04
7.350000000000000000e+02 -8.177139383194949665e-03 9.290388742442326486e-03 4.188899156467935556e-04
7.450000000000000000e+02 -7.581877938457942320e-03 8.849124185726926772e-03 2.423299214705813744e-04
7.550000000000000000e+02 -7.447910320117810158e-03 8.229254790611489553e-03 -2.643214315210721022e-05
7.650000000000000000e+02 -9.210520605802520813e-03 7.658017667504776749e-03 7.552251444981570043e-05
7.750000000000000000e+02 -1.266096051243657816e-02 8.323103326197659260e-03 6.396764688840464366e-04
7.850000000000000000e+02 -1.508240718532279090e-02 9.679881013377746382e-03 1.143336451582272015e-03
7.950000000000000000e+02 -1.323375547452495908e-02 1.094975978295607312e-02 1.188196065858375698e-03
8.050000000000000000e+02 -8.684857158055669935e-03 1.132111467218802417e-02 8.935017477723296211e-04
8.150000000000000000e+02 -6.563742703542010254e-03 1.103539054425153182e-02 5.608830185180699746e-04
8.250000000000000000e+02 -7.205549316492901660e-03 1.037719091197087697e-02 3.044112405387223866e-04
8.350000000000000000e+02 -8.854112384769553812e-03 9.610119452907264076e-03 2.056633179874223628e-04
8.450000000000000000e+02 -1.068082517230765048e-02 9.494815705926805058e-03 2.342372649212446777e-04
8.550000000000000000e+02 -1.217135807265051946e-02 1.069161005227504610e-02 1.848910542142549545e-04
8.650000000000000000e+02 -1.168620364998746580e-02 1.280805139308614088e-02 4.323207073244168190e-05
8.750000000000000000e+02 -9.247604586163016976e-03 1.474267338272772232e-02 -1.030728583976145912e-04
8.850000000000000000e+02 -6.751060066470377513e-03 1.536883946438051714e-02 -2.186809972030851488e-04
8.950000000000000000e+02 -2.550378875920514786e-03 1.439415113554633717e-02 -2.949524453068533671e-04
