# z uT vT wT
5.000000000000000000e+00 4.976978069726715895e-04 -2.387051119851979313e-03 8.078441963046550933e-04
1.500000000000000000e+01 8.141281374950513775e-04 -8.455726277452960127e-04 3.157270010942512303e-03
2.500000000000000000e+01 7.554155146787842412e-04 1.065161128421895394e-04 4.841308608869567508e-03
3.500000000000000000e+01 8.413282835416714981e-04 8.461730802359786457e-04 5.901697575877125519e-03
4.500000000000000000e+01 9.691998884627258228e-04 9.911237578967130573e-04 6.973457295354408211e-03
5.500000000000000000e+01 1.092184134345742380e-03 1.012336365258765473e-03 7.721120600416524378e-03
6.500000000000000000e+01 1.278781281253989818e-03 9.956401814010843680e-04 8.235890528009036718e-03
7.500000000000000000e+01 1.605946902735993402e-03 1.008518184177156947e-03 8.797586448645589030e-03
8.500000000000000000e+01 1.931301200774681670e-03 1.030504067338401143e-03 9.444531819948771140e-03
9.500000000000000000e+01 2.120496635285908874e-03 1.046447726262478371e-03 9.900229651093528024e-03
1.050000000000000000e+02 2.180525825575031513e-03 1.015438146889860536e-03 1.018317142337131151e-02
1.150000000000000000e+02 2.154018970662342769e-03 9.073836454683342680e-04 1.043561936740317921e-02
1.250000000000000000e+02 2.156159937765664541e-03 7.773479472283354374e-04 1.064831380415486896e-02
1.350000000000000000e+02 2.190536051665200202e-03 6.592738149222183985e-04 1.077326700767288793e-02
1.450000000000000000e+02 2.177614851905571285e-03 5.792795602576370851e-04 1.093812836147390645e-02
1.550000000000000000e+02 2.164281698259097348e-03 5.047311050280520271e-04 1.112167485700176275e-02
1.650000000000000000e+02 2.240215812463882458e-03 4.062758814559385627e-04 1.119610608892971162e-02
1.750000000000000000e+02 2.339914203368368383e-03 3.265122049707899006e-04 1.107098359016354255e-02
1.850000000000000000e+02 2.357663909122349310e-03 3.057110844870901899e-04 1.090357261203476341e-02
1.950000000000000000e+02 2.339712517771908116e-03 2.912293003975783938e-04 1.076221904998668488e-02
2.050000000000000000e+02 2.338210048674880387e-03 2.391386196196229575e-04 1.060595305638149799e-02
2.150000000000000000e+02 2.338946735203163273e-03 1.636980733584513024e-04 1.048596888617626434e-02
2.250000000000000000e+02 2.303413519992831161e-03 8.048921810944492823e-05 1.040402602648788505e-02
2.350000000000000000e+02 2.213717417184045150e-03 3.493896835323990964e-05 1.022109987827950033e-02
2.450000000000000000e+02 2.116713450265860288e-03 4.798323196251521336e-05 9.939558401063816953e-03
2.550000000000000000e+02 2.049946594044746093e-03 1.057845031441827054e-04 9.675853256027334634e-03
2.650000000000000000e+02 1.993684629485519173e-03 2.187324362305964240e-04 9.451738571488788043e-03
2.750000000000000000e+02 1.943734829805633842e-03 3.587299242957904728e-04 9.102445009972594606e-03
2.850000000000000000e+02 1.926617430928264903e-03 4.981581032431934642e-04 8.570431011489978990e-03
2.950000000000000000e+02 1.951874864040669885e-03 5.936811647607716323e-04 8.026426248153827048e-03
3.050000000000000000e+02 2.027883082116082886e-03 6.370653189956024210e-04 7.545020799201246353e-03
3.150000000000000000e+02 2.119083235247070426e-03 6.381996765162298562e-04 7.092685620050194831e-03
3.250000000000000000e+02 2.188386960432184367e-03 6.220406432912556870e-04 6.639098365298004914e-03
3.350000000000000000e+02 2.235933769243693761e-03 6.149722659738432982e-04 6.153902132494457403e-03
3.450000000000000000e+02 2.202173833483179587e-03 6.702811385812322120e-04 5.457153800665024909e-03
3.550000000000000000e+02 2.048734078501336046e-03 8.049586067574354600e-04 4.458239030745238078e-03
3.650000000000000000e+02 1.881104271180373275e-03 9.596888844909850017e-04 3.529239875653599964e-03
3.750000000000000000e+02 1.724180686367194053e-03 1.121894193153727187e-03 2.799839507117709084e-03
3.850000000000000000e+02 1.567319664583207220e-03 1.310409306590598838e-03 2.125400673216034514e-03
3.950000000000000000e+02 1.330433663689429375e-03 1.573701418180949987e-03 1.228274551979539886e-03
4.050000000000000000e+02 8.849995461637834987e-04 1.987798797006038679e-03 -6.006906665500848854e-05
4.150000000000000000e+02 3.926329772194793997e-04 2.454121048571486323e-03 -1.084822913392664498e-03
4.250000000000000000e+02 -5.222543350359952214e-05 2.914689049410429996e-03 -1.614362959848666739e-03
4.350000000000000000e+02 -5.571995594892098199e-04 3.429211638394948601e-03 -1.926120795081586422e-03
4.450000000000000000e+02 -1.334598829863126342e-03 4.022258440236934490e-03 -2.660768829144145690e-03
4.550000000000000000e+02 -2.994181747665682243e-03 4.936182905002677729e-03 -4.050794989607190387e-03
4.650000000000000000e+02 -5.126362568557107403e-03 6.219418674790015526e-03 -4.460202361450455420e-03
4.750000000000000000e+02 -7.364800597817772188e-03 7.639017352056090560e-03 -3.619934072536707109e-03
4.850000000000000000e+02 -1.002833116344743758e-02 9.522881247187864329e-03 -2.523692333708671930e-03
4.950000000000000000e+02 -1.367934294168770062e-02 1.274076743209709428e-02 -3.124903483863182216e-03
5.050000000000000000e+02 -2.015005441695697300e-02 1.808974146987995732e-02 -5.851252080144346383e-03
5.150000000000000000e+02 -2.610971472917746755e-02 2.478202259241744573e-02 -5.956488277281043846e-03
5.250000000000000000e+02 -2.719634196233735451e-02 2.875411037500386069e-02 -3.261045864794101957e-03
5.350000000000000000e+02 -2.335676366835459303e-02 2.863326539560695841e-02 -9.897844173432208091e-04
5.450000000000000000e+02 -1.625243421536401792e-02 2.471039700279030124e-02 -4.415980396177382581e-04
5.550000000000000000e+02 -1.035635629655703473e-02 2.035772255799783020e-02 -8.573068960962655031e-04
5.650000000000000000e+02 -7.123877349596448826e-03 1.637388376630211084e-02 -8.565576285901418301e-04
5.750000000000000000e+02 -5.654801334956336203e-03 1.319971607164948865e-02 -6.100946342103801120e-04
5.850000000000000000e+02 -4.716751537717125964e-03 1.099915939585394652e-02 -4.286256707741477844e-04
5.950000000000000000e+02 -3.644608444821888660e-03 9.213351005056083856e-03 -3.702472817449975386e-04
6.050000000000000000e+02 -2.550880770322706825e-03 8.205234064801818911e-03 -5.130324990449811919e-04
6.150000000000000000e+02 -2.017957989155189959e-03 7.505826896289325909e-03 -5.208272716032418155e-04
6.250000000000000000e+02 -1.834224335686442369e-03 6.644124470812004350e-03 -4.229420139233174589e-04
6.350000000000000000e+02 -1.545979727908644444e-03 5.675350874654476463e-03 -3.792661210453527883e-04
6.450000000000000000e+02 -1.053666991529200085e-03 4.610499009829981121e-03 -3.418170970017948450e-04
6.550000000000000000e+02 -3.010547528464078623e-04 3.497974997357270171e-03 -2.979893094428237642e-04
6.650000000000000000e+02 1.805500510583085661e-04 2.634774719418839922e-03 -2.548743423248930819e-04
6.750000000000000000e+02 2.318629527479559383e-04 2.085480519863960706e-03 -2.300566262004140534e-04
6.850000000000000000e+02 1.378039869100263122e-04 1.719146100044699043e-03 -2.176336166115153006e-04
6.950000000000000000e+02 3.462671023831405230e-04 1.228745682666401978e-03 -1.981569932991003927e-04
7.050000000000000000e+02 8.257554907033698216e-04 5.867441511483095177e-04 -1.746757072164940026e-04
7.150000000000000000e+02 9.497641867580255710e-04 2.431519632720119503e-04 -1.482111691411047488e-04
7.250000000000000000e+02 7.914962286049532581e-04 1.551380586561432607e-04 -1.268472864016859775e-04
7.350000000000000000e+02 6.313244110878864441e-04 7.906478960972108732e-05 -1.053503719454816699e-04
7.450000000000000000e+02 5.802331816725525299e-04 1.235502444897508404e-05 -9.295420501788537735e-05
7.550000000000000000e+02 6.441887524836695245e-04 -2.141110145731378120e-05 -9.120559001065689996e-05
7.650000000000000000e+02 6.187645458296432569e-04 -1.113055810520230848e-05 -8.111196641992333848e-05
7.750000000000000000e+02 5.122290423299667933e-04 1.277143289826443769e-05 -7.819816823875829154e-05
7.850000000000000000e+02 4.006690137844074622e-04 3.782063177471381616e-05 -7.058421819817441362e-05
7.950000000000000000e+02 4.593589608583965801e-04 4.773232662821714535e-05 -6.922824245634374768e-05
8.050000000000000000e+02 7.679065677852951830e-04 5.391027706645756969e-05 -7.814162797929899657e-05
8.150000000000000000e+02 8.607350242113661525e-04 6.782376691714866058e-05 -7.384933780268136607e-05
8.250000000000000000e+02 7.814405232568225274e-04 7.711283121689902495e-05 -7.059040045711450400e-05
