# z T
5.000000000000000000e+00 2.755123544565268503e+02
1.500000000000000000e+01 2.754965015865332134e+02
2.500000000000000000e+01 2.754776878561808076e+02
3.500000000000000000e+01 2.754697512386418339e+02
4.500000000000000000e+01 2.754628917698208852e+02
5.500000000000000000e+01 2.754570933004113726e+02
6.500000000000000000e+01 2.754525190696717232e+02
7.500000000000000000e+01 2.754491705782271538e+02
8.500000000000000000e+01 2.754454263764215511e+02
9.500000000000000000e+01 2.754412866793597345e+02
1.050000000000000000e+02 2.754376493449301506e+02
1.150000000000000000e+02 2.754345247416626421e+02
1.250000000000000000e+02 2.754317201170908334e+02
1.350000000000000000e+02 2.754292264256664566e+02
1.450000000000000000e+02 2.754265108371876067e+02
1.550000000000000000e+02 2.754235977386306899e+02
1.650000000000000000e+02 2.754215302120906586e+02
1.750000000000000000e+02 2.754202949150382551e+02
1.850000000000000000e+02 2.754188340280612124e+02
1.950000000000000000e+02 2.754171691621920672e+02
2.050000000000000000e+02 2.754155028615668357e+02
2.150000000000000000e+02 2.754138294493362764e+02
2.250000000000000000e+02 2.754125819252074052e+02
2.350000000000000000e+02 2.754117614437408292e+02
2.450000000000000000e+02 2.754111399315211202e+02
2.550000000000000000e+02 2.754107162057880487e+02
2.650000000000000000e+02 2.754099899218052201e+02
2.750000000000000000e+02 2.754089714294670443e+02
2.850000000000000000e+02 2.754084617653733744e+02
2.950000000000000000e+02 2.754084553282282286e+02
3.050000000000000000e+02 2.754084504411967487e+02
3.150000000000000000e+02 2.754084487831685237e+02
3.250000000000000000e+02 2.754084494472106712e+02
3.350000000000000000e+02 2.754084587483436621e+02
3.450000000000000000e+02 2.754084942295021392e+02
3.550000000000000000e+02 2.754097989328723202e+02
3.650000000000000000e+02 2.754123565680674801e+02
3.750000000000000000e+02 2.754149232674000132e+02
3.850000000000000000e+02 2.754175081219822232e+02
3.950000000000000000e+02 2.754201363133001337e+02
4.050000000000000000e+02 2.754259769592756584e+02
4.150000000000000000e+02 2.754349981406049324e+02
4.250000000000000000e+02 2.754440370614173048e+02
4.350000000000000000e+02 2.754531157390086378e+02
4.450000000000000000e+02 2.754622846091427277e+02
4.550000000000000000e+02 2.754814360062229071e+02
4.650000000000000000e+02 2.755105181479379439e+02
4.750000000000000000e+02 2.755396817014578232e+02
4.850000000000000000e+02 2.755689745157376365e+02
4.950000000000000000e+02 2.755985097646299664e+02
5.050000000000000000e+02 2.756835749641351754e+02
5.150000000000000000e+02 2.758240783750989067e+02
5.250000000000000000e+02 2.759649091831192891e+02
5.350000000000000000e+02 2.761059429784120312e+02
5.450000000000000000e+02 2.762470179053586889e+02
5.550000000000000000e+02 2.764076134141943157e+02
5.650000000000000000e+02 2.765877977763419722e+02
5.750000000000000000e+02 2.767680503913186385e+02
5.850000000000000000e+02 2.769483046803411526e+02
5.950000000000000000e+02 2.771285797520154688e+02
6.050000000000000000e+02 2.773199097878301131e+02
6.150000000000000000e+02 2.775222927686404546e+02
6.250000000000000000e+02 2.777247030201793336e+02
6.350000000000000000e+02 2.779271137096424695e+02
6.450000000000000000e+02 2.781295190007031692e+02
6.550000000000000000e+02 2.783298418437960322e+02
6.650000000000000000e+02 2.785280835623281632e+02
6.750000000000000000e+02 2.787263254501242500e+02
6.850000000000000000e+02 2.789245665103761098e+02
6.950000000000000000e+02 2.791228048891600793e+02
7.050000000000000000e+02 2.793166703390396606e+02
7.150000000000000000e+02 2.795061627357330281e+02
7.250000000000000000e+02 2.796956541812450610e+02
7.350000000000000000e+02 2.798851431526013016e+02
7.450000000000000000e+02 2.800746393845797684e+02
7.550000000000000000e+02 2.802740884351068189e+02
7.650000000000000000e+02 2.804834925663200238e+02
7.750000000000000000e+02 2.806929035868172946e+02
7.850000000000000000e+02 2.809023052773133031e+02
7.950000000000000000e+02 2.811117210180041752e+02
8.050000000000000000e+02 2.813446261583489445e+02
8.150000000000000000e+02 2.816010237815086157e+02
8.250000000000000000e+02 2.818574333047939149e+02
8.350000000000000000e+02 2.821138368203559708e+02
8.450000000000000000e+02 2.823702410927238020e+02
8.550000000000000000e+02 2.826265204733422820e+02
8.650000000000000000e+02 2.828826740778887370e+02
8.750000000000000000e+02 2.831388274431491823e+02
8.850000000000000000e+02 2.833949814990937739e+02
8.950000000000000000e+02 2.836511346040117019e+02
9.050000000000000000e+02 2.839070820219160964e+02
9.150000000000000000e+02 2.841628232609252223e+02
9.250000000000000000e+02 2.844185636146968932e+02
9.350000000000000000e+02 2.846743034214245540e+02
9.450000000000000000e+02 2.849300449778452844e+02
9.550000000000000000e+02 2.851852715435654204e+02
