Tom Lund and Greg Poulos.  130X130X136 dynamic Smagorinsky model with Sullivans surface layer correction.  Revised 08/18/03.
 1001
  0.1151731E+05  0.1155625E+05  0.1159475E+05  0.1163287E+05  0.1167129E+05  0.1171042E+05  0.1174949E+05  0.1178900E+05  0.1182852E+05  0.1186760E+05
  0.1190621E+05  0.1194555E+05  0.1198458E+05  0.1202304E+05  0.1206218E+05  0.1210133E+05  0.1214021E+05  0.1217887E+05  0.1221771E+05  0.1225660E+05
  0.1229594E+05  0.1233532E+05  0.1237450E+05  0.1241386E+05  0.1245287E+05  0.1249137E+05  0.1253009E+05  0.1256899E+05  0.1260750E+05  0.1264598E+05
  0.1268476E+05  0.1272351E+05  0.1276211E+05  0.1280029E+05  0.1283670E+05  0.1287373E+05  0.1291080E+05  0.1294892E+05  0.1298721E+05  0.1302390E+05
  0.1306150E+05  0.1309943E+05  0.1313637E+05  0.1317410E+05  0.1321185E+05  0.1324965E+05  0.1328770E+05  0.1332559E+05  0.1336364E+05  0.1340184E+05
  0.1343963E+05  0.1347682E+05  0.1351331E+05  0.1355050E+05  0.1358829E+05  0.1362636E+05  0.1366445E+05  0.1370275E+05  0.1374098E+05  0.1377757E+05
  0.1381497E+05  0.1385294E+05  0.1389084E+05  0.1392841E+05  0.1396615E+05  0.1400366E+05  0.1404035E+05  0.1407744E+05  0.1411516E+05  0.1415232E+05
  0.1419012E+05  0.1422773E+05  0.1426433E+05  0.1430126E+05  0.1433883E+05  0.1437648E+05  0.1441391E+05  0.1445116E+05  0.1448742E+05  0.1452418E+05
  0.1456136E+05  0.1459867E+05  0.1463578E+05  0.1467274E+05  0.1470933E+05  0.1474608E+05  0.1478288E+05  0.1481959E+05  0.1485596E+05  0.1489319E+05
  0.1493039E+05  0.1496765E+05  0.1500425E+05  0.1504122E+05  0.1507765E+05  0.1511328E+05  0.1514993E+05  0.1518543E+05  0.1522116E+05  0.1525769E+05
  0.1529484E+05  0.1533144E+05  0.1536821E+05  0.1540501E+05  0.1544156E+05  0.1547758E+05  0.1551432E+05  0.1555069E+05  0.1558732E+05  0.1562332E+05
  0.1565881E+05  0.1569396E+05  0.1573020E+05  0.1576645E+05  0.1580242E+05  0.1583804E+05  0.1587398E+05  0.1590907E+05  0.1594476E+05  0.1598052E+05
  0.1601591E+05  0.1605147E+05  0.1608678E+05  0.1612242E+05  0.1615785E+05  0.1619337E+05  0.1622890E+05  0.1626443E+05  0.1629968E+05  0.1633428E+05
  0.1636933E+05  0.1640484E+05  0.1643992E+05  0.1647504E+05  0.1651010E+05  0.1654454E+05  0.1657963E+05  0.1661428E+05  0.1664907E+05  0.1668392E+05
  0.1671820E+05  0.1675288E+05  0.1678762E+05  0.1682220E+05  0.1685693E+05  0.1689122E+05  0.1692479E+05  0.1695921E+05  0.1699275E+05  0.1702701E+05
  0.1706075E+05  0.1709440E+05  0.1712817E+05  0.1716210E+05  0.1719631E+05  0.1723027E+05  0.1726447E+05  0.1729864E+05  0.1733297E+05  0.1736702E+05
  0.1740091E+05  0.1743485E+05  0.1746910E+05  0.1750343E+05  0.1753758E+05  0.1757166E+05  0.1760531E+05  0.1763930E+05  0.1767342E+05  0.1770714E+05
  0.1774121E+05  0.1777540E+05  0.1780943E+05  0.1784283E+05  0.1787681E+05  0.1791077E+05  0.1794449E+05  0.1797833E+05  0.1801236E+05  0.1804616E+05
  0.1808029E+05  0.1811410E+05  0.1814813E+05  0.1818218E+05  0.1821599E+05  0.1824931E+05  0.1828265E+05  0.1831645E+05  0.1835021E+05  0.1838372E+05
  0.1841731E+05  0.1845042E+05  0.1848362E+05  0.1851638E+05  0.1854961E+05  0.1858273E+05  0.1861589E+05  0.1864885E+05  0.1868217E+05  0.1871568E+05
  0.1874867E+05  0.1878161E+05  0.1881502E+05  0.1884846E+05  0.1888165E+05  0.1891498E+05  0.1894809E+05  0.1898075E+05  0.1901346E+05  0.1904624E+05
  0.1907910E+05  0.1911187E+05  0.1914490E+05  0.1917778E+05  0.1921068E+05  0.1924309E+05  0.1927603E+05  0.1930876E+05  0.1934139E+05  0.1937407E+05
  0.1940639E+05  0.1943889E+05  0.1947114E+05  0.1950374E+05  0.1953632E+05  0.1956890E+05  0.1960144E+05  0.1963389E+05  0.1966640E+05  0.1969843E+05
  0.1973087E+05  0.1976323E+05  0.1979537E+05  0.1982717E+05  0.1985912E+05  0.1989129E+05  0.1992297E+05  0.1995480E+05  0.1998703E+05  0.2001951E+05
  0.2005159E+05  0.2008349E+05  0.2011530E+05  0.2014688E+05  0.2017858E+05  0.2021022E+05  0.2024190E+05  0.2027380E+05  0.2030586E+05  0.2033747E+05
  0.2036929E+05  0.2040110E+05  0.2043264E+05  0.2046460E+05  0.2049652E+05  0.2052849E+05  0.2056025E+05  0.2059143E+05  0.2062301E+05  0.2065474E+05
  0.2068613E+05  0.2071756E+05  0.2074900E+05  0.2078047E+05  0.2081176E+05  0.2084303E+05  0.2087429E+05  0.2090528E+05  0.2093591E+05  0.2096668E+05
  0.2099785E+05  0.2102922E+05  0.2106061E+05  0.2109196E+05  0.2112323E+05  0.2115427E+05  0.2118525E+05  0.2121651E+05  0.2124745E+05  0.2127849E+05
  0.2130929E+05  0.2134015E+05  0.2137106E+05  0.2140188E+05  0.2143239E+05  0.2146310E+05  0.2149393E+05  0.2152436E+05  0.2155444E+05  0.2158491E+05
  0.2161540E+05  0.2164539E+05  0.2167579E+05  0.2170615E+05  0.2173668E+05  0.2176732E+05  0.2179799E+05  0.2182885E+05  0.2185952E+05  0.2189004E+05
  0.2192076E+05  0.2195155E+05  0.2198219E+05  0.2201298E+05  0.2204387E+05  0.2207435E+05  0.2210497E+05  0.2213550E+05  0.2216589E+05  0.2219631E+05
  0.2222661E+05  0.2225715E+05  0.2228768E+05  0.2231796E+05  0.2234848E+05  0.2237882E+05  0.2240912E+05  0.2243918E+05  0.2246945E+05  0.2249995E+05
  0.2253026E+05  0.2256028E+05  0.2259065E+05  0.2262110E+05  0.2265131E+05  0.2268100E+05  0.2271058E+05  0.2274040E+05  0.2277040E+05  0.2280052E+05
  0.2283031E+05  0.2285977E+05  0.2288934E+05  0.2291869E+05  0.2294827E+05  0.2297830E+05  0.2300819E+05  0.2303784E+05  0.2306786E+05  0.2309812E+05
  0.2312798E+05  0.2315815E+05  0.2318825E+05  0.2321828E+05  0.2324808E+05  0.2327800E+05  0.2330763E+05  0.2333756E+05  0.2336768E+05  0.2339773E+05
  0.2342761E+05  0.2345726E+05  0.2348710E+05  0.2351701E+05  0.2354678E+05  0.2357640E+05  0.2360585E+05  0.2363522E+05  0.2366453E+05  0.2369388E+05
  0.2372340E+05  0.2375310E+05  0.2378298E+05  0.2381268E+05  0.2384228E+05  0.2387216E+05  0.2390202E+05  0.2393164E+05  0.2396130E+05  0.2399079E+05
  0.2401997E+05  0.2404939E+05  0.2407827E+05  0.2410746E+05  0.2413688E+05  0.2416624E+05  0.2419556E+05  0.2422464E+05  0.2425350E+05  0.2428241E+05
  0.2431151E+05  0.2434073E+05  0.2436997E+05  0.2439904E+05  0.2442817E+05  0.2445708E+05  0.2448590E+05  0.2451455E+05  0.2454312E+05  0.2457145E+05
  0.2460011E+05  0.2462894E+05  0.2465761E+05  0.2468647E+05  0.2471532E+05  0.2474428E+05  0.2477311E+05  0.2480197E+05  0.2483088E+05  0.2485953E+05
  0.2488809E+05  0.2491684E+05  0.2494528E+05  0.2497364E+05  0.2500238E+05  0.2503113E+05  0.2505975E+05  0.2508857E+05  0.2511754E+05  0.2514632E+05
  0.2517432E+05  0.2520299E+05  0.2523187E+05  0.2526091E+05  0.2528972E+05  0.2531853E+05  0.2534736E+05  0.2537596E+05  0.2540397E+05  0.2543241E+05
  0.2546100E+05  0.2548970E+05  0.2551815E+05  0.2554665E+05  0.2557503E+05  0.2560347E+05  0.2563203E+05  0.2566069E+05  0.2568948E+05  0.2571828E+05
  0.2574674E+05  0.2577490E+05  0.2580357E+05  0.2583209E+05  0.2586098E+05  0.2588960E+05  0.2591827E+05  0.2594686E+05  0.2597562E+05  0.2600433E+05
  0.2603278E+05  0.2606138E+05  0.2609006E+05  0.2611861E+05  0.2614672E+05  0.2617494E+05  0.2620351E+05  0.2623199E+05  0.2626053E+05  0.2628893E+05
  0.2631716E+05  0.2634526E+05  0.2637363E+05  0.2640193E+05  0.2643020E+05  0.2645857E+05  0.2648685E+05  0.2651483E+05  0.2654268E+05  0.2657120E+05
  0.2659970E+05  0.2662818E+05  0.2665635E+05  0.2668466E+05  0.2671323E+05  0.2674168E+05  0.2677026E+05  0.2679874E+05  0.2682714E+05  0.2685549E+05
  0.2688376E+05  0.2691190E+05  0.2694032E+05  0.2696879E+05  0.2699722E+05  0.2702559E+05  0.2705386E+05  0.2708224E+05  0.2711063E+05  0.2713904E+05
  0.2716724E+05  0.2719523E+05  0.2722346E+05  0.2725176E+05  0.2728014E+05  0.2730869E+05  0.2733709E+05  0.2736544E+05  0.2739376E+05  0.2742206E+05
  0.2745053E+05  0.2747881E+05  0.2750701E+05  0.2753512E+05  0.2756326E+05  0.2759133E+05  0.2761970E+05  0.2764798E+05  0.2767591E+05  0.2770415E+05
  0.2773244E+05  0.2776069E+05  0.2778887E+05  0.2781700E+05  0.2784512E+05  0.2787323E+05  0.2790144E+05  0.2792956E+05  0.2795783E+05  0.2798606E+05
  0.2801431E+05  0.2804265E+05  0.2807087E+05  0.2809900E+05  0.2812703E+05  0.2815523E+05  0.2818332E+05  0.2821136E+05  0.2823953E+05  0.2826763E+05
  0.2829558E+05  0.2832369E+05  0.2835192E+05  0.2838012E+05  0.2840837E+05  0.2843655E+05  0.2846448E+05  0.2849226E+05  0.2852004E+05  0.2854779E+05
  0.2857544E+05  0.2860311E+05  0.2863066E+05  0.2865832E+05  0.2868611E+05  0.2871406E+05  0.2874210E+05  0.2876990E+05  0.2879764E+05  0.2882537E+05
  0.2885333E+05  0.2888123E+05  0.2890898E+05  0.2893644E+05  0.2896334E+05  0.2899105E+05  0.2901883E+05  0.2904641E+05  0.2907397E+05  0.2910153E+05
  0.2912891E+05  0.2915660E+05  0.2918419E+05  0.2921201E+05  0.2923992E+05  0.2926790E+05  0.2929581E+05  0.2932366E+05  0.2935152E+05  0.2937917E+05
  0.2940704E+05  0.2943498E+05  0.2946288E+05  0.2949041E+05  0.2951794E+05  0.2954539E+05  0.2957303E+05  0.2960070E+05  0.2962822E+05  0.2965559E+05
  0.2968297E+05  0.2971033E+05  0.2973754E+05  0.2976499E+05  0.2979251E+05  0.2982016E+05  0.2984781E+05  0.2987542E+05  0.2990288E+05  0.2993053E+05
  0.2995814E+05  0.2998588E+05  0.3001345E+05  0.3004102E+05  0.3006833E+05  0.3009569E+05  0.3012309E+05  0.3015061E+05  0.3017810E+05  0.3020587E+05
  0.3023347E+05  0.3026116E+05  0.3028879E+05  0.3031635E+05  0.3034407E+05  0.3037181E+05  0.3039898E+05  0.3042607E+05  0.3045326E+05  0.3048041E+05
  0.3050764E+05  0.3053484E+05  0.3056204E+05  0.3058919E+05  0.3061651E+05  0.3064407E+05  0.3067140E+05  0.3069886E+05  0.3072626E+05  0.3075351E+05
  0.3078074E+05  0.3080823E+05  0.3083563E+05  0.3086285E+05  0.3089013E+05  0.3091741E+05  0.3094465E+05  0.3097190E+05  0.3099941E+05  0.3102670E+05
  0.3105404E+05  0.3108155E+05  0.3110900E+05  0.3113663E+05  0.3116431E+05  0.3119204E+05  0.3121969E+05  0.3124704E+05  0.3127426E+05  0.3130140E+05
  0.3132817E+05  0.3135538E+05  0.3138285E+05  0.3141049E+05  0.3143788E+05  0.3146531E+05  0.3149263E+05  0.3152015E+05  0.3154787E+05  0.3157545E+05
  0.3160250E+05  0.3162995E+05  0.3165723E+05  0.3168476E+05  0.3171229E+05  0.3173982E+05  0.3176733E+05  0.3179479E+05  0.3182206E+05  0.3184950E+05
  0.3187698E+05  0.3190436E+05  0.3193177E+05  0.3195896E+05  0.3198582E+05  0.3201262E+05  0.3203968E+05  0.3206722E+05  0.3209471E+05  0.3212210E+05
  0.3214951E+05  0.3217659E+05  0.3220386E+05  0.3223078E+05  0.3225738E+05  0.3228376E+05  0.3231058E+05  0.3233776E+05  0.3236509E+05  0.3239240E+05
  0.3241954E+05  0.3244629E+05  0.3247336E+05  0.3250008E+05  0.3252669E+05  0.3255320E+05  0.3258022E+05  0.3260725E+05  0.3263383E+05  0.3266041E+05
  0.3268728E+05  0.3271449E+05  0.3274154E+05  0.3276875E+05  0.3279591E+05  0.3282310E+05  0.3284984E+05  0.3287683E+05  0.3290393E+05  0.3293123E+05
  0.3295860E+05  0.3298590E+05  0.3301299E+05  0.3304013E+05  0.3306715E+05  0.3309427E+05  0.3312148E+05  0.3314894E+05  0.3317615E+05  0.3320269E+05
  0.3322987E+05
  0.3095975E+01  0.1238390E+02  0.1547988E+02  0.1857585E+02  0.2167183E+02  0.2476780E+02  0.2786378E+02  0.2786378E+02  0.3095975E+02  0.3095975E+02
  0.3405573E+02  0.3715170E+02  0.4024768E+02  0.4334365E+02  0.4643963E+02  0.5263158E+02  0.5572755E+02  0.6191951E+02  0.6811146E+02  0.7430341E+02
  0.8359133E+02  0.8978328E+02  0.9907121E+02  0.1052632E+03  0.1145511E+03  0.1176471E+03  0.1114551E+03  0.1114551E+03  0.1176471E+03  0.1269350E+03
  0.1300310E+03  0.1269350E+03  0.1300310E+03  0.1362229E+03  0.1362229E+03  0.1300310E+03  0.1300310E+03  0.1300310E+03  0.1300310E+03  0.1269350E+03
  0.1300310E+03  0.1393189E+03  0.1455108E+03  0.1517028E+03  0.1455108E+03  0.1393189E+03  0.1331269E+03  0.1300310E+03  0.1362229E+03  0.1455108E+03
  0.1517028E+03  0.1547988E+03  0.1547988E+03  0.1640867E+03  0.1640867E+03  0.1733746E+03  0.1764706E+03  0.1702786E+03  0.1795666E+03  0.1486068E+03
  0.1455108E+03  0.1393189E+03  0.1455108E+03  0.1517028E+03  0.1547988E+03  0.1609907E+03  0.1609907E+03  0.1547988E+03  0.1547988E+03  0.1517028E+03
  0.1517028E+03  0.1578947E+03  0.1671827E+03  0.1702786E+03  0.1702786E+03  0.1733746E+03  0.1640867E+03  0.1764706E+03  0.1733746E+03  0.1702786E+03
  0.1795666E+03  0.1795666E+03  0.1702786E+03  0.1609907E+03  0.1609907E+03  0.1671827E+03  0.1702786E+03  0.1795666E+03  0.1764706E+03  0.1795666E+03
  0.1733746E+03  0.1826625E+03  0.1640867E+03  0.1578947E+03  0.1671827E+03  0.1640867E+03  0.1671827E+03  0.1733746E+03  0.1733746E+03  0.1733746E+03
  0.1702786E+03  0.1733746E+03  0.1733746E+03  0.1764706E+03  0.1795666E+03  0.1795666E+03  0.1795666E+03  0.1857585E+03  0.1826625E+03  0.1826625E+03
  0.1826625E+03  0.1857585E+03  0.1826625E+03  0.1795666E+03  0.1857585E+03  0.1795666E+03  0.1764706E+03  0.1733746E+03  0.1764706E+03  0.1826625E+03
  0.1795666E+03  0.1764706E+03  0.1702786E+03  0.1640867E+03  0.1733746E+03  0.1795666E+03  0.1857585E+03  0.1764706E+03  0.1733746E+03  0.1702786E+03
  0.1702786E+03  0.1733746E+03  0.1733746E+03  0.1764706E+03  0.1764706E+03  0.1764706E+03  0.1795666E+03  0.1764706E+03  0.1764706E+03  0.1702786E+03
  0.1733746E+03  0.1764706E+03  0.1795666E+03  0.1795666E+03  0.1795666E+03  0.1795666E+03  0.1764706E+03  0.1764706E+03  0.1795666E+03  0.1795666E+03
  0.1795666E+03  0.1826625E+03  0.1857585E+03  0.1826625E+03  0.1795666E+03  0.1826625E+03  0.1826625E+03  0.1733746E+03  0.1733746E+03  0.1733746E+03
  0.1764706E+03  0.1795666E+03  0.1795666E+03  0.1764706E+03  0.1733746E+03  0.1826625E+03  0.1826625E+03  0.1795666E+03  0.1795666E+03  0.1795666E+03
  0.1826625E+03  0.1857585E+03  0.1857585E+03  0.1857585E+03  0.1857585E+03  0.1857585E+03  0.1888545E+03  0.1888545E+03  0.1888545E+03  0.1888545E+03
  0.1888545E+03  0.1919505E+03  0.1857585E+03  0.1857585E+03  0.1888545E+03  0.1857585E+03  0.1826625E+03  0.1919505E+03  0.1950464E+03  0.1888545E+03
  0.1919505E+03  0.1919505E+03  0.1919505E+03  0.1919505E+03  0.1950464E+03  0.1950464E+03  0.1919505E+03  0.2012384E+03  0.1981424E+03  0.1981424E+03
  0.1919505E+03  0.1919505E+03  0.1950464E+03  0.1950464E+03  0.1981424E+03  0.1981424E+03  0.1950464E+03  0.1950464E+03  0.1981424E+03  0.2012384E+03
  0.2012384E+03  0.1981424E+03  0.2012384E+03  0.2012384E+03  0.1950464E+03  0.1919505E+03  0.1888545E+03  0.1981424E+03  0.2012384E+03  0.1981424E+03
  0.1981424E+03  0.1950464E+03  0.1950464E+03  0.1950464E+03  0.1950464E+03  0.1950464E+03  0.2012384E+03  0.2012384E+03  0.2012384E+03  0.2043344E+03
  0.2043344E+03  0.1888545E+03  0.1950464E+03  0.1950464E+03  0.1950464E+03  0.1981424E+03  0.1950464E+03  0.1919505E+03  0.1919505E+03  0.1950464E+03
  0.1950464E+03  0.1919505E+03  0.1950464E+03  0.1950464E+03  0.1950464E+03  0.1950464E+03  0.1919505E+03  0.1857585E+03  0.1857585E+03  0.1981424E+03
  0.1950464E+03  0.1981424E+03  0.1950464E+03  0.1950464E+03  0.1950464E+03  0.1950464E+03  0.1919505E+03  0.1981424E+03  0.2012384E+03  0.2012384E+03
  0.2012384E+03  0.2012384E+03  0.2012384E+03  0.2043344E+03  0.2012384E+03  0.1981424E+03  0.2012384E+03  0.2043344E+03  0.2043344E+03  0.2012384E+03
  0.1950464E+03  0.1981424E+03  0.2012384E+03  0.2043344E+03  0.1981424E+03  0.1981424E+03  0.2012384E+03  0.2012384E+03  0.1981424E+03  0.2012384E+03
  0.2012384E+03  0.1950464E+03  0.1950464E+03  0.1981424E+03  0.1950464E+03  0.1950464E+03  0.1950464E+03  0.1950464E+03  0.1950464E+03  0.2012384E+03
  0.1981424E+03  0.1981424E+03  0.1981424E+03  0.2012384E+03  0.2043344E+03  0.1981424E+03  0.1981424E+03  0.1981424E+03  0.2012384E+03  0.1981424E+03
  0.1919505E+03  0.1981424E+03  0.2012384E+03  0.1950464E+03  0.1950464E+03  0.1919505E+03  0.1981424E+03  0.1950464E+03  0.2012384E+03  0.1981424E+03
  0.1950464E+03  0.1919505E+03  0.1919505E+03  0.1919505E+03  0.1950464E+03  0.1981424E+03  0.1981424E+03  0.1950464E+03  0.1857585E+03  0.1888545E+03
  0.1888545E+03  0.1919505E+03  0.1950464E+03  0.1981424E+03  0.1981424E+03  0.1919505E+03  0.1981424E+03  0.1919505E+03  0.1981424E+03  0.1950464E+03
  0.1950464E+03  0.1919505E+03  0.1919505E+03  0.1981424E+03  0.2012384E+03  0.2043344E+03  0.2012384E+03  0.1888545E+03  0.1857585E+03  0.1733746E+03
  0.1950464E+03  0.1950464E+03  0.1888545E+03  0.1888545E+03  0.2043344E+03  0.2012384E+03  0.1950464E+03  0.1950464E+03  0.1981424E+03  0.2012384E+03
  0.2012384E+03  0.2043344E+03  0.1981424E+03  0.1981424E+03  0.1981424E+03  0.1981424E+03  0.1919505E+03  0.1950464E+03  0.1950464E+03  0.2012384E+03
  0.1919505E+03  0.1919505E+03  0.1950464E+03  0.2012384E+03  0.2012384E+03  0.2043344E+03  0.2043344E+03  0.1919505E+03  0.1950464E+03  0.2012384E+03
  0.2012384E+03  0.2012384E+03  0.1950464E+03  0.1919505E+03  0.1950464E+03  0.2074303E+03  0.1857585E+03  0.2012384E+03  0.2012384E+03  0.1888545E+03
  0.1888545E+03  0.1950464E+03  0.1795666E+03  0.1888545E+03  0.1888545E+03  0.1888545E+03  0.1919505E+03  0.1919505E+03  0.1888545E+03  0.1826625E+03
  0.1826625E+03  0.1857585E+03  0.1857585E+03  0.1919505E+03  0.1950464E+03  0.1950464E+03  0.1950464E+03  0.1857585E+03  0.1795666E+03  0.1981424E+03
  0.1919505E+03  0.1857585E+03  0.1857585E+03  0.1857585E+03  0.1857585E+03  0.1919505E+03  0.2105263E+03  0.1702786E+03  0.1702786E+03  0.1919505E+03
  0.1919505E+03  0.1981424E+03  0.2012384E+03  0.1857585E+03  0.1857585E+03  0.1888545E+03  0.1950464E+03  0.1950464E+03  0.2012384E+03  0.2043344E+03
  0.1950464E+03  0.1826625E+03  0.1981424E+03  0.2012384E+03  0.2012384E+03  0.2043344E+03  0.1733746E+03  0.1795666E+03  0.1826625E+03  0.1857585E+03
  0.1826625E+03  0.1826625E+03  0.2074303E+03  0.2105263E+03  0.1950464E+03  0.1919505E+03  0.2012384E+03  0.2043344E+03  0.2012384E+03  0.2012384E+03
  0.2012384E+03  0.2012384E+03  0.2043344E+03  0.1857585E+03  0.1857585E+03  0.1826625E+03  0.1950464E+03  0.1981424E+03  0.1919505E+03  0.2043344E+03
  0.2074303E+03  0.2136223E+03  0.2012384E+03  0.1981424E+03  0.1950464E+03  0.1981424E+03  0.2043344E+03  0.2074303E+03  0.1981424E+03  0.2012384E+03
  0.2012384E+03  0.2074303E+03  0.2043344E+03  0.2043344E+03  0.1950464E+03  0.1981424E+03  0.2012384E+03  0.2043344E+03  0.2074303E+03  0.1857585E+03
  0.1857585E+03  0.2012384E+03  0.2043344E+03  0.2043344E+03  0.2074303E+03  0.1981424E+03  0.1857585E+03  0.1888545E+03  0.1919505E+03  0.1857585E+03
  0.1857585E+03  0.1919505E+03  0.1702786E+03  0.1919505E+03  0.2043344E+03  0.2012384E+03  0.1857585E+03  0.1857585E+03  0.2012384E+03  0.2012384E+03
  0.2012384E+03  0.2074303E+03  0.2105263E+03  0.1795666E+03  0.1795666E+03  0.1888545E+03  0.2012384E+03  0.2012384E+03  0.2074303E+03  0.1919505E+03
  0.1857585E+03  0.1795666E+03  0.1888545E+03  0.1888545E+03  0.1919505E+03  0.2012384E+03  0.2012384E+03  0.1888545E+03  0.1919505E+03  0.1857585E+03
  0.1764706E+03  0.1826625E+03  0.1919505E+03  0.1888545E+03  0.1888545E+03  0.1950464E+03  0.1950464E+03  0.1857585E+03  0.1857585E+03  0.1857585E+03
