# z, uu, uv, uw, vv, vw, ww, tke
1.250000000000000000e+02 7.980170021239547939e-02 -7.507148172700883922e-03 -1.395675439151422038e-02 4.610945810627584823e-02 4.643583493582686614e-03 2.340702310923847840e-02 7.465909071395490648e-02
1.281250000000000000e+02 7.703137173398179327e-02 -7.841352059514193271e-03 -1.296680023258005819e-02 4.389713809082618906e-02 4.793354113269511496e-03 2.232915531675933388e-02 7.162883257078365984e-02
1.312500000000000000e+02 7.322019312769265098e-02 -8.496825042583153534e-03 -1.192860889810807255e-02 4.230183233116438513e-02 4.913948762223802752e-03 2.105825824906300964e-02 6.829014185396002634e-02
1.343750000000000000e+02 6.962681258077209334e-02 -8.817160806462418648e-03 -1.105183261667702990e-02 4.131064533674056599e-02 5.012881375253012105e-03 1.996607850292295497e-02 6.545176821021780889e-02
1.375000000000000000e+02 6.628357105501964108e-02 -9.674000489695437285e-03 -1.004786016394699881e-02 4.038426637155662080e-02 5.110666164127372103e-03 1.890882718662612733e-02 6.278833230660119114e-02
1.406250000000000000e+02 6.318684516925733574e-02 -1.033617106603047613e-02 -9.179431999406824708e-03 3.930868261518892515e-02 5.067890460780064520e-03 1.771329358522175101e-02 6.010441068483400595e-02
1.437500000000000000e+02 5.878135967216800706e-02 -1.048669855537174081e-02 -8.404162111584482717e-03 3.781006435668485960e-02 5.123354844233855669e-03 1.701194243585092344e-02 5.680168323235190025e-02
1.468750000000000000e+02 5.478972677064493368e-02 -1.040731079970777691e-02 -7.504951527045332881e-03 3.792682931574127558e-02 5.022167025161930823e-03 1.606386424751841610e-02 5.439021016695231442e-02
1.500000000000000000e+02 5.100948083256565124e-02 -1.013012729014427064e-02 -6.746744931967530758e-03 3.742046685411381385e-02 5.026094750025514833e-03 1.534858611435370966e-02 5.188926690051658824e-02
1.531250000000000000e+02 4.693457783246123005e-02 -1.020509741786439217e-02 -5.993295182360948437e-03 3.696853712248655832e-02 4.842658892522161765e-03 1.447191340502277865e-02 4.918751417998528525e-02
1.562500000000000000e+02 4.361891279634837193e-02 -1.080406706930612561e-02 -5.292288544848965451e-03 3.621957096180956903e-02 4.753312878301132333e-03 1.353180179272083297e-02 4.668514277543938523e-02
1.593750000000000000e+02 3.999321749259107661e-02 -1.045007575173896933e-02 -4.531289441339831844e-03 3.495690829255035381e-02 4.584479098582849160e-03 1.269204465771294962e-02 4.382108522142719176e-02
1.625000000000000000e+02 3.660154523170260077e-02 -1.046469711276046960e-02 -3.908068853817837397e-03 3.509054679893960221e-02 4.364873231246450824e-03 1.196413986734974101e-02 4.182811594899597113e-02
1.656250000000000000e+02 3.298896752868195337e-02 -1.016413393233008000e-02 -3.264035129471540026e-03 3.446192389383881394e-02 4.091618385793502170e-03 1.116022026779738691e-02 3.930555584515907364e-02
1.687500000000000000e+02 2.942239071804009232e-02 -9.811725171582809032e-03 -2.691101108333166653e-03 3.333063047723434924e-02 3.805443811345904891e-03 1.049610537906151171e-02 3.662456328716797577e-02
1.718750000000000000e+02 2.613757254433570279e-02 -8.722119603674232530e-03 -2.112453008127707088e-03 3.228290393119114671e-02 3.499719479515623049e-03 9.835842174608562874e-03 3.412815932506770705e-02
1.750000000000000000e+02 2.188781704571393302e-02 -7.365612964721907942e-03 -1.618690791713876852e-03 3.189880979826277552e-02 3.081115981896464032e-03 9.309150478435255366e-03 3.154788866120598195e-02
1.781250000000000000e+02 1.789548848776222750e-02 -5.640785513643389697e-03 -1.262613529703078812e-03 3.053196521615542808e-02 2.761417866452029433e-03 8.862712092953424492e-03 2.864508289843554004e-02
1.812500000000000000e+02 1.492567376785275922e-02 -3.819518446826325984e-03 -8.948349788308058560e-04 2.890285918282831448e-02 2.340530768804522602e-03 8.490570718426912813e-03 2.615955183455399152e-02
1.843750000000000000e+02 1.240136346226145513e-02 -1.577065700787217643e-03 -6.407167968276808196e-04 2.735949716746117685e-02 1.946412372981667048e-03 8.163976849142738634e-03 2.396241873943268444e-02
