# z, u, v, w, u_mag
2.312500000000000000e+02 7.982654466835284346e+00 1.746653101184404352e-02 4.598016335979791640e-03 7.982674899953344116e+00
2.343750000000000000e+02 7.994341634698334254e+00 6.086976740274282864e-03 -4.766429818374192176e-03 7.994345372975218744e+00
2.375000000000000000e+02 8.000790901135710342e+00 7.431305878420721607e-03 5.024420418106560586e-03 8.000795929956192154e+00
2.406250000000000000e+02 8.000036619254647263e+00 2.161242793590501324e-03 -5.207847428104317444e-03 8.000038606285633236e+00
2.437500000000000000e+02 8.002599048801528170e+00 5.925151023478522107e-03 5.444267881753444595e-03 8.002603094202944689e+00
2.468750000000000000e+02 8.000700489502614587e+00 9.272737440421167064e-04 -5.647454531647429742e-03 8.000702536421826494e+00
2.500000000000000000e+02 8.002759470021603150e+00 5.736148332609873612e-03 5.866702475713677332e-03 8.002763676169381668e+00
2.531250000000000000e+02 8.000191849106714770e+00 7.437968040249772579e-04 -6.081161404937892971e-03 8.000194194909973078e+00
2.562500000000000000e+02 8.001902205427660064e+00 5.904583983667856077e-03 6.293128794204755176e-03 8.001906858543787138e+00
2.593750000000000000e+02 7.999111743608336766e+00 5.258725699975887700e-04 -6.510144284826877188e-03 7.999114410061489266e+00
2.625000000000000000e+02 8.000592875108463176e+00 5.968005944730565664e-03 6.721800836648635785e-03 8.000597924713986231e+00
2.656250000000000000e+02 7.998418217430606880e+00 3.419279639769585131e-05 -6.937225542427069395e-03 7.998421225916598765e+00
2.687500000000000000e+02 7.999575308104391880e+00 6.053636851308822307e-03 7.150698829648077272e-03 7.999580794582073828e+00
2.718750000000000000e+02 7.998410800946109234e+00 -3.370145006936631346e-04 -7.364572130232067103e-03 7.998414198526655916e+00
2.750000000000000000e+02 7.999331977025035734e+00 6.463064819545952938e-03 7.578721374143254641e-03 7.999338178054468784e+00
2.781250000000000000e+02 7.998972666978364288e+00 -3.360391610942970266e-04 -7.792320268253122989e-03 7.998976469539364587e+00
2.812500000000000000e+02 7.999659493028989488e+00 6.862810907061427275e-03 8.006194050428591322e-03 7.999666443154086259e+00
2.843750000000000000e+02 7.999688160318785712e+00 -1.108775174687508350e-04 -8.219972232045718447e-03 7.999692384247151900e+00
2.875000000000000000e+02 8.000088136792648186e+00 7.230051773670136128e-03 8.433621959092049356e-03 8.000095849180711483e+00
2.906250000000000000e+02 7.999880068135943212e+00 4.668448367783657326e-04 -8.647261622778264559e-03 7.999884755272191228e+00
2.937500000000000000e+02 8.000247634203997649e+00 7.288283726575214491e-03 8.860639621318848816e-03 8.000255860821004816e+00
2.968750000000000000e+02 7.999637162922866196e+00 3.586391111747289887e-04 -9.073624031038366941e-03 7.999642316859652880e+00
3.000000000000000000e+02 7.999792565875920580e+00 7.138508568946873994e-03 9.286526884055103237e-03 7.999801140961555923e+00
3.031250000000000000e+02 7.999289193076311477e+00 4.220897746083053043e-05 -9.499037215764130626e-03 7.999294833168551833e+00
3.062500000000000000e+02 7.999313913700565770e+00 6.659406607334907718e-03 9.711345507684687392e-03 7.999322580559643292e+00
3.093750000000000000e+02 7.998898827842817028e+00 -3.185603706721015869e-04 -9.923471838499134390e-03 7.998904989736984383e+00
3.125000000000000000e+02 7.998690740237336172e+00 6.245877151655435978e-03 1.013548748975606414e-02 7.998699600375460683e+00
3.156250000000000000e+02 7.998997597865395548e+00 -6.287354061306088017e-04 -1.034757471063468999e-02 7.999004315429950829e+00
3.187500000000000000e+02 7.998240891287059284e+00 5.788939598919918758e-03 1.055980472153341364e-02 7.998249957106482455e+00
3.218750000000000000e+02 7.999236716342282172e+00 -4.702138535280337654e-04 -1.077227872608367207e-02 7.999243983475468056e+00
3.250000000000000000e+02 7.998726464543906900e+00 5.213643633170996980e-03 1.098454926146803963e-02 7.998735706159910031e+00
3.281250000000000000e+02 7.999606648653701413e+00 5.447708286203539491e-04 -1.119705701429091552e-02 7.999614503464872683e+00
3.312500000000000000e+02 7.998549245560560905e+00 5.360048886954889812e-03 1.140942724857737720e-02 7.998559178927892255e+00
3.343750000000000000e+02 8.000470766382347776e+00 1.305107458401911710e-03 -1.162229991005841317e-02 8.000479314697290789e+00
3.375000000000000000e+02 7.998822600288040263e+00 5.307339172955104559e-03 1.183457196762273921e-02 7.998833115887683753e+00
3.406250000000000000e+02 8.000217035582084080e+00 2.427311548484820634e-03 -1.204690436280630300e-02 8.000226474054587200e+00
3.437500000000000000e+02 7.998656601813244116e+00 5.119468541760389436e-03 1.225911309558088032e-02 7.998667634584064601e+00
3.468750000000000000e+02 8.000051657817570216e+00 3.097441787416996446e-03 -1.247075087009965472e-02 8.000061977355084508e+00
3.500000000000000000e+02 7.998554652074772342e+00 4.843577815016361643e-03 1.268219800251758032e-02 7.998566172797421991e+00
3.531250000000000000e+02 7.999690251654029360e+00 3.501930219888290188e-03 -1.289305169900793226e-02 7.999701407971793188e+00
3.562500000000000000e+02 7.997863828710378264e+00 4.706144933542766307e-03 1.310379692663655136e-02 7.997875948018189796e+00
3.593750000000000000e+02 7.999183428716099442e+00 3.177846431665568103e-03 -1.331426663765061975e-02 7.999195140428210671e+00
3.625000000000000000e+02 7.998083252105144147e+00 4.686845181164382354e-03 1.352058689824447990e-02 7.998096053461262400e+00
3.656250000000000000e+02 7.999334405805696768e+00 2.785005586354286425e-03 -1.373264251603426543e-02 7.999346678175247582e+00
3.687500000000000000e+02 7.997438511434205033e+00 4.508229506104899191e-03 1.393397452190822151e-02 7.997451920702631334e+00
3.718750000000000000e+02 7.998704859481194696e+00 2.072799589976370878e-03 -1.414275797194866624e-02 7.998717631169966147e+00
3.750000000000000000e+02 7.997523326218027862e+00 4.518299574744258189e-03 1.434371708561820412e-02 7.997537465410983870e+00
3.781250000000000000e+02 7.999112886653466425e+00 2.939828473786145098e-03 -1.453363474957589455e-02 7.999126629986303527e+00
3.812500000000000000e+02 7.999464024571113718e+00 2.817198305943182605e-03 1.474125218704389756e-02 7.999478103072088508e+00
3.843750000000000000e+02 8.001331188907350622e+00 2.224601704626680450e-03 -1.491324399438187683e-02 8.001345396136871457e+00
3.875000000000000000e+02 8.001899131546078792e+00 1.964166427971038211e-03 1.513134449583747841e-02 8.001913679050398187e+00
3.906250000000000000e+02 8.002239057377725118e+00 2.901144478315065105e-03 -1.536780656365768251e-02 8.002254339718239962e+00
3.937500000000000000e+02 8.002195291463424454e+00 4.308383845493939449e-03 1.557169947531106616e-02 8.002211601970751431e+00
3.968750000000000000e+02 8.004539228126757777e+00 2.835226000705052488e-03 -1.587080636687580870e-02 8.004555463960588924e+00
4.000000000000000000e+02 8.002953266511415364e+00 2.391881141896537704e-03 1.614195079382143086e-02 8.002969903082014724e+00
