,step,time,z,<u>,<v>,<w>,<hvelmag>,<temperature0>,<velocity_mueff0>,<u'u'>,<u'v'>,<u'w'>,<v'u'>,<v'v'>,<v'w'>,<w'u'>,<w'v'>,<w'w'>,<temperature0'u'>,<temperature0'v'>,<temperature0'w'>,<u'u'u'>,<u'u'v'>,<u'u'w'>,<u'v'u'>,<u'v'v'>,<u'v'w'>,<u'w'u'>,<u'w'v'>,<u'w'w'>,<v'u'u'>,<v'u'v'>,<v'u'w'>,<v'v'u'>,<v'v'v'>,<v'v'w'>,<v'w'u'>,<v'w'v'>,<v'w'w'>,<w'u'u'>,<w'u'v'>,<w'u'w'>,<w'v'u'>,<w'v'v'>,<w'v'w'>,<w'w'u'>,<w'w'v'>,<w'w'w'>
10,226801.0,113400.0,109.37999999999928,8.311606805555558,2.3519599999999996,-7.773568055555553e-09,8.65077472222222,290.8902777777793,0.14003994444444448,0.383756263888889,0.03231842236111109,-0.10293534583333325,0.03231842236111109,0.2241385833333331,-0.012280832916666663,-0.10293534583333325,-0.012280832916666663,0.14640272222222217,0.0004392031388888892,6.37887002853642e-05,-0.0002143340694444445,-0.054994737916666675,2.2324208333333324,3.1349554166666653,-0.20459232083333345,-0.011810579144166675,0.06419443055555552,0.842729125,0.22925594444444458,-0.01284475319444445,-0.007564952362638884,0.1852166291666667,0.2612216944444445,-1.3462330555555557,-0.010237948513888893,0.5168754444444444,0.09691230972222223,0.02371141780555554,-0.005168826347222223,0.021619349027777787,-0.5918539583333335,-0.8339546666666664,0.08233488194444441,0.009134047222222224,-0.019746210387500015,-1.2058788888888894,-0.3333496666666666,0.010985568055555558
11,226801.0,113400.0,119.79000000000066,8.39834638888889,2.359385277777777,-8.421939722222225e-09,8.73580763888889,290.8905138888904,0.13484195833333334,0.37023847222222234,0.02945079097222222,-0.10105263611111111,0.02945079097222222,0.21726894444444453,-0.010793789562500005,-0.10105263611111111,-0.010793789562500005,0.14536569444444444,0.0004612840277777778,5.7249320861111125e-05,-0.00023491561111111084,-0.050118211111111116,2.1860262500000003,3.0595026388888886,-0.1892521263888889,-0.011234422559722228,0.05823429583333334,0.836101791666666,0.22582672222222214,-0.012586192361111114,-0.006765110951388888,0.17125271944444473,0.24072130972222233,-1.322798472222222,-0.010515632586111103,0.5020513333333332,0.08586076068472223,0.02065131052638887,-0.004804846426527774,0.0199124498611111,-0.5903626944444444,-0.828775597222222,0.07396758424999994,0.008758153611111109,-0.016698000300000005,-1.2093499999999995,-0.3314704861111111,0.011500408055555555
12,226801.0,113400.0,130.2099999999992,8.481357500000001,2.3652924999999976,-8.997304305555559e-09,8.816924027777786,290.89075000000145,0.1302677777777779,0.3582866666666667,0.02681064138888889,-0.09895279305555556,0.02681064138888889,0.21128023611111088,-0.009356299722222225,-0.09895279305555556,-0.009356299722222225,0.14375975000000002,0.00048140322222222205,4.9625038800000004e-05,-0.0002539873472222221,-0.04600978430555559,2.145502638888887,2.9928956944444454,-0.17449065555555562,-0.010371909861111115,0.05301988388888892,0.8269310972222215,0.22170069444444446,-0.012333015694444439,-0.0060297079736111115,0.15808883611111094,0.22148071249999993,-1.3027608333333331,-0.010399418922222221,0.4892969444444444,0.07486296270833334,0.01760060553055556,-0.004513839095833335,0.0185733911111111,-0.5866566249999999,-0.8206906805555559,0.06562438598611109,0.008361957083333333,-0.013752489100000008,-1.2074274999999983,-0.3281615000000001,0.011861567361111113
13,226801.0,113400.0,140.6200000000008,8.55965388888889,2.369515972222223,-8.94734402777778e-09,8.893144027777778,290.8910000000014,0.12625818055555552,0.3480511250000002,0.023815612638888897,-0.09695196805555546,0.023815612638888897,0.20578958333333314,-0.007974967458333336,-0.09695196805555546,-0.007974967458333336,0.14167870833333332,0.0005048213055555558,4.293877834722221e-05,-0.00027478381944444434,-0.0429195590416667,2.111726388888889,2.9363919444444435,-0.15711945833333346,-0.009588009111111108,0.04681058194444446,0.8177148055555558,0.2175401805555557,-0.01216851319444444,-0.005546564470833336,0.14198501111111114,0.19838362222222242,-1.284063750000001,-0.010112924266666665,0.47747155555555565,0.06403406738888887,0.01462163175138889,-0.004255854063888889,0.01752780361111112,-0.5826470277777777,-0.8123554166666671,0.05737248500000002,0.00796006361111111,-0.01091741041666667,-1.2005594444444443,-0.32353634722222213,0.01215776319444445
14,226801.0,113400.0,151.04000000000102,8.636352777777773,2.373281805555555,-9.978915277777774e-09,8.967704444444443,290.8912777777791,0.12252816666666656,0.3382791944444449,0.0206925936111111,-0.0945412291666667,0.0206925936111111,0.1995104583333333,-0.006612002031944446,-0.0945412291666667,-0.006612002031944446,0.1393070972222222,0.0005251676944444441,3.655675363888889e-05,-0.0002937351111111111,-0.04071572833333333,2.0781048611111124,2.880920555555555,-0.13925754166666665,-0.009596946476388892,0.03947347361111113,0.8042650277777779,0.21212288888888892,-0.012235502361111114,-0.005602945894305556,0.12405771236111117,0.1731281638888888,-1.2590880555555555,-0.009525610027777775,0.4639420416666667,0.053117978999999975,0.011656639673611111,-0.004015064334458333,0.016732407916666664,-0.5754096805555553,-0.7997681527777785,0.04897599030000001,0.007514668472222225,-0.008157047828194444,-1.1906,-0.3181170416666665,0.012485295833333326
15,226801.0,113400.0,161.4599999999989,8.706763472222224,2.376760555555555,-1.1296243055555566e-08,9.036162222222211,290.8917500000012,0.11938856944444447,0.330088416666667,0.018170751972222208,-0.09271596111111118,0.018170751972222208,0.19322772222222218,-0.0053547077333333335,-0.09271596111111118,-0.0053547077333333335,0.13667097222222224,0.0005496519166666671,3.0481931430555553e-05,-0.00031543602777777785,-0.03974663597222221,2.0498816666666655,2.8344252777777763,-0.1254180020277777,-0.010377553284722223,0.03276914755555556,0.7950300138888885,0.20812279166666675,-0.012237217916666675,-0.00571668272222222,0.10932398115277774,0.15247064638888883,-1.2315587499999991,-0.008468843123611115,0.4507750416666669,0.042865770916666664,0.008918617255555554,-0.0037865115027777793,0.016246224722222223,-0.5706612916666665,-0.7910212638888897,0.04125106292222223,0.0073039420833333315,-0.005401196194444444,-1.1771943055555552,-0.31210209722222226,0.012726127083333337
16,226801.0,113400.0,171.88,8.78225166666667,2.3796126388888883,-1.3721409722222216e-08,9.109281388888897,290.89213888889003,0.11602900000000003,0.3189223611111114,0.01658403914305556,-0.09035664305555556,0.01658403914305556,0.1858985138888891,-0.004145012930555554,-0.09035664305555556,-0.004145012930555554,0.13423783333333342,0.0005696193333333335,2.4191219791666664e-05,-0.0003360284027777777,-0.03891363097222224,2.0032044444444446,2.762132638888889,-0.11631389468055556,-0.010146365208333329,0.029281204277777785,0.780895722222223,0.20237208333333329,-0.01264932125,-0.005663897816666666,0.10050361883472225,0.13993119009722224,-1.1969858333333332,-0.006835268620555561,0.4355439305555555,0.032910728694444454,0.006325115553194441,-0.0035183491756944456,0.016718860138888875,-0.5618047083333336,-0.7768261666666667,0.033539463791666654,0.00695382152777778,-0.002889653252777776,-1.1660097222222214,-0.30659859722222227,0.012841390972222227
17,226801.0,113400.0,182.29000000000124,8.848287500000003,2.3813994444444426,-1.413177777777778e-08,9.173088749999998,290.89238888888997,0.11303180555555549,0.30729512499999956,0.015027797666666665,-0.08764078055555559,0.015027797666666665,0.1794996944444444,-0.003030355686111111,-0.08764078055555559,-0.003030355686111111,0.1319887916666667,0.0005837419027777776,1.7815739968055547e-05,-0.00035372670833333324,-0.039418546805555565,1.9479926388888875,2.6798120833333323,-0.10674365508333325,-0.009591640125,0.026167579387500004,0.7629377777777784,0.1961821666666666,-0.012542186666666668,-0.005493990094444445,0.09165802123611114,0.12741721052777774,-1.1665990277777774,-0.005912276305555556,0.4215740138888888,0.023524624416666657,0.0038883892363888867,-0.003310251056805553,0.016572277500000013,-0.5501835277777779,-0.7589078194444441,0.026244222466666675,0.006607977083333328,-0.0005906703676388911,-1.1548274999999997,-0.3013671805555556,0.012969561250000008
18,226801.0,113400.0,192.7099999999987,8.914942222222221,2.3815302777777805,-1.4633356944444433e-08,9.237164166666666,290.89266666666765,0.11036320833333338,0.2963306249999998,0.012892216578749992,-0.08546691249999995,0.012892216578749992,0.17399816666666656,-0.001984299805555556,-0.08546691249999995,-0.001984299805555556,0.12960315277777787,0.0006016975972222221,1.0234996769444445e-05,-0.00037484383333333347,-0.04093506111111111,1.8952609722222238,2.600996111111111,-0.09315644956944445,-0.008972639175000005,0.021716986388888908,0.7493033055555556,0.19092916666666648,-0.012632545000000014,-0.005163059283472229,0.07902077233333331,0.10971047308333333,-1.1415716666666664,-0.004914785661666661,0.40950697222222227,0.014601143263888897,0.0016043700893055542,-0.003105284090694448,0.0167176736111111,-0.5416566388888889,-0.7452184861111111,0.019179937902777774,0.006183183472222217,0.0014735225777777793,-1.1423244444444438,-0.2956875694444446,0.013000018749999995
19,226801.0,113400.0,203.1199999999993,8.977759166666663,2.3793941666666654,-1.4954456944444442e-08,9.29700041666667,290.8930555555565,0.1078770555555556,0.2854778888888889,0.010940568802777769,-0.08293783472222223,0.010940568802777769,0.16872344444444468,-0.0009841941837500001,-0.08293783472222223,-0.0009841941837500001,0.12719320833333336,0.0006147483194444447,3.3372190055555547e-06,-0.00039458858333333365,-0.04237277083333332,1.841439444444445,2.520679722222222,-0.08076848697263891,-0.008640916750000003,0.017394079444444436,0.7319213055555556,0.18468559722222208,-0.012672794861111107,-0.005125340064999998,0.06700247284722224,0.09303737358333336,-1.117303708333333,-0.004144433863888889,0.3973562500000001,0.006066641704999995,-0.0004555931228833345,-0.0027828720198611098,0.016700283888888875,-0.530535277777778,-0.7278940972222228,0.012346143930555558,0.005823924166666663,0.00349664138472222,-1.1289663194444437,-0.2898175833333331,0.012868057499999998
20,226801.0,113400.0,213.54000000000138,9.03944458333333,2.3756888888888894,-1.5147050000000006e-08,9.355376111111104,290.89355555555636,0.10556002777777775,0.2750069027777779,0.009635624068472222,-0.0805994888888889,0.009635624068472222,0.1637021666666668,-1.3244623611111357e-05,-0.0805994888888889,-1.3244623611111357e-05,0.12468418055555554,0.0006291280972222225,-4.191319986111101e-06,-0.00041478336111111096,-0.04322302916666664,1.7894404166666666,2.4427259722222208,-0.07284516815277779,-0.008706687541666666,0.014200661444444455,0.7158226527777777,0.17875108333333342,-0.01274288444444444,-0.005204898138888887,0.05893349027777781,0.08184075041666662,-1.0940415972222217,-0.003291448649722221,0.38565230555555546,-0.0022244690420833374,-0.002336365176250001,-0.0023550576525,0.01659347708333333,-0.5204778194444447,-0.711971916666667,0.005569795630555554,0.005457931944444447,0.005439242156944444,-1.1142900138888885,-0.2835390833333335,0.01271664805555555
21,226801.0,113400.0,223.9599999999986,9.09879513888889,2.3715005555555555,-1.532621944444445e-08,9.41144152777778,290.89386111111185,0.10327465277777781,0.2648502222222221,0.008946557588888893,-0.07816397083333335,0.008946557588888893,0.15930472222222206,0.0008951961236111121,-0.07816397083333335,0.0008951961236111121,0.12205468055555563,0.0006464208749999997,-1.1371219430555586e-05,-0.00043509063888888885,-0.0435472625,1.738226527777779,2.366263055555556,-0.06925689916666661,-0.009135348102777784,0.012101067027777784,0.6983852500000004,0.17258088888888878,-0.01279842763888888,-0.0048516799330555575,0.05526983327777779,0.07650613794444446,-1.0742833194444459,-0.0027029041297222207,0.37512219444444467,-0.010085322765277769,-0.004081682466111108,-0.001948886183333333,0.016526940138888876,-0.5092776805555553,-0.6946572083333339,-0.0008321791541666646,0.005171466805555558,0.007304259997222224,-1.0978435972222222,-0.276847263888889,0.012645435694444434
22,226801.0,113400.0,234.38000000000127,9.156737361111105,2.366737222222222,-1.546052222222222e-08,9.466077222222225,290.89416666666733,0.10109784305555555,0.2558191111111111,0.008146321195833337,-0.07578852638888889,0.008146321195833337,0.15555655555555556,0.001741658398611111,-0.07578852638888889,0.001741658398611111,0.11925012500000004,0.0006649194027777781,-2.183895758333334e-05,-0.00045449973611111084,-0.043467526388888886,1.6935627777777764,2.2989676388888878,-0.06493579378333336,-0.009680047291666669,0.009617974330555562,0.6811154166666671,0.16653747222222212,-0.012845724861111116,-0.004450173902777779,0.05080568118055559,0.07010359215694446,-1.0588012638888888,-0.0026565423952777793,0.3655285833333335,-0.017524267688888883,-0.005713315527777775,-0.0015840738404166658,0.016413778333333313,-0.4981639861111107,-0.6775470833333337,-0.006853838043055539,0.004957127133333332,0.009086363861111118,-1.0792440694444443,-0.26961740277777796,0.012644380416666674
23,226801.0,113400.0,244.7900000000015,9.212715000000001,2.361861805555554,-1.5609818055555548e-08,9.518839027777773,290.8946388888894,0.09903930000000004,0.24776194444444438,0.007195990290277781,-0.0734024694444445,0.007195990290277781,0.15200443055555563,0.0025546645968055584,-0.0734024694444445,0.0025546645968055584,0.11633673611111114,0.0006860181111111116,-3.460666048611119e-05,-0.00047442991666666646,-0.04283220972222221,1.6545148611111118,2.2396652777777764,-0.059260968638888856,-0.010015899055555545,0.006997257955555557,0.6633120694444442,0.16046538888888878,-0.012910967361111107,-0.004304635525694444,0.044940365455138895,0.06195343206944442,-1.0435961111111107,-0.0022955390750000002,0.3567330833333337,-0.024840497513888903,-0.007348378948611103,-0.0013112529668055542,0.016234653333333324,-0.48661202777777823,-0.6599883611111114,-0.012706388040277778,0.0047857565540277746,0.010822890374999995,-1.059065763888889,-0.26211898611111106,0.012663523611111114
24,226801.0,113400.0,255.20999999999844,9.267095833333327,2.3569138888888896,-1.5716336111111123e-08,9.57009583333333,290.89513888888933,0.09705913472222219,0.2409032638888889,0.006522722669305554,-0.07104819305555556,0.006522722669305554,0.148753513888889,0.003294252181944447,-0.07104819305555556,0.003294252181944447,0.11342320416666678,0.0007073604444444449,-4.76106886513889e-05,-0.0004939501250000003,-0.04203522361111107,1.6225580555555554,2.1903559722222226,-0.055654750527777755,-0.010628397083333336,0.004758293048611112,0.6454412499999999,0.15450999999999995,-0.012956170555555565,-0.004255781720694448,0.04077055111111117,0.05615732208333336,-1.029714305555556,-0.0018356692662499993,0.34877094444444456,-0.03166478699999999,-0.008906204412499997,-0.0011410250434722227,0.015983732500000004,-0.4749474305555554,-0.6424137499999995,-0.018154973459722234,0.004603663352777775,0.012368848927777757,-1.0383922083333335,-0.2546540555555555,0.012668433611111127
25,226801.0,113400.0,265.61999999999836,9.319571111111104,2.3519565277777774,-1.587157638888889e-08,9.61954041666666,290.8954722222226,0.09517744305555566,0.23450844444444455,0.006229274227777781,-0.06869116666666665,0.006229274227777781,0.14564572222222208,0.004015130169166666,-0.06869116666666665,0.004015130169166666,0.11054545972222225,0.0007297074444444449,-5.8921095277777835e-05,-0.0005143972083333334,-0.041148806944444435,1.5926822222222214,2.1442859722222223,-0.0544557497222222,-0.011081836527777784,0.003565412434722224,0.6271855138888889,0.14860250000000008,-0.012974484861111113,-0.004526458788611109,0.03884744113888888,0.05349468847222223,-1.0161882500000006,-0.0013905135527777768,0.3411583749999998,-0.03850250626388891,-0.010528548592083336,-0.0010852499741763894,0.015665258611111104,-0.462917986111111,-0.6244946805555559,-0.02353062939708332,0.004443312138888885,0.013886601747222204,-1.017605305555556,-0.24738377777777787,0.012592688333333331
26,226801.0,113400.0,276.0400000000016,9.37063694444444,2.3464112500000005,-1.6108249999999995e-08,9.667495972222218,290.8962222222224,0.09341414166666658,0.22832430555555555,0.005983446547222219,-0.06629974999999996,0.005983446547222219,0.14229347222222224,0.00467171075138889,-0.06629974999999996,0.00467171075138889,0.10769149444444458,0.00075366975,-7.024797786111122e-05,-0.0005341062777777781,-0.040192863888888875,1.5634761111111117,2.0992800000000003,-0.05343340654027777,-0.011403093888888886,0.002598621394583333,0.6083132083333334,0.14263993055555546,-0.012949594166666675,-0.0049207130709722205,0.03710973420833336,0.051111439611111115,-1.0005793749999998,-0.0010639698097222221,0.33279697222222226,-0.044833690458333304,-0.012016552916666657,-0.001053258035694444,0.015258125972222219,-0.45041497222222215,-0.6060045972222221,-0.028521356400000007,0.004295771301388886,0.015259093104166664,-0.996683374999999,-0.24023516666666678,0.012418352361111107
27,226801.0,113400.0,286.4599999999984,9.420096944444449,2.3395845833333335,-1.6463563888888886e-08,9.713598194444444,290.8968055555556,0.09177998333333333,0.22151066666666655,0.005990000995875002,-0.0639444555555555,0.005990000995875002,0.13859888888888888,0.005328441027777772,-0.0639444555555555,0.005328441027777772,0.10476340277777778,0.0007810806249999999,-8.105730305555557e-05,-0.0005545007222222224,-0.039361951388888906,1.5289408333333334,2.047235555555557,-0.054310178750000014,-0.011870036805555543,0.0020696179291666713,0.5895465833333331,0.13681608333333342,-0.012813917222222224,-0.005243967595416667,0.037196146347222236,0.051135837402777794,-0.9823487777777791,-0.000977529436111111,0.32324723611111134,-0.0511292112083334,-0.013394172119444442,-0.0009253680445833339,0.014745024305555552,-0.4379856527777778,-0.5876155416666663,-0.03349965614305553,0.00423535887986111,0.016704177783194447,-0.9746609583333332,-0.2328759027777778,0.012185610972222222
28,226801.0,113400.0,296.8800000000019,9.46915083333334,2.331554305555557,-1.6790458333333333e-08,9.759057499999999,290.89738888888877,0.0901992416666667,0.21396618055555552,0.006075755849999998,-0.06151240694444444,0.006075755849999998,0.1349421666666666,0.005931284201250004,-0.06151240694444444,0.005931284201250004,0.10161709722222219,0.0008073994444444444,-9.279500902777767e-05,-0.0005741482083333331,-0.038922013888888864,1.4881919444444445,1.9871120833333324,-0.05540858597222221,-0.011997109305555555,0.002063384784722219,0.5699525555555557,0.13092865277777768,-0.012520192638888894,-0.005216332455972222,0.038195130466666664,0.0522556638888889,-0.9640634999999996,-0.0008726852583333337,0.31368765277777794,-0.056951906483333335,-0.014606393104166667,-0.0007746854137499999,0.014129160138888878,-0.42489461111111115,-0.5683435972222224,-0.0381438979444444,0.004201582331527779,0.018033289861111128,-0.9503136388888892,-0.22500772222222215,0.01187983833333334
