# f, Suu, Svv, Sww
0.000000000000000000e+00 2.682394612323327210e-01 1.283921303529075852e-01 1.700056639725718716e-02
2.856734752178260420e-04 1.149976885092655898e+01 4.595406126853166739e+00 3.644702895600956394e-01
5.713469504356520840e-04 3.765228002811656705e+00 4.419819587702273012e+00 3.168813113970729844e-01
8.570204256534780718e-04 3.908863390925588099e+00 1.541923171581698337e+00 2.955104818821988055e-01
1.142693900871304168e-03 5.214921231017694225e+00 2.181054308605622882e+00 3.703679339764239797e-01
1.428367376089130156e-03 4.572821550039090965e+00 1.793071201277843141e+00 3.657036240818221096e-01
1.714040851306956144e-03 1.246200923123176985e+01 5.450108662831740780e+00 6.333213137056854514e-01
1.999714326524782131e-03 1.021485284578412944e+01 5.126235968730333603e+00 6.021968686815120098e-01
2.285387801742608336e-03 6.832541846940768160e+00 2.675809334908431758e+00 4.329598569769773087e-01
2.571061276960434107e-03 4.596662150731219754e+00 1.764214825045312018e+00 3.627882591129523160e-01
2.856734752178260311e-03 4.609942590278290453e+00 2.252265420402554952e+00 3.636918161161529217e-01
3.142408227396086082e-03 6.073624204505239987e+00 2.297785527916125226e+00 3.020323756571636764e-01
3.428081702613912287e-03 7.357912946014645961e+00 2.190683972847958572e+00 3.055474150331415339e-01
3.713755177831738492e-03 6.228183488371877630e+00 1.424324972097231079e+00 3.682807248272262912e-01
3.999428653049564263e-03 4.573253195778700153e+00 2.014796907722115726e+00 2.581336073071968662e-01
4.285102128267390467e-03 5.252951767170181974e+00 3.990189849973946767e+00 4.536757515943548591e-01
4.570775603485216672e-03 4.741491788954236064e+00 4.079853993175474258e+00 4.401976878707670737e-01
4.856449078703042009e-03 3.517901232719207183e+00 2.435913825521828002e+00 2.994754424695704742e-01
5.142122553920868214e-03 2.520467102421848349e+00 1.263915596727684054e+00 4.110760198594056170e-01
5.427796029138694418e-03 3.768874311104772445e+00 1.116537785168476571e+00 1.726748568862495059e-01
5.713469504356520623e-03 3.885868540139591154e+00 1.431464129542943553e+00 3.483297444223605321e-01
5.999142979574346828e-03 3.440340266999513563e+00 1.648897171011237672e+00 2.906797351925964890e-01
6.284816454792172165e-03 3.435488824023991139e+00 1.381634221034498511e+00 3.073895846241412322e-01
6.570489930009998369e-03 4.377419951274063692e+00 1.894710576005530944e+00 2.498407105420900054e-01
6.856163405227824574e-03 1.793882398776753595e+00 1.672154375629617329e+00 3.264267908865348677e-01
7.141836880445650779e-03 4.100281908489572302e+00 1.750564484334362403e+00 4.842715782447085671e-01
7.427510355663476983e-03 3.412723247377225544e+00 2.023410097750107717e+00 3.263907124281560379e-01
7.713183830881302321e-03 3.088291618644571468e+00 2.025345249994038532e+00 4.200074411362904048e-01
7.998857306099128525e-03 2.809902945209083569e+00 2.011488892717990140e+00 4.858038164945481796e-01
8.284530781316953862e-03 2.100368815150409407e+00 1.493902314574878210e+00 2.452218164483868368e-01
8.570204256534780934e-03 2.563130136704808049e+00 1.554887133649237585e+00 2.739127535499819577e-01
8.855877731752606272e-03 1.920567828412098832e+00 1.363778210717179640e+00 3.272909896691699738e-01
9.141551206970433344e-03 4.821125227618731302e+00 1.974431281978532127e+00 5.337955344798263058e-01
9.427224682188258681e-03 3.115878067391431916e+00 2.045371753777339485e+00 3.401556965378902953e-01
9.712898157406084018e-03 2.190274331731509871e+00 2.437213972480150925e+00 2.975950556917584811e-01
9.998571632623911090e-03 2.498348800027990091e+00 1.168759003560661425e+00 3.810941774431368390e-01
1.028424510784173643e-02 2.326712868643681986e+00 1.739361486642278409e+00 3.505663877538339745e-01
1.056991858305956350e-02 3.016389983843124512e+00 1.536008619450827117e+00 2.339324036153783148e-01
1.085559205827738884e-02 2.441289249027499775e+00 1.361703578999114761e+00 3.929642219872934161e-01
1.114126553349521417e-02 4.151890064649816026e+00 1.696868207139771156e+00 4.559830611589791305e-01
1.142693900871304125e-02 3.018089953921012647e+00 1.608960459930155240e+00 4.105517566607618241e-01
1.171261248393086658e-02 3.827913805089082189e+00 1.442754043322508561e+00 5.825598156222641100e-01
1.199828595914869366e-02 4.341393549447958300e+00 1.581014529433391713e+00 3.959656956714842080e-01
1.228395943436651899e-02 5.882958904031967862e+00 1.994154694616651513e+00 5.892632601371290413e-01
1.256963290958434433e-02 2.725611287680037353e+00 9.807296052115800356e-01 4.595168420563991440e-01
1.285530638480217140e-02 2.504378502697983677e+00 1.403559542576146235e+00 3.655849754623772263e-01
1.314097986001999674e-02 1.811958590514846756e+00 2.432997958827393337e+00 2.244063831445356483e-01
1.342665333523782381e-02 2.705753348845127526e+00 1.727034035950722357e+00 4.033140321565039654e-01
1.371232681045564915e-02 3.535218483292291936e+00 1.492715512691560775e+00 5.091681040643757372e-01
1.399800028567347449e-02 3.103174078851405504e+00 1.701845890578637777e+00 5.210482318600652141e-01
1.428367376089130156e-02 2.265147169511832814e+00 1.025329842257609148e+00 4.423200426272384522e-01
1.456934723610912689e-02 1.997407435431426848e+00 1.026134903468800097e+00 3.672456450336047395e-01
1.485502071132695397e-02 1.739867034013918623e+00 1.943233234100324003e+00 2.824124309730818849e-01
1.514069418654477930e-02 2.415265148347319535e+00 1.814038777585768702e+00 3.820454053352358992e-01
1.542636766176260464e-02 2.307563132860082078e+00 1.658719874307839071e+00 3.177460947237265021e-01
1.571204113698042998e-02 1.869721930258298359e+00 1.696221978186080559e+00 2.971294334300205175e-01
1.599771461219825705e-02 2.489578404982939475e+00 1.386721751824154358e+00 3.039830998385946725e-01
1.628338808741608412e-02 1.781550640535679131e+00 1.364886143732225054e+00 4.213060974668410563e-01
1.656906156263390772e-02 2.100789098740307281e+00 1.348350164455931255e+00 4.638264516126666681e-01
1.685473503785173480e-02 2.331389574860958547e+00 1.050014445119158868e+00 4.488876945641395722e-01
1.714040851306956187e-02 2.745776597642725747e+00 1.114239555405162729e+00 2.995254022334166155e-01
1.742608198828738894e-02 1.556738382657917974e+00 9.626011081624974430e-01 3.739144001862058642e-01
1.771175546350521254e-02 2.431635249932549758e+00 1.588115740275527932e+00 3.606250538747319823e-01
1.799742893872303962e-02 1.937153725843494989e+00 1.023694161981307804e+00 3.704080522519968555e-01
1.828310241394086669e-02 1.885579744448688588e+00 1.385324712607831854e+00 4.456589200646776661e-01
1.856877588915869029e-02 3.257041468158995201e+00 1.685019762316546821e+00 4.526389739695426684e-01
1.885444936437651736e-02 1.681607159302090260e+00 1.115638841944379234e+00 3.843064239862880038e-01
1.914012283959434443e-02 1.356370895904402740e+00 7.744532629573642746e-01 3.693720160043079681e-01
1.942579631481216804e-02 1.831029556079988962e+00 2.710160033520947476e+00 3.062855549356694462e-01
1.971146979002999511e-02 2.369694170058637361e+00 8.457358398229142260e-01 3.032323407432817586e-01
1.999714326524782218e-02 1.563786283196540339e+00 1.207632461438745031e+00 3.655934800322218070e-01
2.028281674046564925e-02 2.111968200671169082e+00 8.804746384405878201e-01 5.103742704659750551e-01
2.056849021568347285e-02 2.509518773643708567e+00 7.658930517079775013e-01 4.743635473242554523e-01
