# z, u, v, w, u_mag
1.125000000000000000e+02 7.332184506462423812e+00 2.796985469938198854e+00 2.250568248428204377e-04 7.847551045167122652e+00
1.187500000000000000e+02 7.522356317660019442e+00 2.737725281417910050e+00 -5.078105531740090186e-04 8.005059933830972696e+00
1.250000000000000000e+02 7.713344624452592058e+00 2.670227100001325127e+00 7.835296461504027542e-04 8.162462782461668453e+00
1.312500000000000000e+02 7.899338947340540429e+00 2.582423090173263436e+00 -1.084888441627378762e-03 8.310744009931609000e+00
1.375000000000000000e+02 8.085874638451006291e+00 2.482003368793028297e+00 1.377026107487007303e-03 8.458233343177878893e+00
1.437500000000000000e+02 8.269959433326388165e+00 2.377514658619813925e+00 -1.712475771450245677e-03 8.604929279976069267e+00
1.500000000000000000e+02 8.451819855113052782e+00 2.272575030187544254e+00 2.035033639977167508e-03 8.752020353751301940e+00
1.562500000000000000e+02 8.624809158789927821e+00 2.153245815554978737e+00 -2.374468640963677771e-03 8.889533520149017320e+00
1.625000000000000000e+02 8.809789546277730921e+00 2.002598354022674609e+00 2.703720921722784637e-03 9.034533708351833781e+00
1.687500000000000000e+02 8.969240769406010116e+00 1.829041412070624206e+00 -3.077071930928074878e-03 9.153834275046490276e+00
1.750000000000000000e+02 9.114836735379039823e+00 1.629537837767606856e+00 3.444208348673623646e-03 9.259354952689884399e+00
1.812500000000000000e+02 9.246523327202767817e+00 1.398203907864148610e+00 -3.885664080857534688e-03 9.351640653214646548e+00
1.875000000000000000e+02 9.340031486421404239e+00 1.150393891043983485e+00 4.325021450864590528e-03 9.410611721758851189e+00
1.937500000000000000e+02 9.387039600270746575e+00 8.882637798094106252e-01 -4.852923201299431423e-03 9.428973886401218252e+00
2.000000000000000000e+02 9.387038009913810654e+00 6.246953151827109307e-01 5.266252986372605034e-03 9.407802855598026426e+00
2.062500000000000000e+02 9.318445696729556360e+00 3.784759096428993996e-01 -5.914027364082289143e-03 9.326130451199858840e+00
2.125000000000000000e+02 9.176895058106607550e+00 1.527426658375436175e-01 6.281350674584025573e-03 9.178168264138271581e+00
2.187500000000000000e+02 8.947503177881186431e+00 4.540442138274777481e-03 -6.978199738995790810e-03 8.947507051077431939e+00
2.250000000000000000e+02 8.670968360160676625e+00 -5.897872372398115653e-02 7.492905447173908370e-03 8.671172177761878430e+00
2.312500000000000000e+02 8.400357935963057798e+00 -5.600572751578931224e-02 -8.173974974926695447e-03 8.400548607542187796e+00
2.375000000000000000e+02 8.174342889940241719e+00 -1.149226360728775390e-02 8.836053508809640217e-03 8.174355744049863759e+00
2.437500000000000000e+02 8.026501736417023025e+00 3.258437822514625992e-02 -9.414977784858591034e-03 8.026573397672041921e+00
2.500000000000000000e+02 7.953737936354681182e+00 5.164461517334730661e-02 1.023177111786410971e-02 7.953912183047046724e+00
2.562500000000000000e+02 7.946834253543586080e+00 4.123573371906234103e-02 -1.076775777259565692e-02 7.946948532841799917e+00
2.625000000000000000e+02 7.968448127068209708e+00 2.304903820066829881e-02 1.158205098329238673e-02 7.968489879258417119e+00
2.687500000000000000e+02 7.987491575977448299e+00 7.722270843370521685e-03 -1.218062523846333116e-02 7.987504596393598888e+00
2.750000000000000000e+02 7.998097849861103725e+00 1.964664109628625269e-03 1.295349007643237758e-02 7.998108580706005277e+00
2.812500000000000000e+02 8.002075292533458395e+00 6.529030207820376262e-03 -1.361308743208730632e-02 8.002089535350084049e+00
2.875000000000000000e+02 8.001259939696844015e+00 2.878760233759962948e-03 1.433616640098392229e-02 8.001273300889371498e+00
2.937500000000000000e+02 8.002727533113777270e+00 7.998976071973952495e-03 -1.504268822735368299e-02 8.002745668540555357e+00
3.000000000000000000e+02 7.997760107813460806e+00 3.873469269968038853e-03 1.574796214464451588e-02 7.997776550029906062e+00
3.062500000000000000e+02 8.000972335246787637e+00 5.877050170118425405e-03 -1.646992549232502434e-02 8.000991445286567583e+00
3.125000000000000000e+02 7.999862968077978920e+00 6.197785078246480402e-03 1.717360680720472765e-02 7.999883802489637041e+00
3.187500000000000000e+02 8.000070790909498797e+00 4.116747434727128889e-03 -1.789149827572369955e-02 8.000091856527857814e+00
3.250000000000000000e+02 7.997224950128942744e+00 6.331179043362057147e-03 1.860214484228877446e-02 7.997249091192901282e+00
3.312500000000000000e+02 7.998605646862780638e+00 5.460517319292157619e-03 -1.932365704829269379e-02 7.998630852526966706e+00
3.375000000000000000e+02 7.996445292005106786e+00 2.936245278811335652e-03 2.002434005172162856e-02 7.996470903077274706e+00
3.437500000000000000e+02 7.996616530717875371e+00 3.793574870400009090e-03 -2.075566302531446292e-02 7.996644366739608323e+00
3.500000000000000000e+02 7.993299107777348311e+00 6.543237740880935953e-03 2.145364973750051724e-02 7.993330576139169530e+00
3.562500000000000000e+02 7.994745290563924911e+00 5.911458410122043147e-05 -2.214181889648451224e-02 7.994775952122275875e+00
3.625000000000000000e+02 7.994533779875619750e+00 9.102130228673547055e-03 2.288884366002238643e-02 7.994571727460525246e+00
3.687500000000000000e+02 7.995852995412019659e+00 2.859592838914701805e-03 -2.350092102092772930e-02 7.995888042913020577e+00
3.750000000000000000e+02 8.000875797548760104e+00 1.239729926738246217e-03 2.429276391194635371e-02 8.000912773122218269e+00
3.812500000000000000e+02 8.000224148468547014e+00 7.888608025160200390e-03 -2.516756650690121430e-02 8.000267624416057544e+00
3.875000000000000000e+02 8.000111111318579660e+00 5.194586166496259656e-03 2.587154857939354125e-02 8.000154630642731135e+00
3.937500000000000000e+02 8.005835387432362893e+00 2.841340859434456252e-03 -2.692332427174990578e-02 8.005881162574924659e+00
4.000000000000000000e+02 8.002375081176928973e+00 4.946394569876775768e-03 2.795865959027941591e-02 8.002425450655993089e+00
