# z, u, v, w, u_mag
0.000000000000000000e+00 4.580969659161608476e+00 1.003304266779825760e+00 -1.847254192762360497e-02 4.689588863077775116e+00
1.041666700000000034e+01 6.673880324071197023e+00 1.445730799947501533e+00 1.774055906596506277e-02 6.828699060097573437e+00
2.083333299999999966e+01 7.629173460491835534e+00 1.634567815002197610e+00 -1.614347210145847950e-02 7.802330436722448859e+00
3.125000000000000000e+01 8.013463676031529204e+00 1.703170246487146988e+00 1.402285462611227961e-02 8.192471276485973064e+00
4.166666699999999679e+01 8.295973981159797006e+00 1.747168223779716367e+00 -1.197769391901790798e-02 8.477967006506778702e+00
5.208333300000000321e+01 8.498629957264647317e+00 1.776728611875925568e+00 1.045823161631380220e-02 8.682372088627806406e+00
6.250000000000000000e+01 8.665977017659905357e+00 1.800450119662107662e+00 -9.125785373629876143e-03 8.851037316832398361e+00
7.291666700000000390e+01 8.806502022010887387e+00 1.824208546273864417e+00 8.031321433779424826e-03 8.993457576822411426e+00
8.333333299999999610e+01 8.925536277305223365e+00 1.842218912929115771e+00 -7.105545411107383816e-03 9.113672083711422900e+00
9.375000000000000000e+01 9.029326637341336337e+00 1.860341074984601217e+00 6.327055563202606779e-03 9.218983049702865529e+00
1.041666670000000039e+02 9.116873725213530122e+00 1.876332964492941180e+00 -5.661233322236752796e-03 9.307955949868608414e+00
1.145833329999999961e+02 9.198342393844965770e+00 1.894375947898962131e+00 5.094115698601912184e-03 9.391389086626023897e+00
1.250000000000000000e+02 9.267256701603059810e+00 1.910610750068852948e+00 -4.598748593676724693e-03 9.462161558553844998e+00
1.354166669999999897e+02 9.331738388622621727e+00 1.928112576974626347e+00 4.155719712167711515e-03 9.528849706716291834e+00
1.458333330000000103e+02 9.384243879588415993e+00 1.943773506980734922e+00 -3.775755528058942490e-03 9.583438991007488639e+00
1.562500000000000000e+02 9.432848918294679308e+00 1.959137115550903419e+00 3.444194148003833830e-03 9.634151172541125518e+00
1.666666669999999897e+02 9.474294159723005038e+00 1.973965464002485293e+00 -3.148040834783397308e-03 9.677747640241353366e+00
1.770833330000000103e+02 9.511567369936203775e+00 1.988524131492182212e+00 2.878344345149558801e-03 9.717208978880099934e+00
1.875000000000000000e+02 9.542490264282429635e+00 2.002433513968119527e+00 -2.645730957691586407e-03 9.750326528977373286e+00
1.979166669999999897e+02 9.570136952360384086e+00 2.016691865948864848e+00 2.432269175143420958e-03 9.780315602527934971e+00
2.083333330000000103e+02 9.594363962571428317e+00 2.029201285517407083e+00 -2.233489691843612308e-03 9.806604034624372801e+00
2.187500000000000000e+02 9.614991714108665377e+00 2.044169205056097116e+00 2.054688837413087485e-03 9.829887976117744230e+00
2.291666669999999897e+02 9.631469298021599457e+00 2.056450943034431322e+00 -1.896844376263992580e-03 9.848563088992143832e+00
2.395833330000000103e+02 9.646160597603918418e+00 2.068785666556633984e+00 1.750217964132920511e-03 9.865510198270513342e+00
2.500000000000000000e+02 9.658859486534987937e+00 2.081711467560882323e+00 -1.613763644567785044e-03 9.880642277657587513e+00
2.604166670000000181e+02 9.670835263153437111e+00 2.093890078393421561e+00 1.485081834432979385e-03 9.894919532412300711e+00
2.708333329999999819e+02 9.680856350007562838e+00 2.105731475737820269e+00 -1.365654286479953258e-03 9.907223959435173199e+00
2.812500000000000000e+02 9.689090468448471327e+00 2.116727843964432587e+00 1.256512649574619347e-03 9.917611227005087571e+00
2.916666670000000181e+02 9.695626753036615142e+00 2.125816870188705909e+00 -1.161790527248999670e-03 9.925939595299553275e+00
3.020833329999999819e+02 9.703652009087742059e+00 2.134794172189294681e+00 1.079482733792431863e-03 9.935703781633636211e+00
3.125000000000000000e+02 9.710301966079004643e+00 2.142611491477177665e+00 -1.009480682020793890e-03 9.943879991979946098e+00
3.229166670000000181e+02 9.716318209215838664e+00 2.149794451334177570e+00 9.456404373201589058e-04 9.951304267278855420e+00
3.333333329999999819e+02 9.721426120272973037e+00 2.155937628152393426e+00 -8.867639976474638204e-04 9.957619879005191521e+00
3.437500000000000000e+02 9.725383683890301612e+00 2.161691805340731243e+00 8.267268371469708435e-04 9.962730546573776991e+00
3.541666670000000181e+02 9.728967685775250729e+00 2.165691869986217544e+00 -7.710994257567341465e-04 9.967097576585560503e+00
3.645833329999999819e+02 9.733050146852676221e+00 2.170546781349426801e+00 7.204007941826281363e-04 9.972138136335285452e+00
3.750000000000000000e+02 9.736258798824506400e+00 2.173764178677729308e+00 -6.692987024467371990e-04 9.975970456559643651e+00
3.854166670000000181e+02 9.740130651367298498e+00 2.176400750739016843e+00 6.165176557259465428e-04 9.980323928290911084e+00
3.958333329999999819e+02 9.743136401819819881e+00 2.178230934547921827e+00 -5.642557029315607752e-04 9.983656507866868424e+00
4.062500000000000000e+02 9.746367015402304546e+00 2.178391020479697904e+00 5.162986586193775646e-04 9.986844231467360444e+00
4.166666670000000181e+02 9.748136954790590281e+00 2.178201188877052275e+00 -4.758046091873939162e-04 9.988530158885710719e+00
4.270833329999999819e+02 9.751294823595387129e+00 2.177659549570637232e+00 4.385575000208048811e-04 9.991493984527391348e+00
4.375000000000000000e+02 9.753934276350010535e+00 2.175318587495287836e+00 -4.063638757040404490e-04 9.993560175912771015e+00
4.479166670000000181e+02 9.756324582215537333e+00 2.173012337418120943e+00 3.792819688072419254e-04 9.995391543905087772e+00
4.583333329999999819e+02 9.757636242851145170e+00 2.169234270012929233e+00 -3.532926930860769252e-04 9.995851263940277676e+00
4.687500000000000000e+02 9.759937414476286932e+00 2.163850431295832433e+00 3.293700201478425948e-04 9.996930885626740704e+00
4.791666670000000181e+02 9.760996853108506954e+00 2.158423892859492543e+00 -3.080348840336286347e-04 9.996792153613398568e+00
4.895833329999999819e+02 9.762858677457616707e+00 2.152005618990694646e+00 2.906359228191212739e-04 9.997226506619036002e+00
5.000000000000000000e+02 9.763998047159367033e+00 2.144114958248253267e+00 -2.755235555349610350e-04 9.996643781541337148e+00
5.104166670000000181e+02 9.764575567325749716e+00 2.135440157617779278e+00 2.561173684555024242e-04 9.995350956438585399e+00
5.208333330000000387e+02 9.765680045357793659e+00 2.125126153823297503e+00 -2.362544915080083436e-04 9.994231735044939668e+00
5.312500000000000000e+02 9.766805129242188244e+00 2.113988931169841656e+00 2.162715396021463890e-04 9.992969112354622041e+00
5.416666669999999613e+02 9.769128928848479276e+00 2.100552391725210022e+00 -2.008538776212475080e-04 9.992407138382073839e+00
5.520833330000000387e+02 9.772012888837657840e+00 2.087277460670549534e+00 1.909956978616911879e-04 9.992445303023277603e+00
5.625000000000000000e+02 9.774136676734078932e+00 2.072847350963999080e+00 -1.795236863463889928e-04 9.991518600698571007e+00
5.729166669999999613e+02 9.776145550546148755e+00 2.058672910900800623e+00 1.632670135720625079e-04 9.990553338338980183e+00
5.833333330000000387e+02 9.779065556377785740e+00 2.044465203965500688e+00 -1.466443460836473636e-04 9.990493538742949653e+00
5.937500000000000000e+02 9.781342474193049696e+00 2.030743358444381474e+00 1.302026299691061754e-04 9.989923883707607644e+00
6.041666669999999613e+02 9.785125145762030741e+00 2.015002486212792654e+00 -1.162500055317646690e-04 9.990440888728695512e+00
6.145833330000000387e+02 9.789706856008363545e+00 1.999031577995748821e+00 1.047354438564186528e-04 9.991720952236949671e+00
6.250000000000000000e+02 9.795826557097869980e+00 1.980267330987249608e+00 -1.014725705657290697e-04 9.993982021657631165e+00
6.354166669999999613e+02 9.802095810651604069e+00 1.960278681014369973e+00 9.709019349035619085e-05 9.996188013330865374e+00
6.458333330000000387e+02 9.810244190918039564e+00 1.938555348684593449e+00 -9.392697525486352872e-05 9.999944396554266035e+00
6.562500000000000000e+02 9.819560780700797409e+00 1.916132710238650727e+00 8.361707252027660421e-05 1.000476578916845938e+01
6.666666669999999613e+02 9.831773549786310795e+00 1.891825464000292278e+00 -7.946340155908585012e-05 1.001213137782520590e+01
6.770833330000000387e+02 9.844569080876578226e+00 1.865360514706070783e+00 7.330575383339097697e-05 1.001973603661041246e+01
6.875000000000000000e+02 9.860518952002740534e+00 1.837179569695937875e+00 -7.029221877742596861e-05 1.003020751425684054e+01
6.979166669999999613e+02 9.877022901229032925e+00 1.808132129640158015e+00 5.670556836307449335e-05 1.004116144640924269e+01
7.083333330000000387e+02 9.897079501397186618e+00 1.776391614716090528e+00 -5.114004206819132577e-05 1.005523494645576932e+01
