# f, Suu, Svv, Sww
0.000000000000000000e+00 1.777582810827984527e-01 3.701563590057192765e-02 1.891976443886121684e-02
2.499687539057617557e-04 1.306677312028155624e+00 8.829265944792888954e-01 4.709407466376414608e-01
4.999375078115235113e-04 2.044454396592129797e+00 6.048003933000196675e-01 4.578949440837056795e-01
7.499062617172853754e-04 8.777652973151957028e+00 1.540806825283643100e+00 5.193720765851064236e-01
9.998750156230470226e-04 4.568056164320719148e+00 7.425641217548174522e-01 4.599566754062393015e-01
1.249843769528808995e-03 3.140845575558204761e+00 1.377292725413497898e+00 4.441762232082764328e-01
1.499812523434570751e-03 5.431576939260437165e+00 1.074518008983825545e+00 3.140270443771427944e-01
1.749781277340332506e-03 3.617267761619502586e+00 1.361799312227918612e+00 5.221749663510851791e-01
1.999750031246094045e-03 5.013076924267974910e+00 1.068686171632860837e+00 5.301623823862051665e-01
2.249718785151856235e-03 2.550626742712408301e+00 9.250134904153612947e-01 5.035901856852268432e-01
2.499687539057617990e-03 2.534138262335062564e+00 6.368644270771390836e-01 9.433047280213455732e-01
2.749656292963379746e-03 2.903884674115728259e+00 8.753317694205509092e-01 4.944093975305394739e-01
2.999625046869141502e-03 2.279595984985153034e+00 7.716508772356992507e-01 4.997225572747619471e-01
3.249593800774903257e-03 4.351718669045797405e+00 2.011846369995361261e+00 5.640486498427231821e-01
3.499562554680665013e-03 2.772296775612119291e+00 1.166023396790557776e+00 7.637731416482573810e-01
3.749531308586426769e-03 4.387681743152043623e+00 1.173856974882553361e+00 9.631140187563747013e-01
3.999500062492188091e-03 2.805030588532124280e+00 9.785771009084162086e-01 5.744618940748170699e-01
4.249468816397950280e-03 1.595336633217632416e+00 4.486451193130409076e-01 6.788978438110454539e-01
4.499437570303712469e-03 3.184255371118094313e+00 1.356619152386356220e+00 4.075903198001941119e-01
4.749406324209473791e-03 3.209157581231538270e+00 2.117335737407451290e+00 6.868960367175176440e-01
4.999375078115235981e-03 4.302225795514250883e+00 8.415188940408862006e-01 8.549225832563472904e-01
5.249343832020997302e-03 1.777089001787140798e+00 1.001988002228247687e+00 4.871310167226136634e-01
5.499312585926759492e-03 2.036830912593707854e+00 1.059581384045435115e+00 3.945455978726064572e-01
5.749281339832520814e-03 2.959364301566251410e+00 1.062539987631141880e+00 8.375537515080362372e-01
5.999250093738283003e-03 2.574227937469257821e+00 6.008164825728735670e-01 9.981746090961391982e-01
6.249218847644044325e-03 1.477687836546484057e+00 9.218149225193903451e-01 5.213706447239083719e-01
6.499187601549806514e-03 1.998235565359798294e+00 1.071718666279344312e+00 5.086979153285126065e-01
6.749156355455567836e-03 2.991561239273085260e+00 1.590407056307977962e+00 1.083845259516716508e+00
6.999125109361330026e-03 3.071839173264174772e+00 2.713465155843074239e+00 8.274125663451579182e-01
7.249093863267091348e-03 2.585097257868093301e+00 9.850096532455783205e-01 5.629330122186904095e-01
7.499062617172853537e-03 4.821286009834089725e+00 9.162596422546871455e-01 8.626629044424717341e-01
7.749031371078614859e-03 2.215647261784752242e+00 8.581619342064396028e-01 4.118254253949411581e-01
7.999000124984376181e-03 2.588213810285287408e+00 1.465312372246267536e+00 8.535962232149120199e-01
8.248968878890138370e-03 3.151480987738311423e+00 8.305585607893457567e-01 5.581085639634522089e-01
8.498937632795900560e-03 2.623130185183082830e+00 1.151897461127933786e+00 8.055160842800227483e-01
8.748906386701662749e-03 2.261619262066551617e+00 8.193040319649741443e-01 9.268145030808524476e-01
8.998875140607424938e-03 3.721062514272296617e+00 1.008378894058914677e+00 7.146366363120026932e-01
9.248843894513185393e-03 4.161223257596882164e+00 1.368421373770353666e+00 7.448773998694275811e-01
9.498812648418947582e-03 2.219311045642442082e+00 1.878286417432167177e+00 1.177018515956148814e+00
9.748781402324709772e-03 1.942084470069402435e+00 7.871128133292705220e-01 7.389160193118473607e-01
9.998750156230471961e-03 3.801261476450118248e+00 1.702719233660385578e+00 8.846154375609879272e-01
1.024871891013623242e-02 2.061178447241486467e+00 1.089041456712998235e+00 9.935715195211931583e-01
1.049868766404199460e-02 2.850073545410590992e+00 1.752574693175969811e+00 1.011422340973489042e+00
1.074865641794775679e-02 2.583266789445273659e+00 1.340704903219863908e+00 1.150943272417668028e+00
1.099862517185351898e-02 1.662188850647299931e+00 1.004935938180068655e+00 4.943406612705911196e-01
1.124859392575927944e-02 1.736023533046195277e+00 1.456898634883884824e+00 5.949429681476945397e-01
1.149856267966504163e-02 2.496169882431671372e+00 1.039021537595528066e+00 7.497863226720837826e-01
1.174853143357080382e-02 3.333486644484140893e+00 1.804199619242824904e+00 1.194368440066261305e+00
1.199850018747656601e-02 1.506067449655181356e+00 1.095266667780248726e+00 7.146084628865436716e-01
1.224846894138232646e-02 2.208031562120685187e+00 8.630226814149990489e-01 8.950565811311038678e-01
1.249843769528808865e-02 1.266373483528838273e+00 1.501608544119706456e+00 4.062549523168275667e-01
1.274840644919385084e-02 1.765870298203885191e+00 8.659391426460033570e-01 4.159199430214389759e-01
1.299837520309961303e-02 1.609889151495175641e+00 1.252250300612735456e+00 5.557094288233882518e-01
