# f, Suu, Svv, Sww
0.000000000000000000e+00 2.002879297218985166e-01 2.166354054621602576e-02 1.431355869532793118e-02
2.499687539057617557e-04 1.104554072612752869e+01 1.350535121905418690e+00 6.335651105050401632e-01
4.999375078115235113e-04 7.470161979672249153e+00 1.634869636409985727e+00 6.103261573887475144e-01
7.499062617172853754e-04 1.105930845159594611e+01 1.659782114799550179e+00 7.649565636083099918e-01
9.998750156230470226e-04 1.103540101396942852e+01 2.012130058210139794e+00 9.710716126496604650e-01
1.249843769528808995e-03 7.318958064853363865e+00 1.072637523127240922e+00 6.900748457052916507e-01
1.499812523434570751e-03 9.208335003718342904e+00 1.813592217960689368e+00 5.504925535413510707e-01
1.749781277340332506e-03 7.204890556610116015e+00 1.585863584902456713e+00 6.958406165739587923e-01
1.999750031246094045e-03 5.997023644428216116e+00 1.741601573479333753e+00 1.012332479807662944e+00
2.249718785151856235e-03 8.707337207527537259e+00 1.179482807943193157e+00 6.665702467851585267e-01
2.499687539057617990e-03 4.567617827465949354e+00 1.525646754148753281e+00 7.310594313918424847e-01
2.749656292963379746e-03 4.049149528537139275e+00 1.325977884870411350e+00 8.100114725682348027e-01
2.999625046869141502e-03 4.553215018080903675e+00 1.199160246474490821e+00 1.008885221999922255e+00
3.249593800774903257e-03 1.046950356660514103e+01 2.348753869688652962e+00 9.255724528565496545e-01
3.499562554680665013e-03 8.218982586868911255e+00 2.548657643558345232e+00 1.277833285307391709e+00
3.749531308586426769e-03 5.654486546213020048e+00 1.663696567958989680e+00 1.194633314106291699e+00
3.999500062492188091e-03 5.005139688990230873e+00 1.726746047226158876e+00 8.651729838991889521e-01
4.249468816397950280e-03 3.268645324988851186e+00 1.308307527587690311e+00 8.331129530439995712e-01
4.499437570303712469e-03 7.303343847161660740e+00 2.676233614376327896e+00 7.984552994621948452e-01
4.749406324209473791e-03 8.394591882511207359e+00 2.270938321808162463e+00 1.112049035466148528e+00
4.999375078115235981e-03 6.149762879612945987e+00 1.651536396226785497e+00 9.533364920108877705e-01
5.249343832020997302e-03 4.075176007379950782e+00 1.411832765390565791e+00 5.316312984609209424e-01
5.499312585926759492e-03 5.286684350112762054e+00 1.111726487463775115e+00 7.198212271906299087e-01
5.749281339832520814e-03 2.505258032948010971e+00 1.657208709565191951e+00 5.945447184065035806e-01
5.999250093738283003e-03 2.828148022937396977e+00 9.426660648079562277e-01 5.673364500440647440e-01
