# z, u, v, w, u_mag
2.916666670000000181e+02 9.725262466019087171e+00 2.166445520888158338e+00 6.368074199295984490e-05 9.963644726303284571e+00
3.020833329999999819e+02 9.788865959231069169e+00 2.131492899185579937e+00 -6.896124734844551044e-05 1.001824130033944549e+01
3.125000000000000000e+02 9.851042479716673128e+00 2.094709700627677584e+00 7.531156711932606676e-05 1.007128823302947396e+01
3.229166670000000181e+02 9.913417268471588883e+00 2.053117013266303914e+00 -8.387584416163727243e-05 1.012379036804049015e+01
3.333333329999999819e+02 9.972772524444808440e+00 2.012161210345475570e+00 8.151771381934191831e-05 1.017373994986039420e+01
3.437500000000000000e+02 1.003138552576674769e+01 1.966752019904412840e+00 -7.795728512871618254e-05 1.022236807596156005e+01
3.541666670000000181e+02 1.008972458368053893e+01 1.920653804217810956e+00 7.589142013183150103e-05 1.027090323272219763e+01
3.645833329999999819e+02 1.014895340438100213e+01 1.870675595565135962e+00 -7.116078252112807158e-05 1.031991678228092901e+01
3.750000000000000000e+02 1.020276171391582665e+01 1.815121234266859007e+00 5.903402455287020545e-05 1.036296346078273523e+01
3.854166670000000181e+02 1.025814738443163776e+01 1.757096012757879411e+00 -4.849383106139275616e-05 1.040754409844719142e+01
3.958333329999999819e+02 1.031153809503188512e+01 1.698479496424607049e+00 3.221312115042479360e-05 1.045048565790634854e+01
4.062500000000000000e+02 1.036437107750548492e+01 1.632330177211169131e+00 -2.451370933002305729e-05 1.049212512507677708e+01
4.166666670000000181e+02 1.041695989275696554e+01 1.565001220287348893e+00 9.721228359136388662e-06 1.053386359447010356e+01
4.270833329999999819e+02 1.046954845715397475e+01 1.488741145432259882e+00 -7.870321274980959594e-06 1.057486619749205481e+01
4.375000000000000000e+02 1.052226067664158649e+01 1.402127215803190774e+00 -7.666856680456868189e-06 1.061526874254969677e+01
4.479166670000000181e+02 1.056980253489398969e+01 1.306690294686768450e+00 4.651764300309940121e-06 1.065026596629875932e+01
4.583333329999999819e+02 1.061231413970702597e+01 1.198842295013471837e+00 -2.626998496235890260e-05 1.067981433587817364e+01
4.687500000000000000e+02 1.064599691179535235e+01 1.077078621969355110e+00 1.191091309167518597e-05 1.070034338720031286e+01
4.791666670000000181e+02 1.066380626039342516e+01 9.380779371610563633e-01 -4.841375236981708104e-05 1.070498735065755369e+01
4.895833329999999819e+02 1.065699958026425875e+01 7.832823045042639487e-01 2.074877074184126204e-05 1.068574617061123178e+01
5.000000000000000000e+02 1.062047114680317605e+01 6.174663937755271448e-01 -8.190907207105615898e-05 1.063840552593432776e+01
5.104166670000000181e+02 1.054349911838463250e+01 4.578741702174048966e-01 3.876603509654101071e-05 1.055343652165647050e+01
5.208333330000000387e+02 1.043538464109473729e+01 3.214848168713251297e-01 -1.038278362181389028e-04 1.044033548818499213e+01
5.312500000000000000e+02 1.031441766604437227e+01 2.208849659877278326e-01 5.879687967088012188e-05 1.031678253920594734e+01
5.416666669999999613e+02 1.019918272202561838e+01 1.602352784717737677e-01 -1.201282969803812718e-04 1.020044134124419344e+01
5.520833330000000387e+02 1.010539063987794428e+01 1.294882217905149457e-01 8.876177163802046106e-05 1.010622022281297205e+01
5.625000000000000000e+02 1.004202604023720902e+01 1.160715990082470256e-01 -1.300976255206666746e-04 1.004269683032520533e+01
5.729166669999999613e+02 1.000944670357371535e+01 1.047229738714277048e-01 1.380374966653618934e-04 1.000999451708109333e+01
5.833333330000000387e+02 9.995331485306515162e+00 8.600751814166961162e-02 -1.279910406929909842e-04 9.995701516687978128e+00
5.937500000000000000e+02 9.988233314046365052e+00 6.462177804640120704e-02 1.836809437240636070e-04 9.988442358233950102e+00
6.041666669999999613e+02 9.985005851888923090e+00 4.598397289287824846e-02 -1.421072013486774093e-04 9.985111737392502462e+00
6.145833330000000387e+02 9.984664285922990601e+00 3.178610323785665409e-02 2.075436719972519810e-04 9.984714883361441196e+00
6.250000000000000000e+02 9.986123505997394290e+00 2.223931132480800460e-02 -1.724383849688214876e-04 9.986148271167261115e+00
6.354166669999999613e+02 9.988006864807765339e+00 1.631804147596595950e-02 2.236446142421490081e-04 9.988020197213337781e+00
6.458333330000000387e+02 9.989454612657226562e+00 1.310169278997994416e-02 -2.067619123104507306e-04 9.989463206571372211e+00
6.562500000000000000e+02 9.990143587358137012e+00 1.140838629918285684e-02 2.395532732547323333e-04 9.990150104212480286e+00
6.666666669999999613e+02 9.990199538975776505e+00 1.055665580454848498e-02 -2.398021095888489874e-04 9.990205119467699291e+00
6.770833330000000387e+02 9.989819100766494486e+00 1.015545021113364692e-02 2.588221067517401208e-04 9.989824266031758881e+00
6.875000000000000000e+02 9.989297178239574748e+00 9.961398739556596299e-03 -2.693502622700572492e-04 9.989302148658811831e+00
6.979166669999999613e+02 9.988862936183990016e+00 9.838745303271109049e-03 2.818835928885104472e-04 9.988867785602018046e+00
7.083333330000000387e+02 9.988758698039504225e+00 9.715484821708477228e-03 -2.961830189532246708e-04 9.988763427273145368e+00
7.187500000000000000e+02 9.989105282451699708e+00 9.566546831739264692e-03 3.072922897173407464e-04 9.989109868108933199e+00
7.291666669999999613e+02 9.989779052617819843e+00 9.421110548850669675e-03 -3.217928914347476855e-04 9.989783500206419475e+00
7.395833330000000387e+02 9.990382197699117839e+00 9.330861703060204862e-03 3.339812011188819782e-04 9.990386560720612152e+00
7.500000000000000000e+02 9.990741301050338308e+00 9.362904687066925941e-03 -3.470323062493078079e-04 9.990745694337766380e+00
7.604166669999999613e+02 9.990739974263959766e+00 9.451368933714556983e-03 3.609130988664110756e-04 9.990744451340392018e+00
7.708333330000000387e+02 9.990499816784643272e+00 9.637320670970265027e-03 -3.729205012119530724e-04 9.990504472057123664e+00
7.812500000000000000e+02 9.990085759718065006e+00 9.851120271186624908e-03 3.874691968979322438e-04 9.990090624274868603e+00
7.916666669999999613e+02 9.989619714029451814e+00 1.014532192621361677e-02 -3.995350593409963255e-04 9.989624873743313316e+00
8.020833330000000387e+02 9.989147472869010613e+00 1.046137882637735057e-02 4.140278126855433441e-04 9.989152959415093846e+00
8.125000000000000000e+02 9.988742428256571770e+00 1.075174565446287804e-02 -4.264863847622126598e-04 9.988748223875614229e+00
8.229166669999999613e+02 9.988508116680863580e+00 1.088341658511713522e-02 4.407085250817734134e-04 9.988514055653125112e+00
8.333333330000000387e+02 9.988455110388704483e+00 1.098559860884713163e-02 -4.539542212211074702e-04 9.988461161845775038e+00
8.437500000000000000e+02 9.988574018282848854e+00 1.107476899294000151e-02 4.675413659980452133e-04 9.988580168763645517e+00
8.541666669999999613e+02 9.988744327148564750e+00 1.123578907131182573e-02 -4.816749694651232204e-04 9.988750658020725481e+00
8.645833330000000387e+02 9.988971409843534488e+00 1.127531193905684063e-02 4.947735471496400497e-04 9.988977785746232740e+00
8.750000000000000000e+02 9.989208719042427020e+00 1.119375978334384743e-02 -5.095695403302385323e-04 9.989215003818490146e+00
8.854166669999999613e+02 9.989474400094445983e+00 1.095896759249805931e-02 5.225780799072957290e-04 9.989480425037172040e+00
8.958333330000000387e+02 9.989745125928795488e+00 1.063360669833692158e-02 -5.375710432653602955e-04 9.989750799874448361e+00
9.062500000000000000e+02 9.989968154298868086e+00 1.029638481638212727e-02 5.510327324456802981e-04 9.989973475594561947e+00
9.166666669999999613e+02 9.990107276505405309e+00 1.008846566930535898e-02 -5.656989454250289581e-04 9.990112386416937440e+00
9.270833330000000387e+02 9.990130389104026065e+00 1.003524205312076450e-02 5.799906203284079529e-04 9.990135446217530912e+00
9.375000000000000000e+02 9.990032476467270328e+00 1.011705954687702226e-02 -5.942289716791885300e-04 9.990037616989873470e+00
9.479166669999999613e+02 9.989854157461387274e+00 1.026762371830606570e-02 6.091034361550896371e-04 9.989859452587527500e+00
9.583333330000000387e+02 9.989693005821560945e+00 1.046355558804657783e-02 -6.234416911322801730e-04 9.989698505222031955e+00
9.687500000000000000e+02 9.989614128538574889e+00 1.060024192078245532e-02 6.384008090528881744e-04 9.989619773033499683e+00
9.791666669999999613e+02 9.989680576929975686e+00 1.067338303468064881e-02 -6.531870819328850159e-04 9.989686300222382798e+00
9.895833330000000387e+02 9.989841505138880251e+00 1.071821292518330450e-02 6.681242132464533480e-04 9.989847277324800601e+00
1.000000000000000000e+03 9.990066586674991811e+00 1.076450109128935032e-02 -6.833482645587284033e-04 9.990072409529808795e+00
1.010416666999999961e+03 9.990343475523308925e+00 1.071733041978982330e-02 6.984433961018239557e-04 9.990349248546101180e+00
1.020833333000000039e+03 9.990530716844570946e+00 1.059132496291438109e-02 -7.138449995351907719e-04 9.990536356470260060e+00
1.031250000000000000e+03 9.990532631657732310e+00 1.031335083263083818e-02 7.293676378122357232e-04 9.990537981580397187e+00
1.041666666999999961e+03 9.990334433925474045e+00 1.002740199166066680e-02 -7.447960889388987151e-04 9.990339493990628483e+00
1.052083333000000039e+03 9.990044815834329128e+00 9.732611868959812479e-03 7.607760041016997828e-04 9.990049585707383883e+00
1.062500000000000000e+03 9.989745481570595942e+00 9.580116161822933157e-03 -7.764067747461980695e-04 9.989750105382681156e+00
1.072916666999999961e+03 9.989638506163990073e+00 9.530803761605102786e-03 7.925572159382747971e-04 9.989643084124757877e+00
1.083333333000000039e+03 9.989699263902528159e+00 9.581693238430560519e-03 -8.087534879407699828e-04 9.989703891814922798e+00
1.093750000000000000e+03 9.989868385420791697e+00 9.579831023865909706e-03 8.248946438651297850e-04 9.989873012788672568e+00
1.104166666999999961e+03 9.990085180327584524e+00 9.554699447046732796e-03 -8.415911833802253248e-04 9.990089784919756966e+00
1.114583333000000039e+03 9.990304825973669978e+00 9.505607951026283017e-03 8.580179836715515294e-04 9.990309385031585165e+00
1.125000000000000000e+03 9.990467517436847800e+00 9.468193063922663785e-03 -8.749515810386403842e-04 9.990472042360208249e+00
1.135416666999999961e+03 9.990503996432792633e+00 9.432977130353717779e-03 8.918404685605481894e-04 9.990508489520269819e+00
1.145833333000000039e+03 9.990485601171554819e+00 9.479462064266624272e-03 -9.089301203712437478e-04 9.990490139806512460e+00
1.156250000000000000e+03 9.990399058765740747e+00 9.550716835953300399e-03 9.262498911603276892e-04 9.990403666895463886e+00
1.166666666999999961e+03 9.990229524977124242e+00 9.680168132876957113e-03 -9.435739321707116737e-04 9.990234259401102435e+00
1.177083333000000039e+03 9.990082851323800028e+00 9.727373878126908957e-03 9.612563561450137217e-04 9.990087633355885899e+00
1.187500000000000000e+03 9.989937659201467923e+00 9.788648236958904375e-03 -9.789061821786561486e-04 9.989942502868739638e+00
1.197916666999999961e+03 9.989805706415211262e+00 9.754606188825154164e-03 9.969520999140721925e-04 9.989810518632538106e+00
1.208333333000000039e+03 9.989663980076038285e+00 9.766740051118612265e-03 -1.014977306574023352e-03 9.989668806032499404e+00
1.218750000000000000e+03 9.989546047985925270e+00 9.670449068820079208e-03 1.033332401712087510e-03 9.989550782201984447e+00
1.229166666999999961e+03 9.989508065517906488e+00 9.616109614710448630e-03 -1.051825108745243001e-03 9.989512749225934130e+00
1.239583333000000039e+03 9.989495702657848142e+00 9.518581357339316040e-03 1.070497520363232653e-03 9.989500294948472359e+00
1.250000000000000000e+03 9.989553032542731970e+00 9.511362630367429030e-03 -1.089447860320466241e-03 9.989557619979947845e+00
1.260416666999999961e+03 9.989626421956316449e+00 9.576738053559567809e-03 1.108480226382454461e-03 9.989631073912985215e+00
1.270833333000000039e+03 9.989737974221876371e+00 9.722914817383158589e-03 -1.127922139168357563e-03 9.989742769505705056e+00
1.281250000000000000e+03 9.989837389445337834e+00 9.814347663212038414e-03 1.147294331367815874e-03 9.989842276295677337e+00
1.291666666999999961e+03 9.989910670452269770e+00 9.892494387395906960e-03 -1.167146832725221442e-03 9.989915636645438468e+00
1.302083333000000039e+03 9.989899226782535280e+00 9.860056532123307946e-03 1.187113255941998121e-03 9.989904163265181936e+00
1.312500000000000000e+03 9.989834126927362945e+00 9.739195368586443455e-03 -1.207179554813152950e-03 9.989838947286962423e+00
1.322916666999999961e+03 9.989747778264815636e+00 9.541082293499687436e-03 1.227806365908747435e-03 9.989752410000290794e+00
1.333333333000000039e+03 9.989636605537407732e+00 9.379482133555801585e-03 -1.248268553127253062e-03 9.989641086823510818e+00
1.343750000000000000e+03 9.989599119268959271e+00 9.234278992189160970e-03 1.269312225866063570e-03 9.989603467944119686e+00
1.354166666999999961e+03 9.989620129303352414e+00 9.249749267996480728e-03 -1.290425833573815217e-03 9.989624494986941272e+00
1.364583333000000039e+03 9.989689687120746342e+00 9.405800741660469769e-03 1.311773545490643776e-03 9.989694201265823637e+00
1.375000000000000000e+03 9.989839525268575215e+00 9.723267743328123727e-03 -1.333573698762623291e-03 9.989844346183412327e+00
1.385416666999999961e+03 9.990041792560134581e+00 1.006701449557890170e-02 1.355349457946285760e-03 9.990046956789099042e+00
1.395833333000000039e+03 9.990327653822651754e+00 1.031481544395633498e-02 -1.377649912093332823e-03 9.990333073730351288e+00
1.406250000000000000e+03 9.990589393205761226e+00 1.042199605143239761e-02 1.400041411623521382e-03 9.990594927318047880e+00
1.416666666999999961e+03 9.990769426683552723e+00 1.040212727257044251e-02 -1.422706869583150856e-03 9.990774943191414792e+00
1.427083333000000039e+03 9.990908106824575086e+00 1.020367490596102780e-02 1.445743010366481313e-03 9.990913421913306891e+00
1.437500000000000000e+03 9.991008945963663734e+00 9.932260939322841778e-03 -1.468983577137152833e-03 9.991013990884312079e+00
1.447916666999999961e+03 9.991125536340698332e+00 9.608911607541731695e-03 1.492466196476715558e-03 9.991130268470973519e+00
1.458333333000000039e+03 9.991104592088875691e+00 9.413033427274689058e-03 -1.516370115009796999e-03 9.991109141363438084e+00
1.468750000000000000e+03 9.991029425203830527e+00 9.269958083191524867e-03 1.540365752744236871e-03 9.991033844409610509e+00
1.479166666999999961e+03 9.990804678683012696e+00 9.242964156066074341e-03 -1.564831067201030582e-03 9.990809076780369224e+00
1.489583333000000039e+03 9.990543822675824970e+00 9.129829050358881024e-03 1.589540982196854194e-03 9.990548120760196937e+00
1.500000000000000000e+03 9.990227814918055671e+00 9.117449783492862295e-03 -1.614320455453305096e-03 9.990232105806324370e+00
1.510416666999999961e+03 9.989917292783880853e+00 9.138884091167672266e-03 1.639849479887027115e-03 9.989921607548838622e+00
1.520833333000000039e+03 9.989718371861449953e+00 9.283236718968988777e-03 -1.665217683651783491e-03 9.989722824009687585e+00
1.531250000000000000e+03 9.989624933286782138e+00 9.430403232522890228e-03 1.691184592995470960e-03 9.989629527682966526e+00
