# f, Suu, Svv, Sww
0.000000000000000000e+00 2.611923368870638917e-01 8.862428532795599279e-02 9.711298354232334590e-03
2.499687539057617557e-04 2.175888444501850216e+01 3.943890776410297061e+00 8.006433919204556382e-01
4.999375078115235113e-04 2.535800777573015807e+01 3.109948565267027121e+00 8.113828517044916477e-01
7.499062617172853754e-04 2.132826955376818034e+01 2.152504521791716030e+00 5.112485433915947564e-01
9.998750156230470226e-04 1.954935312021389393e+01 2.061343161462788398e+00 3.688127277775752888e-01
1.249843769528808995e-03 1.384544969744190723e+01 2.890394921626653346e+00 7.686225302720818275e-01
1.499812523434570751e-03 2.897578136572852614e+01 4.574398792130526026e+00 9.106536270516875087e-01
1.749781277340332506e-03 2.005306243462858617e+01 4.401450296615499802e+00 5.918927863022875879e-01
1.999750031246094045e-03 1.483966646054027727e+01 4.213426415943628101e+00 5.933955494809370901e-01
2.249718785151856235e-03 2.485736733804894882e+01 3.826464260952366470e+00 6.493915284670097599e-01
2.499687539057617990e-03 1.281453012967287819e+01 3.817957062000552071e+00 7.316115112476622162e-01
2.749656292963379746e-03 1.429091750872897393e+01 3.575420414044105044e+00 4.529370201444095634e-01
2.999625046869141502e-03 8.768504242940979410e+00 3.334688053692941523e+00 6.631668697842805216e-01
3.249593800774903257e-03 2.621172312796189985e+01 5.297608251021750370e+00 7.022965142091033286e-01
3.499562554680665013e-03 1.896631697493938162e+01 4.358566121886133793e+00 8.986670597448678244e-01
3.749531308586426769e-03 1.542445309217631255e+01 3.339752054695984462e+00 6.718300040226486969e-01
3.999500062492188091e-03 2.025656674604293173e+01 4.698615415443996746e+00 4.191305376635328095e-01
4.249468816397950280e-03 1.467298499842211079e+01 3.081672749684970292e+00 8.286969116559047555e-01
4.499437570303712469e-03 9.722253459564306866e+00 2.902060215380369179e+00 5.256301084407781765e-01
4.749406324209473791e-03 1.654543289206928591e+01 4.299524214944106859e+00 5.521415116499045483e-01
4.999375078115235981e-03 1.549607295749172664e+01 3.365752238691904541e+00 2.811689465158589973e-01
5.249343832020997302e-03 1.519997155122787724e+01 2.863330656320544954e+00 9.433028128804286094e-01
5.499312585926759492e-03 7.860088607486535039e+00 2.408252257699849963e+00 5.734434011391935648e-01
5.749281339832520814e-03 1.061548166739864563e+01 2.900079757540840131e+00 5.946693755251707403e-01
5.999250093738283003e-03 1.035038041177843127e+01 2.310320714286079102e+00 8.247675745054444674e-01
6.249218847644044325e-03 1.073835408861110707e+01 3.116489289145111030e+00 3.625395310635655677e-01
6.499187601549806514e-03 1.166471259271734162e+01 2.114902604465372260e+00 7.321911835494342435e-01
6.749156355455567836e-03 1.120465978924512918e+01 2.879597755277525373e+00 8.230217806333541830e-01
6.999125109361330026e-03 8.231381220971888624e+00 2.429520327022923087e+00 5.869907701164236435e-01
7.249093863267091348e-03 9.018469637922944315e+00 2.705899515743634076e+00 4.177734741229983673e-01
7.499062617172853537e-03 7.274358299911909853e+00 2.198185740320095505e+00 3.974035529450777871e-01
7.749031371078614859e-03 8.042936611359197130e+00 1.966962065962598150e+00 5.048279956499494014e-01
7.999000124984376181e-03 7.309969305838399656e+00 2.171830417861203344e+00 5.310444935336497974e-01
8.248968878890138370e-03 7.215314565788009560e+00 1.873816714406611350e+00 4.917729290130221642e-01
8.498937632795900560e-03 7.722670431322892881e+00 2.588858193028674926e+00 5.925621125399549438e-01
8.748906386701662749e-03 8.206142392366894356e+00 1.933773348765175815e+00 7.508528365672988425e-01
8.998875140607424938e-03 5.632019081732451582e+00 2.514879636681627062e+00 4.424099072960106516e-01
9.248843894513185393e-03 8.533861712603043159e+00 3.562893263854403969e+00 5.120042168469868260e-01
9.498812648418947582e-03 6.986649413050461277e+00 2.774012029492427533e+00 4.447827325100623952e-01
9.748781402324709772e-03 5.850929964680005924e+00 2.516478416996632106e+00 6.576653292947057805e-01
9.998750156230471961e-03 5.465630788677166230e+00 1.616970385901516316e+00 5.992321803590556772e-01
1.024871891013623242e-02 9.186997099204747386e+00 2.813289418176013079e+00 5.341957812067281708e-01
1.049868766404199460e-02 8.506133782849449432e+00 2.447766619665677101e+00 7.220464899962153460e-01
1.074865641794775679e-02 6.290069525812771900e+00 1.799167294756364166e+00 6.169504646679736526e-01
1.099862517185351898e-02 9.668298029305967489e+00 1.614633632266635921e+00 5.210930664858568484e-01
1.124859392575927944e-02 4.474017372586557961e+00 1.525639641438603755e+00 3.359478799366496515e-01
1.149856267966504163e-02 5.489567265821235331e+00 2.343654112568961168e+00 2.406232618140483337e-01
1.174853143357080382e-02 4.530132262157602341e+00 2.142558141066551514e+00 4.902767106188254398e-01
1.199850018747656601e-02 6.451732217077841725e+00 2.269741734751385298e+00 4.936598219123726206e-01
1.224846894138232646e-02 5.719035265875621832e+00 2.297757407683277187e+00 6.368168597362925398e-01
1.249843769528808865e-02 6.515791280862427648e+00 4.124345726533373835e+00 5.418213646048465337e-01
1.274840644919385084e-02 7.307621352667581505e+00 1.848667603391523251e+00 5.287871850623663272e-01
1.299837520309961303e-02 7.569139793709251052e+00 2.319100472452692685e+00 6.488093329542095056e-01
1.324834395700537348e-02 5.533602321345951758e+00 2.729098974103400188e+00 3.342232274296025318e-01
1.349831271091113567e-02 3.828191294365113073e+00 2.319918037283598800e+00 4.485651502389412237e-01
1.374828146481689786e-02 4.775212501325318826e+00 1.681877147203440392e+00 5.160402399781772731e-01
1.399825021872266005e-02 4.917681710082131730e+00 1.821199783608080214e+00 4.577550539596388912e-01
1.424821897262842224e-02 5.334099042140628910e+00 2.489492936325222505e+00 4.207162140636027114e-01
1.449818772653418270e-02 6.148754156020450168e+00 2.052381051948707125e+00 6.277571281256433267e-01
1.474815648043994488e-02 4.461890630451416762e+00 2.364885874510261665e+00 4.476410840956263071e-01
1.499812523434570707e-02 6.921543441314328859e+00 2.202997121376211620e+00 3.830935900954786089e-01
1.524809398825146926e-02 3.130878505481234697e+00 2.486365399263855469e+00 4.489727261009625603e-01
1.549806274215722972e-02 3.566554852673385234e+00 1.662541714459831121e+00 5.187688230599736272e-01
1.574803149606299191e-02 3.735820845198323692e+00 2.062922247098511352e+00 5.574088249077830959e-01
1.599800024996875236e-02 3.065569307590971349e+00 1.740566272878044662e+00 5.481769512836689451e-01
1.624796900387451629e-02 2.273297808702819722e+00 1.706119756337957760e+00 5.611688738048811187e-01
1.649793775778027674e-02 4.530983935099667903e+00 2.073062084868933841e+00 3.462987104002764882e-01
1.674790651168604066e-02 4.912173875273401435e+00 3.197070332275540050e+00 4.985866624628438881e-01
1.699787526559180112e-02 7.118244791769961388e+00 1.776700326455247003e+00 6.081958584245056310e-01
1.724784401949756157e-02 4.308150030601243685e+00 2.505194518032609174e+00 4.841943858647567156e-01
1.749781277340332550e-02 2.772771694195649061e+00 2.489534333699826352e+00 3.661148034369229309e-01
1.774778152730908595e-02 3.432145299490720891e+00 2.909539505156821804e+00 3.928367957627726947e-01
1.799775028121484988e-02 3.237429687349763885e+00 1.604209126163976817e+00 5.068753511339761930e-01
1.824771903512061033e-02 4.560369050084883469e+00 1.732487989485423707e+00 5.242637564814198736e-01
1.849768778902637079e-02 3.785482251293036615e+00 1.009297916214996649e+00 3.969105434226443685e-01
1.874765654293213471e-02 3.703185632561074137e+00 2.073383115854994685e+00 6.732416547926582950e-01
1.899762529683789516e-02 4.239910615103771541e+00 1.401953776619657255e+00 4.419541802024041788e-01
1.924759405074365562e-02 3.064459770444718067e+00 1.125724910324930050e+00 3.090288231469176528e-01
1.949756280464941954e-02 4.453641989907147547e+00 1.640123999143357603e+00 4.178884478192604890e-01
1.974753155855518000e-02 3.673825285251360206e+00 1.574093813237738448e+00 3.690286856859441578e-01
1.999750031246094392e-02 5.183007073961640288e+00 1.779636572804129013e+00 4.358251990537822529e-01
2.024746906636670438e-02 3.533508055705461004e+00 1.937713254256949513e+00 4.844922829484364923e-01
2.049743782027246483e-02 4.935597139468078431e+00 1.414526482499450122e+00 5.436682855588412799e-01
2.074740657417822876e-02 4.524631127977165157e+00 1.043946023446781224e+00 6.123287442734266506e-01
2.099737532808398921e-02 2.957087735488449276e+00 2.115354456233267122e+00 3.749751256917263076e-01
2.124734408198974966e-02 2.584646078210147024e+00 1.299313464851481914e+00 3.126287200910616848e-01
2.149731283589551359e-02 3.610940270138430108e+00 1.129614394503889230e+00 4.900748211273530663e-01
2.174728158980127404e-02 3.667240567630118520e+00 1.868179219952440517e+00 5.860740350635569307e-01
2.199725034370703797e-02 2.731563615750268958e+00 1.844852826400951606e+00 5.772708814782145925e-01
2.224721909761279842e-02 1.740089249718950626e+00 1.650478565229860362e+00 2.953694034892237474e-01
2.249718785151855888e-02 2.638581390547966254e+00 2.053626545957851324e+00 7.098313620655576361e-01
2.274715660542432280e-02 2.708385084240343854e+00 1.166101116371467405e+00 6.245570923221152038e-01
2.299712535933008326e-02 1.864728294230299177e+00 2.613887939477656630e+00 3.855507233491810570e-01
2.324709411323584718e-02 3.322556152214237724e+00 1.571252615136794928e+00 5.409779869947811681e-01
2.349706286714160763e-02 1.295185757815514371e+00 1.356802014672829904e+00 2.801712255467117552e-01
2.374703162104736809e-02 3.992908915361333300e+00 1.914395324057120318e+00 3.954434523250786038e-01
2.399700037495313201e-02 4.483673106615526649e+00 1.525974644481822073e+00 4.512392073779540880e-01
2.424696912885889247e-02 4.909585854078362566e+00 1.663000678929855924e+00 6.368906506406653012e-01
2.449693788276465292e-02 4.493364015789246935e+00 1.279831264030646842e+00 3.124153264980653599e-01
2.474690663667041685e-02 6.024335953104423602e+00 2.517085821549006397e+00 4.893037962531663898e-01
2.499687539057617730e-02 3.267358402304690213e+00 1.490570823101217135e+00 3.147112640287397234e-01
2.524684414448194122e-02 2.284755478669793227e+00 1.170685272623491979e+00 3.959631779852942901e-01
2.549681289838770168e-02 2.813584479529632532e+00 1.897059028416677506e+00 4.993593740585671181e-01
2.574678165229346213e-02 4.280593878496553373e+00 2.289612515956971794e+00 5.947297322966451638e-01
2.599675040619922606e-02 2.591347151557754191e+00 2.604189858271744207e+00 4.222478364288451136e-01
2.624671916010498651e-02 2.653441563384761004e+00 1.705618273223409753e+00 3.575196156390947899e-01
2.649668791401074697e-02 3.102730022135791632e+00 1.418431670078640794e+00 4.671139293089860423e-01
2.674665666791651089e-02 2.074307480211919241e+00 1.625872494197828422e+00 2.993551914622859522e-01
2.699662542182227135e-02 3.902234797480921280e+00 1.319263661535422960e+00 5.452128042486473758e-01
2.724659417572803527e-02 2.942388873748555955e+00 1.898328500026665644e+00 7.651776964964507322e-01
2.749656292963379572e-02 2.094443971106245250e+00 2.524512800036886162e+00 4.355616292627491060e-01
2.774653168353955618e-02 2.588886454419593086e+00 1.179505942068125979e+00 4.679749381279124099e-01
2.799650043744532010e-02 2.438159957002576039e+00 2.419402778749756067e+00 3.629095631511346509e-01
