# f, Suu, Svv, Sww
0.000000000000000000e+00 2.007729855040057410e-01 7.924892480321286958e-02 2.001453244382687610e-02
2.499687539057617557e-04 1.425035294350665005e+01 2.967611749096669360e+00 6.307203120231157367e-01
4.999375078115235113e-04 1.109092471523893408e+01 2.166162993273717863e+00 8.020649099279142380e-01
7.499062617172853754e-04 1.464292363662818630e+01 2.512086681233453689e+00 8.050872342555742689e-01
9.998750156230470226e-04 1.258754850826939098e+01 3.266591744691652810e+00 6.217460178035972840e-01
1.249843769528808995e-03 6.846789696336785802e+00 2.020213656133377000e+00 6.089751856742042779e-01
1.499812523434570751e-03 1.497371683793672226e+01 2.205083689782115997e+00 1.058964312403027463e+00
1.749781277340332506e-03 1.249222391033768531e+01 2.082486124730828614e+00 8.466497270725324986e-01
1.999750031246094045e-03 1.025500729188619431e+01 2.307497545398089489e+00 5.458900061917151270e-01
2.249718785151856235e-03 1.482305515714265631e+01 1.942715416488823621e+00 7.676832704002253260e-01
2.499687539057617990e-03 5.316568260425322379e+00 2.388972410175012939e+00 6.927966887809097196e-01
2.749656292963379746e-03 7.523712120661198099e+00 1.070027924375787531e+00 6.105286120973132391e-01
2.999625046869141502e-03 6.014518485994511110e+00 1.327905450873749782e+00 7.712302620037773115e-01
3.249593800774903257e-03 8.300815366190285260e+00 2.433236405364077370e+00 9.505955085887768385e-01
3.499562554680665013e-03 7.630099369760126926e+00 2.828697998805795422e+00 4.813150610126381013e-01
3.749531308586426769e-03 6.893027282752889562e+00 1.253473764567025306e+00 4.978229289190090889e-01
3.999500062492188091e-03 4.476172167473730923e+00 1.814651289674655166e+00 4.407992733229247895e-01
4.249468816397950280e-03 7.177051816819034258e+00 1.693265251589454623e+00 7.057202500668869893e-01
4.499437570303712469e-03 8.163801057531980376e+00 1.783775753749995641e+00 6.159132530197504174e-01
4.749406324209473791e-03 7.028308784598142900e+00 3.735159235906388098e+00 7.612827261207523177e-01
4.999375078115235981e-03 7.228986207895368388e+00 2.430894139013523692e+00 6.061919974864076188e-01
5.249343832020997302e-03 5.568649748814174849e+00 1.782226339899461776e+00 1.069412195555079048e+00
5.499312585926759492e-03 3.488321580263853416e+00 1.500344634339763061e+00 6.744132051059050781e-01
5.749281339832520814e-03 3.366563722113854240e+00 1.829819126255773476e+00 4.822458609724393219e-01
5.999250093738283003e-03 5.521071582465240546e+00 1.418825810712975644e+00 9.130678112527230716e-01
6.249218847644044325e-03 4.396839386791598692e+00 2.512553192244422640e+00 6.373513030029748228e-01
6.499187601549806514e-03 4.620251389381121676e+00 2.141185752710539791e+00 6.304591189688157904e-01
