# f, Suu, Svv, Sww
0.000000000000000000e+00 4.521185897206823068e-01 8.364283617527676351e-02 5.608773832318134610e-03
2.499687539057617557e-04 1.374740994899784852e+01 3.415089141606002521e+00 1.284530612093927326e-01
4.999375078115235113e-04 2.388549353953867183e+01 4.022802912208224058e+00 2.509174025937390695e-01
7.499062617172853754e-04 1.313339254461971173e+01 2.730044898351870586e+00 1.266067306032408468e-01
9.998750156230470226e-04 1.647863255801223659e+01 2.112165532395318568e+00 1.294514974431117960e-01
1.249843769528808995e-03 1.688143019533379885e+01 3.504760654982700618e+00 1.624372500056321666e-01
1.499812523434570751e-03 2.359739712090673791e+01 3.902199674628191062e+00 2.123205277941296598e-01
1.749781277340332506e-03 1.738357103403631854e+01 3.448703329786092731e+00 2.528567691640196125e-01
1.999750031246094045e-03 1.725846999678654115e+01 4.439856036651459448e+00 1.358817651403895210e-01
2.249718785151856235e-03 1.852323356998303794e+01 3.232375027002451606e+00 1.679923793225143180e-01
2.499687539057617990e-03 1.533677754111804603e+01 3.589685876034710343e+00 2.172402761348194711e-01
2.749656292963379746e-03 1.086358969484896164e+01 3.656500894285887870e+00 1.600616502069493741e-01
2.999625046869141502e-03 1.026657044718385769e+01 3.144913687571451177e+00 1.602459442933445999e-01
3.249593800774903257e-03 2.503463210064634481e+01 3.824544772627338940e+00 1.248215485492889798e-01
3.499562554680665013e-03 1.866964367849870143e+01 4.448930728820534419e+00 2.511701373485494271e-01
3.749531308586426769e-03 1.735282668469926648e+01 2.879697945314626306e+00 1.502254569398177586e-01
3.999500062492188091e-03 1.562914799404734723e+01 2.502493811721785200e+00 1.931612874688508619e-01
4.249468816397950280e-03 1.423908537256625984e+01 2.731599173676090064e+00 1.983237758097607939e-01
4.499437570303712469e-03 1.136268538896673164e+01 2.692428040436272596e+00 1.666433205209388868e-01
4.749406324209473791e-03 1.298334003038442219e+01 3.024496619999415881e+00 2.130333007822651503e-01
4.999375078115235981e-03 8.526289309895442869e+00 1.912598754509567955e+00 8.384057585346255115e-02
5.249343832020997302e-03 1.186865029493938906e+01 3.400126469317702682e+00 2.896866741103041321e-01
5.499312585926759492e-03 8.503354671454243174e+00 3.261601312323913149e+00 1.986081186896372364e-01
5.749281339832520814e-03 9.095381590201158772e+00 2.866486455670148370e+00 1.966088250405477189e-01
5.999250093738283003e-03 1.057473531840765446e+01 2.612796056979272752e+00 1.614577208673376452e-01
6.249218847644044325e-03 9.221386449106235617e+00 2.770700740520261718e+00 1.432243747963299618e-01
6.499187601549806514e-03 1.292218120918438196e+01 3.058965533622777677e+00 1.852559453745840079e-01
6.749156355455567836e-03 1.037538340393280301e+01 3.521672103063294035e+00 2.762626297472630110e-01
6.999125109361330026e-03 1.006727006939948943e+01 3.598302681540843651e+00 1.991702850223537324e-01
7.249093863267091348e-03 6.624135656554438256e+00 2.629522673956412593e+00 1.804094247660114336e-01
7.499062617172853537e-03 5.975762109865259575e+00 2.674560823388669295e+00 2.321133042318919426e-01
7.749031371078614859e-03 1.091065843809889024e+01 3.354478264885157657e+00 1.448125213005886647e-01
7.999000124984376181e-03 6.297031404772121199e+00 1.820326161316415448e+00 1.350638673736170858e-01
8.248968878890138370e-03 7.736856967935072937e+00 1.737780693633581786e+00 1.756086398762231604e-01
8.498937632795900560e-03 6.702108089117891687e+00 2.503656198135869815e+00 1.400227095499415042e-01
8.748906386701662749e-03 8.076925064820486000e+00 1.932365311226910798e+00 2.099269967526559422e-01
8.998875140607424938e-03 6.836432238754271751e+00 1.788261021540574536e+00 2.285927365069347905e-01
