# z, uu, uv, uw, vv, vw, ww, tke
5.937500000000000000e+02 3.438455437896345557e-01 -9.627385238989488378e-03 -3.997447876408453948e-02 1.259612015914088057e-01 8.737170910094901183e-03 7.152997155052864819e-02 2.706683584657860187e-01
6.041666669999999613e+02 3.428218180963347184e-01 -6.271149523686353998e-03 -3.806044571375977181e-02 1.270489115735789487e-01 8.847445999621107032e-03 6.849639862008595481e-02 2.691835641449998318e-01
6.145833330000000387e+02 3.410592090829036027e-01 -2.735207209304861119e-03 -3.573816408427268887e-02 1.280612423927000865e-01 8.846447002972849735e-03 6.568433927706664177e-02 2.674023953763351447e-01
6.250000000000000000e+02 3.386087112049219749e-01 3.465848785976222146e-04 -3.393835466270722634e-02 1.279202883869814678e-01 8.915583214670787585e-03 6.298908153076232530e-02 2.647590405613328701e-01
6.354166669999999613e+02 3.341518532590392332e-01 4.062608037652288076e-03 -3.173584456580523516e-02 1.280696168507695909e-01 8.983587822025693517e-03 6.011337521497765735e-02 2.611674226623932338e-01
6.458333330000000387e+02 3.290236180560300316e-01 7.702491279763881010e-03 -2.992549436172843927e-02 1.268758311404406258e-01 9.015431512536259059e-03 5.755741276181584876e-02 2.567284309791432184e-01
6.562500000000000000e+02 3.243834799512071432e-01 1.247382243100360853e-02 -2.776564755458383466e-02 1.247458027898058069e-01 9.043024453708286420e-03 5.495705823061101947e-02 2.520431704858119848e-01
6.666666669999999613e+02 3.198226654846677564e-01 1.655184712306182956e-02 -2.595442103887275753e-02 1.228671784583836163e-01 9.039020408497784251e-03 5.245873641194093162e-02 2.475742901774961591e-01
6.770833330000000387e+02 3.131488868746431509e-01 1.947183291252398835e-02 -2.388467148826903599e-02 1.206869002818490438e-01 9.055944909569648565e-03 4.981119637150548812e-02 2.418234917639988379e-01
6.875000000000000000e+02 3.043559211674536913e-01 2.197740657756821342e-02 -2.207736679434822366e-02 1.179939770404156707e-01 8.999208796783378719e-03 4.747310464896022791e-02 2.349115014284147984e-01
6.979166669999999613e+02 2.929257317508247027e-01 2.346004747257564652e-02 -2.011869151221939989e-02 1.146753748990335525e-01 8.989490166911593208e-03 4.532761061036034295e-02 2.264643586301093026e-01
7.083333330000000387e+02 2.803632936841914947e-01 2.373994328288254324e-02 -1.840764819164012259e-02 1.110750509948129211e-01 8.890584417062296144e-03 4.327118409879118777e-02 2.173547643888977809e-01
7.187500000000000000e+02 2.646651640915516635e-01 2.329851359113279882e-02 -1.659048929187617247e-02 1.075385984611921530e-01 8.869959595967098764e-03 4.165789469739846623e-02 2.069308286250711171e-01
7.291666669999999613e+02 2.478278523475001549e-01 2.135326853440853989e-02 -1.486276310078444608e-02 1.054786361026831265e-01 8.690636889184769065e-03 4.029355379006713950e-02 1.968000211201252347e-01
7.395833330000000387e+02 2.256640561800430933e-01 1.864683982603807660e-02 -1.306042649673740466e-02 1.022831787987434904e-01 8.529291869069852150e-03 3.939644738581789263e-02 1.836718411823022312e-01
7.500000000000000000e+02 2.019507255026690151e-01 1.501808568241372321e-02 -1.146272985970672904e-02 1.000349182034456358e-01 8.231010145761713873e-03 3.860411855454471547e-02 1.702948811303296728e-01
7.604166669999999613e+02 1.762421902888661185e-01 1.149250842583089509e-02 -9.699954878953769358e-03 9.931605897682245498e-02 7.928228303173788863e-03 3.815092011697874402e-02 1.568545846913336483e-01
7.708333330000000387e+02 1.502961791215025322e-01 8.190244983707252110e-03 -8.255902350293253464e-03 1.003236027663030605e-01 7.426000206475123766e-03 3.794053944732050238e-02 1.442801606675630510e-01
7.812500000000000000e+02 1.238031593653825951e-01 5.407602058933872607e-03 -6.582202818875375165e-03 1.032907985894509495e-01 6.902171020696175156e-03 3.795249138121544602e-02 1.325232246680244919e-01
7.916666669999999613e+02 1.001493598784786859e-01 5.741767561119668142e-03 -5.372387166456403518e-03 1.090636893602417168e-01 6.195361250582081050e-03 3.839963369935725512e-02 1.238063414690388359e-01
8.020833330000000387e+02 8.014837640231151084e-02 9.209379642797915766e-03 -4.152755217614386742e-03 1.172047829946835790e-01 5.429387418161931225e-03 3.902323545019991541e-02 1.181881974235975130e-01
8.125000000000000000e+02 6.502427863130157137e-02 1.400639100525217888e-02 -3.104635473385562207e-03 1.245750361677639140e-01 4.497011050425777680e-03 3.995209450899495085e-02 1.147757046540302250e-01
8.229166669999999613e+02 5.307798534862780832e-02 1.876337749594998022e-02 -2.202865110389801064e-03 1.277623030108122337e-01 3.542688712453797781e-03 4.112975801977997170e-02 1.109850231896100103e-01
8.333333330000000387e+02 4.386085470888741872e-02 2.208273308240512461e-02 -1.513227535836127007e-03 1.220613239155425994e-01 2.641429318090903703e-03 4.231073858880324973e-02 1.041164586066166270e-01
8.437500000000000000e+02 3.617093244678219049e-02 2.215400846051673173e-02 -1.029416096256693166e-03 1.042555729998752984e-01 1.922693296181629194e-03 4.331685158536724423e-02 9.187167851601237001e-02
8.541666669999999613e+02 2.955430848394241528e-02 1.812708905671937820e-02 -6.869544105997278660e-04 7.720332959840105203e-02 1.343977703550008722e-03 4.371348587055507579e-02 7.523556197644927501e-02
8.645833330000000387e+02 2.409323950012975946e-02 1.157029307842001066e-02 -4.915439460989194697e-04 5.054460124811823579e-02 9.652822782063632525e-04 4.322172572270517599e-02 5.892978323547658909e-02
8.750000000000000000e+02 1.999478929875999483e-02 5.277313365407462591e-03 -3.833689026419732438e-04 3.089036093975031441e-02 6.688009991803651761e-04 4.181701133646711921e-02 4.635108078748871596e-02
8.854166669999999613e+02 1.719062053018026795e-02 1.034950460455884551e-03 -3.368549821714168801e-04 2.060498576769900433e-02 4.500744842299354061e-04 3.968591540448102029e-02 3.874076085118014628e-02
8.958333330000000387e+02 1.538376048272939098e-02 -1.157307128335184274e-03 -3.036395008733347488e-04 1.731762500599466278e-02 3.181986370099875697e-04 3.709330978903914444e-02 3.489734763888159563e-02
9.062500000000000000e+02 1.420672947684566666e-02 -2.098946687543894619e-03 -2.881944263936786379e-04 1.743304595525847420e-02 2.614724900411405937e-04 3.430799668161815114e-02 3.297388605686114860e-02
9.166666669999999613e+02 1.340439743833927132e-02 -2.549372516346849662e-03 -2.821260924204750296e-04 1.839712823100986619e-02 2.067535259782583206e-04 3.154182500960353575e-02 3.167167533947633229e-02
9.270833330000000387e+02 1.278492626886589163e-02 -2.886502083414452420e-03 -2.790386314335507444e-04 1.885340267589419652e-02 1.695706215654084817e-04 2.894613475032930400e-02 3.029223184754469694e-02
9.375000000000000000e+02 1.225256088706839878e-02 -3.185078299004592828e-03 -2.733583152082338301e-04 1.853642809954051882e-02 1.287254275740230879e-04 2.660183668311056140e-02 2.869541283485974037e-02
9.479166669999999613e+02 1.175164171713389931e-02 -3.393252996949915230e-03 -2.667464528296903002e-04 1.775619122235097547e-02 9.786925013213128321e-05 2.453388611658547172e-02 2.702085952803517238e-02
