# f, Suu, Svv, Sww
0.000000000000000000e+00 4.963440088034624109e-01 7.648428003979616807e-02 1.083307940046326495e-01
2.499687539057617557e-04 3.918557504894894805e+01 5.475799246380883112e+00 2.813982050368550869e+00
4.999375078115235113e-04 1.564419113136166288e+02 2.024213075276290397e+01 1.010455665749511667e+01
7.499062617172853754e-04 2.351170929147706374e+02 2.930947859212767526e+01 1.226034424644138099e+01
9.998750156230470226e-04 3.156377292147144331e+01 4.976367493974974465e+00 2.699397465756206760e+00
1.249843769528808995e-03 3.701100099401042343e+01 1.345118156597895265e+01 1.195603826335069186e+01
1.499812523434570751e-03 2.357457555124537407e+01 2.741783762058121354e+00 2.207297199008325883e+00
1.749781277340332506e-03 1.022072187132275367e+01 3.400236520757354164e+00 2.645156846713123677e+00
1.999750031246094045e-03 3.393940040674851844e+01 5.432863855429824973e+00 8.681069096289389719e+00
2.249718785151856235e-03 6.626836077112387535e+00 3.635941686127629247e+00 2.051067107474688456e+00
2.499687539057617990e-03 1.307082780276771494e+01 3.639289188158141730e+00 2.376251788916625252e+00
2.749656292963379746e-03 6.465249620114750684e+00 4.970014836730471508e+00 2.681945074941191720e+00
2.999625046869141502e-03 9.271819455006095723e+00 3.103255722578892151e+00 2.511861213189585662e+00
3.249593800774903257e-03 7.262075475927791679e+00 3.514007385659307037e+00 2.019113109677275197e+00
3.499562554680665013e-03 4.853754630624461441e+00 2.979546229748594843e+00 1.622750679561924425e+00
3.749531308586426769e-03 4.920192003326324226e+00 2.669604123362100623e+00 2.291554618028231349e+00
3.999500062492188091e-03 4.252324319844262845e+00 2.830348257820652247e+00 1.845664084059406074e+00
4.249468816397950280e-03 5.986143631200723014e+00 3.176145384549944772e+00 1.349690567863850443e+00
4.499437570303712469e-03 2.608808867771267970e+00 3.999946213852082266e+00 1.569701983631506259e+00
4.749406324209473791e-03 4.109957224373570028e+00 2.897650260471950290e+00 1.420666272151934972e+00
4.999375078115235981e-03 4.320387675649673298e+00 3.274972221959962404e+00 1.248262931524458441e+00
5.249343832020997302e-03 3.548899675097289652e+00 1.809709317822135510e+00 6.532609098495081312e-01
5.499312585926759492e-03 2.657842673112177145e+00 2.172369669154592842e+00 1.336003261353645000e+00
5.749281339832520814e-03 2.298936073325387852e+00 1.834044023282210389e+00 1.313238123010389113e+00
5.999250093738283003e-03 3.526079484224731164e+00 2.201138920708745061e+00 9.998840721691321098e-01
6.249218847644044325e-03 4.895297563652985851e+00 2.753017674746400356e+00 1.585547788802982083e+00
6.499187601549806514e-03 4.116434113974958287e+00 1.666511660006330775e+00 1.397384782927146851e+00
6.749156355455567836e-03 2.869311834566078634e+00 3.081332569995579362e+00 1.531676034554251942e+00
