# f, Suu, Svv, Sww
0.000000000000000000e+00 1.256570012265006531e+00 1.688593032791008142e-01 2.836238338357824004e-02
2.499687539057617557e-04 5.052640541452872469e+01 1.349936747592881758e+01 1.077264973899273226e+00
4.999375078115235113e-04 9.999123376402631891e+01 4.816073451679304185e+01 8.589426425350982219e-01
7.499062617172853754e-04 1.334762918065491988e+02 9.179345385677838465e+01 8.036147872636345557e-01
9.998750156230470226e-04 3.716610660674147226e+01 1.431344814780328889e+01 6.307257205440688352e-01
1.249843769528808995e-03 7.338955730915800757e+01 2.325061679090795508e+01 1.038045342481692890e+00
1.499812523434570751e-03 3.441488817160089297e+01 8.699487708799567898e+00 1.333017373182716181e+00
1.749781277340332506e-03 4.352601799541048422e+01 7.386804672535357774e+00 1.030682605841459987e+00
1.999750031246094045e-03 5.989234829234793267e+01 8.839214808047550775e+00 1.155944161157503425e+00
2.249718785151856235e-03 3.236923214684269823e+01 8.436479474628454156e+00 1.317315650379109915e+00
2.499687539057617990e-03 4.261380292027762806e+01 7.796918982572429435e+00 7.527038513514265894e-01
2.749656292963379746e-03 3.500862929020880188e+01 1.023851556715653821e+01 8.749574836974904901e-01
2.999625046869141502e-03 2.118105272434508635e+01 6.065808677123361470e+00 1.085176234860692368e+00
3.249593800774903257e-03 1.827916772828314507e+01 4.025578082697828464e+00 5.866287412716604255e-01
3.499562554680665013e-03 1.942474229809145214e+01 4.967972803108518853e+00 6.987951693438075873e-01
3.749531308586426769e-03 1.652310833287167924e+01 5.300389260659143176e+00 1.004458504784775830e+00
3.999500062492188091e-03 1.765238189722482787e+01 3.577726668408650390e+00 6.917039154320226979e-01
4.249468816397950280e-03 2.165890461339987638e+01 5.030654855682628934e+00 1.587266194529030949e+00
4.499437570303712469e-03 1.001883294808662583e+01 5.096799143596892456e+00 7.638975961072203003e-01
4.749406324209473791e-03 1.941701861006206542e+01 5.515779918759999845e+00 1.117301068020215560e+00
4.999375078115235981e-03 1.591386561441562542e+01 4.498186914733516062e+00 1.126919764489800579e+00
5.249343832020997302e-03 1.832490292532090237e+01 4.104385324120382705e+00 9.594184820045708051e-01
5.499312585926759492e-03 1.302756872594101978e+01 2.765164169205243105e+00 7.802912242978341517e-01
5.749281339832520814e-03 9.833144462663158336e+00 3.024133334114618155e+00 8.326245319980569715e-01
5.999250093738283003e-03 1.053929874205106643e+01 2.937513045096476372e+00 6.853653252438390853e-01
6.249218847644044325e-03 2.067666990947818206e+01 3.904905516027552093e+00 1.247629388661571026e+00
6.499187601549806514e-03 1.547956639492588948e+01 5.570024109460645079e+00 6.865895021127432774e-01
6.749156355455567836e-03 1.583662843825688249e+01 4.816280458150262511e+00 4.648991733303435292e-01
6.999125109361330026e-03 1.838401881614022315e+01 4.038475404820415449e+00 9.262732156209748657e-01
7.249093863267091348e-03 1.204608225061398485e+01 3.225470254626489730e+00 1.045581384704971306e+00
7.499062617172853537e-03 8.941861566204019951e+00 3.557685684412081439e+00 5.002924776150474706e-01
7.749031371078614859e-03 1.270366816564476764e+01 3.858633626701125863e+00 6.523595962241555135e-01
7.999000124984376181e-03 1.239391228312827131e+01 3.222143243164374837e+00 6.999488498778332346e-01
8.248968878890138370e-03 1.096058128727276682e+01 2.971108885233919583e+00 6.831573410931502943e-01
8.498937632795900560e-03 9.264631502634767202e+00 2.857462966443570451e+00 8.200207188500645561e-01
8.748906386701662749e-03 8.377413599209230455e+00 4.517390160322467985e+00 7.952765863557654802e-01
8.998875140607424938e-03 1.123105410030608908e+01 2.821661017553223516e+00 7.015779367563350633e-01
9.248843894513185393e-03 1.571911991169678124e+01 2.720012145653694535e+00 7.144943060907154031e-01
9.498812648418947582e-03 1.270176297965191381e+01 2.495325343190326617e+00 7.888846190545151238e-01
9.748781402324709772e-03 7.490618946540686274e+00 3.047933761216178539e+00 5.490627041194251490e-01
9.998750156230471961e-03 9.056897737467041409e+00 1.896460527897418480e+00 8.267801547550681640e-01
1.024871891013623242e-02 6.542671184171833687e+00 4.106662140022029561e+00 6.723413374790435659e-01
1.049868766404199460e-02 6.812923789516633910e+00 2.648790003665832504e+00 6.237495299907488411e-01
1.074865641794775679e-02 7.172242864900017167e+00 3.058197835655934060e+00 8.130430170511633303e-01
1.099862517185351898e-02 8.717075386059242703e+00 2.266387051000218644e+00 8.012876133775103105e-01
1.124859392575927944e-02 7.088260721014123078e+00 2.465152458642531741e+00 8.575977142989914537e-01
1.149856267966504163e-02 7.442702924427422317e+00 3.204078568409817418e+00 5.970385404935757423e-01
1.174853143357080382e-02 9.048316244356787053e+00 2.211218098857634207e+00 9.600980686368543182e-01
1.199850018747656601e-02 9.115809184999001502e+00 3.382029988011359123e+00 6.975450913593050917e-01
1.224846894138232646e-02 1.132712913139360822e+01 3.495208238813082957e+00 1.085569838399629727e+00
1.249843769528808865e-02 1.047233461116749886e+01 2.915157956054486910e+00 7.101050877812783435e-01
1.274840644919385084e-02 8.263428084699956599e+00 1.513683974556777612e+00 6.627681374358319610e-01
1.299837520309961303e-02 4.668724899582304744e+00 2.187649068970772603e+00 8.459233444435979576e-01
1.324834395700537348e-02 6.701326350636003681e+00 1.802388663368945432e+00 7.049656329649455211e-01
1.349831271091113567e-02 8.233327159941792317e+00 2.648877464388654346e+00 9.054499861102873748e-01
1.374828146481689786e-02 7.273251076029769280e+00 3.743136529563640735e+00 9.386813778689232501e-01
1.399825021872266005e-02 6.227015391068232653e+00 2.016183877779608391e+00 8.174120514479142896e-01
1.424821897262842224e-02 8.290971943489710227e+00 3.558448983095775287e+00 6.912110392259909197e-01
1.449818772653418270e-02 7.218110318061562225e+00 2.518707749256691386e+00 5.810648929341668545e-01
1.474815648043994488e-02 7.821360937231531807e+00 3.276402593241840577e+00 7.239576538448625476e-01
1.499812523434570707e-02 4.836805244340109944e+00 2.491634375900120713e+00 6.592996200811485075e-01
1.524809398825146926e-02 5.030683224685509991e+00 1.397370682945521247e+00 6.464559438767554234e-01
1.549806274215722972e-02 7.194645709212385221e+00 2.423441187427297638e+00 7.792579354716802076e-01
1.574803149606299191e-02 6.138681143361221615e+00 3.409894157584161700e+00 9.858573130873566903e-01
1.599800024996875236e-02 1.099246364095148110e+01 2.760597922401744952e+00 7.597582336229030675e-01
1.624796900387451629e-02 8.996441899828800715e+00 2.252739897943298431e+00 6.490622551237411608e-01
1.649793775778027674e-02 6.702492250389384232e+00 2.844936702995101818e+00 5.038040645730608169e-01
1.674790651168604066e-02 8.043008215219252577e+00 2.498766308287266646e+00 7.495584379920277041e-01
1.699787526559180112e-02 4.438282388573175474e+00 2.475409179621716138e+00 6.194189101346831983e-01
1.724784401949756157e-02 6.324803098403411816e+00 1.327667115788491614e+00 5.163816153967570877e-01
1.749781277340332550e-02 8.284366020602128344e+00 1.586835284985356642e+00 9.316548746970284567e-01
1.774778152730908595e-02 5.314548193049724922e+00 2.819158737711323415e+00 7.627421534365114164e-01
1.799775028121484988e-02 7.849970586878596279e+00 2.488456475565234527e+00 5.493043998198431366e-01
1.824771903512061033e-02 5.477650312379179098e+00 2.536266297857343588e+00 7.574868616135206345e-01
1.849768778902637079e-02 5.418974674777584433e+00 3.245859497483113643e+00 7.017471951702184407e-01
1.874765654293213471e-02 5.304551990421731311e+00 1.984763469099516175e+00 6.584512853034807378e-01
1.899762529683789516e-02 8.608133987432983858e+00 2.081973219617074378e+00 6.850482625669801484e-01
1.924759405074365562e-02 5.152364359506697689e+00 1.315624365941282736e+00 6.042007302082734732e-01
1.949756280464941954e-02 7.446758424858568759e+00 2.525947778385701170e+00 6.308087531530743863e-01
1.974753155855518000e-02 4.852216222227858644e+00 2.299151138879399259e+00 7.021993118669684897e-01
1.999750031246094392e-02 5.003362218872513978e+00 1.808130517810518256e+00 5.392337430405185206e-01
2.024746906636670438e-02 3.918448387180835102e+00 3.182775132133918827e+00 5.536467927309899340e-01
2.049743782027246483e-02 5.771499633443934130e+00 3.036830899079939083e+00 4.809506740764095123e-01
2.074740657417822876e-02 7.746053321755226762e+00 2.559519074661339211e+00 9.518881010850175350e-01
2.099737532808398921e-02 5.985531369537959279e+00 2.499390955471199938e+00 6.314424762807706593e-01
2.124734408198974966e-02 5.604597953920855247e+00 1.939226647875973431e+00 7.360169812606509598e-01
2.149731283589551359e-02 6.759647827339337667e+00 2.681606741743374211e+00 7.117400655233233620e-01
2.174728158980127404e-02 5.191574000841803205e+00 2.300950481447975093e+00 6.135514189403189489e-01
2.199725034370703797e-02 6.440839643496868661e+00 3.048286228414389232e+00 5.640990512238697185e-01
2.224721909761279842e-02 4.206014908257539098e+00 2.109988944493371932e+00 3.888357640694729001e-01
2.249718785151855888e-02 4.477603993532067506e+00 2.190951329462992092e+00 3.767436702487925171e-01
2.274715660542432280e-02 5.883222065722558014e+00 1.703363891877411440e+00 6.494971988126007068e-01
2.299712535933008326e-02 5.304508101986783686e+00 2.200148338557019301e+00 8.106384710022782603e-01
2.324709411323584718e-02 6.904298578059755442e+00 2.004572156112415904e+00 1.142194959633523244e+00
2.349706286714160763e-02 4.585448980008027142e+00 1.370949639780447038e+00 8.619216043431725538e-01
2.374703162104736809e-02 3.691628449586419336e+00 2.553803783288965956e+00 4.082076343588379452e-01
2.399700037495313201e-02 3.363970048882761965e+00 1.614937474601801481e+00 4.517359353905613939e-01
2.424696912885889247e-02 3.575772273074671492e+00 1.839250759411455105e+00 6.836261555757939812e-01
2.449693788276465292e-02 4.324571447577883809e+00 2.399534147394850603e+00 7.907357778089356692e-01
2.474690663667041685e-02 4.226084632400787910e+00 3.127255659022705636e+00 1.289196798713818426e+00
2.499687539057617730e-02 3.311668492118287510e+00 2.723332350750436337e+00 8.327644882665332648e-01
2.524684414448194122e-02 5.061488504513325992e+00 1.911815056550521641e+00 4.310977461474946870e-01
2.549681289838770168e-02 4.118880739216752573e+00 1.810431795610780492e+00 5.471191734957140396e-01
2.574678165229346213e-02 4.043100986400124164e+00 2.337688982197164922e+00 5.318072550820629463e-01
2.599675040619922606e-02 4.222783631558332473e+00 2.823609546087775257e+00 3.287861438108300449e-01
2.624671916010498651e-02 4.051472681525823738e+00 1.356437730648553552e+00 8.052861065475789282e-01
2.649668791401074697e-02 4.688450828675442494e+00 1.697507965074687597e+00 4.960037181711230425e-01
2.674665666791651089e-02 4.024729589717316536e+00 2.221071363934960186e+00 5.844537060510667237e-01
2.699662542182227135e-02 5.126600166264975833e+00 1.379360789755730066e+00 9.081284288328961285e-01
2.724659417572803527e-02 2.464456320522134369e+00 2.169119728243291245e+00 6.328197904274652785e-01
2.749656292963379572e-02 2.319800848711741192e+00 2.625260232983937847e+00 5.835435836144221566e-01
