# f, Suu, Svv, Sww
0.000000000000000000e+00 1.071011621412077286e+00 9.660102671402666374e-02 4.913444519710310349e-02
2.499687539057617557e-04 4.209832868988640797e+01 9.548742151179832049e+00 2.522440046483612974e+00
4.999375078115235113e-04 1.237460772063979846e+02 4.957764179173281605e+01 5.478255499930186900e+00
7.499062617172853754e-04 1.730357742432630062e+02 9.295430434919801144e+01 6.220537915201546753e+00
9.998750156230470226e-04 4.202023360475671865e+01 1.268051281782624606e+01 2.503934379740659910e+00
1.249843769528808995e-03 6.614534781982081313e+01 2.460077139339033536e+01 4.741971654702532568e+00
1.499812523434570751e-03 2.845137888536356741e+01 4.105131738062912206e+00 1.812041346197751590e+00
1.749781277340332506e-03 2.303769665664437838e+01 6.486215307469721303e+00 2.257143414807752713e+00
1.999750031246094045e-03 5.157729454102682354e+01 9.363593619512949218e+00 3.568965906915733566e+00
2.249718785151856235e-03 1.508864292226320813e+01 4.761682241857990050e+00 1.858764785442324374e+00
2.499687539057617990e-03 2.023955630059669986e+01 5.859201699378447259e+00 2.723360572932660872e+00
2.749656292963379746e-03 1.211729076719759846e+01 7.653501326258484561e+00 2.078245587758400958e+00
2.999625046869141502e-03 1.106971667936192283e+01 3.629298765336878674e+00 1.926212140927133332e+00
3.249593800774903257e-03 7.158503614787168345e+00 2.979891854827688924e+00 1.394908651165443381e+00
3.499562554680665013e-03 7.985614262555600362e+00 3.469204336150806700e+00 1.685533496129803410e+00
3.749531308586426769e-03 8.924980343417232120e+00 4.276404431266016104e+00 1.836044196536311013e+00
3.999500062492188091e-03 6.458280321186736117e+00 3.124932258091628334e+00 1.419019921925341876e+00
4.249468816397950280e-03 7.695324370208682652e+00 4.009612241806822297e+00 1.205539085240525221e+00
4.499437570303712469e-03 6.001673582315493860e+00 3.862142813135085007e+00 1.449884349922150983e+00
4.749406324209473791e-03 8.468426554356732083e+00 2.746908198198502404e+00 1.704954727405846304e+00
4.999375078115235981e-03 8.155616330515927714e+00 2.805668935126906849e+00 1.445755601694438841e+00
5.249343832020997302e-03 6.346256089828997027e+00 1.679539135533328675e+00 1.350231175284988261e+00
5.499312585926759492e-03 5.011704210065076381e+00 3.667052958662646134e+00 1.430756386570976479e+00
5.749281339832520814e-03 5.840083877977689575e+00 2.355566899339562426e+00 1.949218119725052212e+00
5.999250093738283003e-03 5.035677313801664390e+00 2.539048120825422750e+00 1.282699136609168011e+00
6.249218847644044325e-03 4.592151469870588976e+00 1.858790077454857359e+00 1.909412762146420306e+00
6.499187601549806514e-03 6.862085077044614678e+00 2.080030792156806640e+00 1.344387794077935405e+00
6.749156355455567836e-03 8.029589693730052602e+00 1.750964502788408650e+00 1.820036980217735190e+00
