,u,v,w,hvelmag,theta,mueff,u'theta'_r,v'theta'_r,w'theta'_r,u'u'_r,u'v'_r,u'w'_r,v'v'_r,v'w'_r,w'w'_r,u'u'u'_r,v'v'v'_r,w'w'w'_r,z
0,4.799226816644817,1.6269670183008682,2.2019750961819195e-09,5.083706243593777,291.0158666206062,0.0,0.00014043957482170097,3.560226793885949e-05,-3.4041170798329023e-06,0.3799540923155748,0.05675862489258869,-0.021125475391297537,0.18068718718897853,-0.005324713664712221,0.013435741772715388,0.06536519121900022,0.022298283632780583,0.00045064859195844125,5.208333333333333
1,6.128985469070772,2.046835695586053,3.2077583338150946e-09,6.4808461898136995,291.01591430421155,0.0,0.00021183142051106225,4.767340141635991e-05,-2.2921660684253596e-05,0.6654550943399248,0.11460052876856548,-0.09845587543223062,0.2783929795336268,-0.025562015856859955,0.06547036159046313,-0.048311504475100575,0.023024241488856664,0.0022308724429706355,15.625
2,6.5839691369901105,2.185997566420024,3.4732665127718077e-09,6.957856850455232,291.01603049654807,0.0,0.00025159146246470353,5.108776863773865e-05,-4.818747246985212e-05,0.6234446496110638,0.09025735210554564,-0.10842734055027389,0.30642976416633005,-0.025316926956135726,0.11272554028660468,-0.05744444078095669,0.012795990881569309,-0.0015526828567030233,26.041666666666664
3,6.923644500078684,2.2825907758893167,3.1611224627116665e-09,7.309618771874812,291.0160987425765,0.0,0.0002923121743595854,5.325854841899944e-05,-7.526840690041339e-05,0.5901857970176032,0.07722002201162512,-0.12043540806045619,0.2989610342738721,-0.027389073308854203,0.14476187588145367,-0.061574354404740926,0.001588670555629753,0.0005517305690945833,36.45833333333333
4,7.1105870539341876,2.3268519696455763,2.564620840099373e-09,7.5001439433665045,291.01624596586356,0.0,0.00032030288769683803,5.332213630461728e-05,-0.00010368454068437716,0.5252007333387531,0.059386406094939864,-0.1149915281036581,0.28737709678174556,-0.023418263425882498,0.15846489381957582,-0.04981300614316806,-0.0016947908202087825,0.0046482539721643176,46.875
5,7.312527413541795,2.369360442749737,1.7726530882030822e-09,7.704225198928979,291.0163386619839,0.0,0.0003533658507573186,5.393835692299811e-05,-0.0001265177331506203,0.49868906606815927,0.05161956190135991,-0.1181986391084565,0.27488603861588834,-0.022565418313914166,0.16492354443183052,-0.04588641444506239,-0.0039757587558956605,0.007431661629274086,57.291666666666664
6,7.449055745428417,2.3943291797004886,9.830888993731812e-10,7.840923701948641,291.0164908759481,0.0,0.0003777745541580314,5.325196785716075e-05,-0.0001556019529603974,0.4584066806211377,0.042705793393327085,-0.11347343081591652,0.26345541421194324,-0.019381060586529567,0.16781393237540887,-0.03901185781350764,-0.003963189586144965,0.008861755400652163,67.70833333333333
7,7.597343254374032,2.419109701237102,2.32195299167377e-10,7.988931041252166,291.01661768752956,0.0,0.0004110168447326366,5.3126974672085614e-05,-0.00017873264418041015,0.443984366472226,0.037969006795993805,-0.11453809355267328,0.2537614274594955,-0.017632776159066218,0.16873444997891637,-0.0365480241399479,-0.004641203776397026,0.00944833862225899,78.125
8,7.710670788362772,2.4364429042293785,-3.117267146351056e-10,8.101487718437726,291.0167775831187,0.0,0.0004332568192583223,4.9834019948007924e-05,-0.00020618515715405106,0.41826850846539937,0.03269759928088457,-0.11077958788812044,0.24458890270204356,-0.015089963417805663,0.1684017325820594,-0.03458618254617364,-0.0051531303596741886,0.009679312293621702,88.54166666666666
9,7.831043816742636,2.4535792962551777,-7.959305794748412e-10,8.220973144414582,291.01693194270575,0.0,0.00046734688446874585,4.742964941475888e-05,-0.00022888189650461675,0.40712115757722117,0.02779056031036423,-0.11040651009790153,0.2380416381296517,-0.013109913964264796,0.16744114480279468,-0.03246651909161661,-0.004653494530123249,0.009741602661813424,98.95833333333333
10,7.930102670464079,2.467412330779774,-1.279049690263169e-09,8.31912182967486,291.01710155840817,0.0,0.00048487643201024764,4.223318170580696e-05,-0.00025410912255554,0.38836484409652344,0.023780470789625637,-0.10709242315626981,0.23098470174714683,-0.010854829074751658,0.16622911704819193,-0.030684342205503475,-0.005429563355264869,0.00976200017818866,109.375
11,8.034179593495065,2.48007756731702,-1.8542885876173029e-09,8.421850820521556,291.01727453398985,0.0,0.0005145370110005934,3.908702331850364e-05,-0.00027753267181119623,0.37952419826410216,0.02052308879174638,-0.105922459969319,0.22521889153724045,-0.008936808495438908,0.1646150610927487,-0.028645305802932453,-0.004730902596543796,0.009889383102904829,119.79166666666666
12,8.125526377308345,2.4914352665319317,-2.3346106284373323e-09,8.512084269722832,291.0174714219035,0.0,0.0005310391881047062,3.106368851123551e-05,-0.0003022560066168389,0.3633275582272546,0.017817129423241762,-0.10297158902400519,0.22006180146705437,-0.007032193303121276,0.1624749472665221,-0.027703334110509903,-0.004778011283106728,0.010006456941140931,130.20833333333331
13,8.219444609694946,2.5009066594584954,-2.3166958926920297e-09,8.604344832464246,291.0176769848889,0.0,0.0005578401466458168,2.4460638760029285e-05,-0.00032615027992714514,0.3545639193045714,0.015531950307992282,-0.10143443915565731,0.21605743589532514,-0.005292543606734793,0.1600410734928894,-0.026648787999562797,-0.0045672275411521215,0.010149498989380784,140.625
14,8.30236903603339,2.507835644224431,-3.0741259170094712e-09,8.685265044409508,291.0178976866776,0.0,0.0005788527312231389,1.4400564451496285e-05,-0.00035119097949916274,0.3407335193701425,0.014515635901319582,-0.09853724765704636,0.2106402478169841,-0.0036458552581122555,0.15774139251945923,-0.025441603009503815,-0.0039043656724628084,0.010444948182737585,151.04166666666666
