# z uu uv uw vv vw ww TKE
4.000000000000000000e+01 2.106488674031994912e-01 -4.562277629568660224e-03 -1.195651077666186248e-03 4.965880125971361969e-01 3.465219125554010616e-03 1.097724954801038329e-02 1.455465498005317493e-01
1.200000000000000000e+02 2.486601928714453347e-01 -8.724301975483197968e-02 -1.196503324499336276e-03 4.631573953329254367e-01 -1.554736192500089965e-02 3.437357160884873392e-02 1.387641033977964344e-01
2.000000000000000000e+02 1.311878049108675948e-01 3.449255464626039408e-02 -6.308559329102915100e-03 2.946615410420073133e-01 -4.974510224763348254e-03 6.015762041167712487e-02 5.382730161008892483e-02
2.800000000000000000e+02 2.612231876023816679e-01 1.128004761954655571e-01 -2.593942481540705003e-02 2.866692644741019591e-01 1.492628083143819964e-02 7.149188081793672600e-02 7.776395497907888366e-02
3.600000000000000000e+02 3.300447277093977450e-01 2.068643773641347106e-01 2.176544431633122695e-02 3.916701094082722934e-01 4.834089903481447043e-02 7.887471317337531318e-02 1.342781086354203623e-01
4.400000000000000000e+02 4.167050002650762863e-01 2.502845590421807209e-01 -2.771150172279912213e-02 4.144946629545096517e-01 -4.493916417953776332e-03 8.203728128276412124e-02 1.760894991919785824e-01
5.200000000000000000e+02 3.166642796152396855e-01 1.672991947817594194e-01 -9.689261921077857442e-03 4.160815310375852727e-01 2.196577963703269000e-03 8.828048393364547330e-02 1.405967751491891959e-01
6.000000000000000000e+02 3.673659831106141360e-01 1.361324476217857238e-01 3.565394508347087023e-03 3.699936211629679117e-01 -2.920383855353991462e-02 1.009882337583972861e-01 1.410258343028772676e-01
6.800000000000000000e+02 3.874114133484506395e-01 1.250961346794717266e-01 -4.611256454325260434e-02 5.260029521930579266e-01 -4.710010078625935515e-02 1.125019635938396267e-01 2.197117003604630581e-01
7.600000000000000000e+02 4.178723966091292263e-01 2.936677118709500947e-02 -2.358242989657915664e-02 4.868338689933680574e-01 -5.730472331579077733e-02 1.129158423103910486e-01 2.121872716457871844e-01
8.400000000000000000e+02 2.344406040140894765e-01 -4.835339398369625091e-02 -2.794851502519948155e-02 3.928636499885766464e-01 -3.402249973150500706e-02 1.031160610197363880e-01 1.099685831665319913e-01
9.200000000000000000e+02 2.576499877087887747e-01 -9.292511702790241801e-02 -2.408513100029185255e-02 3.508925266908878848e-01 1.747518221795354987e-02 9.682582592897620577e-02 9.944216101034143718e-02
1.000000000000000000e+03 1.750065508313146945e-01 -1.937071586765178738e-02 8.817212959517749596e-03 2.539160092563695348e-01 4.566150489587637862e-02 9.499756868441279478e-02 5.206258532325199612e-02
1.080000000000000000e+03 1.568354759296474166e-01 3.237397685783503093e-02 2.592046683905136623e-02 2.295345204566779651e-01 6.597193197681552879e-02 9.191412265008749860e-02 4.286583426694572790e-02
1.160000000000000000e+03 1.211769350853207222e-01 2.735174924129373658e-02 1.754075052206716459e-02 2.586966416670437585e-01 7.579849991325778025e-02 9.095490328087958709e-02 4.494029821865651309e-02
1.240000000000000000e+03 8.256447260620362882e-02 3.878024825119927993e-02 5.350503201192502271e-03 1.966805221984457841e-01 7.046414119264562959e-02 9.195951843794909764e-02 2.697833649016668708e-02
1.320000000000000000e+03 9.089366751530075783e-02 4.526955801349652475e-02 1.291681879877778875e-02 1.410578356267435662e-01 5.989522900319678433e-02 9.748171259924190424e-02 1.883082803868232208e-02
1.400000000000000000e+03 7.510395585978336952e-02 2.458147065874941722e-02 1.612106920389213410e-02 1.225934221198913265e-01 5.869989161890540319e-02 1.060694123548489853e-01 1.596023578507856783e-02
1.480000000000000000e+03 8.528035975843387129e-02 5.290011703763126613e-03 3.516915953511355174e-03 1.009359127832768210e-01 4.785870485312140876e-02 1.138803536355145196e-01 1.521476659703550893e-02
1.560000000000000000e+03 1.190542221981082949e-01 -4.396132696368365393e-03 -2.345771378257459350e-02 8.457922241709449340e-02 3.587079929537886208e-02 1.194934107335490631e-01 1.780311394830676880e-02
1.640000000000000000e+03 1.023242847156913965e-01 -4.816534543198748705e-04 -2.975342476393895430e-02 7.244881559720436903e-02 3.195130412546381971e-02 1.248231168238846805e-01 1.564995030882238014e-02
1.720000000000000000e+03 9.992281551602820444e-02 -5.557080329412281139e-03 9.220040231502222433e-03 7.853847040926754952e-02 2.776699750514812631e-02 1.277544431835749283e-01 1.623702907401143591e-02
1.800000000000000000e+03 1.013761671590812236e-01 -3.029540139074443292e-02 3.572854656152212732e-02 9.580367799246299054e-02 3.150645441955677445e-02 1.271555710453585730e-01 1.781200561631037654e-02
1.880000000000000000e+03 6.790761575764414637e-02 -2.678883979716626881e-02 3.491181830140796527e-02 1.069438965491792543e-01 2.909001173706734708e-02 1.214514613883012906e-01 1.539944938018171852e-02
1.960000000000000000e+03 5.852942774997601377e-02 -3.075996911533478151e-02 2.129410685996242086e-02 1.549830388480820109e-01 1.801354678800418108e-02 1.100102221065916291e-01 1.977384260563368884e-02
2.040000000000000000e+03 6.654692650579838165e-02 -5.199265482090195678e-02 2.917693248579710484e-03 2.226272416272972732e-01 1.441694843785508613e-02 9.503389603373781080e-02 3.151141176864921678e-02
2.120000000000000000e+03 1.035463723709332401e-01 -8.726483687426998814e-02 5.748083312358115253e-03 2.780591055045039672e-01 8.846839054292321078e-03 7.720010741323862780e-02 4.699928698488020640e-02
2.200000000000000000e+03 1.003581783588085447e-01 -7.841453722866335851e-02 1.049724401876020279e-02 3.345916453259865642e-01 3.157095365919793551e-03 5.884596254085235068e-02 6.274309019640431084e-02
2.280000000000000000e+03 6.617612592628949186e-02 -5.301272712807900134e-02 8.358788594213644244e-03 3.992277178974787955e-01 5.740871714348620009e-03 4.269805267450262759e-02 8.279258704121780776e-02
2.360000000000000000e+03 3.661445067824800614e-02 -4.401551314555548350e-02 4.599228430182018823e-04 4.856766147607807227e-01 1.111149658775817221e-02 2.879044308320713799e-02 1.190256408684445266e-01
2.440000000000000000e+03 7.203237430290633514e-02 -4.522095809164008301e-02 -5.291370494605257026e-03 5.686804533593755595e-01 7.737707877898496872e-03 1.469641354332424342e-02 1.644010527758876516e-01
2.520000000000000000e+03 1.358232162617781236e-01 -8.443600316545979423e-02 -1.302546356306604142e-03 7.333216715706579736e-01 5.186199316003872219e-04 2.363911543119071208e-03 2.781071040743307576e-01
