# z u v w uhoriz
4.000000000000000000e+01 7.959078540480235553e-01 -7.819578140818605583e+00 2.989911657816817886e-10 7.859979110182385931e+00
1.200000000000000000e+02 -4.831395900415526475e-03 -1.053984606195137808e+01 -1.286156210206139772e-10 1.053984716929132226e+01
2.000000000000000000e+02 -6.589081066981294921e-01 -1.065988384336178285e+01 9.157307812217729698e-11 1.068022862335062939e+01
2.800000000000000000e+02 -9.776838763633116658e-01 -1.019264162158486897e+01 1.562071491376637191e-11 1.023942425081435026e+01
3.600000000000000000e+02 -1.070628577231555800e+00 -9.903706504646216047e+00 2.567024843953951589e-11 9.961407936660190643e+00
4.400000000000000000e+02 -1.013669965338112045e+00 -9.871190511125355727e+00 2.948683696904176662e-11 9.923100770704680329e+00
5.200000000000000000e+02 -9.312863497162385817e-01 -1.016837048433856694e+01 1.939634413381160376e-11 1.021092809552273550e+01
6.000000000000000000e+02 -9.386048044986267103e-01 -1.072142586718157986e+01 2.334743660328623245e-11 1.076243242043815052e+01
6.800000000000000000e+02 -9.415275046230164868e-01 -1.119113475577469252e+01 1.880945557137197046e-11 1.123067100238761107e+01
7.600000000000000000e+02 -8.772589121951588353e-01 -1.132760359716985299e+01 1.625243682620146929e-11 1.136152218911010436e+01
8.400000000000000000e+02 -7.391200826843992155e-01 -1.103470533116271390e+01 1.451378509519699606e-11 1.105943128023399780e+01
9.200000000000000000e+02 -4.040417578672692578e-01 -1.036796303786856832e+01 1.745106349690243010e-11 1.037583284834086506e+01
1.000000000000000000e+03 -5.053815273563442428e-02 -9.720924326450813169e+00 1.313881123708207845e-11 9.721055697066297796e+00
1.080000000000000000e+03 2.835284606634047577e-01 -9.224770957163933360e+00 1.698771359973123030e-11 9.229127130998973527e+00
1.160000000000000000e+03 5.687469782553159492e-01 -8.813479054354198539e+00 1.510632366952034354e-11 8.831811035501988982e+00
1.240000000000000000e+03 6.824965800148655726e-01 -8.668709172452551570e+00 1.398335953902561270e-11 8.695534503312318364e+00
1.320000000000000000e+03 7.962673059560384514e-01 -8.526590344301091307e+00 2.048086623135997362e-11 8.563689889414671796e+00
1.400000000000000000e+03 8.787138167859830373e-01 -8.384200492913684855e+00 1.509783519444597885e-11 8.430121937266665810e+00
1.480000000000000000e+03 7.896123158294185984e-01 -8.232601875570546568e+00 1.736710592957309343e-11 8.270382170792180077e+00
1.560000000000000000e+03 7.019112276929736494e-01 -8.089859417401756403e+00 1.625403066910424105e-11 8.120252752524722339e+00
1.640000000000000000e+03 6.138480911099170045e-01 -7.936464222284115522e+00 1.586945565136961402e-11 7.960167952408736980e+00
1.720000000000000000e+03 4.966765074533415203e-01 -7.781993073069605416e+00 1.819232734434404106e-11 7.797826860245062441e+00
1.800000000000000000e+03 2.851984568496487293e-01 -7.584667790021176081e+00 1.075912058660010851e-11 7.590027908036579340e+00
1.880000000000000000e+03 6.682365688196088838e-02 -7.387430947246508062e+00 1.846420478546413682e-11 7.387733170699555707e+00
1.960000000000000000e+03 -1.513199625980222174e-01 -7.184298005985645830e+00 1.332398866637883295e-11 7.185891424860940013e+00
2.040000000000000000e+03 -3.701980545334488393e-01 -6.991993864159832484e+00 1.280164848986561621e-11 7.001787257267182873e+00
2.120000000000000000e+03 -5.903578306982980584e-01 -6.757864581922341962e+00 1.158181399235401315e-11 6.783601998633707275e+00
2.200000000000000000e+03 -8.174580804197615347e-01 -6.438331923526765976e+00 9.857001902763343845e-12 6.490019697254195030e+00
2.280000000000000000e+03 -1.044814728305327733e+00 -6.112787754763750137e+00 7.730909662440060132e-12 6.201436281320109600e+00
2.360000000000000000e+03 -1.272239723000254230e+00 -5.787327255123494218e+00 7.240777511893223387e-12 5.925516911685848598e+00
2.440000000000000000e+03 -1.499444790867431321e+00 -5.459312751229170146e+00 4.470837304730423394e-12 5.661486588926346819e+00
2.520000000000000000e+03 -1.727629156534874699e+00 -5.136285496856602073e+00 8.634054289557410028e-13 5.419052611640606365e+00
