# z u v w uhoriz
4.000000000000000000e+01 1.074116056936724295e+00 -7.947443869168010266e+00 3.225524643299212080e-10 8.019700079014519645e+00
1.200000000000000000e+02 -6.256539762128384904e-03 -1.081034695605808693e+01 -1.417222176367140401e-10 1.081034876655902011e+01
2.000000000000000000e+02 -2.970814150925650265e-01 -1.180530335012652543e+01 9.422815460001666796e-11 1.180904079744421686e+01
2.800000000000000000e+02 -7.708863440233196807e-01 -1.187594927921261601e+01 1.961793960305849919e-11 1.190094269534276350e+01
3.600000000000000000e+02 -1.305996317439611198e+00 -1.146771820396830321e+01 1.617335716110687885e-11 1.154184505123820514e+01
4.400000000000000000e+02 -1.582680509820676429e+00 -1.109708334016085551e+01 4.053550978323503524e-11 1.120937715730191009e+01
5.200000000000000000e+02 -1.660714564580230590e+00 -1.112916018160050058e+01 9.434239111728816333e-12 1.125238548987418064e+01
6.000000000000000000e+02 -1.690541770244307296e+00 -1.147756136246244374e+01 3.078530604365793592e-11 1.160139415355031822e+01
6.800000000000000000e+02 -1.720808538194736226e+00 -1.182397840038816561e+01 1.637724337282254249e-11 1.194854163644960465e+01
7.600000000000000000e+02 -1.727769677390688985e+00 -1.202685176138416523e+01 1.078649531594230389e-11 1.215032309646209185e+01
8.400000000000000000e+02 -1.675956544620400557e+00 -1.205169818579144092e+01 2.374391629229319615e-11 1.216767272328051419e+01
9.200000000000000000e+02 -1.533410933821905298e+00 -1.184316159229109289e+01 8.974650804713125275e-12 1.194201932644071107e+01
1.000000000000000000e+03 -1.383914800445679383e+00 -1.154716482002618427e+01 2.112438576598259698e-11 1.162979946326431424e+01
1.080000000000000000e+03 -1.246606974482471264e+00 -1.117015254147418979e+01 9.181951114312248420e-12 1.123949895451886505e+01
1.160000000000000000e+03 -1.103382096646782218e+00 -1.079952534874991521e+01 1.941584341131991876e-11 1.085574501402334135e+01
1.240000000000000000e+03 -9.319805094083587482e-01 -1.046266848624140877e+01 1.229222483656255139e-11 1.050409536908848551e+01
1.320000000000000000e+03 -7.613074458900160879e-01 -1.012326199921479919e+01 2.103550228926047247e-11 1.015184823231287226e+01
1.400000000000000000e+03 -6.700751712415183858e-01 -9.796914810011642771e+00 1.504647061932469742e-11 9.819803487328034208e+00
1.480000000000000000e+03 -9.516627321010285856e-01 -9.538025643652689567e+00 1.784777597178190695e-11 9.585384454190990056e+00
1.560000000000000000e+03 -1.235073373924386875e+00 -9.291770185739064658e+00 1.599698018551204595e-11 9.373494515044340503e+00
1.640000000000000000e+03 -1.518921679981541484e+00 -9.038711175670776754e+00 1.677832319803859702e-11 9.165447222428033669e+00
1.720000000000000000e+03 -1.802007888692327420e+00 -8.769817849843342117e+00 1.766539972664351587e-11 8.953040687405607656e+00
1.800000000000000000e+03 -2.084738985161220803e+00 -8.466810258114719545e+00 1.091726988518128100e-11 8.719691083012497401e+00
1.880000000000000000e+03 -2.366771815694061587e+00 -8.158670590270737932e+00 1.887142678464100234e-11 8.495028818556910721e+00
1.960000000000000000e+03 -2.652316424210480417e+00 -7.859735095120089277e+00 1.343659288771053590e-11 8.295192473933264310e+00
2.040000000000000000e+03 -2.934416331497375907e+00 -7.553184322806009376e+00 1.290484072366396658e-11 8.103171763009900275e+00
2.120000000000000000e+03 -3.192434002031204088e+00 -7.266973387461728606e+00 1.167323451092099391e-11 7.937287765439902998e+00
2.200000000000000000e+03 -3.374271481750390933e+00 -7.032092954522894956e+00 9.934758801781952706e-12 7.799746108278430512e+00
2.280000000000000000e+03 -3.560081829353170413e+00 -6.802002445102734995e+00 7.792487404503690831e-12 7.677331560827251877e+00
2.360000000000000000e+03 -3.741243212953776709e+00 -6.566469440333200680e+00 7.297924789911983950e-12 7.557474557635144308e+00
2.440000000000000000e+03 -3.924968614307967396e+00 -6.336284074384390230e+00 4.506204299381785468e-12 7.453447155149075520e+00
2.520000000000000000e+03 -4.109272872488662465e+00 -6.105149990357042533e+00 8.708744292748877161e-13 7.359278493529634702e+00
