# z u v w uhoriz
4.000000000000000000e+01 1.686738424775379608e+00 -8.096040104791702774e+00 3.160472217007130997e-10 8.269882217541514535e+00
1.200000000000000000e+02 -9.569398214038673731e-03 -1.102977472509086709e+01 -1.420932716281186468e-10 1.102977887628013498e+01
2.000000000000000000e+02 -3.947831314518721602e-01 -1.194355147203179435e+01 1.048717952235878157e-10 1.195007428788423098e+01
2.800000000000000000e+02 -7.987086947130874748e-01 -1.223210979680019861e+01 3.787817681039085084e-12 1.225815833067862037e+01
3.600000000000000000e+02 -1.373568299989370800e+00 -1.207215338621570133e+01 3.610036642884284600e-11 1.215004433140286544e+01
4.400000000000000000e+02 -1.812709062055328779e+00 -1.169006974667832921e+01 1.713763422839242801e-11 1.182977788573654720e+01
5.200000000000000000e+02 -2.071232059157861904e+00 -1.161025519068046563e+01 2.988771279077706308e-11 1.179355874346695998e+01
6.000000000000000000e+02 -2.235847371556576757e+00 -1.180999450223385772e+01 1.718481971307861659e-11 1.201977469055432834e+01
6.800000000000000000e+02 -2.337392751422479709e+00 -1.206448090326271760e+01 2.519028912545406762e-11 1.228882029893810213e+01
7.600000000000000000e+02 -2.402663259589191025e+00 -1.222252815774865553e+01 1.020469486689989787e-11 1.245644352557897960e+01
8.400000000000000000e+02 -2.471242847400383358e+00 -1.215967127846013796e+01 2.409939071218447055e-11 1.240824914365584419e+01
9.200000000000000000e+02 -2.564204507135647848e+00 -1.188789396854187430e+01 9.641160196582901745e-12 1.216129794724679236e+01
1.000000000000000000e+03 -2.651077816023852396e+00 -1.158977260728788927e+01 2.128562819059265404e-11 1.188911446135726813e+01
1.080000000000000000e+03 -2.715004124474489799e+00 -1.129559174012827683e+01 1.133108967765750285e-11 1.161729917646815302e+01
1.160000000000000000e+03 -2.771885954166797283e+00 -1.099344439441342125e+01 1.949494274344765408e-11 1.133751169331114816e+01
1.240000000000000000e+03 -2.822542247808127236e+00 -1.070767850131045584e+01 1.225873347276973346e-11 1.107344226643584761e+01
1.320000000000000000e+03 -2.873577813540275638e+00 -1.042659473627664823e+01 2.227571918589355291e-11 1.081532834661171094e+01
1.400000000000000000e+03 -2.937137225701158982e+00 -1.013221480436381050e+01 1.426573470464376563e-11 1.054933893305019765e+01
1.480000000000000000e+03 -3.069261938162902048e+00 -9.814337422670876165e+00 1.904448633516242159e-11 1.028307288173595957e+01
1.560000000000000000e+03 -3.200105950851936942e+00 -9.492302486083865176e+00 1.538757482544284495e-11 1.001720942099105294e+01
1.640000000000000000e+03 -3.332132041472335882e+00 -9.174850113879621460e+00 1.767266229191211641e-11 9.761197598346397442e+00
1.720000000000000000e+03 -3.497308208824271070e+00 -8.857158415095637949e+00 1.748173078519599515e-11 9.522626733082059758e+00
1.800000000000000000e+03 -3.758445166373234336e+00 -8.516949935813972417e+00 1.131083164629398481e-11 9.309368736804657374e+00
1.880000000000000000e+03 -4.022758631198989576e+00 -8.170101105274726550e+00 1.913529272534741636e-11 9.106763369896972549e+00
1.960000000000000000e+03 -4.289444070772042039e+00 -7.831368921472223299e+00 1.365985853943319125e-11 8.929147194468374238e+00
2.040000000000000000e+03 -4.558194502604132836e+00 -7.491485587498952547e+00 1.312218899512940150e-11 8.769235624116566541e+00
2.120000000000000000e+03 -4.801285526751047250e+00 -7.172907662623368985e+00 1.187116686202083422e-11 8.631508966913614245e+00
2.200000000000000000e+03 -4.981121714632560149e+00 -6.936746548536524948e+00 1.010397170445043161e-11 8.539907857501590982e+00
2.280000000000000000e+03 -5.156730483995433545e+00 -6.693355201922331688e+00 7.925583531478985302e-12 8.449430344329048381e+00
2.360000000000000000e+03 -5.334044899628029412e+00 -6.452219822411849215e+00 7.423201914269483126e-12 8.371569484151235585e+00
2.440000000000000000e+03 -5.509092849065722497e+00 -6.207580730242158396e+00 4.583630543262412612e-12 8.299648338459940433e+00
2.520000000000000000e+03 -5.689975735625538711e+00 -5.970341344933721928e+00 8.856233671764027256e-13 8.247472318658147117e+00
