# z uu uv uw vv vw ww TKE
4.000000000000000000e+01 1.038344677938152771e-01 1.092987260309977865e-01 2.216313401934396493e-03 8.774631804176824534e-01 6.991629369766242004e-03 1.025023385502416354e-02 3.904141484924109062e-01
1.200000000000000000e+02 1.337999205307772999e-01 2.739703023441503529e-02 6.427778295053991316e-04 5.826480686307915491e-01 -2.347498964895219659e-03 3.441434368874007887e-02 1.792827688323802848e-01
2.000000000000000000e+02 1.524834908986831827e-01 8.924577213951108423e-02 -7.199140375075627381e-03 5.207948415161325340e-01 -1.148742240215037871e-03 6.996879869476475833e-02 1.496870573686254480e-01
2.800000000000000000e+02 4.774856024263782195e-01 3.338724464508847634e-01 -1.628914208434806971e-02 6.807607648347041573e-01 -8.059423292422594406e-03 1.117581427540073336e-01 3.519588009673188522e-01
3.600000000000000000e+02 4.323754029072297000e-01 3.329892438083854045e-01 4.033049886514954857e-02 5.587321170205373777e-01 4.280175544154220246e-02 1.057133601953807039e-01 2.551526910766194756e-01
4.400000000000000000e+02 4.620507637764466047e-01 4.466000517585920204e-01 -2.048790018665460136e-02 8.097060551336650036e-01 -2.278626445056357308e-02 1.069283997924945495e-01 4.402742433543514466e-01
5.200000000000000000e+02 4.729025334426901206e-01 1.864759349074056605e-01 6.039082266987446518e-02 5.832458695792722692e-01 4.312930523753528284e-02 1.130872207702757065e-01 2.883006350096705694e-01
6.000000000000000000e+02 7.248332951742845198e-01 3.253468421978920611e-01 8.368408391267494195e-02 6.882784619358370826e-01 1.552599640311312298e-02 1.220408097618381066e-01 5.070022531026491253e-01
6.800000000000000000e+02 3.636773022285373358e-01 1.461506608149472086e-01 6.460199326987227375e-02 7.988796799244318736e-01 -3.749711035903476042e-02 1.383851367273029875e-01 3.948101846097119560e-01
7.600000000000000000e+02 3.030068940738842587e-01 8.742364292439581963e-02 3.416804334415764199e-02 5.758490406072407364e-01 -4.354117556426685687e-02 1.375425951490251708e-01 2.211666304524551596e-01
