# z uu uv uw vv vw ww TKE
4.000000000000000000e+01 1.197329461462901951e-01 2.115313399144006998e-02 1.930530693557404667e-04 5.092522249744109164e-01 1.465598459252035086e-03 9.868584861950108200e-03 1.368855980007180062e-01
1.200000000000000000e+02 1.857241908886886339e-01 -1.239224490067219048e-01 3.881023431125708422e-03 7.601975179892386247e-01 1.216395436045788342e-02 4.916165066952252194e-02 3.074053046674044554e-01
2.000000000000000000e+02 2.179265411530078578e-01 -1.396398668692480638e-01 1.706254380108749788e-02 7.295215715177578719e-01 -2.350607321027324906e-02 1.193437735334932498e-01 2.969683184649332675e-01
2.800000000000000000e+02 3.063744007767444932e-01 -3.881789345942143754e-02 5.141394712554017699e-02 6.439010841782333294e-01 -3.162386616218287871e-02 1.902944435007724866e-01 2.723429274422411450e-01
3.600000000000000000e+02 3.447586248937051234e-01 1.530137689607831697e-01 -7.241655185579733145e-02 6.030182036274817081e-01 -1.454956149927681130e-01 2.872883490977067300e-01 2.825120294359996231e-01
4.400000000000000000e+02 4.007383477710738662e-01 1.255892665937029251e-01 7.060832978387494852e-02 4.804659735104063745e-01 4.237569891599172328e-02 3.143689211770251957e-01 2.451332968387996691e-01
5.200000000000000000e+02 5.300311884317878697e-01 3.093984133558919658e-01 -7.022204579702949478e-02 6.141803823224927239e-01 -6.622778756474270723e-02 3.445675440801095335e-01 3.884386975868074909e-01
6.000000000000000000e+02 7.192935214389379883e-01 4.085549794785283129e-01 -1.889965428154236418e-02 7.229365086967743936e-01 3.499505786568501281e-02 2.600246306615229264e-01 5.538165870706852623e-01
6.800000000000000000e+02 5.255955652121819810e-01 1.490784134546229711e-01 -1.592682189086731814e-02 4.576666464698456727e-01 6.605805368007730549e-02 2.203498214368604935e-01 2.671317506344619841e-01
7.600000000000000000e+02 9.109748244121176342e-01 5.673820209784627977e-01 -1.165849458810364614e-01 9.578992303877564840e-01 -6.405564616299982972e-02 2.177926185435298811e-01 8.974398454910961220e-01
