# z u v w uhoriz
4.000000000000000000e+01 1.333911831063076425e+00 -7.044794943150968436e+00 3.243455629089270794e-10 7.169969076927424467e+00
1.200000000000000000e+02 -2.035805166255264670e-02 -9.019677636228456308e+00 -1.489383205404488360e-10 9.019700610981900013e+00
2.000000000000000000e+02 -8.951196887209460495e-01 -8.462713652460243097e+00 1.099687888449822058e-10 8.509921363953539597e+00
2.800000000000000000e+02 -7.824553351954498526e-01 -8.082594267588390835e+00 2.042634509908218505e-12 8.120379698390250311e+00
3.600000000000000000e+02 -3.908894125185060076e-01 -8.422799469022638874e+00 3.734480632982253909e-11 8.431864884364971502e+00
4.400000000000000000e+02 -4.375603200007557175e-02 -8.806607169916265576e+00 1.839225048390529236e-11 8.806715871172237087e+00
5.200000000000000000e+02 4.498125522668017795e-01 -8.734601229633192077e+00 2.939157441032778197e-11 8.746175734164413740e+00
6.000000000000000000e+02 9.512217576376532646e-01 -8.235298444472599400e+00 1.823018800837273180e-11 8.290052068698729570e+00
6.800000000000000000e+02 1.271634923005599216e+00 -7.542574204591009135e+00 2.285466808702401501e-11 7.649018303623619452e+00
7.600000000000000000e+02 1.340549672669611558e+00 -6.770177777414210674e+00 1.358932974829252077e-11 6.901621589357665343e+00
8.400000000000000000e+02 1.118277251951653728e+00 -5.933617698150663422e+00 1.953253642845188190e-11 6.038076100881746733e+00
9.200000000000000000e+02 9.555484278635876239e-01 -5.298752990264920193e+00 1.467946906882254665e-11 5.384222882629767781e+00
1.000000000000000000e+03 8.472438175191175924e-01 -4.806228641825545544e+00 1.662318435434784017e-11 4.880333579155076151e+00
1.080000000000000000e+03 8.371574104215789847e-01 -4.563979846891196068e+00 1.456352425194375141e-11 4.640123335931142456e+00
1.160000000000000000e+03 8.188970436000001518e-01 -4.347755552926694911e+00 1.715482358614386793e-11 4.424202833960229952e+00
1.240000000000000000e+03 7.714772606064633775e-01 -4.307416720814372546e+00 1.303627138196790587e-11 4.375958862967531893e+00
1.320000000000000000e+03 7.235354870637814573e-01 -4.267048227656816906e+00 1.912610519596255085e-11 4.327956120178416022e+00
1.400000000000000000e+03 6.791789846266818031e-01 -4.225716912968125349e+00 1.325022351939996148e-11 4.279949476536304864e+00
1.480000000000000000e+03 6.759028813990857198e-01 -4.177616431402373820e+00 1.670402755860280566e-11 4.231940896681650521e+00
1.560000000000000000e+03 6.718701088302186930e-01 -4.129683277564568655e+00 1.387731431591781823e-11 4.183980570716833824e+00
1.640000000000000000e+03 6.697966863314889219e-01 -4.089488650320455498e+00 1.582938287322109497e-11 4.143976957238114878e+00
1.720000000000000000e+03 6.166916424070290059e-01 -4.012514848389188593e+00 1.558028770007128367e-11 4.059628553249470251e+00
1.800000000000000000e+03 3.749656644166735608e-01 -3.851834976963063539e+00 1.109700019077055560e-11 3.870042885970061519e+00
1.880000000000000000e+03 1.047114552840601037e-01 -3.671581999433733756e+00 1.683805953989372012e-11 3.673074851869142066e+00
1.960000000000000000e+03 -1.657165837317555179e-01 -3.495299842907056309e+00 1.253535511923406890e-11 3.499226054136802322e+00
2.040000000000000000e+03 -4.357640931991763611e-01 -3.310655301088929914e+00 1.208735261853663171e-11 3.339210815080403627e+00
2.120000000000000000e+03 -7.242873963987314090e-01 -3.122950028906290143e+00 1.095764121975348544e-11 3.205839845598630777e+00
2.200000000000000000e+03 -1.078070117196100464e+00 -2.906501081145846044e+00 9.335226019531141954e-12 3.099997372949400809e+00
2.280000000000000000e+03 -1.436065975665931305e+00 -2.680890359614597429e+00 7.324996091586795022e-12 3.041292259343029603e+00
2.360000000000000000e+03 -1.795068013131729812e+00 -2.458604724200711633e+00 6.863858597655985620e-12 3.044175809908283181e+00
2.440000000000000000e+03 -2.156272689256804931e+00 -2.238701322767656432e+00 4.238511609239665599e-12 3.108262460442558606e+00
2.520000000000000000e+03 -2.515474920791441527e+00 -2.016130707321137194e+00 8.174563062442314660e-13 3.223724105151360320e+00
