# z uu uv uw vv vw ww TKE
4.000000000000000000e+01 1.371011479031233604e-01 3.664549665764468833e-02 1.428073054775918474e-04 5.125469937748931004e-01 4.699645728463403005e-03 8.903429298056302760e-03 1.407902083186499675e-01
1.200000000000000000e+02 1.610859214072157819e-01 -1.238108869214699266e-02 9.472226492975772440e-04 6.104055276964331922e-01 1.959167365671026992e-02 3.113716518094972532e-02 1.997565526867392527e-01
2.000000000000000000e+02 1.818773999036572275e-01 5.648714434621825153e-02 1.382942271441905437e-02 5.681535887501801829e-01 1.505805202622506438e-02 5.465676480406701093e-02 1.794326254721353986e-01
2.800000000000000000e+02 1.976232957961663594e-01 8.394660321871043329e-02 1.609491502373003313e-02 4.367218652834521375e-01 -4.945404786095473210e-02 1.125139287627078960e-01 1.212201694118082429e-01
3.600000000000000000e+02 2.753644596276115242e-01 1.698388890087121073e-01 -5.682006645791939101e-04 6.291339386004864975e-01 5.157668409891918992e-02 1.599537231410720350e-01 2.486101459358289467e-01
4.400000000000000000e+02 2.427097111328035683e-01 5.919835923117006127e-02 -1.591299234431773138e-02 6.905024165535001979e-01 -2.594118675447826955e-02 1.560639541132856078e-01 2.800287744589330940e-01
5.200000000000000000e+02 3.693439058847892698e-01 5.004824350137806327e-02 1.495933393632626132e-02 8.165616284022179094e-01 1.308486204066934833e-01 1.664360484860943346e-01 4.154443860143897105e-01
6.000000000000000000e+02 4.364740791073970505e-01 1.365166959259126178e-01 -3.404785889266767618e-02 1.895770311024371768e+00 8.180837605315008365e-02 1.807182221955617174e-01 1.908556884863809033e+00
6.800000000000000000e+02 5.123720222324661400e-01 6.167586848762801610e-02 1.545131280453015954e-02 1.119470113475174999e+00 1.204277176618748640e-01 1.566104707772072724e-01 7.701326318438833640e-01
7.600000000000000000e+02 7.488156415254572096e-01 6.637135100394213616e-01 8.986292457994753125e-02 2.082975392136861448e+00 8.782785156548184036e-02 1.584227947163091843e-01 2.462304565563310010e+00
8.400000000000000000e+02 5.474162916455492800e-01 2.942649556967749658e-01 7.410639243577944735e-02 1.411208034553571578e+00 -1.950993215503739678e-02 1.582459940977861412e-01 1.158107253897758149e+00
9.200000000000000000e+02 5.834554191283692903e-01 1.295581186166173404e-01 9.763713972104455519e-02 1.350910159902495744e+00 -5.610742673353649040e-02 1.822683354160771207e-01 1.099300116166697538e+00
1.000000000000000000e+03 4.432093496458514026e-01 1.035356526004228561e-01 8.165423531599237672e-02 1.242630131493005941e+00 -5.833781838777719886e-02 2.158707653530599624e-01 8.935821793209699493e-01
1.080000000000000000e+03 3.265366030485794546e-01 2.774355980886834914e-03 5.481413576877169902e-02 7.365487716117744554e-01 -9.691968094009810464e-02 2.344244133292958665e-01 3.520425258290520443e-01
1.160000000000000000e+03 2.436734924211724218e-01 -9.481726996069913399e-03 3.155892264426199412e-02 5.103675957136444286e-01 -1.165189838940584172e-01 2.209582339691298913e-01 1.843371974110069589e-01
1.240000000000000000e+03 1.700986858838435534e-01 2.424568672266975695e-04 1.757235203729180795e-02 4.141963883204835550e-01 -1.723908322580488539e-01 2.074258349692295611e-01 1.217588440249126741e-01
1.320000000000000000e+03 1.013226993719160557e-01 1.388378727030004133e-03 -2.748303299758392704e-03 5.524295038395424795e-01 -2.321775304332326373e-01 2.004709135684725752e-01 1.778166166536963577e-01
1.400000000000000000e+03 8.830811471720427519e-02 -2.763336432819065228e-02 -1.696979057535914770e-03 8.137568794541488737e-01 -2.370599914493154159e-01 1.897269698329145660e-01 3.529974525329203638e-01
