# z, u, v, w, u_mag
2.708333329999999819e+02 9.563484638322787390e+00 2.294132489938673025e+00 -7.912446581201082983e-04 9.834799587937533616e+00
2.812500000000000000e+02 9.630027113081609969e+00 2.269031881194877975e+00 7.115315787168260356e-04 9.893731772331554097e+00
2.916666670000000181e+02 9.696238305964401505e+00 2.241433736715165992e+00 -6.350271458597590889e-04 9.951937644770277203e+00
3.020833329999999819e+02 9.759820922447403291e+00 2.212496219931190833e+00 5.625042806707851364e-04 1.000745943173705577e+01
3.125000000000000000e+02 9.821649803011890612e+00 2.184267869521465677e+00 -4.990552400714889317e-04 1.006160182216944499e+01
3.229166670000000181e+02 9.882042473151402717e+00 2.155276644783829187e+00 4.456875583672214951e-04 1.011434531026879213e+01
3.333333329999999819e+02 9.939659144682449821e+00 2.124423165724814933e+00 -3.998011477082294668e-04 1.016415258933958832e+01
3.437500000000000000e+02 9.996405374962456847e+00 2.089251957087026046e+00 3.577406004992857136e-04 1.021239904668577836e+01
3.541666670000000181e+02 1.005147946094449729e+01 2.054046222700714797e+00 -3.243555016730749561e-04 1.025920783218600363e+01
3.645833329999999819e+02 1.010700194628764592e+01 2.016610134018350209e+00 2.921164632565230739e-04 1.030622165782493838e+01
3.750000000000000000e+02 1.016076586107040214e+01 1.978135987045999356e+00 -2.577080412718110486e-04 1.035153055992946669e+01
3.854166670000000181e+02 1.021445950194151564e+01 1.936573221855744098e+00 2.246902124767560164e-04 1.039641759506118213e+01
3.958333329999999819e+02 1.026750431686360443e+01 1.893373361398446697e+00 -2.048400924110837195e-04 1.044061816294540357e+01
4.062500000000000000e+02 1.031967520544105277e+01 1.848606159155596895e+00 1.884027816635183120e-04 1.048394205978640770e+01
4.166666670000000181e+02 1.037165706114891961e+01 1.800131590382002766e+00 -1.739296096819347337e-04 1.052671572557286161e+01
4.270833329999999819e+02 1.042098768272117582e+01 1.748751130939312004e+00 1.594301586949429118e-04 1.056669838818189966e+01
4.375000000000000000e+02 1.047171707103182925e+01 1.694680037822837271e+00 -1.533785402020293432e-04 1.060795922267142011e+01
4.479166670000000181e+02 1.052564816849525364e+01 1.636185270936758362e+00 1.443554700433850022e-04 1.065205950174032701e+01
4.583333329999999819e+02 1.057908576475120377e+01 1.570189008132175656e+00 -1.444402203069092641e-04 1.069497775407147167e+01
4.687500000000000000e+02 1.063108226040945148e+01 1.497978401602676701e+00 1.286906530357446912e-04 1.073610028529083493e+01
4.791666670000000181e+02 1.068002837649392589e+01 1.415923287642934403e+00 -1.239785636048695730e-04 1.077347877403467713e+01
4.895833329999999819e+02 1.072740161008955617e+01 1.322985732370092649e+00 1.005505296258094814e-04 1.080867413526364196e+01
5.000000000000000000e+02 1.076722490728089277e+01 1.218286659999278321e+00 -1.065164414905703065e-04 1.083592887579315800e+01
5.104166670000000181e+02 1.079558237425297307e+01 1.099170887001831742e+00 7.087448369281241914e-05 1.085139509202098118e+01
5.208333330000000387e+02 1.080817047086215865e+01 9.597451831275238820e-01 -1.070036000064890244e-04 1.085069858374118645e+01
5.312500000000000000e+02 1.078763129494623030e+01 8.040066708599719059e-01 3.040508350725997311e-05 1.081755127944467354e+01
5.416666669999999613e+02 1.072360295115805506e+01 6.388380191746273473e-01 -1.253235063630386229e-04 1.074261487183333230e+01
5.520833330000000387e+02 1.059738772633297899e+01 4.716967481319896960e-01 -1.967592423639013256e-05 1.060788029932551169e+01
5.625000000000000000e+02 1.042442021314568734e+01 3.301931940128267073e-01 -1.126696538081757592e-04 1.042964833243706479e+01
5.729166669999999613e+02 1.025800633686143826e+01 2.294507850765059032e-01 1.462906939479545201e-05 1.026057219018879429e+01
5.833333330000000387e+02 1.012411043621207263e+01 1.628703102907701761e-01 -2.762643546825417152e-05 1.012542042896765970e+01
5.937500000000000000e+02 1.002981789709685323e+01 1.201032284901536740e-01 7.136607738260183941e-05 1.003053696665892502e+01
6.041666669999999613e+02 9.976279477430267661e+00 9.291952950289558699e-02 2.220579701674905859e-05 9.976712196472968586e+00
6.145833330000000387e+02 9.956519796480879592e+00 7.415427671913614460e-02 8.221624265326843688e-05 9.956795936506427580e+00
6.250000000000000000e+02 9.958593064364452019e+00 5.864313448672681117e-02 2.202372975232853112e-05 9.958765728709318310e+00
6.354166669999999613e+02 9.970639050003592629e+00 4.406762656613701090e-02 5.750406774662730183e-05 9.970736433407235921e+00
6.458333330000000387e+02 9.983915444507758252e+00 3.033799669638596874e-02 2.124028901568400644e-06 9.983961538243654843e+00
6.562500000000000000e+02 9.993741866982613686e+00 1.847141367703822659e-02 3.141012244539948803e-05 9.993758937356401972e+00
6.666666669999999613e+02 9.998808177367978445e+00 9.541759999583171795e-03 -1.136444819903339006e-05 9.998812730175208330e+00
6.770833330000000387e+02 9.999943301083829894e+00 4.022138993690640811e-03 1.593168613283849693e-05 9.999944109981178997e+00
6.875000000000000000e+02 9.998837356565070777e+00 1.627543587619056454e-03 -1.617466048387579419e-05 9.998837489038459481e+00
6.979166669999999613e+02 9.997115176053402053e+00 1.496795909978748370e-03 8.932331913422578859e-06 9.997115288109615250e+00
7.083333330000000387e+02 9.995808815744949172e+00 2.590674923278104853e-03 -1.493224343067794415e-05 9.995809151476631627e+00
7.187500000000000000e+02 9.995282521481827942e+00 3.999376303527528431e-03 7.465475236254031415e-06 9.995283321612584260e+00
7.291666669999999613e+02 9.995391908929390112e+00 5.159721589633748870e-03 -1.076826999095398745e-05 9.995393240685128688e+00
7.395833330000000387e+02 9.995781113951389685e+00 5.837788579614737287e-03 7.958707276620711097e-06 9.995782818662384273e+00
7.500000000000000000e+02 9.996110001091775388e+00 6.066829469080078745e-03 -6.863878144570890850e-06 9.996111842131115921e+00
7.604166669999999613e+02 9.996203156740088858e+00 5.988508394994577870e-03 7.935116249428304352e-06 9.996204950535791056e+00
7.708333330000000387e+02 9.996056240237630064e+00 5.772264646917485767e-03 -4.579121777731884355e-06 9.996057906847768848e+00
7.812500000000000000e+02 9.995773479446691923e+00 5.533510081280012399e-03 6.883640747740789757e-06 9.995775011082983497e+00
7.916666669999999613e+02 9.995477108537905053e+00 5.340246206261256220e-03 -3.612181863600592389e-06 9.995478535095148942e+00
8.020833330000000387e+02 9.995251887096502585e+00 5.217878543564190633e-03 5.386051851619246222e-06 9.995253249057359568e+00
8.125000000000000000e+02 9.995127765691494304e+00 5.179650841817058822e-03 -3.224114677801360039e-06 9.995129107784965328e+00
8.229166669999999613e+02 9.995090300516904946e+00 5.227747468637795707e-03 3.943409578737127911e-06 9.995091667655993106e+00
8.333333330000000387e+02 9.995099138614158107e+00 5.354090643404763213e-03 -3.029191140146609745e-06 9.995100572631637093e+00
8.437500000000000000e+02 9.995104586848752248e+00 5.534348668545847720e-03 2.701340613376400816e-06 9.995106119049834703e+00
8.541666669999999613e+02 9.995058067773685551e+00 5.731430224612446729e-03 -2.877318300365268413e-06 9.995059711050682694e+00
8.645833330000000387e+02 9.994926653053830989e+00 5.904988076544793844e-03 1.732119783737982520e-06 9.994928397382995655e+00
8.750000000000000000e+02 9.994700565515891810e+00 6.018912448002433288e-03 -2.617479957956109151e-06 9.994702377841854002e+00
8.854166669999999613e+02 9.994402324804822157e+00 6.051297731354650204e-03 1.118872979124285058e-06 9.994404156740387180e+00
8.958333330000000387e+02 9.994078506350120961e+00 5.996734359470151654e-03 -2.172045017654718617e-06 9.994080305456684243e+00
9.062500000000000000e+02 9.993786650349832712e+00 5.868788811267786239e-03 8.051989902554165113e-07 9.993788373554508553e+00
9.166666669999999613e+02 9.993573412910093268e+00 5.695830166580625846e-03 -1.608616679738991973e-06 9.993575036077297469e+00
9.270833330000000387e+02 9.993463476513916532e+00 5.514120080982340584e-03 6.966278492382443657e-07 9.993464997784220927e+00
9.375000000000000000e+02 9.993455348972464236e+00 5.355855462906224281e-03 -9.941127706847701167e-07 9.993456784171085516e+00
9.479166669999999613e+02 9.993531025460837824e+00 5.238500773472579489e-03 6.576979082854462929e-07 9.993532398443461418e+00
9.583333330000000387e+02 9.993662799768493699e+00 5.161645578516173630e-03 -4.710530135663298254e-07 9.993664132742402728e+00
9.687500000000000000e+02 9.993820365560821983e+00 5.111838123815792313e-03 5.377555478494609266e-07 9.993821672913096421e+00
9.791666669999999613e+02 9.993970949326682174e+00 5.073240945768303645e-03 -1.047086122804597923e-07 9.993972236991623959e+00
9.895833330000000387e+02 9.994086091892157242e+00 5.036336237937309376e-03 3.153719669856213901e-07 9.994087360876681814e+00
1.000000000000000000e+03 9.994149406043741024e+00 5.001925325635167216e-03 1.456122142031330087e-07 9.994150657738828158e+00
1.010416666999999961e+03 9.994164798613095257e+00 4.975275152994678915e-03 1.458720219084090713e-08 9.994166037003786585e+00
1.020833333000000039e+03 9.994151024316973775e+00 4.960492298133297069e-03 3.135759733379168952e-07 9.994152255361129278e+00
1.031250000000000000e+03 9.994132765467588442e+00 4.957644647120114205e-03 -3.481160295637951530e-07 9.994133995100996870e+00
1.041666666999999961e+03 9.994129406547566319e+00 4.965155553641149161e-03 4.634226580746643762e-07 9.994130639910041580e+00
1.052083333000000039e+03 9.994151650392815611e+00 4.978167817176395483e-03 -6.994750740847494965e-07 9.994152890225601382e+00
1.062500000000000000e+03 9.994199209552029117e+00 4.987520105618137994e-03 6.928067836389022330e-07 9.994200454041719084e+00
1.072916666999999961e+03 9.994262551085045132e+00 4.979275037408826925e-03 -9.939816227140351873e-07 9.994263791455669121e+00
1.083333333000000039e+03 9.994323212357432595e+00 4.940566587070530612e-03 1.020011794770473222e-06 9.994324433510541894e+00
1.093750000000000000e+03 9.994360273407750128e+00 4.865597569801123103e-03 -1.270877620137383560e-06 9.994361457777698021e+00
1.104166666999999961e+03 9.994360734985267669e+00 4.761583721962694277e-03 1.422095042910039199e-06 9.994361869258927555e+00
1.114583333000000039e+03 9.994331933884321728e+00 4.648464427306829398e-03 -1.576378087331203733e-06 9.994333014908196589e+00
1.125000000000000000e+03 9.994301927126612028e+00 4.553833771445825809e-03 1.871751703328994636e-06 9.994302964587987503e+00
1.135416666999999961e+03 9.994308067068891077e+00 4.501015362294951555e-03 -1.986425038602398960e-06 9.994309080602898021e+00
1.145833333000000039e+03 9.994376691691380543e+00 4.499656868228792128e-03 2.320481799408815156e-06 9.994377704606788981e+00
1.156250000000000000e+03 9.994511448215199323e+00 4.538487633216365530e-03 -2.538309128330625741e-06 9.994512478674540290e+00
1.166666666999999961e+03 9.994691463905443385e+00 4.588896675738477621e-03 2.816592953556714961e-06 9.994692517363651163e+00
1.177083333000000039e+03 9.994881831951026641e+00 4.614040073827112634e-03 -3.191948760129659297e-06 9.994882896964861985e+00
1.187500000000000000e+03 9.995042382282296245e+00 4.584483818350085053e-03 3.429165534253217793e-06 9.995043433678663547e+00
1.197916666999999961e+03 9.995137162439389655e+00 4.489356183548400339e-03 -3.932915161664533251e-06 9.995138170646333364e+00
1.208333333000000039e+03 9.995137493781394156e+00 4.342443863923565149e-03 4.219009646376140456e-06 9.995138437081855898e+00
1.218750000000000000e+03 9.995028657131317829e+00 4.176908789589226477e-03 -4.730268945581218500e-06 9.995029529894631892e+00
1.229166666999999961e+03 9.994817129132943734e+00 4.035429745872266827e-03 5.246208726068574466e-06 9.994817943791174386e+00
1.239583333000000039e+03 9.994538810314958610e+00 3.954238576429567817e-03 -5.650220713323013248e-06 9.994539592543850048e+00
1.250000000000000000e+03 9.994252009503302503e+00 3.952630434913917759e-03 6.432106914205292932e-06 9.994252791118979573e+00
1.260416666999999961e+03 9.994026913416668378e+00 4.027632233293062559e-03 -6.860156813540150284e-06 9.994027724994822393e+00
1.270833333000000039e+03 9.993926884569336977e+00 4.160342279843458335e-03 7.711401919169767695e-06 9.993927750520569475e+00
1.281250000000000000e+03 9.993996124243336610e+00 4.320321835016880524e-03 -8.448985777965157927e-06 9.993997058066556249e+00
1.291666666999999961e+03 9.994240176576790091e+00 4.473704416484560603e-03 9.164520959252859235e-06 9.994241177859221281e+00
1.302083333000000039e+03 9.994616961268494748e+00 4.589097685130984379e-03 -1.034945733068222382e-05 9.994618014831809560e+00
1.312500000000000000e+03 9.995034610785703322e+00 4.651190674366909028e-03 1.103622400803046709e-05 9.995035693007835675e+00
1.322916666999999961e+03 9.995378978835343986e+00 4.658861142691957460e-03 -1.241300631827969858e-05 9.995380064594078462e+00
1.333333333000000039e+03 9.995552310833799581e+00 4.622533198973639498e-03 1.352154919205984011e-05 9.995553379708946196e+00
1.343750000000000000e+03 9.995517117177534772e+00 4.549461001841080543e-03 -1.477754897376076355e-05 9.995518152532307354e+00
1.354166666999999961e+03 9.995301318761432796e+00 4.450248514205376593e-03 1.645730259429020604e-05 9.995302309476024050e+00
1.364583333000000039e+03 9.994980460318684479e+00 4.334948686040483896e-03 -1.780503715859163314e-05 9.994981400395371196e+00
1.375000000000000000e+03 9.994639741030542979e+00 4.223281434008878919e-03 1.982124949744426575e-05 9.994640633333748525e+00
1.385416666999999961e+03 9.994353965300033948e+00 4.131421477954567122e-03 -2.159968428202794320e-05 9.994354819237631915e+00
1.395833333000000039e+03 9.994166206634458760e+00 4.079540551338923723e-03 2.381049755117217918e-05 9.994167039281075304e+00
1.406250000000000000e+03 9.994087091715746496e+00 4.079361111484432027e-03 -2.619585461394833363e-05 9.994087924301677361e+00
1.416666666999999961e+03 9.994095436831475610e+00 4.142495707650012751e-03 2.871766393497063725e-05 9.994096295393150697e+00
1.427083333000000039e+03 9.994161834194732918e+00 4.263250491641811142e-03 -3.165755268099978710e-05 9.994162743540931260e+00
1.437500000000000000e+03 9.994259739194365721e+00 4.425207410492199706e-03 3.474996826339257598e-05 9.994260718940127575e+00
1.447916666999999961e+03 9.994383337968272940e+00 4.588417932553832783e-03 -3.826307299297555147e-05 9.994384391312003402e+00
1.458333333000000039e+03 9.994533772936360805e+00 4.711079951816602926e-03 4.202897422902263428e-05 9.994534883345311371e+00
1.468750000000000000e+03 9.994714911898313403e+00 4.749993109267242920e-03 -4.631282742789609002e-05 9.994716040723814032e+00
1.479166666999999961e+03 9.994909566901098330e+00 4.694343414595569808e-03 5.084588101485831504e-05 9.994910669434544204e+00
1.489583333000000039e+03 9.995091461747817263e+00 4.552470407019898989e-03 -5.602769885462953188e-05 9.995092498663034064e+00
1.500000000000000000e+03 9.995218208542029359e+00 4.369665859093171609e-03 6.158671601814863787e-05 9.995219163887442804e+00
1.510416666999999961e+03 9.995268818882436790e+00 4.184957130479198192e-03 -6.774814684175991836e-05 9.995269695219809236e+00
1.520833333000000039e+03 9.995227455737557776e+00 4.044327714156800875e-03 7.459143891873275755e-05 9.995228274235682164e+00
1.531250000000000000e+03 9.995116892905169692e+00 3.958270608165879480e-03 -8.200220078722639608e-05 9.995117677019559110e+00
1.541666666999999961e+03 9.994950495427744386e+00 3.944149560542734717e-03 9.027469145257685968e-05 9.994951274044140632e+00
1.552083333000000039e+03 9.994767165629241390e+00 3.991751659695866490e-03 -9.932438483980401251e-05 9.994767963243921471e+00
1.562500000000000000e+03 9.994565754707696925e+00 4.115107862428235390e-03 1.092919285625024503e-04 9.994566602471229189e+00
1.572916666999999961e+03 9.994365217471646190e+00 4.295326277276352404e-03 -1.203267123010616529e-04 9.994366141207425613e+00
1.583333333000000039e+03 9.994131354409603318e+00 4.530504980989407196e-03 1.324244605210161962e-04 9.994132382163282813e+00
1.593750000000000000e+03 9.993870679688489744e+00 4.772795859445475540e-03 -1.457808661459886483e-04 9.993871820429241382e+00
1.604166666999999961e+03 9.993551143165168682e+00 5.004365971546696594e-03 1.605976721670413269e-04 9.993552397447476920e+00
1.614583333000000039e+03 9.993219524501501638e+00 5.173821389817374015e-03 -1.767355842609544985e-04 9.993220865393762864e+00
1.625000000000000000e+03 9.992884315670618633e+00 5.287528986658583501e-03 1.948081097078093610e-04 9.992885716462929224e+00
1.635416666999999961e+03 9.992631641774224249e+00 5.319462561543733883e-03 -2.144962672341724544e-04 9.992633059953618613e+00
1.645833333000000039e+03 9.992462391233155827e+00 5.308695096238803812e-03 2.363461634157475308e-04 9.992463804203254085e+00
1.656250000000000000e+03 9.992432946580311892e+00 5.241982002723117803e-03 -2.604794765853634428e-04 9.992434324934468037e+00
1.666666666999999961e+03 9.992478730439252388e+00 5.174250525331232538e-03 2.869174163702674515e-04 9.992480074209353802e+00
1.677083333000000039e+03 9.992614974437200814e+00 5.086486262961434184e-03 -3.163474953085758639e-04 9.992616274017771971e+00
1.687500000000000000e+03 9.992737359020143373e+00 5.037303963172997008e-03 3.485164153385552645e-04 9.992738634741318293e+00
1.697916666999999961e+03 9.992870092304318774e+00 4.989269626656379734e-03 -3.842277840368719987e-04 9.992871345219677792e+00
1.708333333000000039e+03 9.992916652748412787e+00 4.994401927775871629e-03 4.234679944271209600e-04 9.992917909807541577e+00
1.718750000000000000e+03 9.992940154018208787e+00 4.991968942260471311e-03 -4.667260496062236325e-04 9.992941411785450256e+00
1.729166666999999961e+03 9.992870174935804428e+00 5.033343064450026064e-03 5.145398873357435662e-04 9.992871455813650883e+00
1.739583333000000039e+03 9.992817673730838735e+00 5.045852354202524058e-03 -5.669866872419658185e-04 9.992818963762292839e+00
1.750000000000000000e+03 9.992736312361103046e+00 5.091062880749530097e-03 6.250017531928275805e-04 9.992737628794655436e+00
1.760416666999999961e+03 9.992758651868120623e+00 5.086641002679914703e-03 -6.886643030647732200e-04 9.992759970231468003e+00
1.770833333000000039e+03 9.992810381751484172e+00 5.104705241602176813e-03 7.587677477070097322e-04 9.992811714396721001e+00
1.781250000000000000e+03 9.992995892328528029e+00 5.059466285593650602e-03 -8.359059090878154024e-04 9.992997208096909389e+00
1.791666666999999961e+03 9.993188467368717909e+00 5.044917681234255963e-03 9.204385615558307926e-04 9.993189783184980968e+00
1.802083333000000039e+03 9.993470352887142027e+00 4.975680067597715306e-03 -1.013489576864619887e-03 9.993471642957091561e+00
1.812500000000000000e+03 9.993680056000220802e+00 4.960360518019558268e-03 1.115259849861372637e-03 9.993681349266523739e+00
1.822916666999999961e+03 9.993906050316718748e+00 4.896107098033659552e-03 -1.226901286180540713e-03 9.993907324950967563e+00
1.833333333000000039e+03 9.993981911469147050e+00 4.902136928283054237e-03 1.349117561371059384e-03 9.993983204800635178e+00
1.843750000000000000e+03 9.994039793971300156e+00 4.845646855912149643e-03 -1.482445732742417727e-03 9.994041078633841835e+00
1.854166666999999961e+03 9.993916947915844062e+00 4.858952944916970773e-03 1.628488202865897676e-03 9.993918261784868307e+00
1.864583333000000039e+03 9.993798801381450048e+00 4.773352851710184822e-03 -1.787083202191229762e-03 9.993800101115548173e+00
1.875000000000000000e+03 9.993510573260335761e+00 4.736764855106503913e-03 1.960514002931075094e-03 9.993511888141354049e+00
1.885416666999999961e+03 9.993295007847068590e+00 4.563152434887149736e-03 -2.148136191073366473e-03 9.993296280542791621e+00
1.895833333000000039e+03 9.993007829976068734e+00 4.419366744994158470e-03 2.352473183345294133e-03 9.993009084099520933e+00
1.906250000000000000e+03 9.992932564232864578e+00 4.128789975212708227e-03 -2.572794991911806373e-03 9.992933748378717951e+00
1.916666666999999961e+03 9.992978187863672090e+00 3.851833855094331533e-03 2.810944425066841217e-03 9.992979325564109061e+00
1.927083333000000039e+03 9.993377017431992471e+00 3.446778148643360375e-03 -3.066757765950744920e-03 9.993378082401402906e+00
1.937500000000000000e+03 9.994050569262483918e+00 3.047407249566725599e-03 3.340135587782286104e-03 9.994051592030755771e+00
1.947916666999999961e+03 9.995055944405564219e+00 2.582715590884663431e-03 -3.631971361562856809e-03 9.995056937978532119e+00
1.958333333000000039e+03 9.996295070708395514e+00 2.129487124074853476e-03 3.939073753590338969e-03 9.996296073630793089e+00
1.968750000000000000e+03 9.997577145576459046e+00 1.670414299053888914e-03 -4.263115752070423779e-03 9.997578194052426426e+00
1.979166666999999961e+03 9.998823496294470203e+00 1.155904585864644474e-03 4.597508735997181753e-03 9.998824620086720572e+00
1.989583333000000039e+03 9.999793521080865943e+00 5.387948078101214124e-04 -4.946302269140034555e-03 9.999794758916646487e+00
2.000000000000000000e+03 1.000000035149103539e+01 -1.328720026844336250e-07 5.296556019671942901e-03 1.000000175416617232e+01
