# z, u, v, w, u_mag
1.739583333000000039e+03 9.994047817963803482e+00 4.337347421750612809e-03 -6.198507577172410795e-04 9.994048778375292486e+00
1.750000000000000000e+03 9.994063842665832809e+00 4.432078250632618711e-03 6.811979084261745926e-04 9.994064848630348052e+00
1.760416666999999961e+03 9.994076799088956520e+00 4.491575810250426903e-03 -7.484058545814182726e-04 9.994077836421563887e+00
1.770833333000000039e+03 9.994015777103619769e+00 4.588881223032047207e-03 8.221972228180642267e-04 9.994016864446209070e+00
1.781250000000000000e+03 9.994015596241213828e+00 4.644822137711237219e-03 -9.028196304723643288e-04 9.994016716384289012e+00
1.791666666999999961e+03 9.994022605867314724e+00 4.729105027304000147e-03 9.912081620481465356e-04 9.994023773911830943e+00
1.802083333000000039e+03 9.994172190479075013e+00 4.748944396418382230e-03 -1.087879736142082117e-03 9.994173377968811778e+00
1.812500000000000000e+03 9.994361490527147396e+00 4.795577635196653608e-03 1.193421348408966890e-03 9.994362712306942953e+00
1.822916666999999961e+03 9.994670950736271209e+00 4.789750925099814198e-03 -1.309021046476082370e-03 9.994672184155991346e+00
1.833333333000000039e+03 9.994917202008208434e+00 4.852999279891296973e-03 1.434894764192362528e-03 9.994918483185573521e+00
1.843750000000000000e+03 9.995153150352264149e+00 4.891782342683080598e-03 -1.572385999933356747e-03 9.995154471088929071e+00
1.854166666999999961e+03 9.995185486046349155e+00 5.017029347680163412e-03 1.722249721347010902e-03 9.995186893560278563e+00
1.864583333000000039e+03 9.995139478299790881e+00 5.081637125755634164e-03 -1.884922575406528010e-03 9.995140947812393151e+00
1.875000000000000000e+03 9.994876265417875771e+00 5.174946103321714612e-03 2.062356393398680817e-03 9.994877817882249715e+00
1.885416666999999961e+03 9.994615467701613909e+00 5.122293892381407469e-03 -2.253921291490451444e-03 9.994617034447905723e+00
1.895833333000000039e+03 9.994271928468139166e+00 5.025734962539139122e-03 2.462156183716027267e-03 9.994273495376802430e+00
1.906250000000000000e+03 9.994099616716127343e+00 4.739450252960240514e-03 -2.686140371893705123e-03 9.994101101479023086e+00
1.916666666999999961e+03 9.994038583617737004e+00 4.394294339995893396e-03 2.927801391595365784e-03 9.994039978541398028e+00
1.927083333000000039e+03 9.994285652463176461e+00 3.907711352212709863e-03 -3.186709607991195826e-03 9.994286924456263321e+00
1.937500000000000000e+03 9.994785382592606737e+00 3.408629486882800829e-03 3.462980730341486124e-03 9.994786563757996234e+00
1.947916666999999961e+03 9.995574047657747485e+00 2.876057282505836438e-03 -3.757087977597427589e-03 9.995575167524110682e+00
1.958333333000000039e+03 9.996592448092130212e+00 2.368891262068901007e-03 4.066312070189188541e-03 9.996593555796508213e+00
1.968750000000000000e+03 9.997663197717898242e+00 1.874132581174963331e-03 -4.391703985908659673e-03 9.997664337956125635e+00
1.979166666999999961e+03 9.998760443616882654e+00 1.309474322542038792e-03 4.727430796669990741e-03 9.998761646932214475e+00
1.989583333000000039e+03 9.999688192170765433e+00 6.266226676219310105e-04 -5.076930308271465110e-03 9.999689500605343895e+00
2.000000000000000000e+03 1.000000044034824320e+01 -3.137186352843968221e-07 5.426892222317657340e-03 1.000000191290603446e+01
