# z, uu, uv, uw, vv, vw, ww, tke
0.000000000000000000e+00 7.068955878463212272e-01 1.433226162627134204e-01 -7.388122719859259446e-02 3.404736644967856218e-01 -2.144197321630686090e-02 7.510148554881747318e-02 5.612353689459621542e-01
1.041666700000000034e+01 6.989144778305295125e-01 1.499632489564492188e-01 -7.172705973367368704e-02 3.160759467418250979e-01 -2.163289812492486669e-02 6.064157452308670954e-02 5.378159995477206357e-01
2.083333299999999966e+01 6.554853492697971795e-01 1.266539072718022296e-01 -1.060792834023473602e-01 3.163446602685842102e-01 -2.905557142952769692e-02 1.124916831868170708e-01 5.421608463625992025e-01
3.125000000000000000e+01 5.394995919313680943e-01 9.702015577176216488e-02 -1.039382172419604927e-01 2.829993284371258300e-01 -2.570069624108431428e-02 1.371260894083738968e-01 4.798125048884339106e-01
4.166666699999999679e+01 4.843661714476557023e-01 7.976096337063387498e-02 -1.049112321099257006e-01 2.633115901359720512e-01 -2.338371138079267317e-02 1.417358083994916529e-01 4.447067849915596893e-01
5.208333300000000321e+01 4.398876408996066911e-01 6.452225395605215574e-02 -1.021715333900112960e-01 2.433356430160710515e-01 -2.054086731648380182e-02 1.434331538544687812e-01 4.133282188850732619e-01
6.250000000000000000e+01 4.107365089019621718e-01 5.375488373879482723e-02 -1.002146957334749261e-01 2.277452985980474021e-01 -1.801781271141519522e-02 1.420921228975876582e-01 3.902869651987986299e-01
7.291666700000000390e+01 3.884763666947359528e-01 4.505488047926227424e-02 -9.748908239504616713e-02 2.152437911499837653e-01 -1.538710378198611742e-02 1.393179974138504529e-01 3.715190776292850994e-01
8.333333299999999610e+01 3.701652478207892449e-01 3.787744596048091272e-02 -9.509371880983052971e-02 2.042910441385077658e-01 -1.290152346859595525e-02 1.374504897177499241e-01 3.559533908385235090e-01
9.375000000000000000e+01 3.546984052742141458e-01 3.266942615542987177e-02 -9.239859171669707882e-02 1.963868059710306146e-01 -1.083246444659562158e-02 1.338521189339858808e-01 3.424686650896153206e-01
1.041666670000000039e+02 3.397661945702510899e-01 2.676477163961933636e-02 -9.013115611078396927e-02 1.884413603726571573e-01 -8.860164765369370546e-03 1.310842662657950020e-01 3.296459106043516663e-01
1.145833329999999961e+02 3.288098563615228787e-01 2.195550857331235103e-02 -8.760332627886126267e-02 1.822833165743935613e-01 -6.937381352519382018e-03 1.276738898394050581e-01 3.193835313876607906e-01
1.250000000000000000e+02 3.158092417230068394e-01 1.821162173211964691e-02 -8.509010503253432167e-02 1.764037911701807071e-01 -5.088968736228804621e-03 1.250820212731224568e-01 3.086475270831550155e-01
1.354166669999999897e+02 3.059190375840127873e-01 1.528089939983186610e-02 -8.246319812772311131e-02 1.699254146558185907e-01 -3.495609670285558610e-03 1.216965054920862571e-01 2.987704788659588107e-01
1.458333330000000103e+02 2.939712884078626298e-01 1.110874825930697855e-02 -8.002478769585426310e-02 1.630598348367336137e-01 -1.786417948916843102e-03 1.192571553914865135e-01 2.881441393180413924e-01
1.562500000000000000e+02 2.847319702525575869e-01 8.106738396752626030e-03 -7.737490607642469320e-02 1.584665374389740700e-01 -4.648574982042285751e-04 1.161545867818075950e-01 2.796765472366696259e-01
1.666666669999999897e+02 2.751350669897919543e-01 5.240194504174365553e-03 -7.475504689244664991e-02 1.535234160078956800e-01 8.644555377473608308e-04 1.133962866009927684e-01 2.710273847993401874e-01
1.770833330000000103e+02 2.662776793943495424e-01 2.689895838044857341e-03 -7.229976650183764231e-02 1.485708160873875638e-01 2.157586049923046565e-03 1.100036825791836370e-01 2.624260890304603855e-01
1.875000000000000000e+02 2.556921898080294353e-01 1.050025613839447591e-03 -6.957294130504142193e-02 1.436323344731021134e-01 3.328009943220712735e-03 1.066292130366879309e-01 2.529768686589097260e-01
1.979166669999999897e+02 2.460780716727156148e-01 2.758639786589224541e-04 -6.702618848451348532e-02 1.393212299740872184e-01 4.305190800657460008e-03 1.032048732212685477e-01 2.443020874340356696e-01
2.083333330000000103e+02 2.362979579452664514e-01 -6.603904537809033269e-04 -6.432468544323888260e-02 1.354671912779236431e-01 5.548805946979644410e-03 9.957947516505576135e-02 2.356723121941229349e-01
2.187500000000000000e+02 2.260669323067309444e-01 -2.215220171048590606e-03 -6.177389692098791962e-02 1.318924240323764707e-01 6.308984495619904612e-03 9.617707186855367629e-02 2.270682141038305457e-01
2.291666669999999897e+02 2.166887775665142790e-01 -4.567604175024979167e-03 -5.924156142212710918e-02 1.278937400704046046e-01 7.336502291196875594e-03 9.300486633886929921e-02 2.187936919878940845e-01
2.395833330000000103e+02 2.082963965622904035e-01 -6.281258814798956237e-03 -5.665772891355785879e-02 1.240609918106247156e-01 8.106155454628822740e-03 8.981528368565507014e-02 2.110863360292850877e-01
2.500000000000000000e+02 2.000439502395447433e-01 -6.930253397129842834e-03 -5.414811820233112610e-02 1.211614721708773046e-01 8.954831485138592395e-03 8.675422053007811329e-02 2.039798214702500667e-01
