# f, Suu, Svv, Sww
0.000000000000000000e+00 1.033934351236157179e+00 2.048395926120892552e-01 7.710418266488673275e-03
3.447681434235476861e-04 5.071004911982823415e+01 1.264195699963650377e+01 2.806865053577288216e-01
6.895362868470953721e-04 4.956513493938427217e+01 1.150013938897819088e+01 2.617112847938228848e-01
1.034304430270642896e-03 5.554601421410058038e+01 1.711637857744663904e+01 2.649949981047064473e-01
1.379072573694190744e-03 5.251317131091886381e+01 2.615588726470100767e+01 3.170311520792774007e-01
1.723840717117738376e-03 3.456919776778625675e+01 1.846588420373253925e+01 1.548555854722152292e-01
2.068608860541285791e-03 2.620712999598193349e+01 8.783111150646963239e+00 2.109620611417908354e-01
2.413377003964833640e-03 4.063845324916328394e+01 7.729256624602901304e+00 2.190620839105147100e-01
2.758145147388381489e-03 3.716192504607862190e+01 5.383309525956907038e+00 2.334241618144439201e-01
3.102913290811928904e-03 1.802195500452820198e+01 5.076741915773692604e+00 1.039533083097802790e-01
3.447681434235476752e-03 1.564120022279331934e+01 3.935233656693998494e+00 2.019772276650441400e-01
3.792449577659024167e-03 1.587270522360300085e+01 6.274379625567118701e+00 1.881127318161238682e-01
4.137217721082571582e-03 2.097621451975082252e+01 4.790568445656390395e+00 1.841619989915241340e-01
4.481985864506119431e-03 2.799520078250645128e+01 5.371925480899789385e+00 2.557185451911412888e-01
4.826754007929667280e-03 1.800585476403306373e+01 3.977171823452736454e+00 1.712716398197338397e-01
5.171522151353215128e-03 1.614888955220139977e+01 2.128763985847599738e+00 2.143285673870928276e-01
5.516290294776762977e-03 2.035107406583551892e+01 3.907180827557643621e+00 2.390380584357544302e-01
5.861058438200309958e-03 2.128120583120393761e+01 3.903824138487840933e+00 3.311654182480236464e-01
6.205826581623857807e-03 1.089866515114930401e+01 3.347659576047154584e+00 2.491539411426796358e-01
6.550594725047405656e-03 8.516586824674048373e+00 2.970759509406090793e+00 1.676363507758372173e-01
6.895362868470953505e-03 1.172998193825724300e+01 3.947383763163613501e+00 2.472414938047112765e-01
7.240131011894501353e-03 8.709298667151566420e+00 3.190647521418270571e+00 1.437199995668763663e-01
7.584899155318048335e-03 1.335275284789000949e+01 3.716847628342421217e+00 1.875641954339808681e-01
7.929667298741597051e-03 9.091674691686311149e+00 1.820308458485774272e+00 1.618314648384952259e-01
8.274435442165143165e-03 1.410640370127266685e+01 1.710533544104864356e+00 1.847651481559223208e-01
8.619203585588691013e-03 7.881378324208248465e+00 2.387128118861976844e+00 1.600068426190783266e-01
8.963971729012238862e-03 1.248227004593252154e+01 2.448617259108873956e+00 1.518779921711705394e-01
9.308739872435786711e-03 1.175719587204052274e+01 2.724354025405743229e+00 1.913268996187113546e-01
9.653508015859334560e-03 1.365885575265659391e+01 2.538171976116887052e+00 2.253470099631087464e-01
9.998276159282882408e-03 7.403090651177468118e+00 2.038188540615526012e+00 1.937234261207717578e-01
