# z, u, v, w, u_mag
8.125000000000000000e+02 1.027451204490883185e+01 8.516363276887757294e-01 -1.456249789704015026e-04 1.030974695212363201e+01
8.229166669999999613e+02 1.023568658825701760e+01 7.282522534341915321e-01 1.204316025343374460e-04 1.026156086042276172e+01
8.333333330000000387e+02 1.018623509042411079e+01 6.098126691279165401e-01 -1.540316919014755967e-04 1.020447239363908487e+01
8.437500000000000000e+02 1.013049815813434584e+01 5.018871751362082856e-01 1.485406756415851980e-04 1.014292283765354696e+01
8.541666669999999613e+02 1.007709249891743397e+01 4.052781479658095765e-01 -1.681941035736867190e-04 1.008523889837250564e+01
8.645833330000000387e+02 1.002926232673403817e+01 3.208522433450163303e-01 1.756785552972405027e-04 1.003439330559496945e+01
8.750000000000000000e+02 9.991385704323514361e+00 2.493787100371484267e-01 -1.804918964672046590e-04 9.994497389371684193e+00
8.854166669999999613e+02 9.965751845658097352e+00 1.890937682672527154e-01 2.051234607801574728e-04 9.967545652993566208e+00
8.958333330000000387e+02 9.952792604950138511e+00 1.386621509492825255e-01 -1.968302871772498598e-04 9.953758479488952204e+00
9.062500000000000000e+02 9.949796910002810080e+00 9.876316033745426159e-02 2.322874197117107196e-04 9.950287069532151918e+00
9.166666669999999613e+02 9.953181534535033848e+00 6.870912924588343240e-02 -2.161680601252806574e-04 9.953418691614430713e+00
9.270833330000000387e+02 9.959810231074154530e+00 4.824294755001922591e-02 2.565458390192526788e-04 9.959927072364209266e+00
9.375000000000000000e+02 9.967091105031524734e+00 3.548585397795221696e-02 -2.423955383157439089e-04 9.967154277956506547e+00
9.479166669999999613e+02 9.973227840371736264e+00 2.837032196477908344e-02 2.773390142668925537e-04 9.973268195935132141e+00
9.583333330000000387e+02 9.977753395206038434e+00 2.470792533410037448e-02 -2.725265489448680631e-04 9.977783991016774934e+00
9.687500000000000000e+02 9.980354304017618361e+00 2.307547333820532398e-02 2.975152388015484006e-04 9.980380984697331925e+00
9.791666669999999613e+02 9.981586343345350443e+00 2.211341395565626089e-02 -3.028829771376538625e-04 9.981610843169217873e+00
9.895833330000000387e+02 9.982056942094192920e+00 2.167801323546219433e-02 3.201839239218224925e-04 9.982080486250673346e+00
1.000000000000000000e+03 9.982485365974225644e+00 2.123325690898084789e-02 -3.315392764255534522e-04 9.982507953565917802e+00
1.010416666999999961e+03 9.982873703585880776e+00 2.093845889214591624e-02 3.455230490206365949e-04 9.982895668101186004e+00
1.020833333000000039e+03 9.983329619584152326e+00 2.070162952553385866e-02 -3.590480755557455745e-04 9.983351089671582912e+00
1.031250000000000000e+03 9.983752150950554238e+00 2.069467163361422141e-02 3.723695647193933709e-04 9.983773606192347216e+00
1.041666666999999961e+03 9.984097405399747771e+00 2.084102957316501942e-02 -3.866560163897269026e-04 9.984119164880121744e+00
1.052083333000000039e+03 9.984264385104227202e+00 2.113154716643861342e-02 4.000150037082848570e-04 9.984286755395116231e+00
1.062500000000000000e+03 9.984132586679647758e+00 2.145320187528854464e-02 -4.144608277655273051e-04 9.984155643821209125e+00
1.072916666999999961e+03 9.983797136014811002e+00 2.169679057877497291e-02 4.285322311026840505e-04 9.983820720919363012e+00
1.083333333000000039e+03 9.983246039070353461e+00 2.184198133538441111e-02 -4.427027417672322229e-04 9.983269942496209026e+00
1.093750000000000000e+03 9.982759779817452994e+00 2.180470405319032828e-02 4.575599280742522292e-04 9.982783603585772880e+00
1.104166666999999961e+03 9.982342259888607572e+00 2.155929801921166802e-02 -4.718406786291373233e-04 9.982365552288831267e+00
1.114583333000000039e+03 9.982177234603909710e+00 2.104770909072156693e-02 4.871706057940890862e-04 9.982199436318516916e+00
1.125000000000000000e+03 9.982262952289651992e+00 2.031928005809374022e-02 -5.018291083076780075e-04 9.982283645220118018e+00
1.135416666999999961e+03 9.982694530023945134e+00 1.958884056389530864e-02 5.174533367756675413e-04 9.982713762810320191e+00
1.145833333000000039e+03 9.983314442292900992e+00 1.899627164242413679e-02 -5.325377587217078844e-04 9.983332529552784607e+00
1.156250000000000000e+03 9.984064002113539615e+00 1.863734504980385509e-02 5.484706212914061381e-04 9.984081412415964252e+00
1.166666666999999961e+03 9.984793210289168996e+00 1.848677100831559034e-02 -5.641363627489980699e-04 9.984810340271307538e+00
1.177083333000000039e+03 9.985587130823018853e+00 1.851337698629050912e-02 5.802350860117214170e-04 9.985604309657903244e+00
1.187500000000000000e+03 9.986317614116815733e+00 1.868440743726938053e-02 -5.966757995801197411e-04 9.986335111196853020e+00
1.197916666999999961e+03 9.986921353225033826e+00 1.898628703016704347e-02 6.128478570263544206e-04 9.986939419570934007e+00
1.208333333000000039e+03 9.987385350606636791e+00 1.938656428832591719e-02 -6.300588185752634173e-04 9.987404186141715101e+00
1.218750000000000000e+03 9.987669453048090062e+00 1.977879713786299953e-02 6.465188399841780313e-04 9.987689058143168097e+00
1.229166666999999961e+03 9.987925109682281644e+00 2.005555227541081301e-02 -6.640810725343980437e-04 9.987945267311117092e+00
1.239583333000000039e+03 9.988257991970549199e+00 2.017623116754342291e-02 6.811608866726829659e-04 9.988278393118998011e+00
1.250000000000000000e+03 9.988545227496480550e+00 2.023202680744716486e-02 -6.987709878760245061e-04 9.988565742133969749e+00
1.260416666999999961e+03 9.988895281382125901e+00 2.023331261656120469e-02 7.168317934904788573e-04 9.988915799184882260e+00
1.270833333000000039e+03 9.989138582370728159e+00 2.031340093522050402e-02 -7.344731864871039979e-04 9.989159263497398911e+00
1.281250000000000000e+03 9.989276089139188741e+00 2.045496559575880197e-02 7.533677687274529080e-04 9.989297060265474926e+00
1.291666666999999961e+03 9.989310603816587530e+00 2.068503816264816164e-02 -7.714439434761832673e-04 9.989332050014759545e+00
1.302083333000000039e+03 9.989253308321663027e+00 2.090857471822553035e-02 7.905640001348786554e-04 9.989275221521502601e+00
1.312500000000000000e+03 9.989106938375721612e+00 2.117212578712730081e-02 -8.095662114760497326e-04 9.989129408542757105e+00
1.322916666999999961e+03 9.988962211766866162e+00 2.129194482967201180e-02 8.288331819650236265e-04 9.988984938520303558e+00
1.333333333000000039e+03 9.988717451488327015e+00 2.135063927933921607e-02 -8.485918294927062870e-04 9.988740305742920711e+00
1.343750000000000000e+03 9.988415375344331437e+00 2.129631456270227388e-02 8.685414828501996200e-04 9.988438116031620240e+00
1.354166666999999961e+03 9.987976258231320514e+00 2.126018775505785288e-02 -8.885849163095383254e-04 9.987998924717556903e+00
1.364583333000000039e+03 9.987605081485735781e+00 2.107340551601865827e-02 9.091765289322820175e-04 9.987627354819647252e+00
1.375000000000000000e+03 9.987259546793666232e+00 2.089609719392731754e-02 -9.299947958631466123e-04 9.987281450264106297e+00
1.385416666999999961e+03 9.987087467649264028e+00 2.061025912514088607e-02 9.508229866878902849e-04 9.987108779487812171e+00
1.395833333000000039e+03 9.987038643644883251e+00 2.032126402555333930e-02 -9.726476715852340254e-04 9.987059365472466865e+00
1.406250000000000000e+03 9.987108124398520914e+00 1.998332421878402931e-02 9.939577716767237798e-04 9.987128166276120211e+00
1.416666666999999961e+03 9.987248808256307342e+00 1.974889309223585784e-02 -1.016324352201225089e-03 9.987268385785505131e+00
1.427083333000000039e+03 9.987503633720102414e+00 1.952401056786621722e-02 1.038463653208094922e-03 9.987522770886064549e+00
1.437500000000000000e+03 9.987819425703335696e+00 1.943862131637022136e-02 -1.061283761489656592e-03 9.987838398110914895e+00
1.447916666999999961e+03 9.988186862760736417e+00 1.938794560298125191e-02 1.084231449366615052e-03 9.988205738440649739e+00
1.458333333000000039e+03 9.988557199669566344e+00 1.955421649358094274e-02 -1.107586613713799862e-03 9.988576401329748222e+00
1.468750000000000000e+03 9.988828679511666309e+00 1.990767814476758490e-02 1.131479164239392174e-03 9.988848581519743419e+00
1.479166666999999961e+03 9.989128003862635552e+00 2.055320158127486516e-02 -1.155250975328613256e-03 9.989149215336247778e+00
1.489583333000000039e+03 9.989431546711180943e+00 2.119046212441081517e-02 1.179950863740264781e-03 9.989454091911010636e+00
1.500000000000000000e+03 9.989859240896919346e+00 2.174314156295520731e-02 -1.204545794364377670e-03 9.989882975694419187e+00
1.510416666999999961e+03 9.990458218232467047e+00 2.199553032662917781e-02 1.229773070116066359e-03 9.990482507163745751e+00
1.520833333000000039e+03 9.991206668490718812e+00 2.212606383809035543e-02 -1.255339817039721534e-03 9.991231247002165361e+00
1.531250000000000000e+03 9.991948252537651953e+00 2.199657809118518714e-02 1.281267535040415831e-03 9.991972546623836493e+00
1.541666666999999961e+03 9.992666993072710113e+00 2.180431626539307971e-02 -1.307606343533532570e-03 9.992690867453418946e+00
1.552083333000000039e+03 9.993237067811007179e+00 2.157750441792240931e-02 1.334364971162225934e-03 9.993260452059613996e+00
1.562500000000000000e+03 9.993568217384138919e+00 2.156067062700235334e-02 -1.361452995867603634e-03 9.993591568179207130e+00
1.572916666999999961e+03 9.993615112906621079e+00 2.158377029041790712e-02 1.389065582395669976e-03 9.993638517254803233e+00
1.583333333000000039e+03 9.993599112233614079e+00 2.183835016124154385e-02 -1.417029151787131680e-03 9.993623073617788677e+00
1.593750000000000000e+03 9.993600952717677899e+00 2.202040037768981592e-02 1.445414578344143093e-03 9.993625317642031547e+00
1.604166666999999961e+03 9.993536769948475396e+00 2.250247684856892735e-02 -1.474327129039545428e-03 9.993562213115851023e+00
1.614583333000000039e+03 9.993463885294302074e+00 2.285999844456474903e-02 1.503467031342486633e-03 9.993490144420190902e+00
1.625000000000000000e+03 9.993166723202575596e+00 2.353539841324159276e-02 -1.533273036482777013e-03 9.993194555477641572e+00
1.635416666999999961e+03 9.992731925382990710e+00 2.394221768755769655e-02 1.563526697063273400e-03 9.992760729997090863e+00
1.645833333000000039e+03 9.992107119771384660e+00 2.460251803029421883e-02 -1.594082763349644700e-03 9.992137534981155866e+00
1.656250000000000000e+03 9.991500554504698428e+00 2.501571942091780285e-02 1.625292730495807260e-03 9.991532002574095017e+00
1.666666666999999961e+03 9.990756746141469691e+00 2.575945774419751907e-02 -1.656883143274343615e-03 9.990790091654229599e+00
1.677083333000000039e+03 9.990115833469081608e+00 2.621084889867004650e-02 1.689032449404895926e-03 9.990150360608204494e+00
1.687500000000000000e+03 9.989346832788498887e+00 2.688038086982891955e-02 -1.721578857398825633e-03 9.989383147344538472e+00
1.697916666999999961e+03 9.988613294984796553e+00 2.692306850739055457e-02 1.755033610291694378e-03 9.988649732997341602e+00
1.708333333000000039e+03 9.987876420823599943e+00 2.698524691426435612e-02 -1.788392970266904558e-03 9.987913035241371418e+00
1.718750000000000000e+03 9.987471460527430622e+00 2.643515420854751843e-02 1.822935248404131169e-03 9.987506611528267797e+00
1.729166666999999961e+03 9.987302813075961794e+00 2.602227320194329396e-02 -1.857755143946170301e-03 9.987336886779768719e+00
1.739583333000000039e+03 9.987536692894638080e+00 2.522162300581132569e-02 1.892815667095012208e-03 9.987568718408647683e+00
1.750000000000000000e+03 9.987904203808168901e+00 2.470530824685250593e-02 -1.929446722652921687e-03 9.987934944695481931e+00
1.760416666999999961e+03 9.988562514348016563e+00 2.405740769701669030e-02 1.965100179352587909e-03 9.988591678686349340e+00
1.770833333000000039e+03 9.989185673887272188e+00 2.379822882051340488e-02 -2.003731884238259351e-03 9.989214223252556479e+00
1.781250000000000000e+03 9.989672148684052289e+00 2.346161840291750497e-02 2.039821780837156907e-03 9.989699907735207773e+00
1.791666666999999961e+03 9.989602144731144051e+00 2.352925204016501418e-02 -2.080759331141240464e-03 9.989630071493039054e+00
1.802083333000000039e+03 9.989296966415000867e+00 2.361142517133205804e-02 2.117129256030581864e-03 9.989325095563906132e+00
1.812500000000000000e+03 9.988695557953377602e+00 2.392273622101503613e-02 -2.160534733387282306e-03 9.988724438820813845e+00
1.822916666999999961e+03 9.988302579676030746e+00 2.425921273690246141e-02 2.197812337660849744e-03 9.988332281364318277e+00
1.833333333000000039e+03 9.988121710104659101e+00 2.461903038061669796e-02 -2.242010285472988574e-03 9.988152302559820228e+00
1.843750000000000000e+03 9.988150395974107809e+00 2.513907512590465854e-02 2.283835918703039109e-03 9.988182293170384085e+00
1.854166666999999961e+03 9.988382535320248223e+00 2.518076542914688548e-02 -2.323639447703202375e-03 9.988414545969666491e+00
1.864583333000000039e+03 9.988753714746936296e+00 2.481069311839206523e-02 2.375993940484794498e-03 9.988784810461726948e+00
1.875000000000000000e+03 9.989443381986429671e+00 2.333947227378312117e-02 -2.406103350069876013e-03 9.989470937052262300e+00
1.885416666999999961e+03 9.990734032085377692e+00 2.093396433748763094e-02 2.474037587710670606e-03 9.990756270252708404e+00
1.895833333000000039e+03 9.992176158895039961e+00 1.713360061050731714e-02 -2.491433348022142717e-03 9.992191158995129996e+00
1.906250000000000000e+03 9.993927010592820182e+00 1.486238013872208906e-02 2.574707121459655999e-03 9.993938393472159731e+00
1.916666666999999961e+03 9.997451793856084734e+00 1.409775769727524171e-02 -2.592313606850642389e-03 9.997462069812426577e+00
1.927083333000000039e+03 9.998403823494017573e+00 1.386807162606501845e-02 2.666939733959644045e-03 9.998413796879880522e+00
1.937500000000000000e+03 9.998306932953582304e+00 1.332597977476301758e-02 -2.710079745244512155e-03 9.998316180828492605e+00
1.947916666999999961e+03 9.997160284114327666e+00 1.283017398466140824e-02 2.771602723938847417e-03 9.997168901314960721e+00
1.958333333000000039e+03 9.996075642746214740e+00 9.962145197184723786e-03 -2.830369264509298259e-03 9.996081007616497871e+00
1.968750000000000000e+03 9.995482961569118530e+00 7.446395714235836891e-03 2.896471321973830698e-03 9.995486154928824973e+00
1.979166666999999961e+03 9.994656463680405167e+00 4.535324134264859079e-03 -2.966265868522360415e-03 9.994657932860269156e+00
1.989583333000000039e+03 9.997037157643731575e+00 1.334550035594795226e-03 3.063181596342008650e-03 9.997037716014416375e+00
2.000000000000000000e+03 1.000000359505724568e+01 3.652853459883924352e-07 -3.120961279397861839e-03 1.000000408207703018e+01
