# f, Suu, Svv, Sww
0.000000000000000000e+00 1.212943210936733074e+00 1.628512196896110820e-01 6.400731839245153709e-02
3.447681434235476861e-04 5.289904390818057323e+01 8.726177090925670399e+00 2.030335537397249368e+00
6.895362868470953721e-04 6.892776765326019017e+01 7.536225382639823778e+00 1.704428888009527077e+00
1.034304430270642896e-03 6.251991283317575920e+01 1.906277357223404323e+01 1.639368863792997510e+00
1.379072573694190744e-03 8.050031553946055851e+01 2.257272971869885225e+01 2.157785025142648028e+00
1.723840717117738376e-03 6.194056802535300932e+01 1.451138707397607597e+01 2.163091121911195014e+00
2.068608860541285791e-03 3.936647251972394912e+01 6.607990597070857675e+00 1.812326793766865451e+00
2.413377003964833640e-03 5.169047900671501594e+01 5.992732107329765689e+00 1.754042561088727359e+00
2.758145147388381489e-03 1.933622415083458890e+01 5.636169784670048699e+00 1.143317514737800300e+00
3.102913290811928904e-03 1.214075870891819520e+01 4.236642765532240062e+00 5.529154912429095070e-01
3.447681434235476752e-03 1.154657251880392543e+01 4.607106652986789896e+00 9.698011271916251452e-01
3.792449577659024167e-03 1.820433550229674680e+01 5.360149958375597379e+00 1.830126637829368574e+00
4.137217721082571582e-03 8.042982979877134397e+00 5.517515504117292302e+00 9.993115051738408194e-01
4.481985864506119431e-03 1.049978189228151138e+01 1.965846729345394950e+00 9.644303555672002481e-01
4.826754007929667280e-03 5.660277588045614650e+00 4.035312711311275002e+00 1.004328957104996256e+00
5.171522151353215128e-03 6.806781802817826410e+00 3.079449527209892956e+00 1.240843736241243667e+00
5.516290294776762977e-03 1.011903577434980406e+01 2.166907187443646965e+00 1.245548789646022447e+00
5.861058438200309958e-03 7.867666391226829425e+00 5.507817214558266450e+00 9.641495014701434441e-01
6.205826581623857807e-03 7.261203497108559723e+00 3.442900912198234131e+00 1.270932816557672540e+00
6.550594725047405656e-03 7.946754335751872844e+00 1.690792535966579191e+00 1.152477847286329959e+00
6.895362868470953505e-03 4.476255395758131250e+00 4.482420170859524156e+00 1.200959772605501907e+00
7.240131011894501353e-03 3.249115289538362816e+00 1.855806246717603303e+00 9.490281722086381100e-01
7.584899155318048335e-03 5.158739762780919058e+00 1.550091272354723770e+00 1.062223916497263332e+00
7.929667298741597051e-03 6.560257832740852280e+00 1.831998805930867613e+00 7.751700737112057205e-01
8.274435442165143165e-03 3.467284965599778168e+00 4.394363578403027049e+00 1.006345995024515050e+00
8.619203585588691013e-03 5.364392919604108023e+00 3.305759159432762218e+00 7.193769384609561834e-01
8.963971729012238862e-03 4.660646816942105808e+00 1.656765575138630098e+00 8.918477459198727031e-01
9.308739872435786711e-03 4.980380744524738112e+00 2.178812810598927285e+00 7.683316512996434255e-01
9.653508015859334560e-03 5.603976196027965706e+00 1.833489063599830882e+00 9.217947580783414363e-01
9.998276159282882408e-03 4.163406451873008507e+00 2.168291207318217673e+00 5.735298464390078399e-01
1.034304430270643026e-02 5.185995682290142739e+00 1.356645993971893338e+00 1.128000038036210739e+00
1.068781244612997811e-02 5.234467503215883610e+00 1.518880862512787422e+00 8.891427755305821856e-01
1.103258058955352595e-02 6.604855413495191563e+00 1.760288510205353818e+00 8.813084555190694447e-01
1.137734873297707207e-02 5.435061932404050111e+00 1.952117192631622533e+00 7.407536200436939389e-01
1.172211687640061992e-02 2.745654661986224987e+00 2.744945881474348592e+00 8.721346378735100879e-01
1.206688501982416777e-02 2.551294504824201059e+00 1.376762665382751827e+00 1.010938758485262712e+00
1.241165316324771561e-02 2.871622759236944322e+00 1.623374627571741113e+00 8.169230094743699100e-01
1.275642130667126346e-02 3.407372338288344960e+00 1.143442041566819167e+00 5.419222912308292450e-01
1.310118945009481131e-02 3.991557225015371024e+00 2.731651718587579936e+00 6.110549007735089910e-01
1.344595759351835916e-02 3.982911883915816187e+00 2.492527478675937047e+00 8.014074837999538570e-01
1.379072573694190701e-02 3.332365772492739797e+00 1.821858558880645074e+00 8.515636931305843316e-01
1.413549388036545486e-02 4.341269692849630601e+00 1.868380661674341470e+00 1.076295295500789839e+00
1.448026202378900271e-02 3.515961762972458438e+00 2.212508455539344610e+00 8.641452549568480190e-01
1.482503016721254882e-02 4.630806732180675844e+00 1.581048426432466236e+00 8.133054089526149388e-01
1.516979831063609667e-02 3.872597554690249577e+00 1.920516114935780783e+00 8.206995000938998031e-01
1.551456645405964452e-02 3.707193939800131677e+00 1.879803620695162714e+00 9.104817670671656593e-01
1.585933459748319410e-02 2.808163785081800423e+00 1.795263082024172396e+00 6.857813285778355805e-01
1.620410274090674022e-02 2.770641900031562965e+00 1.852478763472385159e+00 7.498887190295706606e-01
1.654887088433028633e-02 4.642506103703651021e+00 1.978476079982976588e+00 8.991437925663556818e-01
1.689363902775383591e-02 2.823659066394268891e+00 2.555170230203263948e+00 6.676800601133960900e-01
1.723840717117738203e-02 4.934039826342420554e+00 9.887463505295064348e-01 5.699737658054178091e-01
1.758317531460093161e-02 2.935720705707698830e+00 1.403444179682964643e+00 6.848692244796579232e-01
1.792794345802447772e-02 3.240698229997331481e+00 1.004841511830459000e+00 8.962412220618476422e-01
1.827271160144802731e-02 3.503253825477537831e+00 1.121386420055496158e+00 7.113935751819643327e-01
1.861747974487157342e-02 3.172277928768331812e+00 1.680557947396403184e+00 5.907340703023131745e-01
1.896224788829512301e-02 2.800504634439381579e+00 1.900799299017030819e+00 9.331364150893806109e-01
1.930701603171866912e-02 3.176991493080565832e+00 1.527824918177562274e+00 9.718067345735834639e-01
1.965178417514221523e-02 1.177796269656901540e+00 2.083133869873870836e+00 7.167039600020790324e-01
1.999655231856576482e-02 3.258915535138617869e+00 1.604618874820970431e+00 5.731013561050051219e-01
2.034132046198931093e-02 2.645967618866340576e+00 2.500135131040326364e+00 9.326955987995595443e-01
2.068608860541286051e-02 1.801113997281177603e+00 1.447579345337907109e+00 8.600244607715076262e-01
2.103085674883640663e-02 2.879708934752641891e+00 1.893358269823544049e+00 9.412874922556316859e-01
2.137562489225995621e-02 1.402781607635982919e+00 1.727353324442832294e+00 5.672305066441771793e-01
2.172039303568350233e-02 1.752129214954549541e+00 1.829968255559314194e+00 3.885638230971264484e-01
2.206516117910705191e-02 3.111187102031295559e+00 1.740538307683669350e+00 6.171458343151476900e-01
2.240992932253059802e-02 2.518228835635794471e+00 1.522893297906230181e+00 9.393442821323384484e-01
2.275469746595414414e-02 2.290330432326090460e+00 1.495191592293120486e+00 4.922106675941068654e-01
2.309946560937769372e-02 2.680736770389304802e+00 9.676684176699560380e-01 7.067767373620834626e-01
2.344423375280123983e-02 1.812698218244296555e+00 1.704376144351373190e+00 1.146073497675055286e+00
2.378900189622478942e-02 2.993958458748774643e+00 1.198600643277892175e+00 1.130876605908311516e+00
2.413377003964833553e-02 2.179119014162926860e+00 1.387357233134809853e+00 7.659169202299737078e-01
2.447853818307188511e-02 1.317046237916241314e+00 1.914642219141459822e+00 7.219667716569367899e-01
2.482330632649543123e-02 1.863537813022346779e+00 1.437001216677242788e+00 6.620461636125213323e-01
2.516807446991898081e-02 2.425685944116912296e+00 1.691192064213508539e+00 1.101396517554316112e+00
2.551284261334252693e-02 2.432544007942788689e+00 1.387750015884574584e+00 6.682615275514147690e-01
2.585761075676607651e-02 3.113816137109615134e+00 1.455760151885399312e+00 1.002210066718167925e+00
2.620237890018962262e-02 2.283717872757373257e+00 2.090086295768463387e+00 1.412284974200516574e+00
2.654714704361316874e-02 2.324421297703116451e+00 1.569452394217154101e+00 7.119684616755207474e-01
2.689191518703671832e-02 1.377176354112163548e+00 1.456455838531794278e+00 4.501672773511907200e-01
2.723668333046026444e-02 2.158645799597790571e+00 2.042235201533769917e+00 1.017743266117346002e+00
2.758145147388381402e-02 1.898339805084026777e+00 1.219394953317391783e+00 7.199030021415356861e-01
2.792621961730736013e-02 1.998344043340533727e+00 1.342400826204259046e+00 1.004388061446877867e+00
2.827098776073090972e-02 1.910437163393898574e+00 1.250554582389801661e+00 1.099452542978792913e+00
2.861575590415445583e-02 1.239909321945804610e+00 1.751604725349328096e+00 6.952348182034460145e-01
2.896052404757800541e-02 1.840991007493181675e+00 1.281013846940410206e+00 9.379646746210421604e-01
2.930529219100155153e-02 1.462765339029932665e+00 8.917403342316165826e-01 7.216174494812146456e-01
2.965006033442509764e-02 2.067543152926319294e+00 1.634112422582606250e+00 8.656640848545824607e-01
2.999482847784864722e-02 1.984331821765681347e+00 8.207725998965497149e-01 6.194229606540236910e-01
3.033959662127219334e-02 1.719592456072007725e+00 9.698448904206276033e-01 6.040265100729136361e-01
3.068436476469574292e-02 1.357607934103201242e+00 1.625538306884603656e+00 8.686463283506953292e-01
3.102913290811928904e-02 1.860787209610242021e+00 1.185042528021902797e+00 7.482959207888715270e-01
3.137390105154283515e-02 1.546460827369498192e+00 9.024643396956063546e-01 6.706364563218888408e-01
3.171866919496638820e-02 1.264174324245507686e+00 1.228153127992868798e+00 7.774035260235193645e-01
3.206343733838993432e-02 1.594571084384134974e+00 6.171543978653570850e-01 1.003214407120548435e+00
3.240820548181348043e-02 1.543443217779039589e+00 1.293600031384289917e+00 9.918694324857884048e-01
3.275297362523702654e-02 2.285352675007028100e+00 9.144478734948907617e-01 1.029118922955610138e+00
3.309774176866057266e-02 1.034911664578392454e+00 9.297394144543452699e-01 5.406290394556090284e-01
3.344250991208412571e-02 1.818041316065477586e+00 1.600847843282162675e+00 1.169230504853583597e+00
3.378727805550767183e-02 1.837326540892781246e+00 1.705594498006329118e+00 1.221279956000791422e+00
3.413204619893121794e-02 1.564895862537292182e+00 1.250134695084408110e+00 9.843153331591010247e-01
3.447681434235476405e-02 1.131077380369276408e+00 7.901456238959219114e-01 7.227464910398443410e-01
