# z, u, v, w, u_mag

# time = 0.0-1.0 hrs
1.950000000000000000e+02 -2.184437329335083167e+00 -9.159390674052382053e+00 7.665136559035722573e-04 9.416273358697184293e+00
2.050000000000000000e+02 -2.411463771313033799e+00 -9.098778581694983103e+00 -5.057598028988116116e-04 9.412912896604677115e+00
2.150000000000000000e+02 -2.629604812782856182e+00 -9.042180593003584121e+00 2.199257208210619028e-04 9.416785616541421433e+00
2.250000000000000000e+02 -2.829588708933653773e+00 -8.992831836088971187e+00 -1.829315589533806786e-04 9.427491537726256254e+00
2.350000000000000000e+02 -3.011416181624511523e+00 -8.950732013178186008e+00 5.330940762391479993e-05 9.443740307244940624e+00
2.450000000000000000e+02 -3.183658164516414146e+00 -8.911996597863668157e+00 -5.019859196182464747e-05 9.463580858682702157e+00
2.550000000000000000e+02 -3.346315800575458077e+00 -8.876624366123460064e+00 1.355228666826316822e-05 9.486426596692650648e+00
2.650000000000000000e+02 -3.486042361716766180e+00 -8.849866349282899947e+00 -1.144539014461842253e-05 9.511709927655155994e+00
2.750000000000000000e+02 -3.602837335097092364e+00 -8.831722463595205852e+00 4.780827447659127336e-06 9.538331014236279159e+00
2.850000000000000000e+02 -3.719322615808910992e+00 -8.812666187487373293e+00 -2.726928946530214529e-06 9.565377465241551747e+00
2.950000000000000000e+02 -3.835498493959547783e+00 -8.792697107316943317e+00 -1.032778819255885453e-05 9.592839575338770075e+00
3.050000000000000000e+02 -3.914652256473390768e+00 -8.771696190879369581e+00 4.727377233976763393e-06 9.605579438753283128e+00
3.150000000000000000e+02 -3.956782940568103424e+00 -8.749663496800009099e+00 1.722143090953564689e-05 9.602746614693387528e+00
3.250000000000000000e+02 -3.998912956325599843e+00 -8.727630741112385238e+00 -3.921651894452198299e-05 9.600148081434925373e+00
3.350000000000000000e+02 -4.041043271229206368e+00 -8.705597732141056255e+00 5.390587755895135535e-05 9.597784254389464920e+00
3.450000000000000000e+02 -4.083173355009594552e+00 -8.683564891914132389e+00 -7.716460162380129597e-05 9.595655468968445234e+00
3.550000000000000000e+02 -4.100556320955550227e+00 -8.641029309050169971e+00 9.139755868632634737e-05 9.564619681994292577e+00
3.650000000000000000e+02 -4.093192460937139288e+00 -8.577987979687643261e+00 -8.809297504307854053e-05 9.504530619759101739e+00
3.750000000000000000e+02 -4.085827833590195191e+00 -8.514945561861324563e+00 8.280886142812610747e-05 9.444484475459855588e+00
3.850000000000000000e+02 -4.078463263971705999e+00 -8.451905831600102559e+00 -6.795108035283098391e-05 9.384485856018036642e+00
